Geneid	Chr	Start	End	Strand	Length	factor	direction	PC1	PC2	distance	Gd7	Toll10b	Toll9
Region1107	chr2R	5259656	5260439	.	784	Toll9	Down	-0.514183350830907	1.58591984934724	1.66719113686022	1.26877310347502	0.240645633295874	-1.42595467829159
Region1109	chr2R	5305458	5306322	.	865	Toll9	Down	-0.364438852529225	0.977777440677945	1.04348665575154	0.764109656187534	0.195119793596636	-0.915038310189341
Region1113	chr2R	5353981	5355006	.	1026	Toll9	Down	-0.256683981843352	1.07085052062697	1.10118459127523	0.891313655398769	0.0732693143181601	-0.894357256250399
Region1114	chr2R	5358399	5360252	.	1854	Gd7	Up	0.938113281132678	1.28154490052078	1.58821089918447	1.5428738951397	-1.13994206975668	-0.128060886856934
Region1117	chr2R	5371383	5371603	.	221	Toll9	Down	-0.819731869281445	1.81145104094598	1.98829454841578	1.36032549580556	0.503996136779077	-1.80460508678893
Region1118	chr2R	5371867	5372163	.	297	Toll9	Down	-0.534071576463717	1.77528201635038	1.85387666428043	1.43613889020965	0.228461944043812	-1.56481062192527
Region1129	chr2R	5937484	5938516	.	1033	Toll10b	Up	-2.71595897607647	0.282019026840899	2.73056182702949	-0.777969407966121	2.63006902448679	-2.23943544306647
Region1130	chr2R	5938779	5939329	.	551	Toll10b	Up	-1.79097479135376	-1.03507085207267	2.06856529316217	-1.64125724243937	1.93932218353263	-0.678410121600365
Region1134	chr2R	6015128	6015617	.	490	Toll9	Down	-0.962127062803212	0.651615873218901	1.16202053820454	0.234186085006907	0.839080733274406	-1.15403436199963
Region1136	chr2R	6036049	6036677	.	629	Toll9	Down	-0.715573117248029	1.00662774750731	1.2350483019622	0.656497173059489	0.536427390545571	-1.19958900622638
Region1143	chr2R	6193229	6195991	.	2763	Gd7	Up	2.35376833829872	2.81264951273813	3.66759085393717	3.49894838210774	-2.79254404813854	-0.0579520276483118
Region1144	chr2R	6196759	6199011	.	2253	Toll10b	Down	2.24139771863399	0.615343173834176	2.32433021635953	1.42566560131163	-2.31288978504253	1.29364881242154
Region1145	chr2R	6199296	6201914	.	2619	Toll10b	Down	1.68220453844346	0.694188157436517	1.81981023930652	1.28468862419563	-1.77486905937305	0.818981845635743
Region1146	chr2R	6202443	6203298	.	856	Toll10b	Down	1.37359025952513	-0.0840269684461671	1.37615796058758	0.447606037437606	-1.3399898239173	1.09427380051984
Region1149	chr2R	6219531	6219918	.	388	Toll10b	Up	-1.60995398485025	0.362216445844549	1.65019774177989	-0.280941766807234	1.52629727048942	-1.45500374653478
Region1150	chr2R	6221083	6222186	.	1104	Toll9	Down	-1.02393319327253	0.963571236454882	1.40602585751773	0.498799131697354	0.847639397356501	-1.40476074656686
Region1151	chr2R	6351114	6351476	.	363	Gd7	Up	1.26872427870472	2.58702452064371	2.88138112123104	2.87556075758648	-1.68502171925226	-0.731441106159416
Region1152	chr2R	6439643	6440466	.	824	Toll9	Down	-0.390395288733332	1.16503936583582	1.228708755325	0.927214394777736	0.189270777459883	-1.05711263957404
Region1153	chr2R	6459957	6460463	.	507	Toll9	Up	0.911994528062125	-0.529329717126419	1.05447805508147	-0.14036372199569	-0.810188788112154	1.03614901527641
Region1155	chr2R	6513156	6514553	.	1398	Toll10b	Down	1.47814339109609	0.46060976174981	1.54824714992803	0.990831016289174	-1.53449140678165	0.817294188220875
Region1156	chr2R	6514782	6518380	.	3599	Gd7	Up	1.06643586393131	1.21574564243983	1.61719600512441	1.53114457073386	-1.25539726094172	0.0120556111014897
Region1157	chr2R	6526801	6527749	.	949	Toll10b	Down	2.29662434055425	-0.45555533220934	2.34137011647681	0.457272347104	-2.18755279599584	2.03560343549498
Region1158	chr2R	6570867	6573159	.	2293	Toll9	Up	1.48190608961063	-0.661177016631545	1.62271399382234	-0.0442623402544661	-1.34987787891472	1.55357970153938
Region1160	chr2R	6577689	6578235	.	547	Toll10b	Down	1.25480507504621	-0.329356778574571	1.29730939407481	0.1754987772409	-1.18170508652608	1.16479397270377
Region1163	chr2R	6599609	6602073	.	2465	Toll10b	Down	1.72206172774866	0.79253738961079	1.89568249137555	1.39080440589791	-1.83067121862163	0.784838067075036
Region1164	chr2R	6602343	6603102	.	760	Toll10b	Down	1.76324629174342	0.303876063841405	1.78923954447767	0.955029383385564	-1.78923601492929	1.13549361339478
Region1165	chr2R	6603323	6603923	.	601	Toll10b	Down	1.34502689300102	0.445906062779436	1.41701431175534	0.926342378089491	-1.400795696356	0.726184199203029
Region1166	chr2R	6610525	6612881	.	2357	Gd7	Down	-0.0970177232901576	-1.19979431560354	1.20371044623986	-1.14570981944881	0.297059374128065	0.711031677788333
Region1167	chr2R	6613240	6613538	.	299	Gd7	Down	0.166105485630927	-1.19153635082678	1.20305856370265	-1.0374637930026	0.0362841211965237	0.904726383309921
Region1170	chr2R	6632697	6633125	.	429	Toll9	Down	-0.490600082021385	0.928811195346597	1.05041833432236	0.670622013249951	0.327710858239983	-0.978484262527488
Region1173	chr2R	6655655	6656406	.	752	Gd7	Down	-0.248908167900881	-1.301731400369	1.3253150247222	-1.29798116633621	0.463907116317397	0.662750556999324
Region1175	chr2R	6668166	6669589	.	1424	Toll9	Down	-0.529766325852193	1.19275901884684	1.30511548801147	0.899533306290749	0.32201033282141	-1.18069209209362
Region1183	chr2R	6807662	6808059	.	398	Gd7	Up	-0.203236365196807	1.32158814226189	1.33712386782439	1.14343331297252	-0.0215129857252662	-1.01785121506775
Region1185	chr2R	6812809	6813974	.	1166	Toll9	Down	-1.43105616561434	1.08041870051196	1.79310521653325	0.451086598839871	1.22936835410597	-1.78920931723486
Region1192	chr2R	7012318	7012765	.	448	Toll9	Down	-0.503279839013704	1.69986459034346	1.77280292809471	1.37822755797614	0.210768100775724	-1.4922029848239
Region1193	chr2R	7277495	7279302	.	1808	Gd7	Down	0.295187652590798	-1.5858572193957	1.61309605124789	-1.35245697704659	-0.024768468107168	1.26020922693211
Region1195	chr2R	7380933	7381814	.	882	Toll10b	Down	1.35376687926444	0.240315598412731	1.37493139837369	0.739718653191634	-1.37489761823204	0.867215022769131
Region1205	chr2R	7484213	7486337	.	2125	Toll9	Down	-0.732246242439141	1.01974873043568	1.25541707523493	0.662245340501243	0.550661169732003	-1.22078349888729
Region1206	chr2R	7486613	7490542	.	3930	Toll9	Down	-1.01879031900419	0.615428978391834	1.19024642051177	0.179081898741443	0.901014783836138	-1.1732495276789
Region1207	chr2R	7490852	7493502	.	2651	Toll10b	Down	2.21345152598779	1.30221311303995	2.56809786606174	2.04964781264925	-2.40065025730214	0.823418856025835
Region1209	chr2R	7499080	7500620	.	1541	Gd7	Down	-0.194641525202959	-1.72445508099541	1.73540503909152	-1.66782727991584	0.481376453189523	0.980193872425459
Region1211	chr2R	7512348	7512787	.	440	Toll9	Up	0.771504426847341	-0.827679843133749	1.13149149505197	-0.469761551363287	-0.621606252143341	1.12491137858291
Region1215	chr2R	7524927	7525714	.	788	Gd7	Down	0.116914738540184	-2.51054811953233	2.51326897020101	-2.27504211294688	0.30620922151486	1.72989253513723
Region1216	chr2R	7530071	7530613	.	543	Toll9	Down	-1.1770648714701	1.55869113316484	1.95320243709033	0.990134540715293	0.898690533115021	-1.9097257623998
Region1217	chr2R	7533554	7534220	.	667	Toll9	Down	-0.627473159518744	0.878046067903082	1.07920686769335	0.571376098815423	0.471163738716593	-1.0488592715582
Region1220	chr2R	7589463	7591153	.	1691	Toll10b	Up	-0.890505549752703	-0.689375330896669	1.12616094808391	-0.977503868211736	0.993598012622678	-0.223084402749025
Region1221	chr2R	7598203	7600741	.	2539	Toll10b	Up	-5.64995769345441	-1.85694954143748	5.94729211803738	-3.87631012012823	5.88151282531734	-3.06097962010241
Region1229	chr2R	7793641	7794043	.	403	Toll9	Up	0.671251879554449	-1.02022349962992	1.22124324972648	-0.686007656221689	-0.490452744647635	1.17494213217773
Region1230	chr2R	7805469	7807081	.	1613	Toll9	Down	-1.30650887749868	1.18791803948709	1.76581842654383	0.598041727575516	1.08854193268999	-1.76525424405747
Region1233	chr2R	7823095	7823533	.	439	Gd7	Up	0.624103328713824	0.877770587395132	1.07702654053077	1.04971176592778	-0.762603946468465	-0.10166576209682
Region1235	chr2R	7828989	7829449	.	461	Gd7	Down	-0.506841093071952	-1.00043076785542	1.12149436685976	-1.11821000806503	0.667597805208607	0.270589770497735
Region1237	chr2R	7915935	7917641	.	1707	Toll9	Up	0.620423937406911	-0.822960007807304	1.03062555594051	-0.523172072146974	-0.473462273474367	1.0075094665968
Region1238	chr2R	7924506	7924938	.	433	Toll9	Up	0.585155134289769	-0.881871092280415	1.05834925926441	-0.591092410946178	-0.428804161319357	1.01933991520459
Region1241	chr2R	7938607	7939072	.	466	Toll9	Up	0.908541300371052	-0.710158474802318	1.15315755810448	-0.308770165512585	-0.77642747877025	1.1517642467799
Region1244	chr2R	7958434	7960057	.	1624	Toll9	Down	-1.36903629221616	1.19875024253328	1.81968747684282	0.584140842671254	1.14836346541716	-1.81964824635142
Region1245	chr2R	7960271	7963683	.	3413	Toll9	Down	-1.74007896578879	0.993220876039541	2.0035874115649	0.25234851798039	1.54864401551906	-1.9660223607204
Region1258	chr2R	8170238	8170843	.	606	Toll9	Up	0.388089186595959	-1.61060458166065	1.65670164339237	-1.33979895752206	-0.112197003234196	1.34668390970574
Region1259	chr2R	8173228	8173514	.	287	Toll9	Up	0.793425273338763	-1.04029898395438	1.3083369750906	-0.65783955291003	-0.607522012513507	1.280511022722
Region1262	chr2R	8236944	8237687	.	744	Toll9	Down	-1.59165924896211	1.24171237365904	2.01871959016219	0.538709126713463	1.36061454700807	-2.01618652490642
Region1264	chr2R	8421011	8421411	.	401	Toll9	Up	1.02766669753685	-0.726018244752142	1.25825328648062	-0.277872260772035	-0.891199731467079	1.25227056348465
Region1268	chr2R	8627155	8628483	.	1329	Gd7	Down	0.266684227158684	-1.12602051463068	1.15717011557695	-0.938466795612011	-0.0738658307926492	0.937994848947307
Region1270	chr2R	8639577	8639875	.	299	Toll10b	Up	-2.1282215317414	-0.272109146506335	2.14554661468357	-1.06523956449764	2.1436985205666	-1.43242408935899
Region1271	chr2R	8643028	8643511	.	484	Toll10b	Up	-1.8252247527327	-0.367743563013148	1.86190244806911	-1.03774295810098	1.86105678839553	-1.14063263226474
Region1272	chr2R	8643851	8644241	.	391	Toll10b	Up	-2.09338340060775	-0.23688315926299	2.10674338567432	-1.01936896530801	2.10344116453343	-1.42909479130359
Region1273	chr2R	8644444	8644696	.	253	Toll10b	Up	-1.65813379420677	-0.672587150237343	1.78935216046337	-1.25552486106179	1.74751360629735	-0.814891575103594
Region1274	chr2R	8649715	8651642	.	1928	Toll10b	Up	-0.875330516089187	-0.553193005451611	1.03548346856797	-0.84586847524292	0.955776388930969	-0.30063984996042
Region1275	chr2R	8653516	8655568	.	2053	Gd7	Up	-0.00194735999974376	1.72005476830602	1.72005587065747	1.58858778165908	-0.286838872365032	-1.12606713605446
Region1276	chr2R	8655939	8657774	.	1836	Gd7	Up	0.84955223273814	1.85084214346896	2.03650574175255	2.03504030149967	-1.14821012393608	-0.567284941496054
Region1277	chr2R	8658036	8660534	.	2499	Gd7	Up	0.661901070080259	2.45940334504116	2.54691535787373	2.52559558818425	-1.06538590271963	-1.10715744302248
Region1279	chr2R	8669988	8670377	.	390	Toll9	Down	-0.868058218159558	1.33921760347646	1.59594137097062	0.905501790274821	0.630914027633807	-1.53241931022079
Region1287	chr2R	8913338	8914139	.	802	Toll9	Down	-0.780819587835348	1.30476648976178	1.52055740488567	0.907028095968468	0.550697069535338	-1.44388506398363
Region1288	chr2R	8914551	8915479	.	929	Gd7	Up	0.248857195481249	1.84600355167916	1.86270207401905	1.80086972077675	-0.555227947277317	-1.01864117082671
Region1292	chr2R	8939378	8939863	.	486	Toll9	Up	0.505056943869451	-1.72778407534473	1.80008897768016	-1.40334564481268	-0.207832929721025	1.51180175653249
Region1297	chr2R	9095298	9096180	.	883	Toll10b	Up	-1.04628364633808	-0.77467139376013	1.30185453753665	-1.11588549205023	1.16148457853348	-0.285187251874044
Region1304	chr2R	9132495	9133223	.	729	Gd7	Up	-0.245744821495047	1.63739301602012	1.65573138105282	1.41898254721947	-0.0326243668363002	-1.25649274927074
Region1316	chr2R	9403995	9406562	.	2568	Gd7	Up	2.01062486550246	4.03376503784969	4.50709138251659	4.49604582489658	-2.6592684106671	-1.11597458203564
Region1317	chr2R	9406805	9407442	.	638	Gd7	Up	1.28231335709345	3.56934341545859	3.79269560645959	3.78842078589164	-1.86332723727892	-1.36341141229171
Region1319	chr2R	9440652	9441410	.	759	Gd7	Up	1.44506358879958	2.217012701278	2.64638509920652	2.60109981517943	-1.79674171525544	-0.35609440645874
Region1320	chr2R	9442252	9442760	.	509	Gd7	Up	1.87679241602063	2.95829737622902	3.50340878845676	3.45113638619019	-2.34678844544914	-0.514085348941735
Region1322	chr2R	9482077	9482642	.	566	Toll9	Down	-1.69744915745275	1.06361339615442	2.00314929513908	0.333692489573318	1.49480189122009	-1.97978976584789
Region1323	chr2R	9546070	9547369	.	1300	Toll9	Down	-1.14391729797868	0.986191423510902	1.51033781268341	0.473819498449195	0.962123248372182	-1.5103368564198
Region1324	chr2R	9552076	9552579	.	504	Gd7	Up	-0.539515388016841	3.24923577554678	3.29372281453677	2.79599207034526	-0.0136152623418577	-2.53261940509238
Region1333	chr2R	9822554	9822901	.	348	Toll9	Up	1.03069463739922	-0.945407936592212	1.39861631698442	-0.479430715375604	-0.857354092518967	1.39800144059923
Region1337	chr2R	9843817	9844136	.	320	Toll9	Up	0.725482268816938	-0.735713145856509	1.03324651238407	-0.402382633943991	-0.591676391902299	1.0299594220802
Region1341	chr2R	9871631	9872147	.	517	Toll9	Down	-1.01545996663445	0.530252232342152	1.14556814452091	0.101651988059611	0.912030960488557	-1.1150399567658
Region1346	chr2R	9929198	9929515	.	318	Toll10b	Up	-3.03878246442829	-0.77608232382599	3.13631991982196	-1.87910062184986	3.12594242630376	-1.79190180931517
Region1347	chr2R	9932030	9932547	.	518	Toll10b	Up	-4.68384799810437	-0.680465093935308	4.73301857311068	-2.41980664903767	4.73160896289423	-3.09916698160402
Region1348	chr2R	9934031	9934933	.	903	Toll10b	Up	-6.09148090033267	-1.17356865676553	6.20349925052468	-3.41369947306235	6.20204555594419	-3.8418640952337
Region1349	chr2R	9959273	9961157	.	1885	Toll10b	Up	-2.57554144701944	0.598845474269876	2.64424462699057	-0.431527188845052	2.43845627098905	-2.34033277217228
Region1361	chr2R	10075184	10075602	.	419	Gd7	Up	0.512053978566236	0.970140353714749	1.09698294556993	1.09221498800959	-0.667651627897028	-0.246841149694681
Region1362	chr2R	10076082	10076667	.	586	Gd7	Up	1.71428453107164	3.9422872486442	4.29888359976101	4.29820269891887	-2.35177671356395	-1.28039306097314
Region1363	chr2R	10077411	10077762	.	352	Gd7	Up	0.94325039730153	3.40320800665872	3.53150761695278	3.50525723957961	-1.50118590163671	-1.51134414049062
Region1364	chr2R	10078487	10078824	.	338	Gd7	Up	0.945781390132272	3.75558457940693	3.87284365434492	3.83182139309343	-1.56283709298605	-1.73981732721945
Region1367	chr2R	10101065	10101669	.	605	Toll9	Down	-0.900526923734765	0.680881484070476	1.12895896104385	0.284782811687919	0.773441793062992	-1.1265584487881
Region1370	chr2R	10142392	10142882	.	491	Toll10b	Down	1.33406679868953	0.110172882460347	1.33860833980494	0.611933533560001	-1.33362908265112	0.937397790747145
Region1372	chr2R	10309221	10309798	.	578	Toll9	Up	0.798385783730839	-0.666803499456426	1.04021476943506	-0.310832479529469	-0.675113632701288	1.04006833334744
Region1374	chr2R	10421195	10422008	.	814	Toll9	Down	-1.63590316405814	2.556778404034	3.03534099723739	1.73691310887998	1.18346047144192	-2.90947084077902
Region1375	chr2R	10423416	10423902	.	487	Toll9	Down	-1.45868617802315	3.19989992297715	3.51669232134757	2.39892406134488	0.90079290424015	-3.19585948612552
Region1376	chr2R	10428364	10429061	.	698	Toll9	Down	-1.96875029745219	2.45862337001855	3.14973119635937	1.51894037030852	1.52806181725005	-3.09714675640866
Region1385	chr2R	10533238	10535001	.	1764	Toll10b	Up	-1.50405788018548	0.310387403214475	1.53575077633783	-0.28833825608993	1.43060499192696	-1.34099029174151
Region1386	chr2R	10535223	10539241	.	4019	Toll9	Down	-2.48518822509085	1.30607648665461	2.80748932377707	0.256505177344927	2.23065713944363	-2.73436304417264
Region1387	chr2R	10539717	10541581	.	1865	Toll9	Down	-1.4111915936962	0.396707800818506	1.46589180820041	-0.17306698679656	1.32456541971282	-1.32715979127914
Region1390	chr2R	10559481	10559714	.	234	Toll9	Down	-0.686850707202884	0.752146398508124	1.01857159727426	0.43233929592646	0.550834320709866	-1.01147287190317
Region1391	chr2R	10579570	10580158	.	589	Gd7	Up	-0.0719380663523946	2.76278027529061	2.76371668861434	2.52530351801141	-0.392891696718593	-1.86077323393469
Region1392	chr2R	10580410	10583118	.	2709	Toll9	Down	-2.10714401613526	3.60314987910984	4.17405617548014	2.52356371949051	1.47235111600404	-3.95016922149599
Region1393	chr2R	10583680	10585146	.	1467	Gd7	Up	-0.104046381917186	1.89875644496248	1.90160502914685	1.71466668561139	-0.216188855850256	-1.32015844328411
Region1394	chr2R	10596495	10596941	.	447	Gd7	Up	0.935195008400876	1.25987080357272	1.56903286945586	1.52173108851815	-1.13342661909677	-0.116098216819421
Region1396	chr2R	10645829	10646130	.	302	Toll9	Up	0.586115669808505	-0.908277541377197	1.08097163263671	-0.615124698869475	-0.425318014572475	1.03733158238309
Region1399	chr2R	10806766	10808905	.	2140	Toll9	Down	-0.809863587240581	1.38215360768823	1.6019449507345	0.967427743007917	0.56633731184124	-1.51645807345002
Region1400	chr2R	10809330	10811691	.	2362	Toll10b	Up	-0.934929788133646	-0.357488476204369	1.00094541277661	-0.687827442228024	0.98167542083913	-0.473690129171094
Region1406	chr2R	10843018	10844016	.	999	Gd7	Down	-0.806590388361676	-2.03808008689239	2.19188469021177	-2.19162018456758	1.13729104913831	0.722210842747717
Region1407	chr2R	10844243	10846039	.	1797	Toll10b	Up	-1.05075895126276	0.237522155527196	1.07727022980546	-0.182328889063502	0.995971787401105	-0.950358518311112
Region1412	chr2R	10885173	10885884	.	712	Gd7	Down	-0.392377470369516	-1.54975443976857	1.59865534210348	-1.58201593071257	0.646977783850619	0.716354200103974
Region1417	chr2R	11100937	11101425	.	489	Toll10b	Down	1.16239774174338	0.577246995268042	1.29783766456214	0.977865995825466	-1.24280763973723	0.502124307897593
Region1418	chr2R	11149305	11150035	.	731	Gd7	Down	0.344915135352003	-1.49865352299195	1.5378325112219	-1.25286538167886	-0.0884297548331339	1.24082096221972
Region1419	chr2R	11191051	11191416	.	366	Gd7	Up	0.927767683041837	3.52359030979749	3.64368515997137	3.61057018191783	-1.50613240746443	-1.6017667145247
Region1420	chr2R	11198341	11198852	.	512	Toll9	Down	-0.632543128348936	1.23753224591225	1.38981900580402	0.901603004151167	0.415812091898006	-1.28773212501528
Region1421	chr2R	11199308	11200489	.	1182	Toll9	Down	-1.58269207097222	2.61845791056318	3.0596137045237	1.81425242311185	1.12064995297817	-2.90953516982378
Region1422	chr2R	11219551	11220152	.	602	Toll10b	Down	1.1020347992621	-0.124127850651791	1.10900334629436	0.306712713703696	-1.06555628014822	0.915018081650892
Region1423	chr2R	11237069	11237518	.	450	Toll10b	Down	1.03003816123651	-0.00168409580249589	1.03003953797034	0.392320085808818	-1.0151369875385	0.780486080533809
Region1424	chr2R	11238080	11239159	.	1080	Toll10b	Down	2.15082669569152	-0.487473946488362	2.20537668515023	0.372027966401448	-2.0384659135335	1.94615350551419
Region1430	chr2R	11306363	11307530	.	1168	Gd7	Up	0.309569187861103	2.05848358403801	2.08163103066489	2.02041714916216	-0.650748935288946	-1.11162519526861
Region1434	chr2R	11364317	11364620	.	304	Toll10b	Up	-1.686271415661	-0.171917167059958	1.6950123302222	-0.803664807265419	1.69120064008819	-1.16352648119791
Region1435	chr2R	11366811	11367232	.	422	Toll10b	Up	-1.6072555482081	-0.554644972978387	1.70026510970964	-1.12709083650007	1.67755758701279	-0.85350631659998
Region1437	chr2R	11400011	11400322	.	312	Toll10b	Up	-1.74976818849184	-0.7949450435485	1.9218809369262	-1.40362375151721	1.85838865629819	-0.804228184010868
Region1438	chr2R	11400676	11400965	.	290	Toll10b	Up	-2.20918454365923	-0.816725385287578	2.35532093416502	-1.59942498570446	2.31494133814768	-1.13760825889951
Region1444	chr2R	11597377	11598844	.	1468	Toll10b	Down	1.75079971353453	0.500182628781393	1.82084658855359	1.13165741202157	-1.80992154723127	0.997728104559818
Region1445	chr2R	11600581	11601128	.	548	Toll10b	Down	1.19827846880046	0.437815784907171	1.27575622683358	0.862751837111999	-1.25477177109613	0.620435586941588
Region1448	chr2R	11613788	11614563	.	776	Toll9	Down	-0.858831731735665	1.02992081259336	1.34101783121965	0.623239342297905	0.673742474984624	-1.32321585975058
Region1451	chr2R	11631776	11636636	.	4861	Toll9	Down	-2.70294303007176	0.762313856851057	2.80838448937474	-0.329199308681816	2.53660707921959	-2.54360970382549
Region1452	chr2R	11637501	11637795	.	295	Toll9	Down	-1.84302218750477	0.949864830360132	2.07339672508421	0.17292303721014	1.65740475911794	-2.01556827798145
Region1453	chr2R	11639206	11639572	.	367	Toll10b	Up	-1.23713596603798	0.125368297738574	1.24347199749033	-0.35722786127879	1.19853182823341	-1.01805426818204
Region1458	chr2R	11691270	11691764	.	495	Toll9	Up	0.951903648230771	-0.329246548370935	1.00723574456491	0.059774182977825	-0.883120986112984	0.935529590698229
Region1459	chr2R	11790428	11793990	.	3563	Toll9	Up	2.72286295347722	-3.50495161233873	4.43831820268157	-2.19738371225546	-2.09581696567356	4.35185364017653
Region1460	chr2R	11794637	11796109	.	1473	Toll9	Up	1.56321061496139	-2.18512617520843	2.68670873529472	-1.42130295155029	-1.17419165442401	2.61147660864291
Region1461	chr2R	11796489	11797157	.	669	Toll9	Up	1.87660399593869	-0.811117392992447	2.04439575004154	-0.0318789132898752	-1.71380255067513	1.95026333249207
Region1466	chr2R	11890502	11890908	.	407	Toll9	Down	-0.789432156665588	1.32720303760904	1.54423801048165	0.924466130649073	0.555420814656843	-1.46507111950801
Region1467	chr2R	11892159	11893877	.	1719	Toll9	Down	-1.67107512549611	0.552026037440421	1.75989341184744	-0.128929609628307	1.5546862001588	-1.62535137230064
Region1469	chr2R	11903495	11903890	.	396	Gd7	Down	0.131306827870542	-1.08560965743415	1.09352174709044	-0.952894071173671	0.0528061966544266	0.809139537684423
Region1472	chr2R	11981093	11982978	.	1886	Gd7	Down	-0.882834753886834	-0.90539557574404	1.2645704216244	-1.17417356896117	1.02230103312187	-0.0760434660267495
Region1473	chr2R	11983205	11986365	.	3161	Gd7	Down	-1.18250181291828	-1.22114082885389	1.69985159983129	-1.58051217563449	1.37072171577682	-0.0963502162455318
Region1483	chr2R	12171377	12174195	.	2819	Toll9	Down	-1.12651860079356	2.13985060228671	2.41826482380253	1.54645489084275	0.751297989654882	-2.25144904380829
Region1484	chr2R	12174823	12175547	.	725	Toll9	Down	-1.06878701779847	1.11169788448469	1.54213419512774	0.61851666218383	0.866989509829587	-1.53554676508999
Region1486	chr2R	12179274	12181138	.	1865	Toll9	Down	-0.819204642604531	1.07021606274271	1.34776061205888	0.675625194977855	0.627913111063775	-1.31957731430751
Region1489	chr2R	12199893	12200997	.	1105	Toll9	Down	-1.0367861056883	2.07712446647815	2.32150198754824	1.52280867480675	0.673369301746299	-2.14254123018991
Region1490	chr2R	12206175	12206681	.	507	Gd7	Up	0.164160329166832	1.05257827357304	1.06530260286463	1.03535669480179	-0.338534812628331	-0.563976075318688
Region1491	chr2R	12208109	12208590	.	482	Gd7	Up	-0.163621919107872	1.911396006903	1.91838651674194	1.70356457040461	-0.159580722172202	-1.37350056266839
Region1494	chr2R	12321271	12321659	.	389	Toll9	Up	1.04966933500687	-0.389263947311557	1.11952317239544	0.041702654064557	-0.969423593596904	1.0487447638762
Region1495	chr2R	12325551	12326042	.	492	Toll10b	Down	1.31662639428359	0.258696188538894	1.34180057388897	0.742500191553525	-1.34136992502652	0.827094972741706
Region1496	chr2R	12326367	12326824	.	458	Toll9	Up	0.961599481607423	-0.521193431696776	1.093762385654	-0.113877352265511	-0.860455640656227	1.06836331555925
Region1502	chr2R	12430585	12431069	.	485	Gd7	Down	-0.211424192056495	-1.04162275707771	1.06286318830267	-1.04330700985179	0.383288714520496	0.521050713752723
Region1505	chr2R	12450889	12451311	.	423	Gd7	Up	0.983498865160532	1.04424422697558	1.43447412780568	1.34096280984626	-1.14484607722993	0.0614306013756944
Region1506	chr2R	12453326	12458021	.	4696	Toll10b	Down	4.45576945764292	3.21653157799473	5.49544873981194	4.67591984251981	-4.93251599611301	1.26847741018623
Region1507	chr2R	12458628	12460394	.	1767	Toll10b	Down	2.79505739259047	1.76744069315327	3.30699144717502	2.70191880136857	-3.05210315896298	0.959322973773154
Region1508	chr2R	12460677	12462079	.	1403	Gd7	Up	2.47114633669846	2.0882717119576	3.23534278869188	2.87450668633381	-2.7866494241732	0.504470195848114
Region1510	chr2R	12468678	12469134	.	457	Gd7	Down	-0.255427668299143	-1.13765089362053	1.16597291970625	-1.14886359498385	0.442788656129733	0.55053961584013
Region1514	chr2R	12518345	12519634	.	1290	Toll9	Up	1.10517246043988	-0.71702055022168	1.31739312156809	-0.239920960346038	-0.969116032270179	1.305032990345
Region1515	chr2R	12528798	12532134	.	3337	Gd7	Up	1.20876500245434	2.15417880694023	2.47014152700384	2.45268303667733	-1.55324831213143	-0.493809652935002
Region1521	chr2R	12636718	12637356	.	639	Toll9	Up	0.412571703569138	-1.22788610245303	1.29534539455051	-0.976804809041251	-0.200581904673338	1.11498256104652
Region1522	chr2R	12685686	12686164	.	479	Toll9	Up	0.824086854475362	-0.654788891444919	1.05255291367169	-0.28990313903045	-0.702466933161941	1.05165991045773
Region1523	chr2R	12755837	12756964	.	1128	Toll9	Down	-1.0813128821621	0.352643865336637	1.13736328624115	-0.0876398216103146	1.00676574087336	-1.04874538258319
Region1524	chr2R	12757671	12758101	.	431	Toll10b	Down	1.15673433959331	0.360127171398899	1.21149738422092	0.775081420212089	-1.20077506746337	0.639794756689126
Region1526	chr2R	12775118	12776909	.	1792	Toll9	Up	1.92096838078605	-0.786886442522344	2.07588771213793	0.0074750034753449	-1.76160514250987	1.96798942635692
Region1527	chr2R	12777448	12779826	.	2379	Toll9	Up	1.89228698426	-1.20191540556898	2.24172939333539	-0.386979675527008	-1.66365674748503	2.2176386705088
Region1528	chr2R	12780656	12781853	.	1198	Toll9	Up	1.53464845062242	-2.35860677526455	2.81392462360342	-1.59252109346184	-1.11691134888639	2.70328868301509
Region1532	chr2R	12879162	12879877	.	716	Gd7	Up	0.0287535221470599	1.47176527205048	1.47204612055795	1.37090773079058	-0.275421808659551	-0.940502290060279
Region1536	chr2R	12935794	12936521	.	728	Toll9	Up	0.59741320541417	-0.9249698129971	1.1011229236371	-0.62622831203244	-0.433652956098276	1.05679355452669
Region1537	chr2R	12946582	12947123	.	542	Toll10b	Up	-2.38617118339177	-0.767061161405535	2.50643087712111	-1.62121309402201	2.48107864902251	-1.30399743813455
Region1538	chr2R	12948098	12948862	.	765	Toll10b	Up	-2.85510802422103	-1.64915719511622	3.29717474274187	-2.61558747875428	3.09144439839941	-1.08209592360239
Region1539	chr2R	12958258	12958655	.	398	Toll10b	Up	-1.19730758128547	0.303700156859133	1.23522436402458	-0.177219061913815	1.12933077659761	-1.10451349923358
Region1540	chr2R	12958859	12959327	.	469	Toll9	Down	-1.05519950180539	1.03668899733503	1.47924645201733	0.554404099721554	0.866187138692477	-1.47622392066184
