geneID	Chr	Start	End	Strand	Length	min	max	mean	sd	overQC
Region1233	chr2R	7823095	7823533	.	439	8.04581446353775	8.66962711093503	8.32355299919496	0.203390659817378	6
Region1234	chr2R	7824759	7826085	.	1327	9.68076181826502	10.0415531931226	9.80456670625648	0.135838700694534	6
Region1235	chr2R	7828989	7829449	.	461	7.6964848368394	8.22296294034653	7.90155901634541	0.187427762647435	6
Region1236	chr2R	7832155	7832613	.	459	7.64565360599484	8.01786100459064	7.79308303866075	0.147748993628337	6
Region1237	chr2R	7915935	7917641	.	1707	10.0226163756477	10.4581530260447	10.192832440384	0.156305761586183	6
Region1238	chr2R	7924506	7924938	.	433	8.02633287104298	8.29790907629206	8.12553312617039	0.130505284468153	6
Region1239	chr2R	7930546	7931053	.	508	8.33949098676	8.48784596820736	8.43985412125067	0.0548869922095602	6
Region1240	chr2R	7932005	7932927	.	923	9.03453691412441	9.35799690547426	9.24912006355959	0.118045075407012	6
Region1241	chr2R	7938607	7939072	.	466	7.93276111466789	8.27811616878163	8.08537139466535	0.159198281344551	6
Region1242	chr2R	7955331	7955938	.	608	8.67446473468259	8.87172974492618	8.76186183691016	0.0739782622573415	6
Region1243	chr2R	7956171	7956612	.	442	8.20236263538468	8.43108641149941	8.31351328516423	0.0897391730520561	6
Region1244	chr2R	7958434	7960057	.	1624	10.3093051603455	10.9735452367442	10.6839334711334	0.295984804177727	6
Region1245	chr2R	7960271	7963683	.	3413	12.12299178601	12.9965421921855	12.5639597039378	0.334151942527689	6
Region1246	chr2R	7972590	7973086	.	497	8.33036069174296	8.62670381736278	8.47059097346817	0.117298092425357	6
Region1247	chr2R	7989451	7990431	.	981	9.11618801768613	9.31274177954793	9.21476503236046	0.0787748341384307	6
Region1248	chr2R	8067283	8069659	.	2377	11.121253168829	11.3655902868443	11.2695561610293	0.0971179773534564	6
Region1249	chr2R	8079476	8080034	.	559	8.88130653370894	9.1449660473881	9.00344401066538	0.0893119131960243	6
Region1250	chr2R	8081770	8082202	.	433	7.60310820249473	7.88858967123018	7.72177386374945	0.120500276055233	6
Region1251	chr2R	8082782	8084124	.	1343	10.028395619229	10.2190416060717	10.0954159975772	0.0769630456456974	6
Region1252	chr2R	8097856	8099177	.	1322	9.86884499095442	10.1738508316002	10.0140395657169	0.118244605286508	6
Region1253	chr2R	8105797	8106947	.	1151	10.1219461372178	10.2792016359479	10.1955675970374	0.061967683511307	6
Region1254	chr2R	8121118	8123630	.	2513	11.1695660618073	11.4132825236656	11.2908174834746	0.0848809447079511	6
Region1255	chr2R	8126637	8132383	.	5747	12.3856953562147	12.5978642311011	12.4826065331788	0.0759212711723757	6
Region1256	chr2R	8155689	8156567	.	879	9.14107114449743	9.42890445567698	9.28193696570409	0.10062909591603	6
Region1257	chr2R	8163101	8165351	.	2251	10.7549940650588	11.0310024565349	10.8455883676297	0.108217848227151	6
Region1258	chr2R	8170238	8170843	.	606	8.48301420191912	9.03227835524403	8.7973572940256	0.208811555260078	6
Region1259	chr2R	8173228	8173514	.	287	6.82318360217617	7.32722987719666	7.09319598630301	0.205271828437715	4
Region1260	chr2R	8174178	8175056	.	879	8.93517702120054	9.41447689538229	9.15100672101007	0.158375034656984	6
Region1261	chr2R	8231792	8232126	.	335	7.99300272613396	8.21529939755193	8.08073415290874	0.0969308428782258	6
Region1262	chr2R	8236944	8237687	.	744	8.89139671237326	9.770403353399	9.344959578364	0.32952684297876	6
Region1263	chr2R	8237895	8238604	.	710	9.10010027085891	9.6320698961335	9.34702341109999	0.193994411264107	6
Region1264	chr2R	8421011	8421411	.	401	7.40471123810223	7.88778285571833	7.62114053294475	0.185888200932516	6
Region1265	chr2R	8599360	8599953	.	594	8.94446496279867	9.13330368580367	9.06758452549063	0.0657700170561132	6
Region1266	chr2R	8614721	8615207	.	487	8.75961701504475	9.22123795830583	9.03001619242907	0.154889797133799	6
Region1267	chr2R	8625414	8626003	.	590	8.81690380091046	9.1053080065913	8.95615645614627	0.119695589245982	6
Region1268	chr2R	8627155	8628483	.	1329	9.49690371446843	9.99406216898588	9.81143203338473	0.171545652294935	6
Region1269	chr2R	8631346	8631932	.	587	8.34956544804411	8.5547218754358	8.44921186366929	0.087696276832113	6
Region1270	chr2R	8639577	8639875	.	299	7.34032245377084	8.2477704703175	7.65133316083921	0.376327968341567	6
Region1271	chr2R	8643028	8643511	.	484	7.6404302373992	8.44349756261538	7.97409804608851	0.344337299244601	6
Region1272	chr2R	8643851	8644241	.	391	7.4862698117604	8.34796844835673	7.81076575607142	0.361212458896383	6
Region1274	chr2R	8649715	8651642	.	1928	10.4890213350011	10.9691948075338	10.6272311227451	0.185979021497191	6
Region1275	chr2R	8653516	8655568	.	2053	10.2717655062627	10.8781212997484	10.5556842703508	0.267351820591488	6
Region1276	chr2R	8655939	8657774	.	1836	10.3994184380379	11.2882826202039	10.9341109059162	0.335554013299362	6
Region1277	chr2R	8658036	8660534	.	2499	10.7312045276699	11.5921933678583	11.1223879213337	0.356328685508717	6
Region1278	chr2R	8665824	8666074	.	251	7.88838598055824	8.36407146807346	8.07880126544702	0.175660060918916	6
Region1279	chr2R	8669988	8670377	.	390	8.27468574912059	8.90774219096148	8.57116077535234	0.262379355010228	6
Region1280	chr2R	8723252	8724032	.	781	9.55635343816551	9.67111793704984	9.59912121162003	0.0424372604820855	6
Region1281	chr2R	8724252	8724833	.	582	8.55062968499889	8.89332666416205	8.6643907884279	0.124609327352072	6
Region1282	chr2R	8732923	8733436	.	514	8.35542269535772	8.63109343108643	8.49692381430759	0.12033652710212	6
Region1283	chr2R	8890916	8891334	.	419	7.97413622079452	8.18542599918012	8.07071205203539	0.0789104237059521	6
Region1284	chr2R	8899723	8902143	.	2421	10.7102698219163	10.9873038667521	10.8339764310338	0.101919556749489	6
Region1285	chr2R	8906472	8907045	.	574	9.26919203700032	9.66122047800924	9.42111883597663	0.132961699773737	6
Region1286	chr2R	8907602	8907955	.	354	8.26414403984746	8.46895006419496	8.36909594977576	0.0773072386303234	6
Region1287	chr2R	8913338	8914139	.	802	9.53387621709681	10.0932818851749	9.86599944376668	0.235432620988139	6
Region1288	chr2R	8914551	8915479	.	929	10.1689013300389	10.8753217324717	10.4615036422273	0.266536314873572	6
Region1289	chr2R	8922417	8923339	.	923	9.12385880357985	9.49681515137117	9.37912071427253	0.155375076359909	6
Region1290	chr2R	8925657	8926184	.	528	8.6075190264769	9.02368795315417	8.8357831480853	0.13836288430271	6
Region1291	chr2R	8927532	8928600	.	1069	9.83484387216929	10.0457792280367	9.96004271487288	0.0783343038848618	6
Region1292	chr2R	8939378	8939863	.	486	8.08668525883158	8.64096968836017	8.36818057019462	0.22542539617764	6
Region1293	chr2R	8946922	8947347	.	426	7.93392459025993	8.21752391900088	8.10731085032739	0.10994390164699	6
Region1294	chr2R	8950480	8951065	.	586	8.71903494881862	8.9683671866596	8.85655133376602	0.0910782898155	6
Region1295	chr2R	8951509	8952971	.	1463	10.4879461127643	10.7028418972004	10.5795117894495	0.074360496799599	6
Region1296	chr2R	9087212	9088294	.	1083	9.47317890697974	9.65829804946547	9.57191772348978	0.0754566120129126	6
Region1297	chr2R	9095298	9096180	.	883	9.38157467894204	10.1199262616307	9.75458955976201	0.246139184218868	6
Region1298	chr2R	9097941	9098981	.	1041	9.62762361788732	9.90453726248048	9.78210885092185	0.0938374539008795	6
Region1299	chr2R	9103185	9103884	.	700	9.56853749994796	9.69067176714078	9.62478112495763	0.0536331730870974	6
Region1300	chr2R	9109142	9111343	.	2202	10.4930323206835	10.9495895217933	10.7292719102668	0.146619624148973	6
Region1301	chr2R	9113542	9114810	.	1269	10.0372626110818	10.2998376921634	10.128274822035	0.098367532387517	6
Region1302	chr2R	9116095	9117313	.	1219	10.3323342337313	10.7020401946291	10.528667923187	0.154840547223702	6
Region1303	chr2R	9131234	9131846	.	613	8.86964126220608	9.19716692849335	9.02068003472549	0.115527284923685	6
Region1304	chr2R	9132495	9133223	.	729	9.13220908472267	9.65642636545776	9.38839225739676	0.233080202901532	6
Region1305	chr2R	9138068	9139668	.	1601	9.97798525763605	10.5749837512437	10.1714517436034	0.211044406863253	6
Region1306	chr2R	9143427	9144386	.	960	9.23502483176669	9.54731060224331	9.40385528089287	0.132322054386857	6
Region1307	chr2R	9165718	9166298	.	581	8.65910020131092	8.78739664838786	8.74733556187742	0.046258926329709	6
Region1308	chr2R	9176851	9177300	.	450	8.70289871986465	9.08210228601845	8.94735756269074	0.145129121066817	6
Region1309	chr2R	9206708	9207256	.	549	8.50812628141138	8.78062912020628	8.63129555491351	0.111373662509642	6
Region1310	chr2R	9207623	9208060	.	438	8.3914158654694	8.64696408612783	8.51923581856023	0.0946508422735977	6
Region1311	chr2R	9284295	9285108	.	814	9.24219492457947	9.41609317573046	9.36078093940544	0.0646232611010836	6
Region1312	chr2R	9285971	9287224	.	1254	9.70312416958003	9.94557393459267	9.82466546845688	0.102459276306148	6
Region1313	chr2R	9291151	9291809	.	659	8.47299690926769	8.92905375505944	8.78934652169571	0.183107164393813	6
Region1314	chr2R	9398217	9398767	.	551	8.69682055462903	8.99267040326942	8.8668955128512	0.12209461870733	6
Region1315	chr2R	9399018	9400332	.	1315	9.72410206102467	9.94969007207495	9.8610896833044	0.089771525980877	6
Region1316	chr2R	9403995	9406562	.	2568	9.76494795966943	11.1966370936871	10.3165281393457	0.620956754368796	6
Region1317	chr2R	9406805	9407442	.	638	8.15346685149487	9.25392660776854	8.57593470190946	0.509151341239508	6
Region1318	chr2R	9424121	9424550	.	430	8.18456145222676	8.30116727777881	8.24575511563664	0.0475506819134626	6
Region1319	chr2R	9440652	9441410	.	759	8.52720670104952	9.41663448428786	8.9635245743632	0.374859667450594	6
Region1320	chr2R	9442252	9442760	.	509	7.7031246426413	9.01224826923521	8.33948017206636	0.502942681735091	6
Region1321	chr2R	9445873	9446408	.	536	8.19284988688203	8.51503183959993	8.40085247908113	0.117372350519467	6
Region1322	chr2R	9482077	9482642	.	566	9.63037086553035	10.7258378178974	9.99092906738634	0.410487029605037	6
Region1323	chr2R	9546070	9547369	.	1300	10.2092355406018	10.9847093201647	10.5292118939783	0.287422096578929	6
Region1324	chr2R	9552076	9552579	.	504	7.58577957851891	8.70633792152876	8.13195931793159	0.446394516617254	6
Region1325	chr2R	9577506	9579007	.	1502	10.0887823330323	10.3689021158124	10.1744986868791	0.109678473563893	6
Region1326	chr2R	9583875	9585091	.	1217	9.43414918919158	9.80465362463763	9.62157366161935	0.149646411329777	6
Region1327	chr2R	9586295	9586738	.	444	8.67959232515253	8.96103765449894	8.82251013358407	0.117408494881382	6
Region1328	chr2R	9587203	9587718	.	516	9.2942149994031	9.50208726549964	9.37932913806151	0.0913900763822269	6
Region1329	chr2R	9589967	9591507	.	1541	10.2681070208466	10.5597997676593	10.4283304606293	0.118881990900868	6
Region1330	chr2R	9593341	9593859	.	519	8.21031628716557	8.54203900343833	8.32973899846676	0.118688651440199	6
Region1331	chr2R	9594076	9594581	.	506	8.29109197966132	8.59214756877259	8.46003637648182	0.0998737228363668	6
Region1332	chr2R	9691529	9693373	.	1845	10.2965884215147	10.6835105758891	10.5266697325631	0.134180651846014	6
Region1333	chr2R	9822554	9822901	.	348	6.8039818922276	7.30314194740143	7.03314101819167	0.204220806637579	3
Region1334	chr2R	9837023	9837372	.	350	7.35399868373984	7.65763256467865	7.48693835379216	0.117110274231979	6
Region1335	chr2R	9839113	9839520	.	408	7.25104340913049	7.51062473356943	7.3643295598965	0.118958323229551	6
Region1336	chr2R	9842041	9842485	.	445	7.95631601249055	8.04804221227147	7.99702785909358	0.0343082214007518	6
Region1337	chr2R	9843817	9844136	.	320	7.08531323533493	7.42043399172159	7.21061411893701	0.138082556909488	6
Region1338	chr2R	9845829	9846936	.	1108	9.56681254626832	9.78901274938364	9.68055604612341	0.0770400906776976	6
Region1339	chr2R	9847236	9848604	.	1369	10.2578176241749	10.4337323539618	10.3428507221752	0.0691086959908618	6
Region1340	chr2R	9865111	9866179	.	1069	9.36146223479343	9.49517732933213	9.4672358220966	0.0519606880998211	6
Region1341	chr2R	9871631	9872147	.	517	8.11633031951361	8.6811554043849	8.34708541868807	0.207950524181869	6
Region1342	chr2R	9874364	9875124	.	761	8.85145611016102	9.11004589151488	9.03195546424675	0.100715371970995	6
Region1343	chr2R	9875382	9875815	.	434	8.21230804838898	8.36276871093744	8.27175017392831	0.0524947486078659	6
Region1344	chr2R	9881847	9882373	.	527	8.94564893290598	9.09824278697183	9.01629135914553	0.0716978172174071	6
Region1345	chr2R	9891164	9892431	.	1268	9.59210950239234	9.90321190855325	9.77304935152933	0.11050725090461	6
Region1348	chr2R	9934031	9934933	.	903	6.98690407617016	9.46363518454667	7.85757247772665	1.04671328212674	5
Region1349	chr2R	9959273	9961157	.	1885	10.9201052737688	11.980467812597	11.4152911994742	0.449275867923983	6
Region1350	chr2R	9964518	9965037	.	520	8.44208495986943	8.5726492761564	8.51722934825374	0.060383534664688	6
Region1351	chr2R	9969087	9969608	.	522	8.82053289362788	9.06271030260004	8.96029376834974	0.100756302955289	6
Region1352	chr2R	9971164	9972743	.	1580	10.1456253771397	10.4627000548244	10.2626499456994	0.131171619643328	6
Region1353	chr2R	9989156	9989837	.	682	9.37199697029465	9.63425915576644	9.53483892804786	0.0987954135864746	6
Region1354	chr2R	10026510	10027432	.	923	9.34988901902771	9.58285897113865	9.47516462624122	0.0880263764385079	6
Region1355	chr2R	10033303	10033706	.	404	7.62673481838799	7.88458229500538	7.7644136242517	0.102988070478591	6
Region1356	chr2R	10046433	10049978	.	3546	11.5502328662849	11.8719408466915	11.6988847995083	0.116809373819398	6
Region1357	chr2R	10051628	10052110	.	483	8.19329091095618	8.35436050095491	8.2866785224804	0.0557475749831151	6
Region1358	chr2R	10065999	10066526	.	528	8.1739000489713	8.64769441024568	8.49710538004085	0.170855559739946	6
Region1359	chr2R	10066748	10067334	.	587	8.77894996807632	9.10927498698154	8.93446817034923	0.111762453230277	6
Region1360	chr2R	10068268	10068688	.	421	7.8636881645441	8.13044391605546	7.98495412198667	0.102068598833268	6
Region1361	chr2R	10075184	10075602	.	419	8.39016588339107	8.76479890198521	8.53008145903645	0.15246995161139	6
Region1362	chr2R	10076082	10076667	.	586	7.69407895055463	9.00389886057041	8.18625917731513	0.57811752564053	6
Region1363	chr2R	10077411	10077762	.	352	7.11405666765284	8.23461746837013	7.62715792968347	0.484358175738991	6
Region1364	chr2R	10078487	10078824	.	338	6.94202843474927	8.18334282881673	7.3248263727911	0.520665338520031	5
Region1365	chr2R	10096977	10097488	.	512	8.98792167281306	9.28176278413735	9.06593116646587	0.11319348032559	6
Region1366	chr2R	10099165	10100150	.	986	9.6304383519316	9.96112803967189	9.71603006118633	0.122319393335209	6
Region1367	chr2R	10101065	10101669	.	605	9.04038976292135	9.53568090773438	9.27039329028975	0.203324358307092	6
Region1368	chr2R	10117655	10118956	.	1302	10.0714600987387	10.4430320279595	10.3108367691869	0.14119050466401	6
Region1369	chr2R	10124323	10124725	.	403	7.80441891501603	8.25045760116922	8.04843954388929	0.169348042071445	6
Region1370	chr2R	10142392	10142882	.	491	7.97669020102277	8.67607901270501	8.43058392562317	0.245804418417576	6
Region1371	chr2R	10251710	10252769	.	1060	10.0460330841811	10.3970689192623	10.2196418435321	0.133438950901079	6
Region1372	chr2R	10309221	10309798	.	578	8.42880190799941	8.81031487604737	8.63541291574061	0.144631671532941	6
Region1373	chr2R	10310115	10310582	.	468	8.40571727970968	8.88948730771333	8.67709184535573	0.175580755837438	6
Region1374	chr2R	10421195	10422008	.	814	9.23639887760353	10.2706649510535	9.85907457151542	0.452940534256229	6
Region1375	chr2R	10423416	10423902	.	487	8.25075924205798	9.50893228805352	8.96913849570285	0.50069773969489	6
Region1376	chr2R	10428364	10429061	.	698	8.91787897859131	10.0060831202866	9.60275587082024	0.481296128258231	6
Region1377	chr2R	10429662	10430386	.	725	9.79407769051939	10.1049722154887	9.97130210346182	0.143986862595495	6
Region1378	chr2R	10430623	10431086	.	464	7.25032957115434	7.70585432228568	7.48213252044346	0.181364754969006	6
Region1379	chr2R	10436972	10437342	.	371	8.17119306318653	8.37823256782334	8.28388410240113	0.0850208845376465	6
Region1380	chr2R	10465872	10469252	.	3381	11.6411689903279	11.8690067844799	11.7908201896484	0.0797411287240874	6
Region1381	chr2R	10479462	10480967	.	1506	10.1297065563174	10.2466455386902	10.1610919651271	0.0440014006450568	6
Region1382	chr2R	10482809	10492843	.	10035	13.2479476662262	13.6251984307312	13.4213401243214	0.165854632436401	6
Region1383	chr2R	10497311	10498018	.	708	7.98988123672038	8.36164929300808	8.19273157862903	0.131967480569718	6
Region1384	chr2R	10500430	10501823	.	1394	9.4041091048446	9.84061889772601	9.55069116634138	0.174297527917428	6
Region1385	chr2R	10533238	10535001	.	1764	11.0002476777038	11.7459916753793	11.2999602694521	0.284229665679975	6
Region1386	chr2R	10535223	10539241	.	4019	11.9786234973372	13.1887915457821	12.5409609190709	0.465128042861565	6
Region1387	chr2R	10539717	10541581	.	1865	10.520386686451	11.2709965308818	10.8072667134748	0.284282475837857	6
Region1388	chr2R	10548647	10549006	.	360	7.82459662450196	8.34138169808325	8.03938314879077	0.179049583120274	6
Region1389	chr2R	10557609	10558853	.	1245	10.8977695331205	11.2381272755699	11.0653702858844	0.147198489129004	6
Region1390	chr2R	10559481	10559714	.	234	7.61105341689979	8.06570714745643	7.82648264809404	0.177602771926605	6
Region1391	chr2R	10579570	10580158	.	589	7.91631199214253	8.80848422184865	8.33126425220743	0.366003100182873	6
Region1392	chr2R	10580410	10583118	.	2709	11.2343396424299	12.48499490879	11.9875844527638	0.594702183692918	6
Region1393	chr2R	10583680	10585146	.	1467	10.313388671113	10.9243684934493	10.5787078639321	0.268689455083162	6
Region1394	chr2R	10596495	10596941	.	447	7.51333008149019	8.18085698178452	7.8862808641216	0.243276510255878	6
Region1395	chr2R	10644940	10645596	.	657	8.37301261808719	8.65701329468413	8.49630016583277	0.105648817237891	6
Region1396	chr2R	10645829	10646130	.	302	7.8836017371091	8.18761885095003	8.00198188508386	0.13505021774353	6
Region1397	chr2R	10731258	10732037	.	780	9.07063897193447	9.31383231399633	9.24384222055961	0.0906398244200744	6
Region1398	chr2R	10739369	10739831	.	463	8.09209082074071	8.40534557585101	8.25707957479164	0.121268782909265	6
Region1399	chr2R	10806766	10808905	.	2140	10.3264719051217	10.9828759964975	10.6777491385306	0.256161696370536	6
Region1400	chr2R	10809330	10811691	.	2362	11.1953639556667	11.5983004149688	11.3695503749514	0.179480519198935	6
Region1401	chr2R	10812837	10814215	.	1379	10.4028935447974	10.6434199995528	10.5080591387986	0.0944240688133722	6
Region1402	chr2R	10819357	10820410	.	1054	9.28504755782911	9.43775109421421	9.3593802013895	0.0541208219014379	6
Region1403	chr2R	10821173	10822120	.	948	9.73240858100792	9.95758947434754	9.84021183351514	0.080453652384575	6
Region1404	chr2R	10822763	10823820	.	1058	9.91681491633529	10.3319861695754	10.0537723670739	0.151477594908322	6
Region1405	chr2R	10838304	10838704	.	401	8.20857705569068	8.53501980818846	8.37819905621021	0.138885593009861	6
Region1406	chr2R	10843018	10844016	.	999	9.20424925494248	9.96538527962976	9.62057851486678	0.298046734950473	6
Region1407	chr2R	10844243	10846039	.	1797	10.7346504115523	11.3153898788885	10.9378174072338	0.209374864491657	6
Region1408	chr2R	10874901	10875527	.	627	9.03798809286147	9.47498467907311	9.28478652067558	0.17171086380266	6
Region1409	chr2R	10875773	10876212	.	440	8.26596054726064	8.82180360884423	8.48206727876805	0.192110520285193	6
Region1410	chr2R	10879166	10879686	.	521	9.07807929754176	9.22188455996974	9.13602608976254	0.0538075664836288	6
Region1411	chr2R	10879977	10880568	.	592	8.60818861487079	8.86798969163813	8.77438692745639	0.0976371715953603	6
Region1412	chr2R	10885173	10885884	.	712	9.39726357684194	9.85805976338378	9.68278931320324	0.20925560304935	6
Region1413	chr2R	10886807	10887494	.	688	9.46307493439297	9.70079649970635	9.59655007313064	0.0914196389019134	6
Region1414	chr2R	10893824	10895007	.	1184	9.81984521800758	9.90258654253233	9.85425691863285	0.0314613269707138	6
Region1415	chr2R	10897342	10897867	.	526	8.69175649077633	9.17988009080665	8.93442843072287	0.158208622166206	6
Region1416	chr2R	10898371	10899063	.	693	9.21184029035396	9.38134430384305	9.29377567362298	0.0560041748797524	6
Region1417	chr2R	11100937	11101425	.	489	7.67087957704386	8.29858356246449	8.09463537082561	0.233096635052662	6
Region1418	chr2R	11149305	11150035	.	731	8.95620148049296	9.52017979272365	9.25708460468948	0.202024719509974	6
Region1419	chr2R	11191051	11191416	.	366	6.95766682733019	7.97506127645327	7.32901109185683	0.480553932910238	5
Region1420	chr2R	11198341	11198852	.	512	8.51041387061563	9.06080266901378	8.8543803565894	0.221828607258535	6
Region1421	chr2R	11199308	11200489	.	1182	9.17170910251944	10.18544050485	9.84185628243935	0.44655425972634	6
Region1422	chr2R	11219551	11220152	.	602	8.47694496146008	8.90651604183533	8.72954324792508	0.17453622019475	6
Region1423	chr2R	11237069	11237518	.	450	7.46720270792652	7.93592024636857	7.72513035186673	0.172804918134249	6
Region1424	chr2R	11238080	11239159	.	1080	8.38527402617379	9.18897929268114	8.80834792797819	0.358660165635504	6
Region1425	chr2R	11279323	11280330	.	1008	9.34477099126626	9.74438313041894	9.54902083193769	0.134511075473378	6
Region1426	chr2R	11283445	11284804	.	1360	9.64680027223576	9.88955371333493	9.8059483679642	0.0874107604349308	6
Region1427	chr2R	11288904	11289814	.	911	9.24790050665104	9.52853074923404	9.40976445437249	0.124922852792261	6
Region1428	chr2R	11296243	11297542	.	1300	10.275761874264	10.5778395432508	10.4135491555315	0.134205465748979	6
Region1429	chr2R	11303521	11304025	.	505	8.76465010381741	8.93547887923163	8.82597424523337	0.0715051752392129	6
Region1430	chr2R	11306363	11307530	.	1168	9.96786789766744	10.5766287608202	10.219910655587	0.278702003515072	6
Region1431	chr2R	11307955	11308231	.	277	7.37673191314209	7.6284388425882	7.49124264966998	0.112368587361203	6
Region1432	chr2R	11359367	11360204	.	838	9.5186067596533	9.65140766417006	9.58766184174713	0.0494948552870809	6
Region1433	chr2R	11360752	11361258	.	507	8.74097222359644	8.90493555425546	8.8040998169102	0.0542081294348633	6
Region1434	chr2R	11364317	11364620	.	304	6.95000511419469	7.66041544898993	7.24330342113858	0.313281230738013	4
Region1435	chr2R	11366811	11367232	.	422	8.10666936411216	8.91454442650494	8.33995131972695	0.309465611605145	6
Region1436	chr2R	11370597	11371131	.	535	8.81898277646669	9.09527130235217	8.98935971898246	0.0923116287195888	6
Region1437	chr2R	11400011	11400322	.	312	7.40591476470577	8.43477965082055	7.71659204362643	0.369839601871079	6
Region1438	chr2R	11400676	11400965	.	290	7.14063568296745	8.14347135427336	7.47586860877636	0.398887202022119	6
Region1439	chr2R	11451913	11455493	.	3581	12.092430880357	12.4955178365913	12.3123102541957	0.151526280980763	6
Region1440	chr2R	11455947	11456769	.	823	8.91952923928409	9.43581014611983	9.10151713594994	0.187796386047542	6
Region1441	chr2R	11591787	11592260	.	474	7.78549413958112	8.02154625611009	7.89800190644364	0.0850535152072816	6
Region1442	chr2R	11592499	11594047	.	1549	9.9565590882671	10.1758328449946	10.0655092092264	0.0980430199861555	6
Region1443	chr2R	11596465	11596930	.	466	8.19929408479804	8.34259619019654	8.26324923573892	0.0632982030635541	6
Region1444	chr2R	11597377	11598844	.	1468	9.15959153800129	9.91206240121844	9.66707203289994	0.304393629695939	6
Region1445	chr2R	11600581	11601128	.	548	7.7062907889952	8.16096439034948	7.96175135540109	0.198872570394938	6
Region1446	chr2R	11601570	11602021	.	452	7.99737104230413	8.2220919033396	8.06882745896657	0.0846737082040259	6
Region1447	chr2R	11602908	11603387	.	480	8.07420373172314	8.38672023402251	8.21289111060084	0.124592770768583	6
Region1448	chr2R	11613788	11614563	.	776	8.77175029126457	9.38543606261381	9.06945404925787	0.229352010785123	6
Region1449	chr2R	11615309	11616733	.	1425	10.2713202967799	10.4383665853544	10.3265228316847	0.0602966058856887	6
Region1450	chr2R	11618448	11618980	.	533	8.30951510058113	8.54774558079163	8.46061229023138	0.0832241088143538	6
Region1451	chr2R	11631776	11636636	.	4861	11.2482995640449	12.4397862566659	11.8053309336885	0.473602294318327	6
Region1452	chr2R	11637501	11637795	.	295	6.86704389074693	7.73947446637143	7.29537189290794	0.345371453082705	4
Region1453	chr2R	11639206	11639572	.	367	8.00450748067943	8.81356222823596	8.25473180985861	0.287051402611838	6
Region1454	chr2R	11640530	11640879	.	350	7.84205570095181	8.18017909622781	8.03648548379575	0.11867110580439	6
Region1455	chr2R	11651203	11652291	.	1089	9.54463227482883	9.81945014807629	9.6519681453539	0.105123862446559	6
Region1456	chr2R	11678931	11679278	.	348	7.45342024350431	7.76666284384365	7.61366053053306	0.10299242322358	6
Region1457	chr2R	11690357	11690860	.	504	8.33170921120224	8.57708128134242	8.46683581238026	0.113847358710374	6
Region1458	chr2R	11691270	11691764	.	495	7.89064541702969	8.33479851136926	8.10624993531967	0.170030802276567	6
Region1459	chr2R	11790428	11793990	.	3563	9.07372733146428	10.4255911827642	9.59996995153045	0.61492788404207	6
Region1460	chr2R	11794637	11796109	.	1473	8.47735125729191	9.40997987840102	8.85557581397113	0.384861533345165	6
Region1461	chr2R	11796489	11797157	.	669	7.32477390415574	8.07723385663572	7.70367502127898	0.308398725399437	6
Region1462	chr2R	11825331	11825826	.	496	8.43552380892174	8.84156979816807	8.64833618319948	0.15205087352886	6
Region1463	chr2R	11851672	11853660	.	1989	10.501168916019	10.9265078223232	10.7732575710832	0.147829594243736	6
Region1464	chr2R	11885133	11885491	.	359	7.9294451032318	8.26321906118942	8.11363939628709	0.123272106007217	6
Region1465	chr2R	11886032	11886491	.	460	8.09884223325542	8.16983519473216	8.14163779007388	0.0252137099789381	6
Region1466	chr2R	11890502	11890908	.	407	8.16376688808864	8.80398421772207	8.52188702971887	0.249103000708712	6
Region1467	chr2R	11892159	11893877	.	1719	10.9458945080169	11.8115660805664	11.2673614059259	0.319315803417669	6
Region1468	chr2R	11899521	11900117	.	597	8.96646599816672	9.1637478363093	9.05531651857854	0.0781420527719036	6
Region1469	chr2R	11903495	11903890	.	396	8.05524540367761	8.4446571850109	8.28645097273235	0.138088963374256	6
Region1470	chr2R	11968169	11968805	.	637	8.76503410129946	9.22230350090315	8.9626308251158	0.1852007909481	6
Region1471	chr2R	11970562	11971401	.	840	9.81260645805328	10.088952806861	9.92628765839075	0.118837520703049	6
Region1472	chr2R	11981093	11982978	.	1886	10.1987617785551	10.8942415984355	10.4555487769406	0.235641590867945	6
Region1473	chr2R	11983205	11986365	.	3161	11.1328763453549	11.7963076504774	11.4320332783159	0.259275557457833	6
Region1474	chr2R	11988240	11988847	.	608	9.04285144248484	9.19156873826126	9.10446380442361	0.0580156682099944	6
Region1475	chr2R	11989161	11989484	.	324	7.67720125000246	7.90719646091585	7.76522511477103	0.0863141014070245	6
Region1476	chr2R	12027124	12028679	.	1556	10.184222294325	10.4844515316797	10.2952098901432	0.120631634794537	6
Region1477	chr2R	12037337	12037737	.	401	8.30576983494491	8.55034367770324	8.42448738623842	0.0906895960011257	6
Region1478	chr2R	12039053	12039458	.	406	8.47763662033435	8.71682954684885	8.60205016127522	0.0849027935350495	6
Region1479	chr2R	12150032	12151091	.	1060	9.63774899887502	10.0049991029339	9.81345695609548	0.153273345594861	6
Region1480	chr2R	12162251	12163066	.	816	10.177341174279	10.574927025709	10.3796174952678	0.141041601475142	6
Region1481	chr2R	12168738	12169349	.	612	9.81431621342045	10.1535522447964	9.96137437148738	0.117275981783645	6
Region1482	chr2R	12169553	12169897	.	345	7.23676872930599	7.48359529223426	7.37895528013939	0.105498874087256	6
