geneID	Chr	Start	End	Strand	Length	factor	direction	Gd7	Toll10b	Toll9
Region640	chr2L	11813254	11813985	.	732	Toll9	Down	0.699606763136237	0.387949816350408	-1.05886736240284
Region641	chr2L	11828732	11829382	.	651	Toll9	Up	-0.842914247144691	-0.3890290847437	1.19075375793016
Region642	chr2L	11987496	11988695	.	1200	Toll9	Up	-0.489250287284937	-0.235430128394067	0.701586339742994
Region643	chr2L	11989411	11990811	.	1401	Toll10b	Up	-0.0441821371487403	0.133524508817967	-0.104506929680878
Region644	chr2L	12038060	12038424	.	365	Toll9	Up	-0.712744880796626	-0.0846947791844005	0.741971656078939
Region645	chr2L	12040071	12040690	.	620	Gd7	Down	-0.44527757614844	0.0505124199542377	0.351373142282847
Region646	chr2L	12048450	12048927	.	478	Toll9	Up	-0.166982200814686	-0.283550431237172	0.459820349001315
Region647	chr2L	12055546	12055877	.	332	Toll10b	Up	-0.30322791110247	0.826044754993902	-0.619258693212078
Region648	chr2L	12056363	12056910	.	548	Toll9	Up	-0.356609783285118	-0.230122452233312	0.574843982440577
Region649	chr2L	12062749	12063140	.	392	Toll9	Up	-0.0559273683398476	-0.702131428508486	0.812473448010483
Region650	chr2L	12063480	12063839	.	360	Toll9	Up	-0.361317841422405	-0.087015539388748	0.423939222567422
Region651	chr2L	12093812	12094265	.	454	Toll10b	Down	0.15835306868467	-0.807440430036027	0.731227916841957
Region652	chr2L	12096079	12096948	.	870	Toll9	Up	-0.828743488187269	-0.0943549558174475	0.858254616243168
Region653	chr2L	12097878	12098390	.	513	Toll9	Up	-0.843972319470822	-0.504562693205342	1.31701482229467
Region654	chr2L	12102805	12103340	.	536	Toll9	Down	-0.0075319824321544	0.189669002361559	-0.198825445909221
Region655	chr2L	12103781	12104114	.	334	Toll9	Up	-0.473818765278938	-0.137218961481696	0.581000884757801
Region656	chr2L	12108589	12109089	.	501	Gd7	Up	0.351837628238187	-0.217211154708305	-0.0853587599773891
Region657	chr2L	12172160	12172519	.	360	Gd7	Up	0.33086940285167	-0.283160968998079	0.00528955219412379
Region658	chr2L	12427251	12427644	.	394	Gd7	Up	0.776252326387011	-0.255143660205586	-0.431345008946505
Region659	chr2L	12428018	12428592	.	575	Gd7	Up	0.435886137660507	-0.137391031919233	-0.248587197890467
Region660	chr2L	12433046	12434139	.	1094	Toll10b	Up	-0.284075735372045	0.558484968422763	-0.346560051552921
Region661	chr2L	12434376	12436090	.	1715	Toll9	Down	0.327327007775987	1.09182334372897	-1.48264693233754
Region662	chr2L	12436471	12436801	.	331	Toll10b	Down	0.322415420659419	-0.359141153128997	0.095401086498769
Region663	chr2L	12459250	12459997	.	748	Toll10b	Down	0.16458411382636	-0.450269905353964	0.338193663462284
Region664	chr2L	12460245	12461166	.	922	Toll10b	Down	0.686537087530183	-0.992232785168472	0.44985912507931
Region665	chr2L	12461506	12462082	.	577	Toll10b	Up	-0.0905933999812007	0.386274614497809	-0.336280505467146
Region666	chr2L	12545509	12546644	.	1136	Toll9	Up	-0.400961577099481	-0.401653993885318	0.801324455795645
Region667	chr2L	12613618	12614691	.	1074	Gd7	Down	-1.98493236166855	1.384004725341	0.309578236002752
Region668	chr2L	12615141	12615584	.	444	Toll10b	Up	-1.4164160393677	1.53428996765228	-0.37197006459331
Region669	chr2L	12616299	12616761	.	463	Gd7	Down	-0.648516117052353	0.0573159827743523	0.529375904921801
Region670	chr2L	12617556	12618010	.	455	Gd7	Down	-0.872156745947596	-0.0701080739090994	0.871557723296097
Region671	chr2L	12678771	12679129	.	359	Toll9	Up	-0.933382612618076	-0.302870709263997	1.17983464177952
Region672	chr2L	12692314	12693483	.	1170	Toll9	Down	0.0916838026615709	0.277482011777245	-0.384556772617157
Region673	chr2L	12703898	12704471	.	574	Gd7	Down	-1.28505607802143	0.341868176945504	0.801390726165256
Region674	chr2L	12704674	12705232	.	559	Toll9	Up	0.00999367749280578	-0.497721450677679	0.530662285253817
Region675	chr2L	12707745	12708089	.	345	Gd7	Up	0.328243079895739	-0.285477338054659	0.0101972136326228
Region676	chr2L	12711948	12712455	.	508	Gd7	Down	-0.250428066864909	0.00333549421065245	0.224807146550428
Region677	chr2L	12721234	12722836	.	1603	Gd7	Down	-0.102076953644282	0.0295310938884191	0.0610816655804472
Region678	chr2L	12862085	12862644	.	560	Toll9	Down	0.249208207362945	1.57580169617063	-1.93626547139342
Region679	chr2L	12894404	12894965	.	562	Toll9	Down	0.18096205779022	1.43218446319916	-1.71826310307246
Region680	chr2L	13000152	13000618	.	467	Gd7	Up	0.390599083317845	-0.253750327540256	-0.0810878258494211
Region681	chr2L	13003719	13005068	.	1350	Gd7	Up	0.321855392756333	-0.214833405537206	-0.0605895443311273
Region682	chr2L	13018386	13019145	.	760	Toll10b	Down	0.142138268414794	-0.29739115987736	0.192870647707014
Region683	chr2L	13020760	13021453	.	694	Toll9	Up	-0.304502578857073	-0.412563111259662	0.725171635361948
Region684	chr2L	13165543	13166636	.	1094	Toll10b	Up	-0.149153479991528	0.716433054395425	-0.640921884059457
Region685	chr2L	13176082	13177774	.	1693	Gd7	Down	-0.659318456272816	0.00267457924014874	0.598487597242784
Region686	chr2L	13179315	13179634	.	320	Toll10b	Down	0.26635573925444	-0.450799450632662	0.245938379549155
Region687	chr2L	13182152	13182530	.	379	Toll9	Up	-0.170136344902868	-0.206304230931881	0.378924013951313
Region688	chr2L	13191357	13192612	.	1256	Gd7	Up	0.491666601358694	-0.474796357967905	0.0664488020933706
Region689	chr2L	13203772	13204394	.	623	Toll9	Down	0.0307751696512324	0.54068796566917	-0.614446119210827
Region690	chr2L	13219512	13220591	.	1080	Toll9	Up	-1.30483431291976	-0.701791174774086	1.95127756746042
Region691	chr2L	13221782	13223328	.	1547	Toll9	Up	-1.19706920000839	-0.877311515774458	2.04333256164555
Region692	chr2L	13224513	13225085	.	573	Gd7	Up	0.970575573225634	-0.422724958152191	-0.426852690151657
Region693	chr2L	13227746	13228482	.	737	Toll10b	Down	1.51696574365687	-1.60692551538916	0.359028148961769
Region694	chr2L	13229623	13230550	.	928	Gd7	Up	2.06388689610245	-1.43604153883612	-0.325161701874668
Region695	chr2L	13286098	13286460	.	363	Toll10b	Down	0.159361168943005	-0.815374927014335	0.738913337683665
Region696	chr2L	13286792	13287312	.	521	Toll9	Up	0.00452468201839708	-0.708612626079428	0.764361795173821
Region697	chr2L	13296342	13296898	.	557	Toll10b	Down	0.0219832936379972	-0.0502069697561418	0.0343975984348489
Region698	chr2L	13365584	13367134	.	1551	Toll9	Up	-0.0966250613521014	-0.44731145827661	0.573243555059136
Region699	chr2L	13367658	13368176	.	519	Toll9	Up	-0.224041999973974	-0.408416519914784	0.647283666119144
Region700	chr2L	13369211	13369804	.	594	Gd7	Up	0.686353036281297	-0.370157176396031	-0.224612700653071
Region701	chr2L	13370560	13371037	.	478	Toll9	Up	0.0161168343055361	-0.972219551454987	1.03966933746303
Region702	chr2L	13373388	13373818	.	431	Toll9	Up	-0.118631332089176	-0.111283988676638	0.228895176498888
Region703	chr2L	13378091	13378494	.	404	Gd7	Down	-0.182401490441828	0.148265677690643	0.00558116672913063
Region704	chr2L	13378891	13379394	.	504	Toll10b	Down	0.481407868659695	-1.06175177724873	0.712358095616936
Region705	chr2L	13382583	13383314	.	732	Toll9	Up	-0.110221709463739	-0.461488681889623	0.601020718354671
Region706	chr2L	13386733	13388073	.	1341	Toll9	Up	-0.371724423935985	-0.357280291827131	0.726533004893008
Region707	chr2L	13394545	13395092	.	548	Gd7	Down	-0.57248755404694	0.311629926418108	0.184224563492986
Region708	chr2L	13399024	13399408	.	385	Toll9	Up	-0.305399793896151	-0.29325819292771	0.596604081490906
Region709	chr2L	13550227	13550808	.	582	Toll10b	Down	0.0316457842684135	-0.306731957039438	0.303784907653544
Region711	chr2L	13640703	13641240	.	538	Toll9	Up	-0.191267043645315	-0.890160813643755	1.1398391307604
Region712	chr2L	13771080	13771615	.	536	Toll9	Up	-0.104367173132529	-1.07094845360018	1.25663844078668
Region713	chr2L	13782970	13784647	.	1678	Toll10b	Up	-0.0641593382147763	0.131055999821362	-0.0836079103048663
Region714	chr2L	13790906	13791470	.	565	Toll9	Up	-0.414143497059403	-0.199858014532868	0.594500840576433
Region715	chr2L	13793555	13794071	.	517	Toll10b	Down	0.256397959653724	-0.632636314307417	0.452222930851469
Region716	chr2L	13811013	13811938	.	926	Toll9	Up	-0.420795273874324	-0.420851301132949	0.840234926679289
Region717	chr2L	13813840	13814371	.	532	Toll9	Up	-0.0649407942345111	-0.614650439213047	0.725821968083114
Region718	chr2L	13829185	13830450	.	1266	Toll9	Down	0.0956538171761393	0.0101441383279453	-0.0982505977837445
Region719	chr2L	13832576	13833828	.	1253	Toll9	Up	-0.177405619681792	-0.554824308732002	0.76352388240048
Region720	chr2L	13834684	13835034	.	351	Toll9	Down	0.192964255179881	0.459561859144554	-0.674403546986184
Region721	chr2L	13835590	13835895	.	306	Toll10b	Down	0.0736604584704145	-0.20389447349378	0.153934768816882
Region722	chr2L	13903213	13905356	.	2144	Toll9	Down	0.617812982387156	1.01289253666326	-1.6620093833272
Region723	chr2L	14023677	14024386	.	710	Toll10b	Up	-2.07693070630681	4.81273801682063	-3.32496088402438
Region724	chr2L	14024882	14025805	.	924	Toll10b	Up	-3.45354138692593	6.2976324655736	-3.67966951611842
Region725	chr2L	14026077	14028865	.	2789	Toll10b	Up	-4.81381646025981	8.93717702147061	-5.30149408824872
Region726	chr2L	14046186	14047284	.	1099	Gd7	Up	1.55464243986372	-0.599957843020393	-0.767392475192117
Region727	chr2L	14047717	14048268	.	552	Toll10b	Down	0.676402986348587	-1.40824578038165	0.910268033879715
Region728	chr2L	14233607	14234069	.	463	Toll9	Up	-0.544277179905709	-0.10782716792247	0.613393210028608
Region729	chr2L	14348309	14348787	.	479	Toll9	Up	-0.388428589149646	-0.862588520532453	1.28977520158717
Region730	chr2L	14354630	14355848	.	1219	Toll10b	Up	-0.166300635675979	0.226323639771447	-0.0937587020597523
Region731	chr2L	14359209	14359848	.	640	Gd7	Up	0.988189839780821	-0.876291473191032	0.048972644647699
Region732	chr2L	14362079	14362655	.	577	Gd7	Down	-1.00384196705637	0.139378244921232	0.764485091184579
Region733	chr2L	14436656	14437260	.	605	Toll9	Up	-0.359363246832532	-1.01890424545522	1.43278773224563
Region734	chr2L	14485593	14486085	.	493	Gd7	Down	-2.32492261053002	1.43191164429651	0.567740665416249
Region735	chr2L	14491032	14492241	.	1210	Gd7	Down	-1.64793582651523	1.09358842556131	0.317147400726967
Region736	chr2L	15005789	15006220	.	432	Toll10b	Down	0.23756824148817	-0.877752158338198	0.735225820448259
Region737	chr2L	15006910	15007426	.	517	Toll9	Up	-0.0924136433014516	-0.140692848905395	0.236874923627673
Region738	chr2L	15007807	15008425	.	619	Gd7	Up	0.710175389119211	-0.651075913293238	0.058313857698834
Region739	chr2L	15009038	15010551	.	1514	Gd7	Up	0.653313990204793	-0.320020785894094	-0.248849404995587
Region740	chr2L	15038214	15040111	.	1898	Gd7	Down	-0.378090130086798	0.178404757688815	0.151390071885887
Region741	chr2L	15040938	15042126	.	1189	Toll10b	Down	1.39739664676635	-2.45055884028719	1.38301002847786
Region742	chr2L	15060087	15060651	.	565	Toll9	Up	-0.877405792567509	-0.311250582128035	1.13786411752474
Region743	chr2L	15060881	15061513	.	633	Toll9	Down	0.543991757975037	0.607185742106668	-1.15468620280141
Region744	chr2L	15067205	15068016	.	812	Gd7	Down	-1.51870047007972	0.790186916081141	0.528305472051778
Region745	chr2L	15113515	15114105	.	591	Toll9	Up	-0.0682975359464801	-0.251420184795222	0.334961317009975
Region746	chr2L	15255741	15257065	.	1325	Toll9	Up	-1.11012139639699	-0.324876426152562	1.36490962300239
Region747	chr2L	15270960	15272189	.	1230	Gd7	Up	0.240113750638126	-0.0274108931591082	-0.189289366106054
Region748	chr2L	15334380	15334978	.	599	Toll10b	Down	1.1107929307938	-1.8182479059045	0.958691732589141
Region749	chr2L	15478534	15479503	.	970	Toll10b	Up	-5.39678219645175	6.42344951297162	-2.04361772717445
Region751	chr2L	15486670	15489094	.	2425	Toll10b	Up	-5.79236424031367	9.67843549722758	-5.21281859853822
Region753	chr2L	15492760	15493342	.	583	Toll10b	Up	-3.27351795016697	4.48546089935091	-1.87857909440214
Region754	chr2L	15499183	15499850	.	668	Toll10b	Up	-0.292817613553791	0.775607452618387	-0.57405515187992
Region755	chr2L	15653672	15654252	.	581	Toll9	Down	0.185365333341389	1.47964143586706	-1.77374647799062
Region756	chr2L	15687069	15687879	.	811	Toll10b	Up	-0.147339180189587	1.56809212505431	-1.56619926546792
Region757	chr2L	15722262	15722868	.	607	Toll9	Down	0.327492299064451	1.45386519588804	-1.87543133711485
Region758	chr2L	15730213	15731698	.	1486	Gd7	Down	-1.98119143624621	0.862768565135366	0.871445535853362
Region759	chr2L	15732143	15734877	.	2735	Toll10b	Up	-1.14013425969538	1.89256433261105	-1.01252445733314
Region760	chr2L	15735156	15737085	.	1930	Toll10b	Up	-3.0540630813672	3.07162342399171	-0.545447999886154
Region761	chr2L	15738310	15745453	.	7144	Toll10b	Up	-1.53598663089784	1.8675607925753	-0.624336927548903
Region762	chr2L	15747333	15748168	.	836	Toll9	Up	-0.28949947439111	-0.133029954430042	0.408333634067056
Region763	chr2L	15750593	15751093	.	501	Toll9	Up	-0.0127781808797124	-0.17499258950018	0.201434540032275
Region764	chr2L	15752220	15752795	.	576	Toll10b	Up	-0.310510842753011	0.439230844659929	-0.193116785999075
Region765	chr2L	15760921	15762435	.	1515	Toll9	Up	0.168000775430143	-1.84596100222073	1.84870129842093
Region766	chr2L	15764274	15764721	.	448	Gd7	Up	0.975257772396188	-0.853011136324811	0.0355209733312911
Region767	chr2L	15767780	15768341	.	562	Gd7	Down	-0.208871105695392	0.190803924655463	-0.016407581815305
Region768	chr2L	15770690	15771114	.	425	Toll10b	Down	0.298754195611925	-0.555722110380963	0.330174984101256
Region769	chr2L	15839018	15839631	.	614	Toll9	Down	0.143207317636528	1.45321203484321	-1.70662999897108
Region770	chr2L	15956436	15956960	.	525	Toll9	Down	0.150595951144064	1.41673095598155	-1.67380578416105
Region771	chr2L	16257018	16257588	.	571	Toll10b	Up	-0.594026156809472	0.902737186089605	-0.437183894389492
Region772	chr2L	16257965	16258275	.	311	Toll9	Down	0.269665924866812	0.352445195190634	-0.62819811015897
Region773	chr2L	16278848	16280017	.	1170	Gd7	Down	-1.19964532982866	0.653931998141593	0.385051932577268
Region774	chr2L	16281588	16283900	.	2313	Toll10b	Up	-1.19273354614247	1.32321595255116	-0.347089613220979
Region775	chr2L	16299247	16300755	.	1509	Toll9	Down	-0.0375037722045876	0.712087776697134	-0.738049169720481
Region776	chr2L	16302339	16302904	.	566	Toll10b	Down	0.189970603805587	-0.701631896104859	0.587639286044757
Region777	chr2L	16306522	16307931	.	1410	Gd7	Down	-0.653304618191369	0.15166989984241	0.43141704266412
Region778	chr2L	16310258	16311628	.	1371	Gd7	Down	-0.695035111678183	0.118940573709141	0.50497581892497
Region781	chr2L	16319325	16320016	.	692	Toll10b	Up	-2.60605336138251	4.87036897109913	-2.90482965317742
Region782	chr2L	16320305	16321455	.	1151	Toll10b	Up	-2.83808255248015	4.8948427814251	-2.71972924554139
Region783	chr2L	16322707	16323555	.	849	Toll9	Up	-0.0324122973318549	-1.18757252287758	1.31748436105514
Region784	chr2L	16323828	16326314	.	2487	Toll10b	Down	0.248321088148966	-1.0443344905561	0.906075953970059
Region785	chr2L	16328475	16331484	.	3010	Gd7	Up	1.47681483983759	-0.0311837681887752	-1.31323741342871
Region786	chr2L	16349835	16356940	.	7106	Toll10b	Up	-0.176221846418761	0.421638394981608	-0.296527653785308
Region787	chr2L	16404995	16405983	.	989	Gd7	Up	1.07943256240244	-0.175087173988223	-0.794707743483578
Region788	chr2L	16406200	16406619	.	420	Toll9	Down	1.55185932668141	0.212697428807173	-1.64617685138577
Region789	chr2L	16491366	16492324	.	959	Toll9	Up	-0.0668305399873524	-0.382465624800514	0.475741724495289
Region790	chr2L	16657122	16657501	.	380	Toll9	Up	-0.148278168619076	-0.0777968510010167	0.219620395437411
Region791	chr2L	16677237	16677744	.	508	Toll9	Up	-0.100421870502191	-0.163925292121422	0.269375053254464
Region792	chr2L	16680036	16681004	.	969	Gd7	Down	-0.998465186426583	0.719261183093143	0.130698893508891
Region793	chr2L	16702635	16703211	.	577	Toll10b	Down	0.462920922088897	-0.783518163376925	0.427476930883304
Region794	chr2L	16719990	16720476	.	487	Toll9	Up	-0.0186552501642329	-0.301037925830889	0.343491132581988
Region795	chr2L	16727340	16727753	.	414	Toll9	Up	0.015150684841986	-0.290385241137422	0.301102704061436
Region796	chr2L	16730634	16730926	.	293	Toll10b	Down	0.355625904769042	-0.955905201121667	0.712297975100593
Region797	chr2L	16731696	16732086	.	391	Toll9	Up	-0.151284857059386	-0.60708743579248	0.796377444290342
Region798	chr2L	16737762	16738386	.	625	Gd7	Down	-1.91044751434352	0.348716973680884	1.36440533315618
Region799	chr2L	16742649	16744245	.	1597	Gd7	Down	-0.689322724052597	0.00298708756202005	0.625516658754472
Region800	chr2L	16824696	16825205	.	510	Gd7	Down	-0.679360691466372	-0.0383836658274779	0.661296425204315
Region801	chr2L	16827099	16827733	.	635	Gd7	Down	-0.412490309162696	0.211018070856935	0.147398647073679
Region802	chr2L	16888556	16888979	.	424	Toll9	Up	-0.133733874203355	-0.759137870574198	0.94526693971479
Region803	chr2L	16901782	16902171	.	390	Gd7	Down	-0.730287818794165	0.427235979989513	0.202785358397538
Region804	chr2L	17199734	17200277	.	544	Toll9	Down	0.180068888698491	1.58096150671589	-1.87879680594085
Region805	chr2L	17382907	17384044	.	1138	Toll9	Up	-0.0072200738739018	-0.836825712177782	0.91412143668909
Region806	chr2L	17409858	17411225	.	1368	Gd7	Down	-0.939227824546775	0.118387479374777	0.728312640127619
Region807	chr2L	17472822	17473172	.	351	Gd7	Up	0.78079961792234	-0.370700936295202	-0.310171131884149
Region808	chr2L	17473400	17473917	.	518	Toll9	Down	0.282417686680279	0.271282147821798	-0.551808296315277
Region809	chr2L	17477105	17477885	.	781	Gd7	Down	-0.974126563815893	0.362969918833082	0.494895892917165
Region810	chr2L	17480557	17481639	.	1083	Gd7	Up	0.365952542235907	-0.327776069569919	0.0216739377553478
Region811	chr2L	17483709	17485030	.	1322	Toll10b	Down	0.187938470025713	-0.350856084665442	0.209077229782723
Region812	chr2L	17500466	17501049	.	584	Toll9	Up	-0.558503615874733	-0.244610409499714	0.774710797373327
Region813	chr2L	17728222	17728796	.	575	Toll9	Down	0.105531814680686	1.43605785351188	-1.65366113818952
Region815	chr2L	17747625	17748684	.	1060	Toll10b	Up	-3.5492082658838	5.98640268910677	-3.25488025507282
Region816	chr2L	17749163	17749940	.	778	Toll10b	Up	-3.1711951995012	5.94429112421246	-3.55400971884527
Region819	chr2L	17952525	17953088	.	564	Toll9	Down	0.086435988373681	1.62443591717105	-1.84053876417282
Region820	chr2L	17963404	17963799	.	396	Toll9	Down	0.134541932636986	0.17380944395696	-0.311216536184542
Region821	chr2L	18136625	18138028	.	1404	Toll9	Down	0.950077125849883	0.409292198586152	-1.31047619426886
Region822	chr2L	18144028	18145324	.	1297	Toll10b	Up	-1.5865679468695	1.83791927359006	-0.546053716922079
Region823	chr2L	18145808	18146228	.	421	Gd7	Down	-0.581668458088622	0.295113902191197	0.210510391571208
Region824	chr2L	18148947	18150549	.	1603	Toll10b	Up	-0.193750434143005	0.228691752556201	-0.0712889630235373
Region825	chr2L	18150960	18151380	.	421	Toll9	Up	-0.320432071139152	-0.0334597219229078	0.328564662255805
Region826	chr2L	18151703	18152380	.	678	Toll10b	Up	-0.298654336544151	0.365244878174387	-0.123693906499024
Region827	chr2L	18158223	18158607	.	385	Toll9	Up	-0.218513076005834	-0.554851045845459	0.801048474105063
Region828	chr2L	18442792	18443230	.	439	Toll9	Down	0.247339256977591	0.0833799526463467	-0.316032453499896
Region829	chr2L	18448271	18448974	.	704	Toll10b	Down	0.229112327074794	-0.368697136410015	0.190869651480126
Region830	chr2L	18454083	18454538	.	456	Toll9	Up	-0.186211310022818	-0.190499739443486	0.376446631936884
Region831	chr2L	18483770	18484391	.	622	Toll10b	Down	0.616382730917213	-0.974930949276476	0.495085642032321
Region832	chr2L	18485421	18486867	.	1447	Toll10b	Down	2.06747404408706	-3.95669982305388	2.40521500417195
Region833	chr2L	18487219	18487760	.	542	Toll10b	Down	0.695933014501669	-2.08042120169071	1.62142683809504
Region834	chr2L	18589970	18590321	.	352	Toll9	Down	0.229521676156755	1.04999157685004	-1.34806869319487
Region835	chr2L	18590834	18591526	.	693	Gd7	Down	-0.742122402342891	0.187204337984541	0.473893926570318
Region836	chr2L	18606854	18607377	.	524	Toll9	Down	0.75796549890761	0.0686987005231368	-0.765871300756681
Region837	chr2L	18611772	18612261	.	490	Gd7	Down	-0.700191311240955	0.186875114779534	0.436004106068181
Region838	chr2L	18614510	18615960	.	1451	Toll9	Up	-0.74304403374455	-2.55749593439333	3.45135632388751
Region839	chr2L	18651452	18653559	.	2108	Toll10b	Up	-6.27710476036467	7.18930705972173	-2.07121464554955
Region840	chr2L	18681458	18682688	.	1231	Gd7	Down	-1.4016969092906	0.234684136082138	1.02402391009949
Region841	chr2L	18688158	18690423	.	2266	Gd7	Down	-0.919468833764697	0.812716378047499	-0.0427084972227385
Region842	chr2L	18694979	18696284	.	1306	Gd7	Up	0.381734101344048	-0.37785856726397	0.0615933725153718
Region843	chr2L	18698724	18699156	.	433	Gd7	Down	-1.69517956665866	0.743408782837551	0.740009217281032
Region844	chr2L	18702362	18703157	.	796	Gd7	Up	0.624158619483355	-0.512148803203623	-0.0138933028404687
Region845	chr2L	18703435	18703775	.	341	Gd7	Up	0.58878587123439	0.0033291462452501	-0.540663307217192
Region846	chr2L	18705258	18705849	.	592	Toll9	Up	-0.713028101090316	-0.134053277651237	0.795759180594879
Region847	chr2L	18708158	18709302	.	1145	Toll9	Up	-0.599603122134392	-0.439940970986407	1.02403472937993
Region848	chr2L	18830196	18831713	.	1518	Toll9	Up	-0.18138773162981	-0.628453481731343	0.847006795681306
Region849	chr2L	18838397	18839717	.	1321	Toll9	Down	0.925423496536865	0.389784939746901	-1.26683314700541
Region850	chr2L	18858823	18859209	.	387	Gd7	Up	0.51424014429941	-0.305033111889178	-0.138249229320845
Region851	chr2L	18880659	18881118	.	460	Gd7	Up	3.60338192613465	-2.1460436463701	-0.959394901287107
Region852	chr2L	18889590	18890180	.	591	Gd7	Up	5.48052698746804	-2.51548592408341	-2.27094731528281
Region853	chr2L	18894231	18894756	.	526	Gd7	Up	5.27756410171916	-2.4736965922808	-2.13113798145326
Region854	chr2L	18951254	18951812	.	559	Toll9	Up	-0.532273142098669	-0.232528296100471	0.737682008139075
Region855	chr2L	18968003	18969607	.	1605	Toll9	Up	-0.0332887011846401	-0.0987974139905468	0.137509416700132
Region856	chr2L	18973844	18975099	.	1256	Toll10b	Down	0.285226886189039	-0.583090117570689	0.372194278463584
Region857	chr2L	18987695	18988118	.	424	Gd7	Down	-0.652555700847743	0.359623944974849	0.205208198131721
Region858	chr2L	19008757	19009222	.	466	Toll9	Down	-0.0321081791855169	0.764170421456702	-0.799454205009941
Region859	chr2L	19033066	19033455	.	390	Gd7	Up	0.496667458893849	-0.467225767140133	0.0536770493207294
Region860	chr2L	19033750	19035404	.	1655	Toll9	Down	0.0682145088423895	0.314217108524439	-0.402988718331119
Region861	chr2L	19041865	19042298	.	434	Toll10b	Down	0.520770467340465	-0.679631242024376	0.262045121221463
Region862	chr2L	19044243	19046009	.	1767	Gd7	Up	0.0875053885559909	-0.0702697162967976	-0.00360946348517827
Region863	chr2L	19049129	19049546	.	418	Toll9	Down	0.72221688758881	0.0856460375661445	-0.751643053260448
Region864	chr2L	19051050	19051556	.	507	Toll9	Down	0.143859942483713	0.395527805533717	-0.560168932023154
Region865	chr2L	19051948	19052363	.	416	Toll10b	Down	0.0902182380711274	-0.739369581668532	0.719553462631974
Region866	chr2L	19053879	19054810	.	932	Toll9	Up	-0.0316360269319988	-0.38004460021139	0.441013942076793
Region867	chr2L	19063334	19063825	.	492	Toll10b	Up	-0.344264466644533	0.757350433776349	-0.507328920348179
Region868	chr2L	19064920	19065550	.	631	Gd7	Down	-0.293741388382527	0.225916882598419	0.0229257378559469
Region869	chr2L	19123281	19123828	.	548	Gd7	Down	-0.448767095373981	0.181595603600657	0.212396618404551
Region870	chr2L	19126531	19126986	.	456	Gd7	Down	-0.624255179441665	-0.0248059052460808	0.596307644603436
Region871	chr2L	19131432	19132824	.	1393	Gd7	Down	-0.599091428793239	0.105390111248055	0.432157569497476
Region872	chr2L	19133084	19134476	.	1393	Gd7	Down	-0.467466207968435	0.072873861841646	0.347361257351065
Region873	chr2L	19135057	19136959	.	1903	Gd7	Down	-0.174109793615976	0.0421481676190694	0.113102229872247
Region874	chr2L	19137252	19138375	.	1124	Toll9	Up	-0.770012400014024	-0.145206422424949	0.859832179764983
Region875	chr2L	19139109	19139675	.	567	Toll9	Up	-0.606607030458018	-1.27590475257655	1.9370242317326
Region876	chr2L	19140060	19140773	.	714	Toll9	Up	-0.879662097868482	-0.446389987377064	1.28648057934573
Region877	chr2L	19154456	19154845	.	390	Gd7	Down	-0.909150942000204	0.0984139359297282	0.722539695815441
Region878	chr2L	19155411	19156228	.	818	Gd7	Down	-0.993606989943813	-0.0173937837107675	0.925168338361631
Region879	chr2L	19156535	19158071	.	1537	Toll10b	Down	0.26401856129511	-1.11503378715467	0.968430962158701
Region880	chr2L	19158605	19166081	.	7477	Gd7	Up	1.24098360673647	0.0229099513119212	-1.15679175595713
Region881	chr2L	19166292	19167105	.	814	Toll9	Down	2.62588831840533	0.762141519498253	-3.22170845445341
Region882	chr2L	19181309	19181650	.	342	Toll9	Up	0.022255713444678	-0.758841541134951	0.802661835158729
Region883	chr2L	19186073	19186588	.	516	Toll10b	Down	0.627934872781094	-1.22276899862178	0.753328365974008
Region884	chr2L	19322199	19326807	.	4609	Toll10b	Down	0.0272827935260456	-0.27706185460668	0.275587384606441
Region885	chr2L	19327220	19333727	.	6508	Toll9	Up	-1.51054422452751	-1.15222736213268	2.62741011584203
Region886	chr2L	19334294	19337876	.	3583	Toll9	Up	-0.976356944901875	-0.854109696558361	1.81685061879192
Region887	chr2L	19338765	19343256	.	4492	Gd7	Up	1.52000362172293	-0.590184263193919	-0.746396585329898
Region888	chr2L	19343519	19344669	.	1151	Toll10b	Down	0.248701302523282	-0.934421829075951	0.786529093647264
Region889	chr2L	19358340	19359128	.	789	Toll10b	Down	0.123023229375242	-0.41844924772494	0.341593409891475
Region890	chr2L	19359389	19360771	.	1383	Toll9	Up	-0.00407972752260464	-0.518232349234037	0.56574317305728
Region891	chr2L	19360989	19363224	.	2236	Toll9	Up	-0.178494078205228	-0.495586814405809	0.70027376517829
Region892	chr2L	19430647	19431110	.	464	Gd7	Down	-0.507988339449688	0.286495993666533	0.152650198562744
Region893	chr2L	19444268	19445772	.	1505	Toll9	Up	-0.799339986365643	-0.212651525433913	0.95972700445081
Region894	chr2L	19452076	19453527	.	1452	Gd7	Down	-1.32769890561521	0.922597724671517	0.210486800902317
Region895	chr2L	19484208	19484646	.	439	Toll9	Up	-0.627604802769973	-0.382294368237881	0.987058452531449
Region896	chr2L	19489682	19490055	.	374	Toll9	Up	-0.165153617024737	-0.312702538196011	0.489767831135182
Region897	chr2L	19492472	19493551	.	1080	Gd7	Down	-0.858902618829404	0.0229409676784062	0.758556663008784
Region898	chr2L	19498202	19498714	.	513	Toll9	Up	-0.276414945457303	-0.158651327183231	0.424185088255474
