VTID,Chrosome,Start,End,Length,Verification Status,Positive,stg4_6,stg7_8,stg9_10,stg11_12,stg13_14,stg15_16
VT56150,chrX,3035979,3038099,2120,correct,1,NA,posterior_endoderm_anlage;3|trunk_mesoderm_anlage_broad;2,NA,brain_primordium_broad;3|ventral_nerve_cord_primordium_broad;2|ventral_epidermis_primordium_broad;3|cardiac_mesoderm_primordium;3,brain_broad;3|hindgut;3|ventral_nerve_cord_broad;2,hindgut;2|brain_subset;2
VT56157,chrX,3048368,3050535,2167,correct,0,NA,NA,brain_anlage_subset;1,brain_primordium_subset;1,NA,NA
VT56313,chrX,3374155,3376341,2186,correct,0,NA,NA,NA,NA,NA,NA
VT56359,chrX,3468597,3470649,2052,correct,0,NA,NA,NA,NA,NA,NA
VT56360,chrX,3470270,3472444,2174,correct,0,NA,NA,NA,NA,NA,NA
VT56362,chrX,3473750,3475953,2203,correct,1,NA,NA,NA,NA,ventral_midline;1,ventral_midline;2|brain_subset;1
VT56365,chrX,3479071,3481212,2141,correct,0,NA,NA,NA,NA,ventral_nerve_cord_subset;1,NA
VT56366,chrX,3480749,3482950,2201,correct,1,NA,ventral_ectoderm_anlage;2|hindgut_anlage;2,ventral_ectoderm_anlage;3|hindgut_anlage;3,ventral_epidermis_primordium_subset;3,ventral_epidermis_subset;2,NA
VT56369,chrX,3486082,3488317,2235,correct,1,NA,NA,NA,NA,salivary_gland;2,salivary_gland;3
VT56372,chrX,3513710,3515881,2171,correct,0,NA,NA,NA,NA,NA,ventral_nerve_cord_subset;1|brain_subset;1
VT56374,chrX,3517252,3519451,2199,correct,0,NA,NA,NA,NA,NA,NA
VT56375,chrX,3518923,3521232,2309,correct,1,NA,NA,NA,NA,anterior_ventral_nerve_cord_subset;2,anterior_ventral_nerve_cord_subset;2
VT56376,chrX,3520856,3523006,2150,correct,0,NA,NA,NA,NA,NA,NA
VT56377,chrX,3522657,3524763,2106,correct,0,NA,NA,NA,NA,NA,NA
VT56378,chrX,3524491,3526662,2171,correct,0,NA,NA,NA,NA,NA,NA
VT56445,chrX,3656682,3658955,2273,correct,1,NA,NA,brain_anlage_subset;1|ventral_nerve_cord_anlage_subset;1,brain_primordium_subset;2|anterior_ventral_nerve_cord_primordium_subset;1,NA,ventral_nerve_cord_subset;2|brain_subset;3
VT56448,chrX,3661771,3664001,2230,correct,0,NA,NA,NA,NA,NA,NA
VT56449,chrX,3663571,3665672,2101,correct,0,NA,NA,NA,NA,NA,brain_broad;1|ventral_nerve_cord_broad;1
VT56450,chrX,3665252,3667396,2144,correct,1,NA,NA,brain_anlage_subset;2|ventral_nerve_cord_anlage_subset;2,brain_primordium_broad;3|ventral_nerve_cord_primordium_broad;3,trunk_epidermis_broad;2|brain_broad;3|ubiquitous;3|ventral_nerve_cord_broad;3,brain_broad;3|ubiquitous;2|ventral_nerve_cord_broad;3
VT56451,chrX,3666866,3669011,2145,correct,0,NA,NA,NA,NA,ventral_nerve_cord_subset;1,ventral_nerve_cord_subset;1
VT56452,chrX,3668551,3670689,2138,correct,0,NA,NA,NA,NA,NA,brain_broad;1|ventral_nerve_cord_broad;1
VT56453,chrX,3671256,3673476,2220,correct,0,NA,NA,NA,NA,NA,NA
VT56454,chrX,3672443,3674579,2136,correct,1,NA,NA,NA,brain_primordium_subset;2|ventral_nerve_cord_primordium_subset;2,brain_broad;2|ventral_nerve_cord_broad;2,brain_broad;3|ventral_nerve_cord_broad;3
VT56455,chrX,3673654,3676071,2417,correct,1,ubiquitous;4,ubiquitous;4,ubiquitous;4,brain_primordium_broad;3|ubiquitous;3|ventral_nerve_cord_primordium_broad;3,brain_broad;3|ubiquitous;1|ventral_nerve_cord_broad;3,brain_broad;3|ubiquitous;1|ventral_nerve_cord_broad;3
VT56509,chrX,3792400,3794527,2127,correct,0,NA,NA,NA,NA,NA,ventral_nerve_cord_subset;1
VT56510,chrX,3794219,3796342,2123,correct,0,NA,NA,NA,NA,anterior_ventral_nerve_cord_subset;1,anterior_ventral_nerve_cord_subset;1
VT56511,chrX,3795988,3798121,2133,correct,1,NA,anterior_endoderm_anlage;2,ventral_epidermis_anlage_subset;3,ventral_epidermis_primordium_subset;4,ventral_epidermis_subset;3,ventral_epidermis_subset;2|brain_broad;1|ventral_nerve_cord_broad;1
VT56512,chrX,3798585,3800542,1957,correct,0,NA,NA,NA,NA,NA,NA
VT56582,chrX,3939673,3941794,2121,correct,0,NA,NA,NA,NA,NA,NA
VT56601,chrX,3974186,3976958,2772,not_verified,1,NA,NA,NA,NA,salivary_gland;2,NA
VT56602,chrX,3978150,3980815,2665,correct,0,NA,NA,NA,NA,NA,NA
VT56643,chrX,4067387,4069565,2178,correct,1,NA,NA,NA,NA,brain_subset;2,amnioserosa;2
VT56647,chrX,4075141,4077245,2104,correct,1,NA,NA,NA,NA,ventral_nerve_cord_subset;2|brain_subset;1,ventral_nerve_cord_subset;2
VT56648,chrX,4076807,4079097,2290,correct,0,NA,NA,NA,NA,NA,NA
VT56651,chrX,4082156,4084345,2189,not_verified,1,trunk_mesoderm_AISN_subset;2,trunk_mesoderm_anlage_subset;3,ventral_nerve_cord_anlage_subset;1,brain_primordium_broad;2|ventral_nerve_cord_primordium_broad;2,lateral_epidermis_subset;1|trunk_epidermis_subset;3|muscle_system;3|clypeolabrum;2,muscle_system;2
VT56652,chrX,4083953,4086055,2102,correct,1,NA,NA,ventral_nerve_cord_anlage_subset;2,ventral_nerve_cord_primordium_subset;3,lateral_epidermis_subset;2|ventral_nerve_cord_subset;4|brain_subset;3,ventral_nerve_cord_subset;4|brain_subset;3
VT56655,chrX,4089229,4091306,2077,correct,1,NA,NA,NA,NA,NA,ventral_nerve_cord_subset;2|brain_subset;2
VT56657,chrX,4092742,4094855,2113,correct,1,procephalic_ectoderm_AISN;3,procephalic_ectoderm_anlage;4|amnioserosa_anlage;3,lateral_epidermis_anlage_subset;4|tracheal_system_anlage;4|amnioserosa_anlage;3|clypeolabrum_anlage;2,tracheal_system_primordium_broad;3|clypeo-labral_primordium;2,head_subset;2|tracheal_system_subset;2,head_subset;2
VT56658,chrX,4094503,4096607,2104,correct,1,procephalic_ectoderm_AISN;1,NA,NA,NA,anal_pad;2|posterior_spiracle;4|hypopharynx;4|clypeolabrum;2,head_subset;3|dorsal_vessel;3|anal_pad;3|posterior_spiracle;3
VT56665,chrX,4107188,4109278,2090,correct,1,procephalic_ectoderm_AISN;2,procephalic_ectoderm_anlage;2,brain_anlage_subset;2|ventral_nerve_cord_anlage_subset;2,brain_primordium_subset;2|ventral_nerve_cord_primordium_subset;2,ventral_nerve_cord_subset;2|brain_subset;2,ventral_nerve_cord_subset;2|brain_subset;2
VT56754,chrX,4284167,4286274,2107,correct,0,NA,NA,NA,NA,NA,NA
VT56755,chrX,4285858,4288001,2143,correct,0,NA,NA,NA,NA,NA,NA
VT56756,chrX,4287602,4289733,2131,correct,1,NA,NA,NA,NA,NA,lateral_epidermis_subset;3
VT56757,chrX,4289285,4291379,2094,correct,1,NA,procephalic_ectoderm_anlage;3,ventral_nerve_cord_anlage_subset;1|brain_anlage_broad;4,brain_primordium_broad;4|ventral_nerve_cord_primordium_subset;3,ventral_nerve_cord_subset;2|brain_broad;4|brain_subset;4,brain_subset;3
VT56758,chrX,4290985,4293195,2210,correct,1,NA,NA,NA,ubiquitous;1,amnioserosa;2|midgut_subset;2|malpighian_tubule;2,amnioserosa;2|midgut_chamber;2|malpighian_tubule;2
VT56760,chrX,4294366,4296473,2107,correct,1,NA,NA,NA,NA,NA,head_subset;3|sensory_system_head;3
VT56762,chrX,4297775,4299893,2118,correct,0,NA,NA,NA,NA,ventral_nerve_cord_subset;1|brain_subset;1,NA
VT56763,chrX,4299480,4301601,2121,correct,0,NA,NA,NA,NA,NA,NA
VT56765,chrX,4302850,4305070,2220,correct,1,NA,NA,NA,head_subset;2,sensory_system_head;2,sensory_system_head;3
VT56767,chrX,4306811,4309095,2284,correct,0,NA,NA,NA,ventral_midline;1,ventral_midline;1,NA
VT56768,chrX,4308478,4310698,2220,correct,1,NA,NA,NA,brain_primordium_broad;2|ventral_nerve_cord_primordium_broad;2|yolk;2,brain_broad;3|ventral_nerve_cord_broad;3|yolk;3,brain_broad;2|ventral_nerve_cord_broad;2
VT56770,chrX,4311975,4314060,2085,correct,1,NA,NA,NA,NA,anal_pad;2,anal_pad;2
VT56772,chrX,4315352,4317451,2099,correct,0,NA,NA,NA,NA,ventral_nerve_cord_subset;1|brain_subset;1,brain_broad;1|ventral_nerve_cord_broad;1
VT56773,chrX,4317052,4319158,2106,correct,1,NA,NA,NA,NA,brain_broad;2|ventral_nerve_cord_broad;2,brain_broad;3|ventral_nerve_cord_broad;3
VT56777,chrX,4325217,4327335,2118,correct,1,NA,NA,NA,NA,head_subset;3|sensory_system_head;3,head_subset;3|sensory_system_head;3
VT56779,chrX,4328734,4330849,2115,correct,1,NA,procephalic_ectoderm_anlage;2,head_subset;2,clypeo-labral_primordium;2|esophagus_primordium;2,esophagus;2|clypeolabrum;2,clypeolabrum;2
VT56781,chrX,4332112,4334374,2262,correct,1,NA,NA,brain_anlage_broad;2|ventral_nerve_cord_anlage_broad;2,brain_primordium_broad;3|ventral_nerve_cord_primordium_broad;3,brain_broad;3|ventral_nerve_cord_broad;2,brain_broad;2|ventral_nerve_cord_broad;1
VT56782,chrX,4334027,4336168,2141,not_verified,1,dorsal_ectoderm_AISN_subset;1,procephalic_ectoderm_anlage;3,brain_anlage_broad;3|ventral_nerve_cord_anlage_broad;2|clypeolabrum_anlage;2,brain_primordium_broad;3|ventral_nerve_cord_primordium_broad;1,brain_broad;2,brain_broad;1
VT56783,chrX,4335794,4337924,2130,correct,0,NA,NA,NA,NA,NA,NA
VT56784,chrX,4337576,4339685,2109,correct,0,NA,NA,NA,NA,NA,NA
VT56785,chrX,4339271,4341432,2161,correct,1,NA,NA,head_mesoderm_anlage;3,head_subset;4|lateral_epidermis_primordium_subset;3|head_mesoderm_primordium;4,fat_body;4,head_subset;3
VT56786,chrX,4341097,4343196,2099,correct,0,NA,NA,lateral_epidermis_anlage_subset;1|clypeolabrum_anlage;1,NA,NA,stomatogastric_nervous_system;1
VT56787,chrX,4342760,4344927,2167,correct,0,NA,NA,NA,NA,NA,atrium;1
VT56790,chrX,4348076,4350303,2227,correct,1,NA,procephalic_ectoderm_anlage;3|head_mesoderm_anlage;3,brain_anlage_subset;3|ventral_nerve_cord_anlage_subset;2,lateral_epidermis_primordium_subset;2|brain_primordium_subset;3|ventral_nerve_cord_primordium_subset;3,ventral_nerve_cord_subset;3|trunk_epidermis_subset;1|brain_subset;3,ventral_nerve_cord_subset;3|brain_subset;3
VT56791,chrX,4349845,4351967,2122,correct,1,procephalic_ectoderm_AISN;4,procephalic_ectoderm_anlage;3,ventral_epidermis_anlage_subset;3|brain_anlage_broad;4,brain_primordium_subset;4|ventral_epidermis_primordium_subset;3,brain_subset;3,brain_subset;3|head_epidermis_dorsal_subset;3
VT56792,chrX,4351626,4353972,2346,correct,1,anterior_endoderm_AISN;1,anterior_endoderm_anlage;1,anterior_endoderm_anlage;1,malpighian_tubule_primordium;3|esophagus_primordium;2,malpighian_tubule;3|esophagus;3,posterior_hindgut;1|malpighian_tubule;2|atrium;1|esophagus;3
VT56793,chrX,4353411,4355468,2057,correct,1,NA,NA,lateral_epidermis_anlage_subset;2,antenno-maxillary-labial_complex;2|lateral_epidermis_primordium_subset;3,antenno-maxillary-labial_complex;2|lateral_epidermis_subset;3,antenno-maxillary-labial_complex;2
VT56794,chrX,4355112,4357240,2128,correct,0,NA,NA,NA,NA,NA,NA
VT56795,chrX,4356914,4359226,2312,correct,1,NA,NA,NA,antenno-maxillary-labial_complex;3|lateral_epidermis_primordium_subset;2|head_epidermis_primordium_subset;3,antenno-maxillary-labial_complex;3|lateral_epidermis_subset;4|leading_edge_cell;2|dorsal_epidermis_subset;3|head_epidermis_lateral_subset;4,antenno-maxillary-labial_complex;3|head_subset;3|lateral_epidermis_subset;2
VT56799,chrX,4363949,4366075,2126,correct,1,NA,NA,dorsal_epidermis_anlage_subset;1,lateral_epidermis_primordium_subset;2|dorsal_epidermis_primordium_subset;2,trunk_epidermis_subset;3,trunk_epidermis_subset;3
VT56800,chrX,4365588,4367818,2230,correct,0,NA,NA,NA,dorsal_epidermis_primordium_subset;1,dorsal_epidermis_subset;1,NA
VT56801,chrX,4367445,4369621,2176,correct,1,NA,NA,NA,NA,trunk_epidermis_subset;3,trunk_epidermis_broad;2
VT56802,chrX,4369075,4371480,2405,correct,1,NA,NA,NA,NA,midgut_broad;1,midgut_broad;1|proventriculus;2
VT56804,chrX,4372737,4374830,2093,correct,1,NA,NA,NA,anterior_ventral_nerve_cord_primordium_subset;3,ventral_nerve_cord_subset;1|brain_subset;2|anterior_ventral_nerve_cord_subset;3,ventral_nerve_cord_subset;1|brain_subset;2|anterior_ventral_nerve_cord_subset;3
VT56807,chrX,4381591,4383754,2163,correct,1,NA,NA,NA,NA,lateral_epidermis_subset;1,lateral_epidermis_subset;2
VT56808,chrX,4383337,4385491,2154,correct,1,NA,NA,NA,NA,dorsal_epidermis_subset;3,lateral_epidermis_subset;2|brain_broad;1|ventral_nerve_cord_broad;1
VT56810,chrX,4386763,4388898,2135,correct,1,NA,NA,NA,ventral_nerve_cord_primordium_subset;3,ventral_nerve_cord_subset;3|brain_subset;1,ventral_nerve_cord_subset;1
VT56812,chrX,4390229,4392311,2082,correct,1,NA,NA,NA,NA,brain_broad;2|ventral_nerve_cord_broad;2,brain_broad;2|ventral_nerve_cord_broad;2
VT56816,chrX,4397068,4399193,2125,correct,1,NA,NA,NA,brain_primordium_subset;1|ventral_nerve_cord_primordium_subset;2,ventral_nerve_cord_subset;3|brain_broad;2,brain_broad;2|ventral_nerve_cord_broad;2
VT56817,chrX,4398732,4400889,2157,correct,1,NA,NA,NA,ventral_nerve_cord_primordium_subset;1,ventral_nerve_cord_subset;3|brain_subset;2,ventral_nerve_cord_subset;3|brain_subset;2
VT56818,chrX,4400486,4402588,2102,correct,1,NA,NA,NA,brain_primordium_broad;1|ventral_nerve_cord_primordium_broad;1,brain_broad;2|ventral_nerve_cord_broad;2,brain_broad;3|ventral_nerve_cord_broad;3
VT56819,chrX,4402230,4404309,2079,correct,1,NA,procephalic_ectoderm_anlage;2,brain_anlage_broad;3,brain_primordium_subset;3,brain_subset;3,brain_subset;3
VT56820,chrX,4403813,4406074,2261,correct,1,NA,NA,head_epidermis_lateral_anlage;3,brain_primordium_subset;2,brain_subset;2,brain_subset;2
VT56821,chrX,4405665,4407766,2101,correct,0,NA,NA,NA,NA,NA,NA
VT56826,chrX,4414994,4417101,2107,correct,1,NA,NA,brain_anlage_subset;1,brain_primordium_subset;1,brain_broad;2|ventral_nerve_cord_broad;2,ventral_nerve_cord_subset;3|brain_broad;2|ventral_nerve_cord_broad;2|brain_subset;3
VT56830,chrX,4421644,4424302,2658,correct,1,NA,NA,NA,brain_primordium_subset;2,brain_subset;3,ventral_nerve_cord_subset;1|brain_subset;1
VT56832,chrX,4426497,4427746,1249,correct,0,NA,NA,NA,NA,NA,NA
VT56833,chrX,4427749,4429740,1991,correct,0,NA,NA,NA,NA,NA,NA
VT56866,chrX,4490311,4492475,2164,correct,1,NA,NA,NA,NA,head_subset;2|head_epidermis_subset;2|trunk_epidermis_subset;2,ventral_nerve_cord_subset;1|trunk_epidermis_subset;1|brain_subset;1
VT56867,chrX,4492007,4494128,2121,correct,1,NA,NA,NA,brain_primordium_subset;3|ventral_nerve_cord_primordium_subset;3,lateral_epidermis_subset;2|ventral_nerve_cord_subset;3|brain_subset;3,lateral_epidermis_subset;2|ventral_nerve_cord_subset;3|brain_subset;3
VT56870,chrX,4497144,4499357,2213,correct,1,NA,NA,NA,yolk;2,yolk;2|midgut_interstitial_cell;2|midgut_subset;2|head_epidermis_lateral_subset;3,head_subset;3|midgut_chamber;2|midgut_interstitial_cell;2
VT56873,chrX,4502389,4504514,2125,correct,1,NA,posterior_endoderm_anlage;3|anterior_endoderm_anlage;3,anterior_midgut_anlage;2|posterior_midgut_anlage;2|proventriculus_anlage;4,anterior_midgut_primordium;3|posterior_midgut_primordium;3|proventriculus_primordium;4,proventriculus;4|midgut_subset;3,midgut_chamber;3|proventriculus;3
VT56874,chrX,4504126,4506330,2204,correct,0,NA,NA,NA,NA,NA,NA
VT56875,chrX,4505511,4507953,2442,correct,1,posterior_endoderm_AISN;3|amnioserosa_AISN;4|dorsal_ectoderm_AISN_broad;4,dorsal_ectoderm_anlage_broad;4|amnioserosa_anlage;4,amnioserosa_anlage;2,NA,tracheal_system_broad;1,tracheal_system_broad;1
VT56876,chrX,4507592,4509714,2122,correct,1,NA,amnioserosa_anlage;3,NA,NA,NA,NA
VT57018,chrX,4827533,4829624,2091,correct,0,NA,NA,NA,NA,NA,NA
VT57022,chrX,4833051,4835256,2205,correct,1,ubiquitous;4,ubiquitous;4,ubiquitous;4,ubiquitous;3,ubiquitous;3,ubiquitous;3
VT57050,chrX,4892149,4894280,2131,not_verified,0,NA,NA,NA,NA,head_subset;1|posterior_ventral_nerve_cord_subset;1,head_subset;1|posterior_ventral_nerve_cord_subset;1
VT57051,chrX,4893701,4895802,2101,correct,1,NA,NA,NA,NA,lateral_epidermis_subset;3|ventral_epidermis_subset;2|dorsal_epidermis_subset;3,head_epidermis_subset;3|trunk_epidermis_subset;3
VT57052,chrX,4895185,4897354,2169,correct,0,NA,NA,NA,NA,NA,NA
VT57053,chrX,4896774,4898878,2104,correct,0,NA,NA,NA,trunk_mesoderm_primordium;1,somatic_muscle;1,NA
VT57054,chrX,4898284,4900414,2130,correct,1,NA,NA,NA,NA,head_subset;2|tracheal_system_broad;2,tracheal_system_broad;2|lymph_gland;2
VT57056,chrX,4902310,4904507,2197,correct,1,NA,NA,anterior_endoderm_anlage;2,antenno-maxillary-labial_complex;3,antenno-maxillary-labial_complex;3,antenno-maxillary-labial_complex;3
VT57059,chrX,4907549,4909705,2156,correct,0,NA,NA,NA,NA,NA,NA
VT57061,chrX,4911049,4913227,2178,correct,0,NA,NA,NA,NA,NA,NA
VT57062,chrX,4912670,4914911,2241,correct,0,NA,NA,NA,NA,NA,NA
VT57063,chrX,4914509,4916694,2185,correct,1,NA,NA,NA,NA,ventral_epidermis_subset;4|amnioserosa;3,ventral_epidermis_subset;3
VT57066,chrX,4920218,4922297,2079,correct,0,NA,NA,NA,NA,NA,NA
VT57068,chrX,4923505,4925611,2106,correct,0,NA,NA,NA,NA,NA,NA
VT57071,chrX,4928448,4930552,2104,correct,0,NA,NA,NA,NA,NA,NA
VT57072,chrX,4930096,4932299,2203,correct,1,NA,NA,NA,NA,telson_subset;3|dorsal_epidermis_subset;3,telson_subset;3|dorsal_epidermis_subset;3
VT57074,chrX,4933380,4935506,2126,correct,1,NA,NA,NA,amnioserosa;3,ventral_epidermis_subset;3|amnioserosa;3|dorsal_epidermis_subset;3,head_epidermis_subset;4|trunk_epidermis_subset;4|salivary_gland;4
VT57075,chrX,4935057,4937167,2110,correct,1,procephalic_ectoderm_AISN;3,procephalic_ectoderm_anlage;3|head_epidermis_dorsal_anlage;3,brain_anlage_subset;2,head_subset;1|posterior_spiracle_specific_anlage;1,posterior_spiracle;2,NA
VT57077,chrX,4938319,4940467,2148,correct,0,NA,NA,NA,NA,NA,NA
VT57079,chrX,4942340,4943330,990,correct,0,NA,NA,NA,NA,NA,NA
VT57081,chrX,4945256,4947456,2200,correct,1,procephalic_ectoderm_AISN;3,ventral_ectoderm_anlage;3|procephalic_ectoderm_anlage;3|dorsal_ectoderm_anlage_broad;3,head_epidermis_lateral_anlage;4|dorsal_epidermis_anlage_broad;4|lateral_epidermis_anlage_broad;4|ventral_epidermis_anlage_broad;4|amnioserosa_anlage;4|head_epidermis_ventral_anlage;4|head_epidermis_dorsal_anlage;4,brain_primordium_subset;3|ventral_epidermis_primordium_broad;3|dorsal_epidermis_primordium_broad;3|lateral_epidermis_primordium_broad;3|foregut_primordium;3|head_epidermis_primordium_broad;3,head_subset;3|amnioserosa;3|brain_subset;3|foregut;3,brain_subset;2
VT57082,chrX,4947033,4949107,2074,correct,1,NA,NA,ventral_epidermis_anlage_subset;2|brain_anlage_subset;2,brain_primordium_broad;3|ventral_epidermis_primordium_broad;1|head_epidermis_ventral_primordium_broad;3,brain_subset;3|foregut;3,midgut_chamber;1|brain_subset;1
VT57083,chrX,4948793,4950880,2087,correct,1,NA,NA,NA,NA,NA,head_epidermis_broad;5|trunk_epidermis_broad;5|ubiquitous;3|esophagus;4
VT57084,chrX,4950504,4952607,2103,correct,1,NA,NA,NA,NA,NA,head_epidermis_subset;4|trunk_epidermis_subset;3|proventriculus;4
VT57085,chrX,4952218,4954483,2265,correct,1,NA,NA,NA,NA,brain_subset;2,brain_subset;2
VT57086,chrX,4954036,4956334,2298,correct,1,NA,NA,NA,tracheal_system_primordium_broad;2,tracheal_system_broad;3,NA
VT57087,chrX,4955678,4957881,2203,correct,0,NA,NA,NA,NA,NA,NA
VT57088,chrX,4957536,4959661,2125,correct,0,NA,NA,NA,NA,NA,NA
VT57089,chrX,4961770,4962316,546,correct,1,NA,NA,NA,NA,hemocyte;2|macrophage;2,hemocyte;3|macrophage;3
VT57136,chrX,5058102,5060303,2201,correct,0,NA,NA,NA,NA,NA,NA
VT57137,chrX,5059870,5062126,2256,not_verified,1,NA,NA,head_mesoderm_anlage;4|plasmatocytes_anlage;4,amnioserosa;3|hemocyte;2|ventral_nerve_cord_primordium_subset;2|plasmatocytes_anlage;2,ventral_nerve_cord_subset;2|amnioserosa;3|brain_subset;2,ventral_nerve_cord_subset;2|brain_subset;2
VT57138,chrX,5061681,5063782,2101,correct,1,NA,NA,anterior_endoderm_anlage;2,foregut_primordium;2|salivary_gland_primordium;4,foregut;3|salivary_gland_body;3,ventral_nerve_cord_subset;2|brain_subset;3|salivary_gland_body;3
VT57141,chrX,5066851,5069039,2188,correct,0,NA,NA,NA,NA,NA,NA
VT57222,chrX,5226321,5226813,492,correct,0,NA,NA,NA,NA,NA,NA
VT57223,chrX,5226778,5227451,673,correct,0,NA,NA,NA,NA,NA,NA
VT57224,chrX,5228366,5230602,2236,correct,1,NA,NA,NA,NA,NA,sensory_system_head;2
VT57225,chrX,5230230,5232372,2142,correct,1,NA,NA,NA,NA,head_epidermis_broad;2|trunk_epidermis_broad;2,lateral_epidermis_subset;2|ubiquitous;2
VT57227,chrX,5234190,5236377,2187,correct,1,NA,NA,NA,brain_primordium_broad;1|ventral_nerve_cord_primordium_broad;1,brain_broad;2|ventral_nerve_cord_broad;2,brain_broad;1|ventral_nerve_cord_broad;1
VT57228,chrX,5235880,5237978,2098,correct,0,NA,NA,NA,NA,NA,NA
VT57230,chrX,5239049,5241148,2099,correct,1,NA,NA,hindgut_anlage;2,hindgut_proper_primordium;2,hindgut;2,hindgut;1
VT57231,chrX,5240616,5242716,2100,correct,1,NA,NA,ventral_nerve_cord_anlage_subset;2|hindgut_anlage;3,head_subset;2|brain_primordium_subset;2|ventral_nerve_cord_primordium_subset;2|hindgut_proper_primordium;3,brain_broad;3|ventral_nerve_cord_broad;2|posterior_hindgut;4|anterior_hindgut;4,brain_subset;2|posterior_hindgut;3|anterior_hindgut;3
VT57234,chrX,5246945,5249110,2165,correct,0,NA,NA,NA,head_subset;1,head_subset;1,NA
VT57236,chrX,5250145,5252487,2342,correct,0,NA,NA,NA,NA,NA,NA
VT57237,chrX,5252597,5254819,2222,correct,0,NA,NA,NA,NA,NA,NA
VT57239,chrX,5256035,5258271,2236,correct,0,NA,NA,NA,NA,NA,NA
VT57242,chrX,5261275,5263454,2179,correct,0,NA,NA,NA,NA,NA,NA
VT57244,chrX,5264714,5267008,2294,correct,1,NA,NA,NA,brain_primordium_subset;3|ventral_nerve_cord_primordium_subset;2,ventral_nerve_cord_subset;2|trunk_epidermis_subset;1|brain_subset;2|peripheral_nervous_system;1,ventral_nerve_cord_subset;3|trunk_epidermis_subset;1|brain_subset;3|peripheral_nervous_system;1
VT57245,chrX,5266430,5268535,2105,correct,0,NA,NA,NA,NA,NA,NA
VT57247,chrX,5269890,5272022,2132,correct,0,NA,NA,NA,NA,NA,NA
VT57248,chrX,5271572,5273684,2112,correct,0,NA,NA,NA,NA,NA,NA
VT57249,chrX,5273282,5275428,2146,correct,0,NA,NA,NA,NA,NA,NA
VT57251,chrX,5277316,5279494,2178,correct,1,NA,NA,NA,NA,salivary_gland;4,salivary_gland;4
VT57252,chrX,5278816,5280965,2149,correct,1,NA,NA,NA,salivary_gland_primordium;2,salivary_gland;2,NA
VT57253,chrX,5280301,5282522,2221,correct,0,NA,NA,NA,NA,NA,brain_broad;1|ventral_nerve_cord_broad;1
VT57255,chrX,5286852,5288946,2094,correct,1,NA,NA,NA,NA,NA,lateral_epidermis_subset;3|dorsal_epidermis_subset;3
VT57256,chrX,5288458,5290847,2389,correct,1,NA,NA,NA,NA,telson_subset;2,lateral_epidermis_subset;1|telson_subset;3
VT57257,chrX,5291016,5293796,2780,correct,0,NA,NA,NA,NA,anal_pad;1,anal_pad;1
VT57258,chrX,5295125,5297223,2098,not_verified,0,NA,NA,NA,NA,NA,NA
VT57259,chrX,5296138,5298316,2178,correct,0,NA,NA,NA,NA,NA,NA
VT57261,chrX,5299675,5300410,735,correct,0,NA,NA,NA,NA,NA,NA
VT57264,chrX,5304837,5307380,2543,correct,1,NA,NA,amnioserosa_anlage;2,amnioserosa;2,amnioserosa;1|clypeolabrum;1,NA
VT57275,chrX,5328092,5330281,2189,correct,0,NA,NA,NA,NA,NA,NA
VT57276,chrX,5329874,5331964,2090,correct,1,NA,NA,NA,NA,visceral_muscle_subset;2,visceral_muscle_subset;3
VT57277,chrX,5331558,5333739,2181,correct,1,NA,NA,NA,NA,ventral_nerve_cord_subset;1|midgut_subset;2,midgut_chamber;2
VT57278,chrX,5333294,5335355,2061,correct,0,NA,NA,NA,NA,NA,NA
VT57279,chrX,5335011,5337146,2135,correct,0,NA,NA,NA,NA,NA,NA
VT57280,chrX,5336682,5338812,2130,correct,1,NA,ventral_ectoderm_anlage;3,NA,NA,NA,NA
VT57282,chrX,5340712,5342794,2082,correct,1,NA,anterior_endoderm_anlage;4,ventral_epidermis_anlage_subset;3|hypopharynx_anlage;3|clypeolabrum_anlage;4,hypopharynx_primordium;3|clypeo-labral_primordium;2,ventral_epidermis_subset;3|hypopharynx;3,head_epidermis_ventral_subset;3|pharynx;3
VT57283,chrX,5342291,5344431,2140,correct,0,NA,NA,NA,ventral_nerve_cord_primordium_subset;1,ventral_nerve_cord_subset;1,NA
VT57286,chrX,5347309,5349398,2089,correct,0,NA,NA,NA,NA,NA,atrium;1
VT57287,chrX,5348954,5351085,2131,correct,1,NA,NA,NA,NA,NA,lateral_epidermis_subset;2
VT57292,chrX,5358217,5360430,2213,correct,0,NA,NA,NA,NA,NA,NA
VT57294,chrX,5361837,5363932,2095,correct,0,trunk_mesoderm_AISN_subset;1,NA,NA,NA,NA,NA
VT57295,chrX,5363599,5365744,2145,correct,0,NA,NA,NA,NA,NA,NA
VT57298,chrX,5368986,5371083,2097,correct,1,NA,NA,procephalic_ectoderm_anlage;3,brain_primordium_broad;3|ventral_nerve_cord_primordium_subset;3,ventral_nerve_cord_subset;2|brain_broad;3,brain_subset;3
VT57299,chrX,5370750,5372933,2183,correct,1,NA,NA,NA,brain_primordium_subset;2|ventral_nerve_cord_primordium_subset;1,brain_subset;2,brain_subset;2
VT57305,chrX,5389635,5390059,424,correct,0,NA,NA,NA,NA,NA,NA
