VTID,Chrosome,Start,End,Length,Verification Status,Positive,stg4_6,stg7_8,stg9_10,stg11_12,stg13_14,stg15_16
VT40613,chr3R,8478468,8480341,1873,not_verified,1,NA,NA,NA,NA,gonad;2,head_subset;3|proventriculus;1|gonad;3
VT40668,chr3R,8580420,8582993,2573,correct,0,NA,NA,NA,NA,NA,NA
VT40698,chr3R,8633232,8635400,2168,correct,0,NA,NA,NA,NA,NA,NA
VT40704,chr3R,8644547,8646742,2195,correct,1,anterior_endoderm_AISN;2|head_mesoderm_AISN;2,NA,anterior_endoderm_anlage;2,NA,clypeolabrum;2,NA
VT40709,chr3R,8653278,8655412,2134,correct,1,NA,NA,NA,NA,NA,ventral_nerve_cord_subset;2
VT40711,chr3R,8656596,8658897,2301,correct,0,NA,NA,NA,NA,NA,NA
VT40712,chr3R,8658473,8660621,2148,correct,1,NA,NA,NA,NA,anterior_ventral_nerve_cord_subset;2,ventral_nerve_cord_subset;2|brain_subset;2
VT40713,chr3R,8660145,8662419,2274,correct,0,NA,NA,NA,NA,brain_subset;1,ventral_nerve_cord_subset;1|brain_subset;1
VT40714,chr3R,8661864,8664087,2223,correct,1,NA,NA,NA,NA,brain_broad;2|ventral_nerve_cord_broad;2,brain_broad;2|ventral_nerve_cord_broad;2
VT40715,chr3R,8663635,8665802,2167,correct,0,NA,NA,NA,NA,NA,NA
VT40721,chr3R,8674662,8676777,2115,correct,0,NA,NA,NA,NA,NA,NA
VT40724,chr3R,8679585,8681757,2172,correct,0,NA,NA,NA,NA,NA,NA
VT40725,chr3R,8681214,8683305,2091,correct,1,NA,NA,NA,NA,head_subset;2|lateral_epidermis_subset;1,NA
VT40747,chr3R,8722122,8724347,2225,correct,0,NA,NA,NA,NA,NA,NA
VT40755,chr3R,8736965,8739497,2532,correct,0,NA,NA,NA,NA,NA,NA
VT40759,chr3R,8742847,8745068,2221,correct,0,NA,NA,NA,NA,NA,ventral_nerve_cord_subset;1
VT40762,chr3R,8752489,8754794,2305,correct,1,NA,NA,brain_anlage_subset;1|ventral_nerve_cord_anlage_subset;1,brain_primordium_subset;2|ventral_nerve_cord_primordium_subset;2,head_subset;3|ventral_nerve_cord_subset;1|brain_subset;1,ventral_nerve_cord_subset;1|brain_subset;1
VT40765,chr3R,8757218,8759304,2086,correct,1,NA,posterior_endoderm_anlage;3|procephalic_ectoderm_anlage;3,NA,NA,NA,NA
VT40767,chr3R,8760501,8762619,2118,correct,1,NA,NA,NA,NA,antenno-maxillary-labial_complex;3,antenno-maxillary-labial_complex;4|head_subset;4|ventral_nerve_cord_subset;2|amnioserosa;4
VT40768,chr3R,8762187,8764309,2122,correct,1,NA,NA,brain_anlage_subset;3,brain_primordium_subset;3|ventral_nerve_cord_primordium_subset;2,brain_subset;2,brain_subset;1
VT40770,chr3R,8765688,8767781,2093,not_verified,1,anterior;3|A-P_stripe;3|A-P_semi-stripe_dorsal;3,A-P_stripes;3,brain_anlage_subset;2|ventral_nerve_cord_anlage_subset;1,brain_primordium_subset;2|anterior_ventral_nerve_cord_primordium_subset;2,brain_subset;2|anterior_ventral_nerve_cord_subset;2,ventral_nerve_cord_subset;2|brain_subset;2
VT40771,chr3R,8767353,8769520,2167,correct,0,NA,NA,NA,NA,head_subset;1,NA
VT40836,chr3R,8883340,8885560,2220,correct,0,NA,NA,NA,NA,NA,NA
VT40837,chr3R,8885040,8887225,2185,correct,1,NA,NA,ventral_nerve_cord_anlage_subset;1,ventral_nerve_cord_primordium_subset;2,brain_subset;2,brain_subset;2
VT40840,chr3R,8890077,8892275,2198,correct,1,NA,procephalic_ectoderm_anlage;2,lateral_epidermis_anlage_subset;3|ventral_epidermis_anlage_broad;3|brain_anlage_broad;3|ventral_nerve_cord_anlage_broad;4,lateral_epidermis_primordium_subset;3|brain_primordium_broad;3|ubiquitous;2|ventral_nerve_cord_primordium_broad;4|ventral_epidermis_primordium_broad;3|malpighian_tubule_primordium;3,amnioserosa;4|brain_broad;4|ubiquitous;2|ventral_nerve_cord_broad;4|head_epidermis_subset;3|trunk_epidermis_subset;3,brain_broad;4|ventral_nerve_cord_broad;4
VT40842,chr3R,8893433,8895523,2090,correct,1,NA,NA,NA,ventral_nerve_cord_primordium_subset;1,ventral_nerve_cord_subset;2|brain_subset;2|anterior_hindgut;2,antenno-maxillary-labial_complex;3|ventral_nerve_cord_subset;2|hindgut;2|brain_subset;3
VT40845,chr3R,8898255,8900537,2282,correct,1,NA,NA,NA,NA,brain_subset;3,brain_subset;3
VT40846,chr3R,8900074,8902335,2261,correct,0,NA,NA,NA,NA,brain_broad;1|ventral_nerve_cord_broad;1,brain_broad;1|ventral_nerve_cord_broad;1
VT40847,chr3R,8903869,8906054,2185,correct,0,NA,NA,NA,NA,NA,NA
VT40848,chr3R,8905541,8907691,2150,correct,0,NA,NA,NA,NA,NA,NA
VT40850,chr3R,8908733,8910848,2115,correct,1,NA,NA,NA,NA,ventral_nerve_cord_subset;2|brain_subset;2|dorsal_epidermis_subset;1,ventral_nerve_cord_subset;2|brain_subset;2|dorsal_epidermis_subset;1
VT40917,chr3R,9043184,9045432,2248,correct,1,NA,NA,NA,NA,ventral_epidermis_subset;2,lateral_epidermis_subset;3|ventral_epidermis_subset;3
VT40918,chr3R,9046268,9048954,2686,correct,0,NA,NA,NA,NA,NA,NA
VT40919,chr3R,9048109,9050302,2193,correct,0,NA,NA,NA,NA,NA,NA
VT40920,chr3R,9049348,9051761,2413,correct,0,NA,NA,NA,NA,NA,NA
VT40921,chr3R,9050606,9052764,2158,correct,0,NA,NA,NA,NA,NA,NA
VT40925,chr3R,9058831,9060948,2117,correct,0,NA,NA,NA,ventral_nerve_cord_primordium_subset;1,ventral_nerve_cord_subset;1,ventral_nerve_cord_subset;1
VT40926,chr3R,9060377,9062600,2223,correct,1,NA,NA,NA,ventral_nerve_cord_primordium_subset;2,ventral_epidermis_subset;2|ventral_nerve_cord_subset;2,NA
VT40927,chr3R,9062203,9064284,2081,correct,1,posterior;2|A-P_stripe;2,NA,NA,NA,NA,NA
VT40928,chr3R,9063901,9065989,2088,correct,0,NA,NA,NA,NA,NA,NA
VT40930,chr3R,9067253,9069478,2225,correct,0,NA,NA,NA,NA,NA,brain_broad;1|ventral_nerve_cord_broad;1
VT40931,chr3R,9069824,9071628,1804,correct,0,NA,NA,NA,NA,NA,NA
VT40935,chr3R,9077174,9079275,2101,correct,0,NA,NA,NA,NA,NA,ventral_nerve_cord_subset;1|brain_subset;1
VT40936,chr3R,9078943,9081091,2148,correct,0,NA,NA,NA,NA,NA,NA
VT40937,chr3R,9080590,9082789,2199,correct,0,NA,NA,NA,NA,NA,NA
VT40939,chr3R,9084554,9086112,1558,correct,0,NA,NA,NA,NA,NA,NA
VT40962,chr3R,9131221,9133301,2080,correct,1,NA,NA,NA,NA,posterior_hindgut;2|esophagus;3,head_subset;3|ventral_epidermis_subset;3|posterior_hindgut;3|esophagus;4
VT40963,chr3R,9132196,9134415,2219,not_verified,0,NA,NA,NA,NA,hypopharynx;1,pharynx;1
VT40964,chr3R,9134495,9135284,789,correct,0,NA,NA,NA,NA,NA,NA
VT40968,chr3R,9147828,9149949,2121,correct,0,NA,NA,NA,NA,NA,NA
VT40969,chr3R,9149441,9151597,2156,correct,0,NA,NA,NA,NA,NA,ventral_epidermis_subset;1
VT40970,chr3R,9151007,9153351,2344,correct,0,NA,NA,NA,NA,NA,NA
VT40972,chr3R,9155526,9157799,2273,correct,0,NA,NA,NA,NA,NA,NA
VT40973,chr3R,9156666,9158827,2161,not_verified,0,NA,NA,NA,NA,NA,NA
VT40974,chr3R,9157778,9159967,2189,correct,0,NA,NA,NA,NA,NA,NA
VT40978,chr3R,9166155,9168523,2368,correct,0,NA,NA,NA,NA,NA,NA
VT40979,chr3R,9167664,9169782,2118,correct,1,trunk_mesoderm_AISN_broad;2,NA,NA,NA,NA,NA
VT40980,chr3R,9170432,9172542,2110,correct,0,NA,NA,NA,NA,NA,NA
VT40981,chr3R,9172007,9174227,2220,correct,0,NA,NA,NA,NA,NA,NA
VT40982,chr3R,9173762,9175856,2094,correct,0,NA,NA,NA,ventral_nerve_cord_primordium_subset;1,ventral_nerve_cord_subset;1,ventral_nerve_cord_subset;1|brain_subset;1
VT40983,chr3R,9175412,9177528,2116,correct,0,NA,NA,NA,NA,NA,brain_subset;1|anterior_ventral_nerve_cord_subset;1
VT41017,chr3R,9236065,9236585,520,correct,0,NA,NA,NA,NA,NA,NA
VT41018,chr3R,9237282,9239455,2173,correct,0,NA,NA,NA,NA,NA,NA
VT41020,chr3R,9240967,9243492,2525,correct,0,NA,NA,NA,NA,NA,NA
VT41021,chr3R,9242910,9244212,1302,correct,0,NA,NA,NA,NA,NA,NA
VT41024,chr3R,9251603,9252247,644,correct,0,NA,NA,NA,head_subset;1,ubiquitous;1,ubiquitous;1
VT41025,chr3R,9253723,9254673,950,correct,1,NA,NA,trunk_mesoderm_anlage;3,somatic_muscle_primordium;5,somatic_muscle;5,NA
VT41028,chr3R,9258489,9260760,2271,correct,0,NA,NA,NA,NA,NA,NA
VT41030,chr3R,9262597,9264730,2133,correct,0,NA,NA,NA,NA,NA,NA
VT41032,chr3R,9265861,9268022,2161,not_verified,1,trunk_mesoderm_AISN_broad;1,posterior_endoderm_anlage;2|trunk_mesoderm_anlage_broad;1,malpighian_tubule_anlage;2,malpighian_tubule_primordium;2,malpighian_tubule;2,malpighian_tubule;2
VT41033,chr3R,9267522,9269708,2186,correct,1,NA,NA,posterior_endoderm_anlage;3,amnioserosa;1,amnioserosa;1,salivary_gland;4|anterior_ventral_nerve_cord_subset;2|posterior_ventral_nerve_cord_subset;2
VT41034,chr3R,9269258,9271543,2285,correct,1,NA,NA,NA,NA,NA,posterior_ventral_nerve_cord_subset;2
VT41035,chr3R,9270864,9273057,2193,correct,1,NA,NA,NA,ventral_midline;3,ventral_epidermis_subset;3|ventral_midline;3|visceral_muscle_subset;3|dorsal_epidermis_subset;4,ventral_epidermis_subset;2|brain_broad;1|ventral_nerve_cord_broad;1
VT41037,chr3R,9274311,9276457,2146,correct,1,NA,NA,NA,visceral_muscle_primordium_broad;3,visceral_muscle_broad;5,visceral_muscle_broad;4
VT41038,chr3R,9275989,9278087,2098,not_verified,0,NA,NA,NA,NA,NA,NA
VT41039,chr3R,9277531,9279726,2195,correct,1,NA,NA,NA,hindgut_proper_primordium;3,posterior_hindgut;3,head_epidermis_subset;3|trunk_epidermis_subset;3|posterior_hindgut;3
VT41041,chr3R,9281775,9282608,833,correct,0,NA,NA,NA,NA,NA,NA
VT41043,chr3R,9285974,9287307,1333,correct,0,NA,NA,NA,NA,NA,NA
VT41044,chr3R,9287422,9289639,2217,correct,0,NA,NA,NA,NA,NA,NA
VT41045,chr3R,9288466,9290724,2258,correct,1,NA,NA,lateral_epidermis_anlage_subset;1,brain_primordium_subset;1|ventral_nerve_cord_primordium_subset;1|peripheral_nervous_system;1,ventral_nerve_cord_subset;2|brain_subset;2|peripheral_nervous_system;2|ventral_midline_glia;2,ventral_nerve_cord_subset;3|brain_subset;3|peripheral_nervous_system;2|ventral_midline_glia;3
VT41157,chr3R,9495563,9497874,2311,correct,0,NA,NA,NA,NA,NA,NA
VT41227,chr3R,9619366,9621663,2297,correct,0,NA,NA,NA,NA,tracheal_system_broad;1,NA
VT41267,chr3R,9693612,9695902,2290,correct,0,NA,NA,NA,NA,ventral_nerve_cord_subset;1|brain_subset;1,ventral_nerve_cord_subset;1|brain_subset;1
VT41269,chr3R,9696979,9699127,2148,correct,1,NA,NA,lateral_epidermis_anlage_subset;2,lateral_epidermis_primordium_subset;3,head_epidermis_lateral_subset;3,head_subset;3|sensory_system_head;3
VT41271,chr3R,9701817,9703905,2088,correct,0,NA,NA,NA,NA,NA,NA
VT41273,chr3R,9705174,9707299,2125,correct,1,procephalic_ectoderm_AISN;4|gap;4,dorsal_ectoderm_anlage_subset;4,amnioserosa_anlage;2,sensory_nervous_system_specific_anlage;1,sensory_nervous_system_primordium;2,sensory_nervous_system_primordium;2
VT41274,chr3R,9706761,9709041,2280,correct,1,NA,NA,NA,NA,head_subset;2,head_subset;3
VT41275,chr3R,9708343,9710627,2284,correct,0,NA,NA,NA,NA,NA,NA
VT41276,chr3R,9710103,9712347,2244,correct,1,NA,NA,NA,lateral_epidermis_primordium_subset;2|clypeo-labral_primordium;1,lateral_epidermis_subset;3|visceral_muscle_subset;2|clypeolabrum;3,head_subset;2|lateral_epidermis_subset;2
VT41277,chr3R,9711842,9713943,2101,correct,1,NA,NA,NA,head_subset;2|anterior_ventral_nerve_cord_primordium_subset;2,ventral_nerve_cord_subset;2,ventral_nerve_cord_subset;2
VT41281,chr3R,9718539,9720692,2153,not_verified,1,NA,NA,head_subset;3|ventral_nerve_cord_anlage_subset;3|trunk_mesoderm_anlage;3,head_subset;3|ventral_midline;1,head_subset;3|ventral_epidermis_subset;2|brain_subset;2,head_subset;3|pharynx;4|trunk_epidermis_subset;3|gonad;4
VT41282,chr3R,9720242,9722389,2147,not_verified,0,NA,NA,NA,NA,NA,NA
VT41284,chr3R,9723475,9725751,2276,correct,1,anterior_endoderm_AISN;1,NA,ventral_epidermis_anlage_subset;4|tracheal_system_anlage;3|anterior_endoderm_anlage;3|clypeolabrum_anlage;3,head_epidermis_lateral_primordium_subset;3|telson;3|clypeo-labral_primordium;3,head_subset;3|head_epidermis_subset;3|clypeolabrum;3,NA
VT41286,chr3R,9730192,9732458,2266,correct,1,NA,NA,NA,head_subset;2|ventral_epidermis_primordium_subset;2,head_subset;3|lateral_epidermis_subset;1|telson_subset;2,head_subset;3|telson_subset;2
VT41287,chr3R,9732020,9734172,2152,correct,1,NA,NA,clypeolabrum_anlage;3,clypeo-labral_primordium;3,clypeolabrum;3,head_subset;3|lateral_epidermis_subset;3
VT41288,chr3R,9733718,9735897,2179,correct,1,NA,dorsal_ectoderm_anlage_broad;3,lateral_epidermis_anlage_subset;3|anterior_endoderm_anlage;3,antenno-maxillary-labial_complex;3|lateral_epidermis_primordium_subset;4,antenno-maxillary-labial_complex;3|head_subset;3|lateral_epidermis_subset;3|head_epidermis_lateral_broad;3,head_subset;2
VT41289,chr3R,9735416,9737658,2242,correct,1,procephalic_ectoderm_AISN;3,ventral_ectoderm_anlage;3|procephalic_ectoderm_anlage;4,ventral_ectoderm_anlage;3|lateral_epidermis_anlage_subset;4|head_epidermis_lateral_anlage;3|anterior_endoderm_anlage;3|head_epidermis_ventral_anlage;3,lateral_epidermis_primordium_subset;3|head_epidermis_lateral_primordium_subset;3,head_subset;2,head_subset;2
VT41290,chr3R,9737272,9739395,2123,correct,1,procephalic_ectoderm_AISN;3|anterior_endoderm_AISN;3|anterior;4,anterior_endoderm_anlage;3,head_subset;3|clypeolabrum_anlage;3,head_subset;3|clypeo-labral_primordium;3,lateral_epidermis_subset;3|telson_subset;3|head_epidermis_lateral_subset;3,lateral_epidermis_subset;3|telson_subset;3|head_epidermis_lateral_subset;3
VT41291,chr3R,9739014,9741211,2197,correct,1,NA,NA,NA,NA,lateral_epidermis_subset;3,lateral_epidermis_subset;4|head_epidermis_subset;3|dorsal_epidermis_subset;3
VT41292,chr3R,9740745,9742854,2109,not_verified,1,NA,NA,tracheal_system_anlage;2,head_subset;2|lateral_epidermis_primordium_subset;3|tracheal_system_primordium_broad;3,lateral_epidermis_subset;3,head_epidermis_lateral_subset;2
VT41293,chr3R,9742507,9744617,2110,correct,0,NA,NA,NA,NA,telson_subset;1,NA
VT41294,chr3R,9744290,9746390,2100,correct,1,NA,NA,NA,NA,lateral_epidermis_subset;1,lateral_epidermis_subset;3
VT41295,chr3R,9745998,9748096,2098,correct,1,NA,NA,NA,NA,head_subset;2,head_subset;3
VT41296,chr3R,9747760,9749958,2198,correct,1,NA,NA,NA,brain_primordium_subset;2|ventral_nerve_cord_primordium_subset;2,ventral_nerve_cord_subset;2|brain_subset;2,ventral_nerve_cord_subset;3|brain_subset;3
VT41297,chr3R,9749458,9751585,2127,correct,1,NA,NA,NA,ventral_nerve_cord_primordium_subset;1,ventral_nerve_cord_subset;3|brain_subset;3,ventral_nerve_cord_subset;3|brain_subset;3
VT41298,chr3R,9751156,9753611,2455,correct,1,NA,ventral_ectoderm_anlage;1|trunk_mesoderm_anlage_broad;1,ventral_nerve_cord_anlage_subset;3|trunk_mesoderm_anlage;2,ventral_nerve_cord_primordium_subset;2,head_subset;2|telson_subset;2,head_subset;3|telson_subset;3
VT41300,chr3R,9754689,9756839,2150,correct,1,NA,NA,NA,lateral_epidermis_primordium_subset;3|ubiquitous;1|cardiac_mesoderm_primordium;3|crystal_cell_primordium;2,ventral_nerve_cord_subset;2|amnioserosa;3|dorsal_vessel;3|ubiquitous;1|brain_subset;3|lymph_gland;3|crystal_cell;3,head_subset;2|lateral_epidermis_subset;1|ventral_nerve_cord_subset;2|dorsal_vessel;2|lymph_gland;2|crystal_cell;2
VT41301,chr3R,9756435,9758569,2134,correct,1,NA,NA,ventral_epidermis_anlage_broad;2,brain_primordium_subset;1,brain_subset;1,brain_subset;1
VT41303,chr3R,9759955,9762109,2154,correct,0,NA,NA,ventral_nerve_cord_anlage_subset;1,NA,NA,NA
VT41304,chr3R,9761695,9763826,2131,correct,1,dorsal_ectoderm_AISN_subset;2,ventral_ectoderm_anlage;3|procephalic_ectoderm_anlage;3,ventral_nerve_cord_anlage_subset;3,brain_primordium_subset;2|ventral_nerve_cord_primordium_subset;3,NA,NA
VT41305,chr3R,9763410,9765621,2211,correct,0,NA,NA,NA,NA,NA,NA
VT41311,chr3R,9776811,9779369,2558,correct,0,NA,NA,NA,NA,NA,NA
VT41331,chr3R,9817294,9819434,2140,correct,1,NA,NA,NA,NA,head_subset;2,head_subset;4|pharynx;4|head_epidermis_subset;4|trunk_epidermis_subset;4|telson_broad;4
VT41362,chr3R,9868714,9870842,2128,correct,1,NA,NA,NA,NA,ventral_nerve_cord_subset;2,ventral_nerve_cord_subset;2
VT41363,chr3R,9870377,9872504,2127,correct,0,NA,NA,NA,NA,NA,ventral_nerve_cord_subset;1
VT41364,chr3R,9871962,9874142,2180,correct,0,NA,NA,NA,NA,NA,NA
VT41366,chr3R,9875311,9877537,2226,correct,0,NA,NA,NA,NA,NA,NA
VT41367,chr3R,9877033,9879140,2107,correct,1,NA,NA,NA,NA,NA,head_epidermis_ventral_subset;3
VT41368,chr3R,9878605,9880789,2184,correct,0,NA,NA,NA,NA,NA,NA
VT41371,chr3R,9884357,9886460,2103,correct,0,NA,NA,NA,NA,NA,NA
VT41373,chr3R,9887622,9889826,2204,correct,1,NA,NA,NA,NA,NA,dorsal_epidermis_subset;2
VT41379,chr3R,9897858,9899954,2096,correct,0,NA,NA,NA,NA,NA,NA
VT41381,chr3R,9901209,9903333,2124,correct,1,NA,NA,NA,ventral_nerve_cord_primordium_subset;1,ventral_nerve_cord_subset;3|brain_subset;1,ventral_nerve_cord_subset;3|brain_subset;2
VT41382,chr3R,9902816,9905016,2200,correct,0,NA,NA,NA,NA,ventral_nerve_cord_subset;1,ventral_nerve_cord_subset;1
VT41384,chr3R,9907787,9909995,2208,correct,0,NA,NA,NA,NA,brain_broad;1|ventral_nerve_cord_broad;1,brain_broad;1|ventral_nerve_cord_broad;1
VT41385,chr3R,9909195,9911405,2210,correct,0,NA,NA,NA,NA,NA,NA
VT41386,chr3R,9910640,9912908,2268,correct,0,NA,NA,NA,NA,NA,NA
VT41393,chr3R,9926047,9927687,1640,correct,0,NA,NA,NA,NA,NA,NA
VT41421,chr3R,9989058,9991220,2162,correct,0,NA,NA,NA,NA,NA,NA
VT41422,chr3R,9990762,9992829,2067,not_verified,0,NA,NA,ventral_nerve_cord_anlage_subset;1,brain_primordium_subset;1|ventral_nerve_cord_primordium_subset;1,ventral_nerve_cord_subset;1|brain_subset;1,ventral_nerve_cord_subset;1|brain_subset;1
VT41424,chr3R,9994079,9996313,2234,correct,1,NA,NA,NA,ventral_epidermis_primordium_subset;3,NA,NA
VT41425,chr3R,9995836,9998011,2175,correct,0,NA,NA,NA,NA,NA,NA
VT41426,chr3R,9997556,9999678,2122,correct,0,NA,NA,NA,NA,NA,NA
VT41427,chr3R,9999142,10001340,2198,correct,1,anterior_endoderm_AISN;3,NA,NA,NA,ventral_nerve_cord_subset;1,ventral_nerve_cord_subset;2|brain_subset;1
VT41428,chr3R,10000970,10003154,2184,correct,0,NA,NA,NA,NA,NA,NA
VT41430,chr3R,10011057,10013344,2287,not_verified,0,NA,NA,NA,NA,NA,NA
VT41432,chr3R,10014706,10016913,2207,not_verified,0,NA,NA,NA,NA,NA,NA
VT41433,chr3R,10016445,10018568,2123,correct,0,NA,NA,NA,NA,NA,NA
VT41435,chr3R,10029163,10031351,2188,correct,0,NA,NA,NA,NA,NA,NA
VT41436,chr3R,10030748,10032837,2089,correct,1,NA,NA,NA,head_subset;2,head_subset;3,head_subset;3
VT41437,chr3R,10032242,10034382,2140,correct,1,A-P_semi-stripes_dorsal;1|A-P_semi-stripes_ventral;1,ventral_ectoderm_anlage;3|procephalic_ectoderm_anlage;2,brain_anlage_subset;3|ventral_nerve_cord_anlage_subset;3,lateral_epidermis_primordium_subset;1|brain_primordium_subset;4|ventral_nerve_cord_primordium_subset;3,ventral_nerve_cord_subset;1|brain_subset;3,brain_subset;2
VT41439,chr3R,10035242,10037525,2283,correct,1,NA,NA,ventral_epidermis_anlage_subset;2,ventral_epidermis_primordium_subset;2,salivary_gland;1,NA
VT41441,chr3R,10038321,10040390,2069,correct,1,NA,NA,NA,head_subset;3|hemocyte;3|ventral_nerve_cord_primordium_subset;3|plasmatocytes_anlage;3,head_subset;3|ventral_nerve_cord_subset;2|hemocyte;3,crystal_cell;3
VT41443,chr3R,10042394,10043595,1201,correct,0,NA,NA,NA,NA,NA,NA
VT41487,chr3R,10131593,10132424,831,correct,0,NA,NA,NA,NA,NA,NA
VT41488,chr3R,10133628,10134323,695,correct,0,NA,NA,NA,NA,NA,NA
VT41496,chr3R,10145568,10147258,1690,correct,0,NA,NA,NA,brain_primordium_broad;1|ventral_nerve_cord_primordium_broad;1,brain_broad;1|ventral_nerve_cord_broad;1,NA
VT41497,chr3R,10148957,10150632,1675,correct,0,NA,NA,NA,NA,NA,NA
VT41498,chr3R,10151754,10152419,665,correct,1,NA,NA,brain_anlage_subset;1|mesectoderm_anlage;1,head_subset;3,brain_subset;2,brain_broad;1|ventral_nerve_cord_broad;1
VT41499,chr3R,10152359,10152776,417,correct,0,NA,NA,NA,NA,NA,NA
VT41507,chr3R,10163229,10165347,2118,correct,0,NA,NA,NA,NA,NA,NA
VT41550,chr3R,10247510,10249709,2199,correct,1,NA,NA,NA,head_subset;3|ventral_nerve_cord_primordium_subset;2,ventral_epidermis_subset;2|head_epidermis_broad;4|clypeolabrum;4,NA
VT41655,chr3R,10435259,10437456,2197,correct,1,NA,NA,NA,NA,NA,brain_broad;2|ventral_nerve_cord_broad;3
VT41656,chr3R,10436740,10438872,2132,correct,0,NA,NA,NA,NA,NA,NA
VT41657,chr3R,10438135,10440258,2123,correct,0,NA,NA,NA,NA,NA,NA
VT41658,chr3R,10439547,10441703,2156,correct,0,NA,NA,NA,NA,NA,NA
VT41659,chr3R,10441694,10443160,1466,correct,0,NA,NA,NA,NA,NA,NA
VT41660,chr3R,10444674,10446109,1435,correct,0,NA,NA,NA,NA,NA,NA
VT41685,chr3R,10501755,10503839,2084,correct,1,NA,NA,NA,tracheal_system_primordium_broad;3,tracheal_system_broad;2,tracheal_system_broad;1
VT41687,chr3R,10505242,10507354,2112,correct,1,ventral_ectoderm_AISN;4,ventral_ectoderm_anlage;4|posterior_endoderm_anlage;3|procephalic_ectoderm_anlage;4,posterior_endoderm_anlage;2,hindgut_proper_primordium;2,amnioserosa;3|midgut_subset;2,amnioserosa;2|midgut_chamber;1
VT41688,chr3R,10506971,10509117,2146,correct,1,NA,procephalic_ectoderm_anlage;3,brain_anlage_subset;2|ventral_nerve_cord_anlage_subset;3,NA,NA,NA
VT41689,chr3R,10508753,10510847,2094,correct,1,dorsal_ectoderm_AISN_subset;3|procephalic_ectoderm_AISN;3,dorsal_ectoderm_anlage_broad;3|visual_anlage;2,head_epidermis_dorsal_anlage;2,NA,NA,NA
VT41690,chr3R,10510381,10512568,2187,not_verified,1,posterior_endoderm_AISN;1|head_mesoderm_AISN;2,posterior_endoderm_anlage;2|head_mesoderm_anlage;3,lateral_epidermis_anlage_subset;1,lateral_epidermis_primordium_subset;1,NA,NA
VT41692,chr3R,10513870,10516080,2210,correct,1,NA,NA,NA,NA,hemocyte;3|macrophage;3,hemocyte;2|macrophage;2
VT41693,chr3R,10515612,10517829,2217,correct,1,NA,NA,hindgut_anlage;2,hindgut_proper_primordium;3,midgut_broad;2|hindgut;3|anal_pad;3|malpighian_tubule;2,midgut_broad;2
VT41694,chr3R,10517467,10519570,2103,correct,1,NA,NA,NA,ventral_nerve_cord_primordium_subset;3|trunk_mesoderm_primordium;3,ventral_nerve_cord_subset;4|pharynx;4|dorsal_epidermis_subset;3,antenno-maxillary-labial_complex;3|ventral_nerve_cord_subset;2|pharynx;4
VT41696,chr3R,10520951,10523061,2110,correct,0,NA,NA,NA,NA,NA,NA
VT41698,chr3R,10525001,10525743,742,correct,0,NA,NA,NA,NA,NA,NA
VT41699,chr3R,10526286,10526849,563,correct,0,NA,NA,NA,NA,NA,NA
VT41701,chr3R,10529959,10532177,2218,correct,1,NA,NA,NA,yolk;3,yolk;3,yolk;2
VT41702,chr3R,10531780,10533953,2173,correct,1,NA,NA,NA,NA,dorsal_epidermis_subset;2,head_epidermis_subset;3|trunk_epidermis_subset;3
VT41707,chr3R,10540741,10542885,2144,correct,1,NA,NA,brain_anlage_subset;1,ventral_midline;2|brain_primordium_subset;1,ventral_midline;2,head_subset;3|proventriculus;3|visceral_muscle_broad;3
VT41708,chr3R,10542399,10544607,2208,correct,1,mesoderm_AISN;3,mesectoderm_anlage;3,mesectoderm_anlage;2,ventral_midline;3|trunk_mesoderm_primordium;1,ventral_midline;3|ventral_midline_glia;3,ventral_midline_glia;2
VT41709,chr3R,10544244,10546415,2171,correct,0,NA,NA,NA,NA,NA,NA
VT41710,chr3R,10546093,10548201,2108,correct,1,trunk_mesoderm_AISN_subset;4,ventral_ectoderm_anlage;4|procephalic_ectoderm_anlage;3,ventral_nerve_cord_anlage_subset;4,brain_primordium_broad;2|ventral_nerve_cord_primordium_broad;3,ventral_epidermis_subset;2,telson_subset;3|midgut_broad;2|proventriculus;2
VT41711,chr3R,10547848,10550059,2211,correct,1,NA,ubiquitous;2,ubiquitous;2,ubiquitous;2,ubiquitous;2,ubiquitous;3
VT41716,chr3R,10557185,10558456,1271,correct,0,NA,NA,NA,NA,NA,NA
VT41717,chr3R,10559042,10561430,2388,correct,1,NA,NA,NA,brain_primordium_broad;2|ventral_nerve_cord_primordium_broad;2,brain_broad;2|ventral_nerve_cord_broad;2,brain_broad;2|ventral_nerve_cord_broad;2
VT41718,chr3R,10560619,10562771,2152,correct,0,NA,NA,NA,NA,NA,NA
VT41719,chr3R,10562057,10564159,2102,correct,0,NA,ventral_ectoderm_anlage;1,ventral_ectoderm_anlage;1,NA,NA,proventriculus;1
VT41720,chr3R,10563436,10565548,2112,correct,1,NA,NA,NA,ubiquitous;3,ubiquitous;3,ubiquitous;3|salivary_gland;3
VT41721,chr3R,10564799,10566939,2140,correct,0,NA,NA,NA,brain_primordium_broad;1|ventral_nerve_cord_primordium_broad;1,brain_broad;1|ventral_nerve_cord_broad;1,brain_broad;1|ventral_nerve_cord_broad;1
VT41723,chr3R,10567276,10568033,757,correct,0,NA,NA,NA,NA,NA,NA
VT41739,chr3R,10597699,10599785,2086,correct,1,NA,NA,NA,NA,NA,lateral_epidermis_subset;3|telson_subset;3
