VTID,Chrosome,Start,End,Length,Verification Status,Positive,stg4_6,stg7_8,stg9_10,stg11_12,stg13_14,stg15_16
VT25289,chr3L,3994351,3996444,2093,not_verified,1,NA,NA,NA,NA,ventral_nerve_cord_subset;4|brain_subset;2,ventral_nerve_cord_subset;4|brain_subset;2
VT25292,chr3L,3999327,4001669,2342,correct,1,NA,NA,NA,NA,ventral_nerve_cord_subset;2,ventral_nerve_cord_subset;2|brain_subset;1|salivary_gland;4
VT25338,chr3L,4075720,4079108,3388,correct,0,NA,NA,NA,NA,NA,NA
VT25340,chr3L,4081250,4083336,2086,correct,1,NA,NA,NA,ventral_nerve_cord_primordium_subset;2,ventral_nerve_cord_subset;3|brain_subset;2|visceral_muscle_subset;1,ventral_nerve_cord_subset;3|brain_subset;3
VT25342,chr3L,4084849,4086949,2100,correct,1,NA,NA,NA,NA,NA,brain_broad;2|ventral_nerve_cord_broad;3
VT25375,chr3L,4155995,4158174,2179,correct,1,NA,NA,NA,brain_primordium_subset;2|ventral_nerve_cord_primordium_subset;2,ventral_nerve_cord_subset;3|brain_subset;3,NA
VT25386,chr3L,4178484,4180546,2062,correct,1,NA,NA,NA,NA,NA,lateral_epidermis_subset;2|head_epidermis_subset;2
VT25391,chr3L,4187634,4189770,2136,correct,0,NA,NA,NA,NA,lateral_epidermis_subset;1,NA
VT25392,chr3L,4188544,4190663,2119,correct,0,NA,NA,NA,NA,lateral_epidermis_subset;1,NA
VT25488,chr3L,4367337,4367681,344,correct,0,NA,NA,NA,NA,NA,NA
VT25489,chr3L,4369612,4371819,2207,not_verified,0,NA,NA,NA,NA,NA,NA
VT25490,chr3L,4371296,4373488,2192,correct,0,NA,NA,NA,NA,NA,NA
VT25491,chr3L,4373136,4375341,2205,correct,0,NA,NA,NA,NA,NA,NA
VT25493,chr3L,4376460,4378669,2209,correct,1,NA,NA,NA,NA,lateral_epidermis_subset;1|salivary_gland;3,trunk_epidermis_subset;1|salivary_gland;3
VT25496,chr3L,4380956,4381585,629,correct,0,NA,NA,NA,NA,NA,NA
VT25522,chr3L,4422264,4424326,2062,correct,0,NA,NA,NA,NA,NA,NA
VT25524,chr3L,4426241,4427534,1293,correct,0,NA,NA,NA,NA,NA,NA
VT25526,chr3L,4430065,4432281,2216,correct,1,procephalic_ectoderm_AISN;1,procephalic_ectoderm_anlage;1,hypopharynx_anlage;1,brain_primordium_broad;2|ventral_nerve_cord_primordium_broad;3,lateral_epidermis_subset;1|brain_broad;3|ventral_nerve_cord_broad;4,brain_broad;4|ventral_nerve_cord_broad;4
VT25528,chr3L,4433938,4434738,800,correct,1,NA,NA,NA,NA,lateral_epidermis_subset;2,NA
VT25588,chr3L,4555211,4556130,919,correct,0,NA,NA,NA,NA,NA,NA
VT25589,chr3L,4556103,4558255,2152,correct,1,NA,NA,NA,head_subset;2,head_subset;2,head_subset;3|brain_broad;1|ventral_nerve_cord_broad;1
VT25590,chr3L,4557795,4559917,2122,correct,1,NA,NA,brain_anlage_subset;2,brain_primordium_subset;2,brain_subset;2,hindgut;2
VT25593,chr3L,4562868,4565070,2202,correct,0,NA,NA,NA,NA,NA,NA
VT25594,chr3L,4564658,4566743,2085,correct,0,NA,NA,NA,NA,NA,NA
VT25595,chr3L,4566382,4568492,2110,correct,0,NA,NA,NA,NA,NA,NA
VT25597,chr3L,4569802,4571895,2093,correct,0,NA,NA,NA,NA,NA,NA
VT25600,chr3L,4575574,4577811,2237,correct,1,NA,NA,NA,NA,amnioserosa;2|salivary_gland;3|midgut_subset;3,amnioserosa;1|midgut_chamber;3|salivary_gland;3
VT25601,chr3L,4577466,4579593,2127,correct,1,NA,NA,NA,NA,brain_broad;2|ventral_nerve_cord_broad;2|peripheral_nervous_system;1,brain_broad;2|ventral_nerve_cord_broad;2|head_epidermis_subset;2|trunk_epidermis_subset;2|anterior_hindgut;2
VT25602,chr3L,4579112,4581416,2304,correct,0,NA,NA,NA,NA,NA,NA
VT25603,chr3L,4580909,4583119,2210,correct,0,NA,NA,NA,NA,brain_broad;1|ventral_nerve_cord_broad;1,brain_broad;1|ventral_nerve_cord_broad;1
VT25604,chr3L,4582731,4584836,2105,correct,1,NA,NA,NA,NA,brain_subset;2,brain_subset;1
VT25606,chr3L,4586142,4588325,2183,correct,0,NA,NA,NA,NA,NA,NA
VT25608,chr3L,4592194,4594665,2471,correct,1,NA,NA,NA,NA,NA,lateral_epidermis_subset;3|ventral_epidermis_subset;1
VT25717,chr3L,4796096,4798402,2306,correct,1,NA,NA,NA,NA,head_epidermis_ventral_subset;3|midgut_interstitial_cell;1,antenno-maxillary-labial_complex;3|midgut_chamber;3|midgut_interstitial_cell;3
VT25718,chr3L,4797799,4799974,2175,correct,0,NA,NA,NA,NA,NA,NA
VT25719,chr3L,4799374,4801613,2239,correct,0,NA,NA,NA,NA,NA,NA
VT25720,chr3L,4801017,4803211,2194,correct,0,NA,NA,NA,NA,ventral_nerve_cord_subset;1|brain_subset;1,ventral_nerve_cord_subset;1|brain_subset;1
VT25721,chr3L,4803508,4804300,792,correct,0,NA,NA,NA,NA,NA,NA
VT25739,chr3L,4854361,4856439,2078,correct,1,NA,NA,brain_anlage_subset;2|ventral_nerve_cord_anlage_subset;2,brain_primordium_subset;3|ventral_nerve_cord_primordium_subset;3,ventral_nerve_cord_subset;3|brain_subset;3,brain_broad;2|ventral_nerve_cord_broad;2
VT25741,chr3L,4857044,4859143,2099,correct,1,NA,NA,NA,ventral_nerve_cord_primordium_subset;2|anterior_ventral_nerve_cord_primordium_subset;3,ventral_nerve_cord_subset;2|anterior_ventral_nerve_cord_broad;3,ventral_nerve_cord_subset;2|anterior_ventral_nerve_cord_subset;3
VT25771,chr3L,4917205,4919426,2221,correct,1,NA,NA,NA,NA,NA,head_subset;3|posterior_spiracle;3
VT25772,chr3L,4918895,4921019,2124,correct,0,NA,NA,NA,NA,NA,NA
VT25773,chr3L,4920617,4922794,2177,correct,1,NA,NA,NA,NA,lateral_epidermis_subset;2|ventral_nerve_cord_subset;3|brain_subset;3,ventral_nerve_cord_subset;3|trunk_epidermis_subset;2|brain_subset;2
VT25774,chr3L,4922200,4924554,2354,correct,1,NA,NA,NA,NA,ventral_nerve_cord_subset;3|brain_subset;2,ventral_nerve_cord_subset;3|brain_subset;2
VT25775,chr3L,4924034,4926209,2175,correct,0,NA,NA,NA,NA,NA,ventral_nerve_cord_subset;1
VT25776,chr3L,4925721,4927866,2145,correct,1,procephalic_ectoderm_AISN;1,procephalic_ectoderm_anlage;3,brain_anlage_subset;3|ventral_nerve_cord_anlage_subset;2,brain_primordium_subset;3|ventral_nerve_cord_primordium_subset;2,brain_subset;2,brain_subset;1
VT25779,chr3L,4930850,4932996,2146,correct,0,NA,NA,NA,NA,NA,NA
VT25781,chr3L,4934278,4936413,2135,correct,0,NA,NA,NA,NA,NA,NA
VT25782,chr3L,4935989,4938168,2179,correct,0,NA,NA,NA,NA,NA,NA
VT25783,chr3L,4939965,4942145,2180,correct,0,NA,NA,NA,NA,NA,NA
VT25784,chr3L,4941513,4943672,2159,correct,0,NA,NA,NA,NA,NA,NA
VT25786,chr3L,4944421,4946549,2128,correct,1,NA,NA,brain_anlage_subset;2,brain_primordium_subset;2,ventral_nerve_cord_subset;3|brain_subset;3,ventral_nerve_cord_subset;3|brain_subset;3
VT25788,chr3L,4947390,4949482,2092,correct,1,NA,NA,NA,NA,brain_broad;1|anterior_ventral_nerve_cord_broad;1,sensory_system_head;3
VT25790,chr3L,4951276,4953385,2109,not_verified,0,NA,NA,NA,NA,NA,NA
VT25791,chr3L,4952534,4954637,2103,correct,1,NA,NA,NA,NA,NA,head_subset;3
VT25794,chr3L,4958546,4960644,2098,correct,1,NA,NA,NA,NA,NA,antenno-maxillary-labial_complex;2
VT25795,chr3L,4960236,4962342,2106,correct,0,NA,NA,NA,NA,NA,NA
VT25797,chr3L,4963634,4965798,2164,correct,1,NA,NA,NA,NA,amnioserosa;3|hypopharynx;3|clypeolabrum;3,head_epidermis_subset;3|trunk_epidermis_subset;3
VT25799,chr3L,4967163,4969247,2084,correct,1,NA,NA,NA,amnioserosa;3,ventral_nerve_cord_subset;2|amnioserosa;4,ventral_nerve_cord_subset;3|brain_subset;3
VT25800,chr3L,4968908,4971033,2125,correct,0,NA,NA,NA,NA,NA,NA
VT25801,chr3L,4970574,4972739,2165,correct,1,NA,NA,NA,NA,NA,brain_broad;2|ventral_nerve_cord_broad;2
VT25803,chr3L,4974058,4976159,2101,correct,0,NA,NA,NA,NA,NA,NA
VT25805,chr3L,4978081,4980126,2045,correct,0,NA,NA,NA,head_subset;1,brain_subset;1,brain_subset;1
VT25914,chr3L,5204519,5206718,2199,correct,1,trunk_mesoderm_AISN_subset;3,NA,NA,NA,NA,NA
VT25919,chr3L,5213380,5215511,2131,correct,1,NA,NA,NA,NA,ventral_nerve_cord_subset;1|salivary_gland;2|anterior_ventral_nerve_cord_subset;2,ventral_nerve_cord_broad;1|anterior_ventral_nerve_cord_subset;3
VT25920,chr3L,5215141,5217352,2211,correct,1,NA,NA,NA,NA,anterior_ventral_nerve_cord_subset;2,brain_subset;2|anterior_ventral_nerve_cord_subset;2
VT25921,chr3L,5216880,5219078,2198,correct,1,NA,NA,NA,NA,NA,ventral_nerve_cord_subset;2|brain_subset;1
VT25922,chr3L,5218718,5220861,2143,correct,1,anterior_endoderm_AISN;3,anterior_endoderm_anlage;3,anterior_endoderm_anlage;1,NA,NA,ventral_nerve_cord_subset;1
VT25924,chr3L,5222224,5224361,2137,correct,0,NA,NA,NA,NA,brain_subset;1|anterior_ventral_nerve_cord_subset;1,NA
VT25925,chr3L,5224016,5226145,2129,correct,1,NA,NA,ventral_nerve_cord_anlage_subset;1,NA,anterior_ventral_nerve_cord_subset;2,anterior_ventral_nerve_cord_subset;2
VT25926,chr3L,5225787,5227907,2120,correct,1,NA,NA,NA,NA,ventral_nerve_cord_subset;2,ventral_nerve_cord_subset;2
VT25929,chr3L,5233136,5235367,2231,correct,0,NA,NA,clypeolabrum_anlage;1,NA,ventral_nerve_cord_subset;1,ventral_nerve_cord_subset;1
VT25930,chr3L,5235051,5237134,2083,correct,0,NA,NA,NA,NA,NA,NA
VT25931,chr3L,5236841,5238947,2106,correct,0,NA,NA,NA,NA,NA,NA
VT25935,chr3L,5243897,5246089,2192,correct,0,NA,NA,NA,NA,NA,NA
VT25936,chr3L,5245677,5247912,2235,correct,0,NA,NA,NA,NA,NA,NA
VT25937,chr3L,5247541,5249637,2096,correct,0,NA,NA,NA,NA,NA,NA
VT25938,chr3L,5249290,5251493,2203,correct,0,NA,NA,NA,NA,NA,NA
VT25939,chr3L,5251026,5253206,2180,correct,1,NA,NA,NA,NA,NA,brain_broad;2|ventral_nerve_cord_broad;2
VT25940,chr3L,5252751,5254975,2224,correct,0,NA,NA,NA,NA,NA,NA
VT25941,chr3L,5254677,5256826,2149,correct,0,NA,NA,NA,NA,NA,NA
VT25942,chr3L,5256422,5258533,2111,correct,1,NA,NA,ventral_nerve_cord_anlage_subset;2,brain_primordium_subset;1|ventral_nerve_cord_primordium_subset;2,ventral_nerve_cord_subset;2|brain_subset;1,brain_broad;1|ventral_nerve_cord_broad;1
VT25944,chr3L,5259953,5262174,2221,correct,0,NA,NA,NA,NA,NA,NA
VT25945,chr3L,5261813,5263921,2108,correct,1,NA,NA,NA,brain_primordium_subset;2|ventral_nerve_cord_primordium_subset;2,antenno-maxillary-labial_complex;3|head_subset;2|ventral_nerve_cord_subset;2|amnioserosa;2,antenno-maxillary-labial_complex;4|ventral_nerve_cord_subset;2|brain_subset;2
VT25946,chr3L,5263595,5265752,2157,not_verified,0,NA,NA,NA,NA,NA,NA
VT25947,chr3L,5265307,5267532,2225,correct,0,NA,NA,NA,NA,NA,NA
VT25948,chr3L,5267136,5269337,2201,correct,1,head_mesoderm_AISN;2,NA,head_epidermis_lateral_anlage;2,head_subset;1,head_subset;1,NA
VT25952,chr3L,5274701,5276877,2176,correct,1,NA,NA,NA,brain_primordium_subset;3|crystal_cell_primordium;2,ventral_nerve_cord_subset;1|brain_subset;2|crystal_cell;3,ventral_nerve_cord_subset;1|brain_subset;2|crystal_cell;3
VT25953,chr3L,5276412,5278573,2161,correct,0,NA,NA,NA,NA,NA,NA
VT25954,chr3L,5278110,5280339,2229,correct,1,NA,head_mesoderm_anlage;2,ventral_epidermis_anlage_subset;1|brain_anlage_broad;2,brain_primordium_broad;2|ventral_nerve_cord_primordium_broad;2,brain_broad;1|anterior_ventral_nerve_cord_broad;1,NA
VT25956,chr3L,5281625,5283752,2127,correct,1,NA,NA,head_mesoderm_anlage;2,NA,brain_broad;1|ventral_nerve_cord_broad;2,antenno-maxillary-labial_complex;3|brain_broad;1|ventral_nerve_cord_broad;2
VT25957,chr3L,5283261,5285465,2204,correct,0,NA,NA,NA,NA,NA,ventral_nerve_cord_broad;1|proventriculus;1
VT25960,chr3L,5288518,5290705,2187,correct,0,NA,NA,NA,NA,NA,NA
VT25963,chr3L,5301372,5303482,2110,correct,0,NA,NA,NA,NA,NA,NA
VT25964,chr3L,5303130,5305241,2111,correct,0,NA,NA,NA,NA,head_subset;1,head_subset;1|midgut_chamber;1
VT25965,chr3L,5304906,5306998,2092,correct,1,NA,NA,NA,NA,salivary_gland;3,salivary_gland;4
VT25966,chr3L,5306593,5308776,2183,correct,0,NA,NA,NA,NA,NA,NA
VT25967,chr3L,5308265,5310533,2268,correct,0,NA,NA,NA,NA,NA,NA
VT25968,chr3L,5310117,5312242,2125,correct,0,NA,NA,NA,NA,NA,NA
VT25970,chr3L,5313647,5315732,2085,correct,1,NA,NA,NA,NA,NA,antenno-maxillary-labial_complex;4|telson_subset;4|head_epidermis_dorsal_subset;3|dorsal_epidermis_subset;3
VT25971,chr3L,5315418,5317523,2105,correct,0,NA,NA,NA,brain_primordium_subset;1|ventral_nerve_cord_primordium_subset;1,ventral_nerve_cord_subset;1|brain_subset;1,ventral_nerve_cord_subset;1|brain_subset;1
VT25972,chr3L,5317129,5319247,2118,correct,1,procephalic_ectoderm_AISN;4|anterior_endoderm_AISN;3,procephalic_ectoderm_anlage;3,brain_anlage_subset;3,brain_primordium_subset;2,NA,NA
VT25973,chr3L,5318889,5321034,2145,correct,0,NA,NA,NA,NA,NA,NA
VT25975,chr3L,5322410,5324519,2109,correct,0,NA,NA,NA,NA,NA,NA
VT25976,chr3L,5324116,5326422,2306,correct,0,NA,NA,NA,NA,NA,NA
VT25979,chr3L,5329381,5331489,2108,correct,0,NA,NA,NA,NA,NA,NA
VT25980,chr3L,5331148,5333353,2205,correct,0,NA,NA,NA,NA,NA,NA
VT25981,chr3L,5332855,5335042,2187,correct,0,NA,NA,NA,NA,NA,NA
VT25997,chr3L,5364551,5366755,2204,correct,0,NA,NA,NA,NA,NA,NA
VT25998,chr3L,5366021,5368244,2223,correct,0,NA,NA,NA,NA,NA,NA
VT25999,chr3L,5367636,5369733,2097,correct,0,NA,NA,NA,NA,NA,head_subset;1|ventral_nerve_cord_subset;1
VT26000,chr3L,5369189,5371256,2067,correct,0,NA,NA,NA,NA,NA,NA
VT26001,chr3L,5370671,5372843,2172,correct,0,NA,NA,NA,NA,NA,NA
VT26002,chr3L,5373522,5375572,2050,correct,0,NA,NA,NA,NA,NA,NA
VT26004,chr3L,5377841,5379924,2083,correct,1,NA,NA,NA,NA,NA,pharynx;3|head_epidermis_subset;3|trunk_epidermis_subset;3
VT26005,chr3L,5379590,5381738,2148,correct,0,NA,NA,NA,NA,NA,NA
VT26006,chr3L,5381335,5383532,2197,correct,0,dorsal_ectoderm_AISN_subset;1,NA,NA,trunk_mesoderm_primordium;1,NA,NA
VT26007,chr3L,5383180,5385306,2126,correct,0,NA,NA,NA,NA,brain_subset;1,ventral_nerve_cord_subset;1|brain_subset;1
VT26008,chr3L,5384937,5387066,2129,correct,1,NA,NA,NA,ventral_nerve_cord_primordium_subset;2,ventral_nerve_cord_subset;3|brain_broad;2|ventral_nerve_cord_broad;2,ventral_nerve_cord_subset;2|brain_subset;2
VT26009,chr3L,5386607,5388903,2296,correct,1,NA,NA,brain_anlage_subset;2|ventral_nerve_cord_anlage_subset;2,brain_primordium_subset;1|ventral_nerve_cord_primordium_subset;3,ventral_nerve_cord_subset;3|brain_subset;1,ventral_nerve_cord_subset;1|brain_subset;1
VT26010,chr3L,5388536,5390646,2110,correct,1,NA,NA,NA,ventral_nerve_cord_primordium_subset;1,ventral_nerve_cord_subset;2,ventral_nerve_cord_subset;1
VT26011,chr3L,5390338,5392453,2115,correct,0,NA,NA,NA,NA,brain_subset;1|anterior_ventral_nerve_cord_subset;1,ventral_nerve_cord_subset;1|brain_subset;1
VT26012,chr3L,5392120,5394223,2103,correct,1,trunk_mesoderm_AISN_subset;3,trunk_mesoderm_anlage_broad;2,NA,NA,NA,NA
VT26015,chr3L,5397377,5399580,2203,correct,1,NA,NA,NA,NA,NA,head_subset;3
VT26016,chr3L,5399169,5401390,2221,correct,1,trunk_mesoderm_AISN_subset;1,trunk_mesoderm_anlage_subset;1,NA,hypopharynx_primordium;2,head_subset;1,head_subset;1
VT26017,chr3L,5401031,5403233,2202,correct,0,NA,NA,NA,NA,NA,NA
VT26018,chr3L,5402825,5404982,2157,correct,0,NA,NA,NA,NA,NA,NA
VT26019,chr3L,5404605,5406827,2222,correct,1,trunk_mesoderm_AISN_broad;3|head_mesoderm_AISN;4,head_mesoderm_anlage;3|trunk_mesoderm_anlage_broad;2,NA,brain_primordium_subset;3,brain_subset;3,brain_subset;3
VT26020,chr3L,5406307,5408673,2366,correct,0,NA,NA,NA,NA,NA,NA
VT26022,chr3L,5409873,5412102,2229,correct,0,NA,NA,NA,NA,NA,NA
VT26023,chr3L,5411736,5413878,2142,correct,1,NA,NA,ventral_nerve_cord_anlage_subset;2,ventral_nerve_cord_primordium_subset;3,NA,NA
VT26024,chr3L,5413567,5415679,2112,correct,0,NA,NA,NA,NA,NA,NA
VT26025,chr3L,5415307,5417471,2164,correct,0,NA,NA,NA,NA,ventral_nerve_cord_subset;1,NA
VT26026,chr3L,5417097,5419307,2210,correct,0,NA,NA,NA,NA,NA,NA
VT26027,chr3L,5418926,5421142,2216,correct,1,NA,dorsal_ectoderm_anlage_subset;2,head_subset;1,antenno-maxillary-labial_complex;2,antenno-maxillary-labial_complex;2,antenno-maxillary-labial_complex;3
VT26033,chr3L,5429155,5431259,2104,correct,0,NA,NA,NA,NA,NA,NA
VT26034,chr3L,5430585,5432686,2101,correct,0,NA,NA,NA,NA,NA,NA
VT26035,chr3L,5433101,5435186,2085,correct,0,NA,NA,NA,NA,NA,NA
VT26046,chr3L,5461269,5463340,2071,correct,0,NA,NA,NA,NA,NA,NA
VT26116,chr3L,5600516,5601394,878,correct,0,NA,NA,NA,NA,NA,NA
VT26119,chr3L,5604897,5607079,2182,correct,0,NA,NA,NA,NA,NA,NA
VT26120,chr3L,5606588,5608690,2102,correct,1,NA,NA,NA,head_subset;2,head_subset;2,NA
VT26121,chr3L,5608312,5610423,2111,correct,1,NA,NA,NA,NA,hindgut;3,hindgut;1
VT26123,chr3L,5611613,5613764,2151,correct,1,NA,NA,NA,lateral_epidermis_primordium_subset;2|amnioserosa;2|brain_primordium_subset;2|telson;1,head_subset;3|trunk_epidermis_broad;3|amnioserosa;3|anal_pad;3|head_epidermis_ventral_broad;3,head_subset;1
VT26124,chr3L,5613364,5615475,2111,correct,1,procephalic_ectoderm_AISN;4|hindgut_AISN;4|anterior_endoderm_AISN;4|gap;4|posterior;4|anterior;4,posterior_endoderm_anlage;4|procephalic_ectoderm_anlage;3|anterior_endoderm_anlage;3,head_subset;2|ventral_epidermis_anlage_subset;2|brain_anlage_subset;3,head_subset;3|brain_primordium_subset;3|ventral_epidermis_primordium_broad;2|head_epidermis_dorsal_primordium_subset;3|lateral_epidermis_primordium_broad;2,head_subset;3|epipharynx;3|head_epidermis_broad;2|pharynx;3|trunk_epidermis_broad;1|hindgut;3|ubiquitous;2|anal_pad;3|brain_subset;3|hypopharynx;3|clypeolabrum;3|optic_lobe;3,brain_subset;3
VT26126,chr3L,5616644,5618851,2207,correct,1,NA,NA,NA,brain_primordium_subset;3,brain_subset;3,brain_subset;3
VT26131,chr3L,5625598,5627762,2164,not_verified,1,NA,NA,NA,ubiquitous;1,ubiquitous;2,NA
VT26132,chr3L,5627280,5629511,2231,correct,1,NA,NA,NA,ventral_epidermis_primordium_broad;2,tracheal_system_broad;4|foregut;2,tracheal_system_broad;3
VT26133,chr3L,5628874,5631026,2152,correct,0,NA,NA,NA,NA,NA,NA
VT26136,chr3L,5633647,5635828,2181,correct,0,NA,NA,NA,NA,NA,NA
VT26137,chr3L,5635220,5637343,2123,correct,0,NA,NA,ventral_nerve_cord_anlage_subset;1,NA,NA,NA
VT26138,chr3L,5637583,5638887,1304,correct,0,NA,NA,NA,NA,NA,NA
VT26140,chr3L,5643722,5645941,2219,correct,1,NA,NA,brain_anlage_subset;2,brain_primordium_subset;3|ventral_nerve_cord_primordium_subset;2,brain_subset;3,brain_subset;2
VT26142,chr3L,5647663,5650189,2526,correct,1,NA,NA,ventral_ectoderm_anlage;1,tracheal_system_primordium_broad;2|ubiquitous;1,dorsal_vessel;1|ubiquitous;1|tracheal_system_subset;2|anterior_spiracle;3,dorsal_vessel;2|midgut_broad;2|ubiquitous;1|anterior_spiracle;3
VT26146,chr3L,5655300,5657821,2521,correct,0,NA,NA,NA,NA,NA,brain_broad;1|ventral_nerve_cord_broad;1
VT26149,chr3L,5660827,5663003,2176,correct,0,NA,NA,NA,NA,NA,NA
VT26150,chr3L,5662229,5664327,2098,correct,0,NA,NA,NA,NA,NA,NA
VT26151,chr3L,5663534,5665677,2143,correct,0,NA,NA,NA,NA,NA,NA
VT26156,chr3L,5673555,5675680,2125,correct,1,NA,NA,NA,NA,NA,head_subset;1|ventral_nerve_cord_subset;1|anterior_ventral_nerve_cord_subset;2
VT26157,chr3L,5675341,5677549,2208,correct,1,procephalic_ectoderm_AISN;3,procephalic_ectoderm_anlage;2,NA,brain_primordium_subset;3,brain_subset;3,NA
VT26160,chr3L,5680666,5682902,2236,correct,1,NA,NA,NA,NA,brain_broad;1|ventral_nerve_cord_broad;1,brain_broad;2|ventral_nerve_cord_broad;2
VT26161,chr3L,5682452,5684545,2093,correct,0,NA,NA,NA,NA,NA,NA
VT26162,chr3L,5684207,5686298,2091,correct,0,NA,NA,NA,NA,brain_broad;1|ventral_nerve_cord_broad;1,brain_broad;1|ventral_nerve_cord_broad;1
VT26163,chr3L,5685892,5688067,2175,correct,0,NA,NA,NA,NA,NA,NA
VT26164,chr3L,5687747,5689888,2141,correct,0,NA,NA,NA,NA,NA,NA
VT26165,chr3L,5691957,5694207,2250,correct,0,NA,NA,NA,NA,NA,NA
VT26166,chr3L,5693848,5695963,2115,correct,1,NA,NA,ventral_nerve_cord_anlage_subset;2,ventral_nerve_cord_primordium_subset;2,NA,ventral_nerve_cord_subset;3|brain_subset;3
VT26167,chr3L,5695600,5697811,2211,correct,1,NA,NA,NA,NA,anterior_ventral_nerve_cord_subset;1,ventral_nerve_cord_subset;2|brain_subset;1
VT26168,chr3L,5697469,5699549,2080,correct,1,NA,NA,NA,NA,NA,ventral_nerve_cord_subset;3
VT26170,chr3L,5700994,5703106,2112,correct,0,NA,NA,NA,NA,NA,NA
VT26171,chr3L,5702775,5704906,2131,correct,0,NA,NA,NA,NA,NA,NA
VT26172,chr3L,5704602,5706728,2126,correct,0,NA,NA,NA,NA,NA,NA
VT26174,chr3L,5708134,5710335,2201,correct,0,NA,NA,NA,NA,NA,NA
VT26176,chr3L,5711735,5713975,2240,correct,0,NA,NA,NA,NA,NA,NA
VT26177,chr3L,5713567,5715721,2154,correct,0,NA,NA,NA,NA,NA,NA
VT26178,chr3L,5715351,5717462,2111,correct,0,NA,NA,NA,NA,NA,NA
VT26180,chr3L,5718933,5721023,2090,correct,0,NA,NA,NA,NA,NA,NA
VT26181,chr3L,5720717,5722818,2101,not_verified,0,NA,NA,NA,NA,NA,NA
VT26183,chr3L,5724205,5726430,2225,correct,0,NA,NA,NA,NA,NA,NA
VT26186,chr3L,5729609,5731923,2314,correct,0,NA,NA,NA,NA,brain_subset;1,NA
VT26187,chr3L,5732022,5733426,1404,correct,0,NA,NA,NA,NA,NA,NA
VT26188,chr3L,5735502,5737701,2199,correct,0,NA,NA,NA,NA,NA,NA
VT26189,chr3L,5736506,5738631,2125,correct,0,NA,NA,NA,NA,NA,NA
VT26192,chr3L,5744523,5745345,822,correct,1,procephalic_ectoderm_AISN;2,NA,NA,brain_primordium_broad;2|ventral_nerve_cord_primordium_broad;2,brain_broad;3|ubiquitous;2|ventral_nerve_cord_broad;3,brain_broad;3|ubiquitous;2|ventral_nerve_cord_broad;3|proventriculus;4|salivary_gland;4
VT26195,chr3L,5747532,5749652,2120,correct,0,NA,NA,NA,NA,NA,somatic_muscle;1
VT26319,chr3L,5965200,5967441,2241,correct,1,NA,NA,dorsal_epidermis_anlage_subset;2,dorsal_epidermis_primordium_subset;3|trunk_mesoderm_primordium;2|tracheal_system_primordium_subset;2,lateral_epidermis_subset;3|tracheal_system_broad;3|midgut_broad;2|visceral_muscle_broad;2,midgut_broad;2|visceral_muscle_broad;2|tracheal_system_subset;2
VT26320,chr3L,5967013,5969118,2105,correct,1,procephalic_ectoderm_AISN;3,posterior_endoderm_anlage;3|procephalic_ectoderm_anlage;3|anterior_endoderm_anlage;3,yolk;3|hypopharynx_anlage;3,yolk;3|hypopharynx_primordium;3,head_subset;3|lateral_epidermis_subset;2|yolk;4,lateral_epidermis_subset;2|yolk;4
VT26323,chr3L,5972676,5974783,2107,correct,1,posterior_endoderm_AISN;3|head_mesoderm_AISN;3,posterior_endoderm_anlage;2|head_mesoderm_anlage;2,head_subset;2|lateral_epidermis_anlage_subset;3|brain_anlage_subset;2|ventral_nerve_cord_anlage_subset;2,lateral_epidermis_primordium_subset;3|tracheal_system_primordium_broad;3|brain_primordium_subset;3|ventral_epidermis_primordium_subset;3|ventral_nerve_cord_primordium_subset;3|posterior_midgut_primordium;2|interstitial_cells_primordium;3,ventral_epidermis_subset;3|tracheal_system_broad;4|telson_subset;3|head_epidermis_subset;4|midgut_interstitial_cell;4|midgut_subset;4,head_subset;4|tracheal_system_broad;3|telson_subset;3|midgut_broad;3|midgut_interstitial_cell;3|head_epidermis_lateral_subset;3
VT26324,chr3L,5974396,5976514,2118,correct,1,A-P_stripes;4|amnioserosa_AISN;4|dorsal_ectoderm_AISN_broad;3|pair_rule;3,ventral_ectoderm_anlage;3|dorsal_ectoderm_anlage_broad;4|amnioserosa_anlage;4|pair_rule;3,procephalic_ectoderm_anlage;3|lateral_epidermis_anlage_broad;4,brain_primordium_broad;3|ventral_epidermis_primordium_subset;3,ventral_nerve_cord_subset;1|brain_subset;1|head_epidermis_lateral_subset;3,antenno-maxillary-labial_complex;4|hemocyte;2|macrophage;2
VT26325,chr3L,5976078,5978250,2172,correct,1,amnioserosa_AISN_subset;3,amnioserosa_anlage;3,amnioserosa_anlage;2,esophagus_primordium;3,esophagus;3,esophagus;2
VT26326,chr3L,5977806,5979915,2109,correct,1,NA,NA,ventral_epidermis_anlage_subset;3,ventral_epidermis_primordium_subset;3,head_subset;3|ventral_nerve_cord_subset;1|brain_subset;1,head_subset;3|ventral_nerve_cord_subset;2
VT26328,chr3L,5981201,5983325,2124,correct,1,NA,NA,NA,amnioserosa;2|brain_primordium_subset;1,ventral_nerve_cord_subset;1|amnioserosa;3|brain_subset;3,ventral_nerve_cord_subset;1|brain_subset;4
