geneID	Chr	ATAC_Start	ATAC_End	ATAC_factor	ATAC_direction	enhancerID	insituID	Enhancer_Gd7	Enhancer_Toll10b	Enhancer_Toll9	Enhancer_Time
Region1926	chr2R	8642970	8643969	Toll10b	Down	region 351	region 400	1.84070166815758	-0.45715964005985	-1.94223924339551	-1.12407031776093
Region1926	chr2R	8642970	8643969	Toll10b	Down	region 351	region 401	1.84070166815758	-0.45715964005985	-1.94223924339551	-1.12407031776093
Region1928	chr2R	8648691	8650568	Gd7	Down	NA	region 402	-1.56899594006456	1.58458800220554	-0.247136568738967	-0.571523104565251
Region1929	chr2R	8651327	8651793	Time	Down	NA	region 402	-1.92300183460244	2.03137215625519	-0.136487073829105	-2.32934379511607
Region1929	chr2R	8651327	8651793	Time	Down	NA	region 403	-1.92300183460244	2.03137215625519	-0.136487073829105	-2.32934379511607
Region1930	chr2R	8653597	8654010	Toll9	Up	region 63	region 404	0.561217034047689	-0.148232321630295	0.132559469165728	-1.32703918955362
Region1931	chr2R	8654642	8656805	Toll9	Up	region 63	region 404	2.48786234762879	-2.00060520386438	-0.139945712585162	-2.10438727261805
Region1931	chr2R	8654642	8656805	Toll9	Up	region 63	region 405	2.48786234762879	-2.00060520386438	-0.139945712585162	-2.10438727261805
Region1931	chr2R	8654642	8656805	Toll9	Up	region 63	region 406	2.48786234762879	-2.00060520386438	-0.139945712585162	-2.10438727261805
Region1931	chr2R	8654642	8656805	Toll9	Up	region 63	region 407	2.48786234762879	-2.00060520386438	-0.139945712585162	-2.10438727261805
Region1931	chr2R	8654642	8656805	Toll9	Up	region 63	region 408	2.48786234762879	-2.00060520386438	-0.139945712585162	-2.10438727261805
Region1931	chr2R	8654642	8656805	Toll9	Up	region 63	region 409	2.48786234762879	-2.00060520386438	-0.139945712585162	-2.10438727261805
Region1931	chr2R	8654642	8656805	Toll9	Up	region 63	region 404	2.94147722783809	-2.90269045033045	0.458471324355333	-2.10438727261805
Region1931	chr2R	8654642	8656805	Toll9	Up	region 63	region 405	2.94147722783809	-2.90269045033045	0.458471324355333	-2.10438727261805
Region1931	chr2R	8654642	8656805	Toll9	Up	region 63	region 406	2.94147722783809	-2.90269045033045	0.458471324355333	-2.10438727261805
Region1931	chr2R	8654642	8656805	Toll9	Up	region 63	region 407	2.94147722783809	-2.90269045033045	0.458471324355333	-2.10438727261805
Region1931	chr2R	8654642	8656805	Toll9	Up	region 63	region 408	2.94147722783809	-2.90269045033045	0.458471324355333	-2.10438727261805
Region1931	chr2R	8654642	8656805	Toll9	Up	region 63	region 409	2.94147722783809	-2.90269045033045	0.458471324355333	-2.10438727261805
Region1932	chr2R	8657682	8658968	Toll9	Up	region 63	region 408	2.43105906259159	-3.63716142725184	2.26399974404133	-2.79352848417398
Region1932	chr2R	8657682	8658968	Toll9	Up	region 63	region 409	2.43105906259159	-3.63716142725184	2.26399974404133	-2.79352848417398
Region1932	chr2R	8657682	8658968	Toll9	Up	region 63	region 408	2.91182003424231	-3.49759807359544	1.6698972076866	-2.79352848417398
Region1932	chr2R	8657682	8658968	Toll9	Up	region 63	region 409	2.91182003424231	-3.49759807359544	1.6698972076866	-2.79352848417398
Region1933	chr2R	8665781	8666509	Time	Up	NA	region 412	-0.372775490721418	0.792363373631461	-0.292318414663849	0.666914049401796
Region1936	chr2R	8670154	8670796	Toll9	Down	NA	NA	0.958108261049193	1.14670890115426	-2.4219950459819	-1.26417606296271
Region1938	chr2R	8723121	8724761	Gd7	Down	NA	NA	-0.766455234919957	0.50950085376314	0.393851275557415	0.704087332254025
Region1938	chr2R	8723121	8724761	Gd7	Down	NA	NA	-0.100817931246649	0.2717140277999	0.054509321773282	0.704087332254025
Region1939	chr2R	8733167	8733635	Time	Up	NA	NA	-0.842285816336069	-0.069010540799845	1.14225411400508	1.02324879119181
Region1946	chr2R	8899922	8900522	Toll9	Up	NA	NA	-1.96787339438936	-1.17359334600848	4.12414668569083	1.3263862639042
Region1947	chr2R	8901079	8901688	Gd7	Down	NA	NA	-1.13114129563605	0.200109998895819	0.997263588888798	1.29298206138967
Region1948	chr2R	8906795	8907112	Time	Up	NA	NA	-1.09520391487053	1.39798602843115	-0.298785708911142	0.631143328821096
Region1949	chr2R	8907351	8907814	Time	Up	NA	NA	-0.913721685099548	0.836291112516209	0.123788749853006	1.12072435932273
Region1950	chr2R	8913607	8915029	Toll10b	Up	NA	NA	0.47889364786165	0.821900536868167	-1.2163776609351	-0.588856457463713
Region1950	chr2R	8913607	8915029	Toll10b	Up	NA	NA	1.36555016412099	-0.241138063153471	-0.831710352462129	-0.588856457463713
Region1952	chr2R	8922528	8923088	Gd7	Down	NA	NA	-1.1872307064133	-0.017381476986639	1.29232260471998	0.945888623065699
Region1953	chr2R	8925610	8925926	Gd7	Down	NA	NA	-0.198916651011251	-0.494935618186117	1.12770589572215	0.53437982235548
Region1954	chr2R	8927800	8928471	Gd7	Down	NA	NA	-1.10572261146094	0.633800946589752	0.587186708810487	0.274559120204099
Region1955	chr2R	8947049	8947530	Gd7	Down	NA	NA	-1.42594995313485	0.450638378963287	1.24300692910275	0.582825847226793
Region1956	chr2R	8950833	8951259	Time	Up	NA	NA	-0.373026000100271	-0.749294270721048	1.46967776561112	0.167582982249218
Region1957	chr2R	8951778	8952608	Gd7	Down	NA	NA	-0.487620781832789	0.329092006252453	0.342353507602564	0.455768922835606
Region1966	chr2R	9087926	9088098	Gd7	Down	NA	NA	-1.06662447954045	0.621319746190678	0.525083990602437	-0.039074463312927
Region1968	chr2R	9095010	9095515	Time	Up	NA	NA	-1.79546720899543	1.70663039163107	-0.00204119112137596	1.21738640059473
Region1969	chr2R	9098180	9098705	Time	Up	NA	NA	-0.00259891306818	-0.477089584646997	0.588158998770097	0.515628524581881
Region1970	chr2R	9103032	9103562	Gd7	Down	NA	NA	-0.866574219984503	0.00951147091435769	1.1092079346117	1.02274749114416
Region1971	chr2R	9110700	9111316	Time	Up	NA	NA	-1.5813389667201	0.948969794229777	0.689590002693748	0.596535272281348
Region1972	chr2R	9114205	9114665	Toll9	Up	NA	NA	-0.545779074157378	0.0856674217990509	0.755539378553248	-0.898056435796527
Region1973	chr2R	9115854	9116926	Gd7	Down	NA	NA	-1.71152983876642	0.886405587928254	0.850200119487478	0.668985512444373
Region1974	chr2R	9131532	9131852	Time	Up	NA	NA	0.088990942664382	-0.070920839844694	0.240363082069083	0.494581275757965
Region1975	chr2R	9132263	9132814	Time	Up	NA	NA	1.00832648700233	0.109132591824579	-0.83482146956718	1.67784435725924
Region1976	chr2R	9133181	9134024	Gd7	Up	NA	NA	5.32326969072229	-2.40978114779174	-3.6091990875341	0.195343397130513
Region1977	chr2R	9137764	9138142	Time	Up	NA	NA	-0.664629383328376	1.06730010528537	-0.550157875385037	1.90792129794377
Region1978	chr2R	9138376	9139386	Time	Up	NA	NA	-0.583925812204063	1.53016606277986	-1.20738530732273	1.48085603367009
Region1979	chr2R	9143659	9144201	Toll10b	Up	NA	NA	-0.94960309755086	-0.066471955722279	1.03360730030281	0.813285286996499
Region1981	chr2R	9176996	9177424	Time	Up	NA	NA	0.0200110076843889	-0.276081770838577	0.663056178845389	0.000944088991546022
Region1987	chr2R	9206898	9207817	Time	Up	NA	NA	-0.995655261950848	0.322762829541673	0.886540140246364	0.570300229027299
Region1987	chr2R	9206898	9207817	Time	Up	NA	NA	-0.750997864429922	1.13644037820673	-0.248397687087516	0.570300229027299
Region1991	chr2R	9284059	9285158	Gd7	Down	NA	NA	-0.722021554226071	-0.261375941666766	1.25075800069907	0.761889918828162
Region1994	chr2R	9398425	9399423	Toll9	Up	NA	NA	-1.47691657658786	0.147692278213037	1.49802850851339	0.348032738664846
Region1994	chr2R	9398425	9399423	Toll9	Up	NA	NA	-0.36259736785689	-0.484784753522867	1.19274555637509	0.348032738664846
Region1995	chr2R	9403755	9404212	Time	Down	region 66	NA	6.64587629913967	-2.91159230231995	-4.0477949542119	-0.263470959597112
Region1996	chr2R	9404841	9405607	Toll9	Up	region 66	NA	4.34377934514435	-4.98456447610022	2.23714791470161	3.05200389322576
Region1997	chr2R	9406398	9407493	Toll10b	Down	region 66	NA	6.75539076950872	-5.29798473167328	-0.83877140006483	0.785789155799171
Region1997	chr2R	9406398	9407493	Toll10b	Down	region 66	NA	6.04957015936209	-4.513324948327	-1.07595847583713	0.785789155799171
Region2001	chr2R	9424001	9424475	Gd7	Down	NA	NA	-0.999524427561239	0.230381687109882	1.03104417583784	1.38307756388211
Region2003	chr2R	9440813	9442453	Toll10b	Down	region 68	region 435	3.6750083730561	-3.7379905935576	0.826500968924213	1.34142234425809
Region2003	chr2R	9440813	9442453	Toll10b	Down	region 68	region 435	4.53095184387639	-4.32190037841799	0.70196750278158	1.34142234425809
Region2004	chr2R	9445748	9446393	Toll9	Up	NA	NA	-0.799636961483646	-0.250565017336284	1.33164928543922	-0.189163195896672
Region2005	chr2R	9481740	9482272	Gd7	Down	NA	NA	-6.62486837242152	7.31271394128097	-0.538537203309195	1.01790099178361
Region2009	chr2R	9546456	9547428	Toll9	Up	region 70	NA	0.527540572211411	-0.046858557875961	-0.314915573701012	0.34118774954896
Region2013	chr2R	9577710	9578273	Time	Up	NA	NA	-0.61005964839736	0.11093534684312	0.7070418332351	2.60911159719472
Region2014	chr2R	9578676	9579183	Gd7	Down	NA	NA	-0.913759369278189	0.699065505347473	0.340228514043083	1.6790686955768
Region2015	chr2R	9584568	9585116	Time	Down	NA	NA	0.287934654990582	0.244538076431753	-0.369697231962992	-0.470216183422172
Region2016	chr2R	9586959	9587372	Gd7	Down	NA	NA	-0.42045550779462	0.844430004856858	-0.307587181697624	0.462226920026554
Region2017	chr2R	9590680	9591225	Toll9	Up	NA	NA	-1.15420812123176	0.377864425606359	0.86372513983546	0.943948804455353
Region2018	chr2R	9593902	9594474	Time	Up	NA	NA	0.07833437602938	-0.996791033310199	1.26574123942182	1.52386620731378
Region2019	chr2R	9691894	9693535	Time	Up	NA	NA	-1.68520203011772	0.673675577530862	1.050956469515	1.19512231055515
Region2028	chr2R	9842384	9842724	Toll10b	Up	NA	NA	-0.367974746761686	-0.035557626068607	0.540788664270521	0.773080350798409
Region2029	chr2R	9847630	9848008	Gd7	Down	NA	NA	-0.7997373579914	-0.386500604654739	1.45945930930248	0.495878102096853
Region2030	chr2R	9865503	9865912	Toll10b	Up	NA	NA	-0.290853888590184	0.392374614432262	-0.391432098177461	0.999044703971009
Region2032	chr2R	9871528	9871889	Toll10b	Up	NA	NA	-1.80681654712857	2.96588939211694	-1.09798524857646	-0.128605462992369
Region2033	chr2R	9875026	9875315	Gd7	Down	NA	NA	-0.949488147090615	0.0970866677883199	1.05725833868896	0.938602572495509
Region2034	chr2R	9891374	9891827	Toll9	Up	NA	NA	-0.90736403335043	-0.567049447561185	1.90864395747562	0.247489530833705
Region2036	chr2R	9929474	9930178	Toll10b	Up	NA	region 484	-5.12099763443039	9.73010807999945	-6.46252676935127	-0.327078299121848
Region2043	chr2R	9959936	9960653	Toll10b	Up	NA	NA	-2.26710615029992	5.49292319681638	-3.80779994937554	-0.724248789364516
Region2044	chr2R	9968927	9969531	Toll10b	Up	NA	NA	0.44168106343145	0.057435398829132	-0.673673429835444	0.121603560520926
Region2045	chr2R	9971024	9971318	Toll9	Up	NA	NA	-0.835056708375118	-0.052172518701278	1.33776175286579	0.135006331931242
Region2046	chr2R	9972513	9973020	Time	Up	NA	NA	-0.48186302098237	0.908326716867747	-0.484122111915946	0.539661619530156
Region2052	chr2R	9988841	9989569	Gd7	Down	NA	NA	-1.44076270414063	1.14516545186466	0.248382669177838	0.682452673407688
Region2054	chr2R	10026530	10027105	Time	Up	NA	NA	-0.868805709270863	1.15237387957014	-0.463475523453978	1.33541750209283
Region2055	chr2R	10047974	10048847	Gd7	Down	NA	NA	-0.691664870294658	0.32168296639995	0.493320462213394	-0.12186787229189
Region2056	chr2R	10049447	10049685	Time	Up	NA	NA	-0.255980093291482	-0.143889637256741	0.520431053791364	0.864868557160483
Region2059	chr2R	10066785	10067138	Gd7	Down	NA	NA	-0.723612130513086	-0.0217755176700025	1.22763687288062	-1.36104026287673
Region2060	chr2R	10075377	10075829	Time	Up	NA	NA	0.901761414647161	-0.648581370047682	0.000808366698128754	0.807682420929395
Region2061	chr2R	10076921	10079207	Gd7	Up	region 77	NA	10.4471739407065	-6.5071933440583	-4.72612648507117	-1.62522584618175
Region2061	chr2R	10076921	10079207	Gd7	Up	region 78	NA	10.4471739407065	-6.5071933440583	-4.72612648507117	-1.62522584618175
Region2061	chr2R	10076921	10079207	Gd7	Up	region 77	NA	10.757792651763	-6.47614536151893	-5.04369053747269	-1.62522584618175
Region2061	chr2R	10076921	10079207	Gd7	Up	region 78	NA	10.757792651763	-6.47614536151893	-5.04369053747269	-1.62522584618175
Region2066	chr2R	10096816	10097395	Time	Up	NA	region 508	0.798737332373972	-0.806170883220493	0.267683682832462	0.04452569652287
Region2067	chr2R	10099322	10100198	Gd7	Down	NA	region 509	-0.704228162877389	0.518369478420398	0.223101102855807	1.26823480561388
Region2067	chr2R	10099322	10100198	Gd7	Down	NA	region 510	-0.704228162877389	0.518369478420398	0.223101102855807	1.26823480561388
Region2068	chr2R	10100671	10101214	Time	Up	NA	region 509	0.115042208496368	0.859183844656572	-1.04841402010793	1.80844690981196
Region2068	chr2R	10100671	10101214	Time	Up	NA	region 511	0.115042208496368	0.859183844656572	-1.04841402010793	1.80844690981196
Region2069	chr2R	10101448	10101950	Time	Up	NA	region 511	-0.764313332497637	2.76690291535123	-2.41563802711495	3.13804636420293
Region2070	chr2R	10117424	10117945	Gd7	Down	NA	NA	0.648796211466782	-0.560926571371436	-0.018648624215115	-0.225619508475876
Region2071	chr2R	10123797	10125300	Time	Up	NA	NA	0.677067908507252	0.082771108466258	-0.776190519169013	2.16375380684185
Region2072	chr2R	10142173	10142618	Time	Up	NA	region 516	0.521171099539508	-1.45337402455577	1.22995870829435	0.90811272311306
Region2081	chr2R	10252082	10252421	Time	Up	NA	NA	-0.769069908117175	0.884428899725781	0.166316074959635	0.887537477886598
Region2085	chr2R	10309407	10310391	Gd7	Down	NA	NA	-1.20823144279964	0.385357899430395	0.88425936677515	0.405878828602858
Region2085	chr2R	10309407	10310391	Gd7	Down	NA	NA	-1.58884730724566	1.77959362011738	-0.3323661397192	0.405878828602858
Region2087	chr2R	10420831	10422213	Time	Up	NA	NA	1.74201873931869	1.32399464906203	-3.11500904329386	1.47097559523593
Region2088	chr2R	10423186	10424301	Time	Up	NA	NA	3.04474895142123	-0.560495920293901	-2.16480176226196	1.38286225728299
Region2089	chr2R	10428103	10428827	Time	Up	NA	NA	1.65994138340676	1.58318329491851	-3.4471296985555	1.649426253659
Region2090	chr2R	10429645	10431045	Toll10b	Up	NA	NA	-0.853508600717225	0.0781080026682099	0.796151579767448	0.162193454458666
Region2090	chr2R	10429645	10431045	Toll10b	Up	NA	NA	-0.425900313385291	-0.314987324557027	0.847605815784529	0.162193454458666
Region2094	chr2R	10468030	10468837	Time	Down	NA	NA	-0.501540447741666	0.239083302785171	0.515320499658878	-2.29746436393769
Region2096	chr2R	10479950	10480564	Toll9	Down	NA	NA	-0.0829899987410792	-0.320355629272641	0.418099382054662	0.188568999741564
Region2097	chr2R	10482951	10484364	Time	Down	NA	NA	-0.595221866602612	0.936235189414525	-0.352697054912874	-3.72586001450614
Region2098	chr2R	10485044	10485780	Toll10b	Up	NA	NA	-0.57478142204743	1.22718385518586	-0.873132841073822	-1.02410539292128
Region2099	chr2R	10486255	10487087	Time	Down	region 81	NA	-0.30664893193607	0.818289749044391	-0.699964609487354	-2.2040467942507
Region2106	chr2R	10533117	10533932	Time	Down	NA	region 572	-1.61377220893683	2.64858182754107	-1.1146371905713	-2.52558861927064
Region2107	chr2R	10534143	10536610	Gd7	Down	NA	region 572	-1.17232723359981	1.9736123689392	-0.927171275873328	0.26353712936346
Region2107	chr2R	10534143	10536610	Gd7	Down	NA	region 572	-0.627260579130326	2.7713171041386	-2.31766375760647	0.26353712936346
Region2108	chr2R	10537974	10538432	Time	Up	NA	region 573	0.168619947144908	1.35961858386082	-1.34263839700131	1.8324591522854
Region2109	chr2R	10540344	10540855	Time	Up	NA	NA	-0.608934327099303	2.2253660882777	-2.03224768316577	1.49329984122664
Region2110	chr2R	10541446	10542669	Toll10b	Up	NA	region 574	-0.425119076764779	2.30057237415668	-2.40645121018014	0.884983250522385
Region2116	chr2R	10557053	10558322	Gd7	Down	NA	region 577	-0.680321580673772	1.25737789466595	-0.456272960127089	-0.437159769375247
Region2117	chr2R	10558599	10559201	Toll9	Down	NA	region 577	0.337623048657275	0.684389512773671	-1.24714520661015	0.047682174842226
Region2118	chr2R	10559502	10560025	Time	Down	NA	region 577	1.47072105305956	-0.119950172818324	-1.73593234892953	-1.34642469874689
Region2121	chr2R	10581304	10584826	Toll10b	Down	NA	NA	4.7195715621917	-0.71181185991069	-4.1400865673251	-0.907892708737242
Region2121	chr2R	10581304	10584826	Toll10b	Down	NA	NA	3.9159543786197	-2.42889743493004	-1.4835037521409	-0.907892708737242
Region2122	chr2R	10596266	10597292	Toll10b	Down	NA	NA	4.20413358354499	-5.74906521723836	2.63877735239315	1.91578955334819
Region2124	chr2R	10645248	10645977	Toll9	Up	NA	NA	-2.53017691900554	-0.663515801035286	4.26069188296954	2.05843284576922
Region2124	chr2R	10645248	10645977	Toll9	Up	NA	NA	-2.59281494857539	-0.840514074060332	4.51614670412441	2.05843284576922
Region2127	chr2R	10731380	10731801	Time	Up	NA	NA	-0.788527905821428	0.0616787402755439	0.725438296639656	0.95839527873403
Region2128	chr2R	10739605	10739946	Time	Up	NA	NA	-0.590191597770552	0.511216599996489	-0.237156542171368	0.057872380695647
Region2133	chr2R	10806488	10806823	Time	Up	NA	NA	1.20272150810636	0.250988287362647	-1.39373501633935	0.543775254432965
Region2134	chr2R	10807260	10807599	Time	Up	NA	NA	0.939590479206943	0.720605577487751	-1.66036887488984	1.14306933123694
Region2135	chr2R	10808844	10809167	Time	Up	NA	NA	0.532423626954245	0.990280867555547	-1.45586555519268	0.610005278777094
Region2136	chr2R	10809444	10809972	Time	Up	NA	NA	-1.32082526549631	1.20434647222856	0.130271617183333	0.354423371589937
Region2137	chr2R	10810248	10811463	Toll10b	Up	NA	NA	-1.23907512384258	1.57799401933803	-0.502742320539904	0.428100259927173
Region2138	chr2R	10813100	10813635	Gd7	Down	NA	NA	0.007280155096032	-0.268067026498495	0.413278117840932	0.272495626522226
Region2139	chr2R	10819677	10820221	Toll9	Up	NA	NA	-0.0357306991295381	-0.830435926125708	1.2184937985635	0.568782794557908
Region2140	chr2R	10821303	10821879	Toll9	Down	NA	NA	0.67924183659753	0.239665971199944	-1.08658138212961	0.187802900981107
Region2141	chr2R	10838559	10838871	Time	Up	NA	NA	-1.68485653280054	0.634766253815905	1.19289745961139	1.11242072891329
Region2142	chr2R	10843696	10844534	Time	Down	NA	NA	-3.50761639709653	1.29303376573457	2.33152536572421	-2.20726774870793
Region2142	chr2R	10843696	10844534	Time	Down	NA	NA	-1.49438668610068	1.12858025748867	0.683257252704009	-2.20726774870793
Region2143	chr2R	10844742	10845063	Time	Down	NA	NA	-0.0259178640112372	-0.900186833827552	1.45539890695815	-2.65649249339789
Region2145	chr2R	10873860	10875001	Time	Up	NA	NA	0.144992440377987	0.055172683219505	0.03833473073892	1.16288184608102
Region2146	chr2R	10886579	10887187	Time	Up	NA	NA	-0.262917008726953	-0.562091216294571	0.943854337972656	-0.073535048200993
Region2147	chr2R	10894349	10894876	Gd7	Down	NA	NA	-0.27998813165902	0.0895736924320633	0.243372031814499	-0.792262379312348
Region2148	chr2R	10898744	10899341	Gd7	Down	NA	NA	-1.35157075938533	0.313154429831014	1.44238523080973	-0.0482322866206349
Region2153	chr2R	11100397	11101118	Toll10b	Down	NA	NA	2.0091499371111	-4.10232609135829	3.1003317750591	1.9657097983146
Region2155	chr2R	11149752	11150291	Time	Up	NA	NA	-1.86438538594188	0.880203145702027	0.756016889702228	1.27923699986933
Region2162	chr2R	11198099	11200051	Toll9	Up	NA	region 620	1.25411491318251	-0.467400012339651	-0.638728543332241	0.351995717493352
Region2162	chr2R	11198099	11200051	Toll9	Up	NA	region 621	1.25411491318251	-0.467400012339651	-0.638728543332241	0.351995717493352
Region2162	chr2R	11198099	11200051	Toll9	Up	NA	region 622	1.25411491318251	-0.467400012339651	-0.638728543332241	0.351995717493352
Region2162	chr2R	11198099	11200051	Toll9	Up	NA	region 623	1.25411491318251	-0.467400012339651	-0.638728543332241	0.351995717493352
Region2162	chr2R	11198099	11200051	Toll9	Up	NA	region 620	2.16254418993197	0.2609577855237	-2.28224345383346	0.351995717493352
Region2162	chr2R	11198099	11200051	Toll9	Up	NA	region 621	2.16254418993197	0.2609577855237	-2.28224345383346	0.351995717493352
Region2162	chr2R	11198099	11200051	Toll9	Up	NA	region 622	2.16254418993197	0.2609577855237	-2.28224345383346	0.351995717493352
Region2162	chr2R	11198099	11200051	Toll9	Up	NA	region 623	2.16254418993197	0.2609577855237	-2.28224345383346	0.351995717493352
Region2167	chr2R	11237275	11238088	Toll10b	Down	NA	NA	2.50358973784462	-4.79849571257176	2.99178706996834	-1.75953154720236
Region2167	chr2R	11237275	11238088	Toll10b	Down	NA	NA	2.48328085198135	-5.82052103545671	4.15608278393878	-1.75953154720236
Region2168	chr2R	11279528	11280219	Gd7	Down	NA	NA	0.073389028608092	-0.487927806188307	0.552064120628408	-0.811335590039527
Region2169	chr2R	11283692	11284123	Time	Up	NA	NA	0.0317959594063348	0.00214786795907901	-0.0597223154106095	-0.187037500320843
Region2170	chr2R	11284384	11284739	Time	Up	NA	NA	-0.0718090838889606	-0.25718012909068	0.463449562372851	0.723929932638848
Region2171	chr2R	11289103	11290047	Time	Up	NA	NA	-1.96304806175834	1.0137487551283	0.971464159472886	1.3205335825671
Region2172	chr2R	11296868	11297673	Gd7	Down	NA	NA	0.447598396557018	0.132793307315315	-0.412619441278748	-0.3887660691537
Region2173	chr2R	11306101	11306497	Time	Down	NA	NA	3.22724542435403	-0.945563400951249	-2.61161373288813	-0.661338831764406
Region2174	chr2R	11306922	11307576	Toll9	Up	NA	NA	1.42325354740595	-0.956159106805158	0.169691853031931	0.705211668158487
Region2176	chr2R	11360659	11361071	Toll9	Down	NA	NA	-0.21686452582223	0.245011407576916	0.0678802629332976	0.147248121537687
Region2177	chr2R	11366477	11367654	Time	Down	NA	NA	-0.445488844015793	1.36107952558908	-1.39229842942231	0.375058702278808
Region2178	chr2R	11370753	11371371	Time	Up	NA	NA	-0.570031939550036	0.297978582693549	0.27909822596822	1.25962041230494
Region2183	chr2R	11451764	11452931	Time	Up	NA	NA	-0.683838465967201	0.889167117885757	0.00946221565148797	1.10555941010955
Region2184	chr2R	11455425	11456024	Time	Down	NA	NA	0.176919220819218	0.444122817147616	-0.703147248401688	-6.47040435218029
Region2184	chr2R	11455425	11456024	Time	Down	NA	NA	0.882482278334779	-0.3493284739332	-0.455869426126414	-6.47040435218029
Region2201	chr2R	11592295	11592638	Toll10b	Up	NA	NA	-0.206325715799727	-0.406608243275415	0.739302876014237	-1.22655278902991
Region2202	chr2R	11592927	11593592	Toll10b	Up	NA	NA	-0.637630844679494	0.344519563576324	0.292111586121915	-0.684299439180645
Region2203	chr2R	11593942	11594491	Time	Down	NA	NA	0.105951060572584	-0.876252002644276	0.948791871319863	-1.51285113148471
Region2204	chr2R	11596567	11598203	Toll9	Up	NA	NA	0.612702635399682	-2.09559951474548	2.06893047845632	-1.93817147642787
Region2204	chr2R	11596567	11598203	Toll9	Up	NA	NA	1.76437157378635	-4.05579449545908	3.21817348571218	-1.93817147642787
Region2206	chr2R	11601431	11601786	Time	Up	NA	NA	-0.938576139605038	0.301738524851702	1.0808744406822	-0.168788978166656
Region2208	chr2R	11603228	11603793	Toll10b	Up	NA	NA	0.651058056263781	0.0502975159380321	-0.732609482825612	-0.354742840793094
Region2212	chr2R	11615023	11615481	Toll10b	Up	NA	NA	-0.904926451778106	0.849810471343388	0.198892206848619	-0.583818898090766
Region2213	chr2R	11615916	11616629	Time	Down	NA	NA	-0.0341606063776	-0.371061730975071	0.570093464602813	-0.438839951032173
Region2214	chr2R	11618798	11619172	Toll9	Down	NA	NA	0.117838922105695	0.980328306414745	-1.71851348961801	0.218795096432838
Region2218	chr2R	11632165	11632799	Time	Up	NA	NA	-0.90675629468454	3.96402238650976	-3.61576078361033	1.15640959210118
Region2219	chr2R	11633144	11633760	Toll10b	Up	NA	NA	-1.34849175221102	4.78693776167906	-4.18568022065526	1.15377133738909
Region2223	chr2R	11640179	11641119	Toll9	Down	NA	NA	0.545374899346815	0.0366337132806708	-0.566093070867595	1.23802965838913
Region2224	chr2R	11650846	11651818	Toll9	Up	NA	NA	0.018605235354419	-0.542027406585666	0.693787446652367	0.940555519228569
Region2227	chr2R	11679176	11679615	Toll9	Down	NA	NA	0.287755230605553	-0.305334006534968	-0.242940884690522	-2.07280603957407
Region2235	chr2R	11790041	11790442	Toll9	Up	NA	NA	-2.8587844359482	-3.10222205049355	6.75151580071336	-0.0115992311819916
Region2236	chr2R	11794038	11795265	Toll9	Up	region 579	NA	-3.7567687267645	-1.98585953041455	7.18200420451692	-3.53493446732799
Region2237	chr2R	11795671	11796463	Toll10b	Down	region 579	NA	-1.77366669471443	-2.58097183489184	5.30692316285075	-3.05233195708173
Region2239	chr2R	11825021	11825565	Toll10b	Up	NA	NA	-0.844701127711529	-0.0808843349125781	0.942340945804196	-0.995951349227018
Region2240	chr2R	11885370	11885851	Time	Up	NA	NA	-0.734704761694192	0.043204173080108	0.805377403801399	0.277795040164959
Region2241	chr2R	11891869	11893893	Toll10b	Up	NA	region 664	-0.556513096100156	1.95426076755702	-1.62401965491339	0.938271565501153
Region2241	chr2R	11891869	11893893	Toll10b	Up	NA	region 665	-0.556513096100156	1.95426076755702	-1.62401965491339	0.938271565501153
Region2242	chr2R	11899287	11899777	Toll10b	Up	NA	NA	0.42275852213192	-0.359222758401154	0.054082689666339	0.643485400138816
Region2243	chr2R	11903600	11903983	Toll10b	Up	NA	NA	-2.10195209641883	0.771853685715889	1.50242411654404	1.07335081887914
Region2244	chr2R	11981946	11982787	Time	Down	NA	NA	-1.60682627196805	0.0647046414018461	1.82059305849086	-3.30798949642708
Region2245	chr2R	11984590	11985581	Gd7	Down	NA	NA	-2.87241647141838	2.13958553156933	0.698905454770556	-0.25695800130438
Region2246	chr2R	11988326	11989340	Gd7	Down	NA	NA	-0.810846007592866	0.440971346562869	0.527327941479894	0.794047003406556
Region2246	chr2R	11988326	11989340	Gd7	Down	NA	NA	-1.31761004595386	0.830213783067742	0.552248584307205	0.794047003406556
Region2250	chr2R	12026801	12028280	Time	Down	NA	NA	-0.84941537825548	0.502716555384216	0.316526745561079	-0.141339721926349
Region2257	chr2R	12150426	12151205	Time	Up	NA	NA	-0.754262103501985	-0.433690738276804	1.52623972585842	0.639700680064583
Region2258	chr2R	12162730	12163094	Gd7	Down	NA	NA	-0.659966440100582	1.20422918341195	-0.603007815150868	-0.083203633493016
Region2259	chr2R	12168447	12169283	Gd7	Down	NA	NA	-0.754743540001083	0.932591551333811	-0.156189861497427	-0.104192007557675
Region2260	chr2R	12172832	12173469	Toll10b	Up	NA	NA	0.656768006405238	2.22811964524027	-2.98476792057041	1.01548493639051
Region2261	chr2R	12184047	12184587	Toll10b	Up	NA	NA	-1.28831497716041	0.989784473406387	0.162821971854122	0.938799653250531
Region2262	chr2R	12200415	12201385	Toll9	Up	NA	NA	1.17833190275728	0.215015219216131	-0.987243969359381	0.28033991660053
Region2264	chr2R	12210890	12211384	Time	Down	NA	NA	0.535068235117517	-1.03141185196121	0.803103814031151	-2.98694689306547
