geneID	Chr	ATAC_Start	ATAC_End	ATAC_factor	ATAC_direction	ATAC_Time	ATAC_Gd7	ATAC_Toll10b	ATAC_Toll9	PRO_Time	PRO_Gd7	PRO_Toll10b	PRO_Toll9	CBP_Gd7	CBP_Toll10b	CBP_Toll9	K27ac_geneID	K27ac_Gd7	K27ac_Toll10b	K27ac_Toll9	enhancerID	insituID
Region2005	chr2R	9481740	9482272	Gd7	Down	0.280445574791291	-5.84703460830737	4.38512415692849	1.65446273541339	0.737455416992318	-1.98517218383724	2.92519141303336	-0.407215961198355	-1.13780525926198	1.58737403906174	-0.362781682946545	Region1322	0.35997149514783	1.34021574529074	-1.83021825577604	NA	NA
Region2009	chr2R	9546456	9547428	Toll9	Up	0.581615235153919	-0.424357406303847	-0.245062599509645	0.923208833257107	-0.240427485604959	0.269909536311726	-0.691876117153654	0.273769940563904	0.461976628713073	-0.669091443612609	0.180188677658561	Region1323	0.489921349802185	0.867295485246293	-1.41831308461668	region 70	NA
Region2013	chr2R	9577710	9578273	Time	Up	0.924190020913861	-0.495409119601444	0.0630642567810165	0.579984166673531	1.68492157628086	-0.645000108173907	0.274788034995236	0.369327830106486	-0.0483411593597611	-0.209781060392586	0.355554217281304	Region1325	-0.066309369436155	0.25765215045469	-0.228496550719735	NA	NA
Region2014	chr2R	9578676	9579183	Gd7	Down	0.498130745113404	-0.592215400481946	0.416945261220084	0.206352606098833	1.1809379504634	-0.555837644892906	0.816951966263226	-0.112469468502792	-0.255234599360088	0.0244680936726993	0.362372458663985	Region1325	-0.066309369436155	0.25765215045469	-0.228496550719735	NA	NA
Region2015	chr2R	9584568	9585116	Time	Down	-0.569049117357462	-0.213210019547985	0.120800694318933	0.116076708877756	0.0988329339352898	0.23593373286261	0.186339671006503	-0.348075982868747	-0.303626230538259	0.389306415820909	-0.0509259786412591	Region1326	0.804770905076826	-0.265569033708089	-0.434847962199489	NA	NA
Region2016	chr2R	9586959	9587372	Gd7	Down	0.411065995455093	-0.43676128855418	0.358742217129778	0.0791274051421177	0.0511609245714609	-0.139828378204547	-0.0970874490354728	0.196379687254319	-0.466651338641648	0.575764634393914	-0.0480661203551102	Region1328	0.482957119401208	-0.090076846666834	-0.338648466484631	NA	NA
Region2017	chr2R	9590680	9591225	Toll9	Up	0.267913765068323	-0.456322599055774	-0.0904603011185231	0.746013468126481	0.67603503938703	-0.353321870947269	0.190355220246264	0.172739822709778	-0.00325901355082052	-0.0248590782121932	0.0383104416070827	Region1329	-0.694626508625162	0.493183804937075	0.0794012301018962	NA	NA
Region2018	chr2R	9593902	9594474	Time	Up	0.346105732427425	-0.25480194724217	0.0321530574781144	0.298703954685358	1.17776047488636	-0.177886578638907	1.35524236316407	-0.848098859854425	-0.027815749232668	-0.456070311889914	0.653353578741832	Region1331	0.360952072504218	-0.5728737788984	0.31368370599463	NA	NA
Region2019	chr2R	9691894	9693535	Time	Up	0.733744686606574	-0.584324190345016	0.289689805378267	0.377112163710681	0.461377623948574	-0.520560153582436	0.886441126252603	-0.19542161002793	-0.173767916902708	0.0396713868516499	0.215913992962651	Region1332	-0.927109922869998	0.344314385300945	0.457930312841667	NA	NA
Region2028	chr2R	9842384	9842724	Toll10b	Up	0.22540648478798	-0.211582809424433	0.262022171023988	-0.0874653031371147	0.547673866010429	0.328127743447443	-0.341008747315058	-0.0384889409510919	-0.191936660747605	-0.137588459042671	0.481241476655448	Region1336	0.0355447234103522	-0.159991338049924	0.147012490752188	NA	NA
Region2029	chr2R	9847630	9848008	Gd7	Down	0.410728928813511	-0.475400591307193	0.224208742353648	0.32318225247117	0.0851491732833425	-0.0682879183701493	0.660904311131879	-0.429998518641618	-0.0727832278466758	-0.506543774805876	0.79050665513556	Region1339	-0.251553538837531	-0.104165572202511	0.345770401695751	NA	NA
Region2030	chr2R	9865503	9865912	Toll10b	Up	0.273320172629756	-0.404581884620819	0.550090863240966	-0.237194605042899	0.725724531341253	-0.131480778078175	0.390672280659602	-0.173186793065171	0.422410636305611	-0.192874476668427	-0.395814325949754	Region1340	-0.308682640274976	0.0351582278597229	0.241576832815192	NA	NA
Region2032	chr2R	9871528	9871889	Toll10b	Up	-0.167631593571424	-0.57148221103717	0.834350332882697	-0.416783959194808	0.0390261305790549	-0.565146011681719	0.21483060338219	0.342860949098348	-1.34301309237382	1.2556342351898	0.398809089961918	Region1341	0.107678756282424	0.875904824044443	-1.08001037934357	NA	NA
Region2033	chr2R	9875026	9875315	Gd7	Down	0.387977308004787	-0.480927524914818	0.33140850728272	0.17781941748793	0.550625264490722	-0.549652390663727	-0.163888142205857	0.610275162516624	-0.121608737231678	-0.519033382726208	0.882803785377559	Region1342	-0.346951884944119	0.284711543231808	-0.00336486417652883	NA	NA
Region2034	chr2R	9891374	9891827	Toll9	Up	0.383302282564688	-0.420285369212669	-0.188946547989044	0.837697054986638	-0.135812751730983	0.107381292921344	0.620436587356982	-0.556107234861226	-0.338579518363968	0.0565098497889378	0.448517238623483	Region1345	-0.148499145773793	-0.434612749361079	0.622429663865497	NA	NA
Region2036	chr2R	9929474	9930178	Toll10b	Up	-0.331841660960186	-2.3520227477269	4.42955642236804	-3.13486590875694	0.00476336183833808	-0.661894063497791	3.94275515465189	-2.33900458691956	-0.890744046811097	2.1829577343757	-1.54222783938152	Region1346	-1.87823083989239	3.11759392325571	-1.78543302121281	NA	region 484
Region2043	chr2R	9959936	9960653	Toll10b	Up	-0.101450015532265	-0.782343247330506	0.808486926460306	-0.0947822414473444	-0.622798773832251	0.501370956211383	0.41963466634561	-0.75724085942491	-1.04750570587101	2.215447949601	-1.34303076293416	Region1349	-0.437257197098408	2.46898832075507	-2.36998694499404	NA	NA
Region2044	chr2R	9968927	9969531	Toll10b	Up	-0.110106496052648	-0.106443702730913	0.177495688978087	-0.109124441611784	0.231710056573574	0.233145186260675	0.875972000372423	-0.857627418935859	0.456115313643413	-0.41785887568401	-0.146926292471211	Region1351	0.0920094525189502	0.297798585535055	-0.417622695752449	NA	NA
Region2045	chr2R	9971024	9971318	Toll9	Up	0.321814675851636	-0.31169722230008	0.059992627336776	0.335946852229864	-0.186808343920394	0.714470609095984	-0.43299794104088	-0.313615235938438	-0.451163325172784	-0.515679826609695	1.38848147859566	Region1352	-0.0721961609022536	0.403514680571641	-0.386666577959731	NA	NA
Region2046	chr2R	9972513	9973020	Time	Up	0.261520808995798	-0.170659403960718	0.259243104513751	-0.138840075438606	0.278140810534358	0.237769380646006	-0.222505024098375	-0.0461534479659089	-0.239007456119398	0.245568931782355	0.041384541482391	Region1352	-0.0721961609022536	0.403514680571641	-0.386666577959731	NA	NA
Region2052	chr2R	9988841	9989569	Gd7	Down	0.54275544387452	-0.631704310436376	0.597091324725798	0.00291271820225975	0.139697229533168	-0.207268380856441	0.838496855468889	-0.438313770428526	-0.366980491308327	0.509583599732241	-0.113800464355392	Region1353	-0.442077902395929	0.0384905274066178	0.35927041533097	NA	NA
Region2054	chr2R	10026530	10027105	Time	Up	0.55186256503039	-0.26868087699271	0.22741734041887	0.0390797784548215	0.783554937062439	0.331091374448272	0.442137543430789	-0.622584726323651	-0.159303010986694	0.522756354628902	-0.452921725043038	Region1354	-0.440821821291459	0.402200184522364	-0.0496335768657616	NA	NA
Region2055	chr2R	10047974	10048847	Gd7	Down	-0.184228630950074	-0.451338518218459	0.297412636128243	0.186277393633681	0.0623607586581845	-0.171631134149674	0.36103795755518	-0.115494053577298	-0.0846943395203027	-0.283221633581293	0.510105566380994	Region1356	-0.155632012555896	0.307491963853	-0.203062497801281	NA	NA
Region2056	chr2R	10049447	10049685	Time	Up	0.417451016779925	-0.135179401922507	0.107309405319394	0.0297978746442898	0.447417540380558	0.124782805784399	1.14504139586259	-0.961078166604711	0.0348313211869214	-0.558691006429135	0.693695676948355	Region1356	-0.155632012555896	0.307491963853	-0.203062497801281	NA	NA
Region2059	chr2R	10066785	10067138	Gd7	Down	-0.147123381413338	-0.476228169887055	0.243289552609515	0.297097498247425	-1.21391688146339	0.307264938674909	0.619043531698129	-0.732752193582811	-0.654783821766758	0.0433491449501465	0.955626762095987	Region1359	0.407399861140727	-0.308414215229664	-0.0250873874627936	NA	NA
Region2060	chr2R	10075377	10075829	Time	Up	0.228829320007012	-0.0796857901456639	0.0836085706811509	-0.0114503435280232	0.578853100922383	-0.30083773933941	0.628398143419421	-0.199147055679104	-0.110724145630645	-0.0653556568940431	0.258862052821722	Region1361	1.09217135042347	-0.66683428383479	-0.24660334259557	NA	NA
Region2061	chr2R	10076921	10079207	Gd7	Up	-1.0537604066717	3.39136950032518	-1.98981485687209	-1.74892447557824	-0.571465439510046	2.35006452186644	-2.28686940380929	-0.391075662379959	3.53558319630306	-2.93026054826827	-1.55209345756668	Region1363	3.52022124407829	-1.58711793891794	-1.42510855192625	region 77	NA
Region2061	chr2R	10076921	10079207	Gd7	Up	-1.0537604066717	3.39136950032518	-1.98981485687209	-1.74892447557824	-0.571465439510046	2.35006452186644	-2.28686940380929	-0.391075662379959	3.53558319630306	-2.93026054826827	-1.55209345756668	Region1363	3.52022124407829	-1.58711793891794	-1.42510855192625	region 78	NA
Region2061	chr2R	10076921	10079207	Gd7	Up	-1.0537604066717	3.39136950032518	-1.98981485687209	-1.74892447557824	-0.571465439510046	2.35006452186644	-2.28686940380929	-0.391075662379959	3.53558319630306	-2.93026054826827	-1.55209345756668	Region1364	3.83083995513479	-1.55606995637857	-1.74267260432777	region 77	NA
Region2061	chr2R	10076921	10079207	Gd7	Up	-1.0537604066717	3.39136950032518	-1.98981485687209	-1.74892447557824	-0.571465439510046	2.35006452186644	-2.28686940380929	-0.391075662379959	3.53558319630306	-2.93026054826827	-1.55209345756668	Region1364	3.83083995513479	-1.55606995637857	-1.74267260432777	region 78	NA
Region2066	chr2R	10096816	10097395	Time	Up	0.323733203664311	0.197204712919225	-0.250652621284491	0.0906977251052835	-0.279207507141441	0.505877135997898	-0.0894932231991716	-0.383235093316902	-0.111659615884039	-0.140753587258744	0.361204449778359	Region1365	0.713192235338786	-0.414764674677258	-0.184218492051181	NA	region 508
Region2067	chr2R	10099322	10100198	Gd7	Down	0.349147512968146	-0.381856912035593	0.149527703597836	0.303165732869775	0.919087292645737	-0.0478394739352707	0.632105727231995	-0.426793377134926	-0.0843871375388814	0.063683549340321	0.0454165027943347	Region1366	-0.237984113302915	0.305158225482241	-0.125481132808303	NA	region 509
Region2067	chr2R	10099322	10100198	Gd7	Down	0.349147512968146	-0.381856912035593	0.149527703597836	0.303165732869775	0.919087292645737	-0.0478394739352707	0.632105727231995	-0.426793377134926	-0.0843871375388814	0.063683549340321	0.0454165027943347	Region1366	-0.237984113302915	0.305158225482241	-0.125481132808303	NA	region 510
Region2068	chr2R	10100671	10101214	Time	Up	0.792643803850584	-0.259459914696597	0.204532523991256	0.0592383687883949	1.01580310596138	0.134710664271159	0.760715702725453	-0.684553490706564	0.0878625795524469	-0.107031048791847	0.00720910476960773	Region1367	0.286639543640518	0.761682369457163	-1.11486149366593	NA	region 509
Region2068	chr2R	10100671	10101214	Time	Up	0.792643803850584	-0.259459914696597	0.204532523991256	0.0592383687883949	1.01580310596138	0.134710664271159	0.760715702725453	-0.684553490706564	0.0878625795524469	-0.107031048791847	0.00720910476960773	Region1367	0.286639543640518	0.761682369457163	-1.11486149366593	NA	region 511
Region2069	chr2R	10101448	10101950	Time	Up	1.50497097766066	-0.713486918836717	1.19544353973315	-0.739580423634604	1.63307538654227	-0.359342471635678	0.678876539335747	-0.184620026900862	-0.337465957301438	0.809777006160917	-0.561196109814414	Region1367	0.286639543640518	0.761682369457163	-1.11486149366593	NA	region 511
Region2070	chr2R	10117424	10117945	Gd7	Down	0.0505657284651757	-0.203965578384526	0.131600656952502	0.088178630182319	-0.276185236941052	-0.0454416938234999	0.53414719109505	-0.356193678440827	0.125537146776776	0.123948408745906	-0.360199527234227	Region1368	0.727224643074532	-0.816475637069844	0.253372272836793	NA	NA
Region2071	chr2R	10123797	10125300	Time	Up	0.85739486290262	0.0295662280048036	0.335696547527573	-0.518587533863937	1.30635894393923	0.110346862529237	1.12411713662709	-0.932710261381675	-0.127835514380036	0.153282751466602	-0.00722123624071631	Region1369	0.775337194882484	-0.406208190527917	-0.25038174906436	NA	NA
Region2072	chr2R	10142173	10142618	Time	Up	0.408079438676798	-0.0838300511990406	0.00817656474147778	0.101698157353983	0.500033284436262	-0.305890988777115	0.617929571089682	-0.186882570199278	0.00577131449607885	-0.203212521261343	0.262995946990775	Region1370	0.59922983624247	-1.2583380680359	0.86526460394959	NA	region 516
Region2081	chr2R	10252082	10252421	Time	Up	0.746365489217271	-0.48746866642982	0.194369682259185	0.382042811374919	0.141171988669327	0.214714617644888	0.19825411747684	-0.338060126247695	-0.663973424679083	0.561545541659272	0.27642468973066	Region1371	0.382372182991728	0.128513675807324	-0.492151426145944	NA	NA
Region2085	chr2R	10309407	10310391	Gd7	Down	0.263815793913333	-0.514490075273347	0.328690621625946	0.227077878520453	0.142063034689525	-0.303191854222672	1.10560681593836	-0.551366811181989	-0.377071056960916	0.696989135329224	-0.348957792850193	Region1372	-0.316670310565375	-0.640321857524775	1.00613928110489	NA	NA
Region2085	chr2R	10309407	10310391	Gd7	Down	0.263815793913333	-0.514490075273347	0.328690621625946	0.227077878520453	0.142063034689525	-0.303191854222672	1.10560681593836	-0.551366811181989	-0.377071056960916	0.696989135329224	-0.348957792850193	Region1373	-0.697286175011399	0.753913863162213	-0.21048622538946	NA	NA
Region2087	chr2R	10420831	10422213	Time	Up	1.33159525006304	-0.0841408385651105	0.0179868786132615	0.088131687126916	0.139380345172889	0.392636790048586	0.695514386452432	-0.865417572627305	0.100925784743793	0.0563949903852614	-0.231702974795194	Region1374	1.72523379314001	1.24961278006351	-2.97143775562558	NA	NA
Region2088	chr2R	10423186	10424301	Time	Up	1.48591291055621	0.0931647116733756	-0.575074052068949	0.693914133680372	-0.103050653273219	0.0606316253092647	0.749535345189988	-0.610402575402178	0.560508401017552	-0.930294830075814	0.377188143156325	Region1375	2.3910758387303	0.944872961850862	-3.23590403909866	NA	NA
Region2089	chr2R	10428103	10428827	Time	Up	1.44082146636094	-0.260292818958526	0.169841279973344	0.109824481778014	0.208604787298062	0.0236300200825409	0.58065064728927	-0.45211979978675	0.412565004619145	-0.178138765818345	-0.400291537168788	Region1376	1.50766919774614	1.59148078076351	-3.15666264316473	NA	NA
Region2090	chr2R	10429645	10431045	Toll10b	Up	0.4119490012925	-0.516937319648323	0.581733219213571	-0.130379761525074	-0.249755546833834	0.190359983672369	0.145264089594697	-0.277067543607237	-0.0828013695209605	-0.0125446007919661	0.14496687403344	Region1377	-0.253769911547942	-0.491080615753395	0.781564467259082	NA	NA
Region2090	chr2R	10429645	10431045	Toll10b	Up	0.4119490012925	-0.516937319648323	0.581733219213571	-0.130379761525074	-0.249755546833834	0.190359983672369	0.145264089594697	-0.277067543607237	-0.0828013695209605	-0.0125446007919661	0.14496687403344	Region1378	0.173838375783993	-0.884175942978632	0.833018703276163	NA	NA
Region2094	chr2R	10468030	10468837	Time	Down	-0.754101736439065	-0.608592802257035	0.299199937758731	0.396369614345827	-1.54336262749863	0.440142979652785	-0.490240639845059	-0.0272608249819295	-0.200168843788025	-0.0983489629848194	0.441476669797451	Region1380	0.307221198303394	0.0382323280112591	-0.3225257844844	NA	NA
Region2096	chr2R	10479950	10480564	Toll9	Down	0.146794470276601	-0.00443235860097955	0.129499591586629	-0.178636141938722	0.0417745294649631	0.352836434087135	0.123157028673357	-0.405081249397097	0.0515298483371634	-0.247639302525361	0.251609680960252	Region1381	-0.130087488477263	-0.202215918333909	0.345125843033132	NA	NA
Region2097	chr2R	10482951	10484364	Time	Down	-1.80089542918399	-0.192222896794688	0.06091871283263	0.173072451786104	-1.92496458532215	0.384239679212665	-0.80378778315167	0.255231215961611	-0.135441261090046	-0.0107584231130763	0.224065600495512	Region1382	-0.267557708717878	0.886074899694971	-0.74983510719449	NA	NA
Region2098	chr2R	10485044	10485780	Toll10b	Up	-0.501673035519874	-0.453054843678536	0.613431411449548	-0.261954730125882	-0.522432357401402	0.416411611233337	0.207514066969545	-0.524226513922336	0.145831130348984	-0.272322455958661	0.13865699624655	Region1382	-0.267557708717878	0.886074899694971	-0.74983510719449	NA	NA
Region2099	chr2R	10486255	10487087	Time	Down	-1.36186803246349	-0.439768750251765	0.173921885057886	0.346695379203471	-0.842178761787211	0.139573013391867	-0.14899878319278	-0.0134414387800356	0.400677527033573	-0.241707035708466	-0.296824881496335	Region1382	-0.267557708717878	0.886074899694971	-0.74983510719449	region 81	NA
Region2106	chr2R	10533117	10533932	Time	Down	-1.74552128556528	-0.678002001345814	0.677186568426235	-0.0486762541354568	-0.780067333705359	-0.238194347717304	-0.559085501853008	0.626837474661002	-0.651920528711988	0.568505097894387	0.24845328948044	Region1385	-0.283849678879026	1.40289016122045	-1.31441422591628	NA	region 572
Region2107	chr2R	10534143	10536610	Gd7	Down	0.173828453321209	-0.86684517415774	0.624534376137406	0.281745940402351	0.0897086760422505	-0.261879294458456	0.182321677488971	0.0974199394057802	-0.0216323805630413	-0.0538121684186599	0.105497009640601	Region1385	-0.283849678879026	1.40289016122045	-1.31441422591628	NA	region 572
Region2107	chr2R	10534143	10536610	Gd7	Down	0.173828453321209	-0.86684517415774	0.624534376137406	0.281745940402351	0.0897086760422505	-0.261879294458456	0.182321677488971	0.0974199394057802	-0.0216323805630413	-0.0538121684186599	0.105497009640601	Region1386	0.261216975590455	2.20059489641985	-2.70490670764942	NA	region 572
Region2108	chr2R	10537974	10538432	Time	Up	1.21563811544975	0.208694542248146	-0.601829848404603	0.575840003910283	0.616821036835647	-0.613975023223882	0.170137457572529	0.41944896205782	-0.301291570693693	-0.239146464154423	0.786428306737832	Region1386	0.261216975590455	2.20059489641985	-2.70490670764942	NA	region 573
Region2109	chr2R	10540344	10540855	Time	Up	0.848633446572631	-0.502595552358868	0.806021101172908	-0.469543575652144	0.644666394654011	-0.406534467098479	0.787737854147669	-0.223496514318971	0.0590393150272701	0.140996949575182	-0.280071521874893	Region1387	-0.165378089767705	1.27834803752961	-1.28263258563873	NA	NA
Region2110	chr2R	10541446	10542669	Toll10b	Up	0.608808344553331	-0.397046661220234	0.916596840222244	-0.769917141143482	0.276174905969054	0.23756680807098	0.155745163119893	-0.326812190026139	0.13730567422316	0.10562749640483	-0.353901483397926	Region1387	-0.165378089767705	1.27834803752961	-1.28263258563873	NA	region 574
Region2116	chr2R	10557053	10558322	Gd7	Down	0.0711810262923818	-0.300508740448261	0.299315785582857	-0.0203890965435544	-0.508340795667629	-0.565508120151307	0.185653414380575	0.36484597303566	-0.625805087618964	0.491305459239822	0.311330630967296	Region1389	0.245992247393453	0.466756649843267	-0.747214494550831	NA	region 577
Region2117	chr2R	10558599	10559201	Toll9	Down	0.29491926226471	-0.126374708000189	0.480890841921819	-0.514728843240866	-0.247237087422484	0.317114273513381	0.0448192738925611	-0.315164033366195	0.218005509264011	-0.263257978991415	0.0147981311815481	Region1389	0.245992247393453	0.466756649843267	-0.747214494550831	NA	region 577
Region2118	chr2R	10559502	10560025	Time	Down	-0.688235720200975	0.0260004282375763	0.192650455789361	-0.309822764180797	-0.658188978545913	-0.16393904282849	-0.591133428028771	0.584625508875012	1.00750406056019	-0.834348481083769	-0.443172429219149	Region1390	0.437216564261795	0.521747852476084	-0.982937155529582	NA	region 577
Region2121	chr2R	10581304	10584826	Toll10b	Down	-0.498486775937491	0.948844781258414	-1.15721936863653	0.366830979457971	-0.409405932799751	1.66351061162936	-1.40268398704195	-0.437268398660829	1.24378582398904	-1.00507221924017	-0.580492074901725	Region1392	2.52694095694425	1.45047972796601	-3.92642547188135	NA	NA
Region2121	chr2R	10581304	10584826	Toll10b	Down	-0.498486775937491	0.948844781258414	-1.15721936863653	0.366830979457971	-0.409405932799751	1.66351061162936	-1.40268398704195	-0.437268398660829	1.24378582398904	-1.00507221924017	-0.580492074901725	Region1393	1.72332377337225	-0.266605847053335	-1.26984265669715	NA	NA
Region2122	chr2R	10596266	10597292	Toll10b	Down	2.25912416428276	2.30055288480984	-3.26447516227247	1.54338911135089	-0.343334610934572	2.54075078353581	-1.98940892252426	-0.781434250403747	0.370221428676599	-1.28459151674306	1.14586539890993	Region1394	1.53335927005855	-1.19999853822283	-0.0504771578676751	NA	NA
Region2124	chr2R	10645248	10645977	Toll9	Up	0.92848948960348	-0.868572273382231	-0.349373377481115	1.67259698001665	1.12994335616574	-0.264092004744709	1.18313630728893	-0.643686390209208	-1.10656757869558	-0.0812722586815188	1.82177124090155	Region1395	-0.55503706692773	-0.232870164872652	0.766323662051341	NA	NA
Region2124	chr2R	10645248	10645977	Toll9	Up	0.92848948960348	-0.868572273382231	-0.349373377481115	1.67259698001665	1.12994335616574	-0.264092004744709	1.18313630728893	-0.643686390209208	-1.10656757869558	-0.0812722586815188	1.82177124090155	Region1396	-0.617675096497574	-0.409868437897698	1.02177848320621	NA	NA
Region2127	chr2R	10731380	10731801	Time	Up	0.730385194945228	-0.204768689001942	0.179713614237095	0.0206692003305559	0.228010083788802	-0.150020049377398	0.470987843444606	-0.216338753143946	0.00464332710426296	-0.202747870924167	0.264120347073441	Region1397	-0.588402543923749	0.0847129969626159	0.440648749235659	NA	NA
Region2128	chr2R	10739605	10739946	Time	Up	0.29637850440022	-0.0655257751579168	0.204321812436794	-0.202700392894367	-0.238506123704573	0.409927569778982	0.995106096458431	-1.10322495683616	0.0512262048459305	0.623497886555902	-0.913638347450233	Region1398	-0.575892027458566	-0.316603098996207	0.879182198173232	NA	NA
Region2133	chr2R	10806488	10806823	Time	Up	0.5210508220827	0.209691086967673	-0.286725529431387	0.125243271885231	0.0227244323502652	-0.129525073798576	-0.710422092561397	0.642602533356481	0.0225852062743726	-0.0102219671582087	-0.0212843178351855	Region1399	0.970445214864316	0.547935783952243	-1.4976939703894	NA	NA
Region2134	chr2R	10807260	10807599	Time	Up	0.767437072889321	0.146371232108837	0.0918824725697208	-0.328922551767765	0.375632258347622	0.0145430859451641	-0.225766054415873	0.154696616829244	-0.17722596776621	0.0807873209657874	0.166247647267322	Region1399	0.970445214864316	0.547935783952243	-1.4976939703894	NA	NA
Region2135	chr2R	10808844	10809167	Time	Up	0.452265608062635	-0.22087507154262	0.0121744773660717	0.281311559414415	0.157739670714459	-0.139784136365062	-0.263503108250241	0.319898728426659	-0.217146516367451	0.430170606237232	-0.239483144217699	Region1399	0.970445214864316	0.547935783952243	-1.4976939703894	NA	NA
Region2136	chr2R	10809444	10809972	Time	Up	0.410175724360353	-0.318596605668081	0.19924718084239	0.146738836362184	-0.0557523527704159	0.0719387685482758	-0.839793287945469	0.559572641368295	-0.309858988078036	-0.00196643219506657	0.482306999728899	Region1400	-0.692369671750194	1.00706572358124	-0.49877421890775	NA	NA
Region2137	chr2R	10810248	10811463	Toll10b	Up	0.243731787804342	-0.294056813438232	0.327936195140084	-0.0699180091819875	0.184368472122831	-0.0100933468001736	-0.140121918714137	0.11300820847573	-0.252648638654158	0.24299210061671	0.0659499075498335	Region1400	-0.692369671750194	1.00706572358124	-0.49877421890775	NA	NA
Region2138	chr2R	10813100	10813635	Gd7	Down	0.278734929534437	-0.499977477803696	0.303871863026964	0.242838332525153	-0.00623930301221086	0.37772347559124	-0.058390134989991	-0.292410642749916	0.265508097215723	-0.738628708084438	0.577382530204675	Region1401	0.241749535684005	0.166689818558979	-0.406942744888896	NA	NA
Region2139	chr2R	10819677	10820221	Toll9	Up	0.125973623348454	-0.0110998901023051	-0.288127750415853	0.425797631081163	0.442809171209454	-0.000574814800894283	-0.151946523192513	0.113326452657264	-0.131152170301636	-0.362340447554798	0.68789774371213	Region1402	0.106521361274403	-0.179967728155057	0.104798423770211	NA	NA
Region2140	chr2R	10821303	10821879	Toll9	Down	0.122247678420926	0.195510943467183	-0.0101859554146274	-0.249849065120575	0.0655552225601809	1.65926920245057	0.872806909643244	-2.12297823977343	0.0816721644228993	0.295768338185528	-0.522216560897709	Region1403	0.402058728707448	-0.0459164115709565	-0.314515756111331	NA	NA
Region2141	chr2R	10838559	10838871	Time	Up	0.417488236919231	-0.168394624199086	0.202435386683948	-0.0609108681745201	0.69493249199406	-0.36664861288994	0.88316913504502	-0.329806296565992	-0.694682415817064	0.391459287548669	0.551565648403033	Region1405	-0.821779492784386	0.0408715795832885	0.702242679382876	NA	NA
Region2142	chr2R	10843696	10844534	Time	Down	-1.07848130272642	-0.964880910600462	0.287758447061444	0.894457340794978	-1.12878644598151	0.0728354336661357	-0.0426927050049049	-0.033046411265077	-0.355813409374388	-0.103811784085333	0.689731546005809	Region1406	-2.18692207712168	1.10908710275846	0.747336478923423	NA	NA
Region2142	chr2R	10843696	10844534	Time	Down	-1.07848130272642	-0.964880910600462	0.287758447061444	0.894457340794978	-1.12878644598151	0.0728354336661357	-0.0426927050049049	-0.033046411265077	-0.355813409374388	-0.103811784085333	0.689731546005809	Region1407	-0.173692366125826	0.944633594512555	-0.900931634096778	NA	NA
Region2143	chr2R	10844742	10845063	Time	Down	-1.851405920921	0.156021181143139	-0.980806139808414	1.18737778727623	-0.805086572476888	0.654076218454268	-1.05625971633615	0.202822322897758	-0.00824667902855017	-0.864014288531693	1.1689527537787	Region1407	-0.173692366125826	0.944633594512555	-0.900931634096778	NA	NA
Region2145	chr2R	10873860	10875001	Time	Up	1.0191263599731	-0.0608252441709138	-0.236736142089996	0.419766795816613	0.143755486107919	-0.594295173958005	0.267299162083105	0.329815784258035	-0.0888341635888263	-0.352621176505737	0.609381664250176	Region1408	0.294651848137727	0.644530001815238	-0.990813729327869	NA	NA
Region2146	chr2R	10886579	10887187	Time	Up	0.23500988393965	-0.187851585653107	0.0819235948143602	0.137214541063303	-0.308544932140643	0.267346698687846	-0.108386729217145	-0.157174351284765	0.0332400394692691	-0.17273927322549	0.179695147654358	Region1413	-0.108305462543115	-0.471275537883441	0.626944649254995	NA	NA
Region2147	chr2R	10894349	10894876	Gd7	Down	0.0372989132546774	-0.102134351236941	0.0764663768628383	0.0290875050149063	-0.829561292567025	0.412931385125637	0.180548633056913	-0.501111911582166	-0.112742465046203	0.0222159074202735	0.14480202464212	Region1414	-0.065111315375876	-0.00910859185104853	0.0694825021574727	NA	NA
Region2148	chr2R	10898744	10899341	Gd7	Down	0.648444132363104	-0.837255747668525	0.250626637735642	0.774821058593043	-0.696676418983739	0.0777673554400027	-0.519963639719575	0.316928124767869	-0.479091317726791	0.166115318987823	0.5193665085493	Region1416	-0.0352236939900093	-0.103587526892451	0.14819766366739	NA	NA
Region2153	chr2R	11100397	11101118	Toll10b	Down	0.712980449604778	0.947673579318206	-2.16996407234309	1.81230078287298	1.25272934870982	0.115648696771529	-0.099271856127454	-0.0290954642740574	0.0696288722677271	-0.609540724212432	0.707872399292959	Region1417	0.991847485525169	-1.32282129480277	0.580158592893163	NA	NA
Region2155	chr2R	11149752	11150291	Time	Up	0.788860746515744	-0.424152614840853	0.621747307263788	-0.312892641327217	0.490376253353584	-0.409087673075967	0.43398334592616	0.0414246087185212	-0.182006162589077	0.31536326911064	-0.140251777805605	Region1418	-1.25822660851195	-0.0569074306724008	1.20916130883505	NA	NA
Region2162	chr2R	11198099	11200051	Toll9	Up	0.208377435019832	-0.0974985709826465	-0.402015347368584	0.70499790880208	0.14361828247352	1.16273883266455	-0.136807089201829	-0.931999231255525	0.443663521986529	-0.443630645590626	-0.0931636936987313	Region1420	0.907949962178625	0.378245980619559	-1.25056275843559	NA	region 620
