geneID	Chr	Start	End	Strand	Length	min	max	mean	sd	overQC
Region563	chr2L	6821497	6822160	.	664	10.6652994033279	11.5123855464348	10.9424663472438	0.171653049474767	27
Region564	chr2L	6827457	6827936	.	480	9.28426405585937	10.018991129679	9.73843586563543	0.184212047328778	27
Region565	chr2L	6833454	6834075	.	622	11.1693733523055	11.8323187312601	11.3492291035544	0.125066672430738	27
Region566	chr2L	6841026	6841842	.	817	9.98500975897967	11.0441383185444	10.6360540425765	0.252212628493575	27
Region567	chr2L	6852327	6852552	.	226	10.0952543370196	10.4096236875137	10.2684255699132	0.0906135292451074	27
Region568	chr2L	6853965	6854406	.	442	10.6227502179662	10.7960740859684	10.6974607287516	0.046919161324351	27
Region569	chr2L	6907563	6907871	.	309	10.5148539634426	10.8273247584395	10.6590531900666	0.0778913862687815	27
Region570	chr2L	6918176	6918905	.	730	11.5145922045922	11.8243610554223	11.6135881607539	0.0869545592838532	27
Region571	chr2L	6919216	6920377	.	1162	12.700753929359	12.9289303521159	12.77667781361	0.0540225273582481	27
Region572	chr2L	6920912	6922505	.	1594	12.7713990356894	13.0860778595674	12.9121093202893	0.0746219687602034	27
Region573	chr2L	6923986	6924353	.	368	9.5576382680439	10.5118936485796	9.97036866778427	0.287875078686782	27
Region574	chr2L	6939641	6940108	.	468	10.6910608864235	11.3995433573052	11.1273985845256	0.191421486324196	27
Region575	chr2L	6948568	6948946	.	379	10.92443741849	11.1977367186471	11.0255858567877	0.0557909989476369	27
Region576	chr2L	6956682	6957299	.	618	11.0913739425888	11.3872142235498	11.2433372076744	0.0715357358069226	27
Region577	chr2L	6963793	6964167	.	375	11.129428745026	11.3908489272868	11.212530627432	0.0511141260118299	27
Region578	chr2L	6964395	6964757	.	363	10.4516091005366	10.831945211962	10.6399956668699	0.10745073359548	27
Region579	chr2L	6966468	6966807	.	340	10.8947780953577	11.2946917527338	11.077284983291	0.101566415985912	27
Region580	chr2L	6967076	6967851	.	776	11.3516478745736	11.6269818303034	11.4576868137579	0.0726821513896068	27
Region581	chr2L	6971479	6972055	.	577	11.5554012052959	11.8399592092089	11.6735742854945	0.0772506898532257	27
Region582	chr2L	7009658	7010881	.	1224	11.4752555686507	13.1600466664728	12.4192170614602	0.434503493532053	27
Region583	chr2L	7026843	7027343	.	501	11.0255419615178	11.3348895475999	11.1443091335973	0.0740448468445712	27
Region584	chr2L	7032435	7033555	.	1121	11.9944795081095	12.4130445776672	12.172530964136	0.0902436023007828	27
Region585	chr2L	7037820	7039072	.	1253	12.075095378873	12.4836370775564	12.2058938555778	0.0879452359755274	27
Region586	chr2L	7042137	7042501	.	365	10.1705148913245	10.7094721509214	10.3885193939525	0.107650668578875	27
Region587	chr2L	7043001	7043487	.	487	9.97656607166534	11.2160300502497	10.3976832171761	0.328592445511977	27
Region588	chr2L	7048838	7049412	.	575	11.519839005938	12.1258668826854	11.7067523821929	0.151069682968083	27
Region589	chr2L	7049775	7050251	.	477	10.6314141572717	11.3402963841199	10.8894796647936	0.163283827496145	27
Region590	chr2L	7056117	7057070	.	954	12.1407455976133	12.6047233492948	12.4080352946208	0.120779939346167	27
Region591	chr2L	7065562	7066079	.	518	10.8850908640079	11.1323930324635	10.9964310835184	0.0518422054946186	27
Region592	chr2L	7094919	7095207	.	289	8.53736509063914	9.20557858556868	8.87167768492727	0.214105191126849	27
Region593	chr2L	7122005	7122327	.	323	8.91654571403742	9.38076425309604	9.17023885345202	0.141426303770943	27
Region594	chr2L	7134632	7134981	.	350	9.33165319198491	9.94137849434187	9.56339554963926	0.166188751734093	27
Region595	chr2L	7136610	7136966	.	357	9.46257508400369	10.4110366508382	9.84323595677554	0.308670849220207	27
Region596	chr2L	7138215	7138949	.	735	10.8419122323465	11.9682629099252	11.6322350091309	0.341011902202477	27
Region597	chr2L	7194359	7194794	.	436	10.7459861102183	10.9698631000991	10.8747151436498	0.0618453449914383	27
Region598	chr2L	7204097	7204447	.	351	10.1816819399059	10.5583111804736	10.3258653291245	0.0790727723300585	27
Region599	chr2L	7212445	7212722	.	278	8.44249398287854	9.34942537021158	8.79808771892583	0.255848863829262	27
Region600	chr2L	7217969	7218432	.	464	10.1340194022546	11.469176895133	10.8110377890857	0.397408404360677	27
Region601	chr2L	7219280	7220220	.	941	12.0346924277086	12.4119445848381	12.1693384844949	0.0896654287498926	27
Region602	chr2L	7222863	7223190	.	328	9.94464613728146	10.3383219268815	10.1268688242426	0.110585923813231	27
Region603	chr2L	7226712	7227084	.	373	9.27291736193513	9.94089681926703	9.63463094145825	0.206995895962739	27
Region604	chr2L	7245263	7245740	.	478	9.72121171651837	11.0781048911571	10.3009750586584	0.405910048594297	27
Region605	chr2L	7249354	7249809	.	456	9.84045262012593	10.3286230149316	10.1189184236417	0.159350807443268	27
Region606	chr2L	7258186	7258427	.	242	9.31866174497597	9.6326226352624	9.45106516327288	0.0752285723417173	27
Region607	chr2L	7276981	7277608	.	628	10.6057817081601	11.5001127470266	10.9387134888683	0.259020549122064	27
Region608	chr2L	7281483	7281792	.	310	9.72564143049604	10.0533752619586	9.86119848867374	0.0912722153695454	27
Region609	chr2L	7289632	7290756	.	1125	10.6795988049599	12.1443448032208	11.5779682382646	0.412565764312131	27
Region610	chr2L	7295350	7297059	.	1710	11.7231908294919	12.6247420967703	12.0902154307426	0.263683856656197	27
Region611	chr2L	7304109	7304965	.	857	10.4357644329262	11.7956090200362	11.1856406976916	0.406673054565717	27
Region612	chr2L	7305593	7305998	.	406	8.90771039344019	10.0532999568143	9.30857170369595	0.350635719401002	27
Region613	chr2L	7306766	7307447	.	682	12.0825737328645	12.4545546588237	12.2889848251844	0.0854896538845721	27
Region614	chr2L	7310050	7311349	.	1300	10.9768755832349	12.0082589402979	11.6329633535445	0.304264346875432	27
Region615	chr2L	7315594	7315856	.	263	9.01981979156148	9.33578470939162	9.20026961014226	0.0777594156190961	27
Region616	chr2L	7387809	7388407	.	599	11.0108376717786	11.3342192892152	11.1834998533066	0.0848898506743255	27
Region617	chr2L	7412238	7412723	.	486	10.4260306055075	10.6206149572571	10.5244765060356	0.0538625280506504	27
Region618	chr2L	7418389	7418849	.	461	9.95732023463233	10.6408582848753	10.3688973737972	0.16665111909459	27
Region619	chr2L	7419694	7420373	.	680	10.6538062692009	11.3827281870747	11.0134385782955	0.160419707358905	27
Region620	chr2L	7426470	7427373	.	904	11.2202928463965	11.9412181981596	11.6548914358162	0.214677451153268	27
Region621	chr2L	7495388	7496610	.	1223	12.2132158648288	12.6269885185232	12.4636556890797	0.0988762443876582	27
Region622	chr2L	7519655	7520238	.	584	10.6589322426996	11.9381557629223	11.3476444309993	0.383095074929804	27
Region623	chr2L	7526246	7527433	.	1188	12.0726202850684	12.5957232091339	12.3338933742764	0.130628541245287	27
Region624	chr2L	7530267	7531143	.	877	11.4280980397558	12.0256360883907	11.663948040052	0.164147828387601	27
Region625	chr2L	7532355	7533377	.	1023	11.143331752594	12.2810912714737	11.6665049125363	0.340608408616091	27
Region626	chr2L	7534924	7535270	.	347	10.0881464303094	10.9229727042341	10.4628003462551	0.234883122099117	27
Region627	chr2L	7539059	7539329	.	271	9.59267118082682	10.7767942704351	10.0229353723893	0.337523102276456	27
Region628	chr2L	7544220	7544568	.	349	11.1742010034985	11.681054526364	11.5121228089469	0.113048943429829	27
Region629	chr2L	7577049	7577350	.	302	9.43064969632609	10.3721038657524	9.99212508551856	0.239863731709547	27
Region630	chr2L	7633003	7633307	.	305	9.81553419467115	11.0432004986971	10.4129087712421	0.374361267721414	27
Region631	chr2L	7641697	7641928	.	232	9.13035489127267	9.61080751141339	9.34220695024227	0.116270330956313	27
Region632	chr2L	7782765	7783141	.	377	10.6758347661254	10.9856848114397	10.8453389407294	0.0846703498562	27
Region633	chr2L	7799610	7800273	.	664	11.6332382595951	11.9685439375932	11.8311144355349	0.0866503441551241	27
Region634	chr2L	7811303	7811724	.	422	10.7396900545341	11.2332456797367	10.9762958995553	0.140234051591865	27
Region635	chr2L	7821330	7821822	.	493	10.5755810003826	10.8561687957611	10.6743305054566	0.0713821515441288	27
Region636	chr2L	7826841	7829353	.	2513	13.4241760375825	13.8833146693795	13.6628386678962	0.13441720763562	27
Region637	chr2L	7832745	7833176	.	432	9.747227684638	10.2284479928923	10.0105428503405	0.149705786716746	27
Region638	chr2L	7855127	7855565	.	439	9.6479995177277	10.4327261762897	10.101827211784	0.218458608687849	27
Region639	chr2L	7856388	7856758	.	371	8.33417596390214	8.59570737459747	8.47782677435005	0.0736197325937647	27
Region640	chr2L	7885104	7885643	.	540	11.3624633476727	11.6370251470322	11.4698755848916	0.0639379563006928	27
Region641	chr2L	7887370	7887648	.	279	9.93446527612518	10.6916878380633	10.3572410342341	0.23009900488047	27
Region642	chr2L	7976766	7977134	.	369	9.86766144401796	10.4760345976498	10.0192559905254	0.118280871713107	27
Region643	chr2L	7984056	7984446	.	391	11.0078570127892	11.5469590581337	11.207883343826	0.13624962585394	27
Region644	chr2L	7991434	7991990	.	557	11.0522149042016	11.7318846035035	11.3692561615775	0.212092830509166	27
Region645	chr2L	7993911	7994651	.	741	11.821120544402	12.577727897441	12.2186283819516	0.219533119459653	27
Region646	chr2L	7997418	7997635	.	218	8.50726015721975	8.9309147088714	8.64915290311638	0.114187751703853	27
Region647	chr2L	7998623	7999196	.	574	10.6979049453007	11.1553027861023	10.9278367860341	0.120794350140463	27
Region648	chr2L	8029428	8030011	.	584	11.6742175008088	11.9538834836726	11.7830248452187	0.0607781350183727	27
Region649	chr2L	8030702	8032239	.	1538	12.7822111259513	13.2313910048328	12.9909087210493	0.111436337973283	27
Region650	chr2L	8042634	8043029	.	396	10.9228820249525	11.1902278000144	11.0856188155877	0.0544808663763804	27
Region651	chr2L	8043294	8043817	.	524	11.0777096836564	11.3669349051154	11.1874945144847	0.0769721116463152	27
Region652	chr2L	8071429	8071748	.	320	10.5166672679151	10.7977129679448	10.6778570077151	0.072918677265558	27
Region653	chr2L	8072571	8073234	.	664	11.2565559237215	11.5057116319276	11.3446205822722	0.0526363616855625	27
Region654	chr2L	8081539	8084163	.	2625	13.4933163631656	13.8658283077919	13.6875205327663	0.0984887525650401	27
Region655	chr2L	8084451	8085032	.	582	10.8779966674775	11.7301842573051	11.2454130915712	0.219506496022849	27
Region656	chr2L	8088109	8088691	.	583	10.8282825253436	11.5937942414376	11.317009956852	0.22184115196374	27
Region657	chr2L	8104075	8104433	.	359	9.33867472950539	9.81162416345514	9.58023859274936	0.138546567466352	27
Region658	chr2L	8127392	8127866	.	475	10.2589076189674	10.8822585656537	10.4889731260023	0.183501719393298	27
Region659	chr2L	8145316	8145630	.	315	9.11957989409414	11.0979388920912	9.94101621571576	0.542311679097087	27
Region660	chr2L	8148769	8149040	.	272	9.23473159098244	10.3149009073059	9.90449911799302	0.322530057397287	27
Region661	chr2L	8156704	8157304	.	601	10.5217071903079	10.7126931505103	10.611211861833	0.0440189564274164	27
Region662	chr2L	8162910	8163327	.	418	11.2215233215104	11.450306662811	11.3217564072885	0.0698735115743269	27
Region663	chr2L	8163656	8163874	.	219	9.83725215016001	10.2792332342633	9.99718908197085	0.0943161547691057	27
Region664	chr2L	8167268	8168098	.	831	9.71245656853751	10.9243905025299	10.4686199787526	0.350316602569502	27
Region665	chr2L	8208955	8209313	.	359	9.37573152625242	10.4875403460559	9.92621049231345	0.312557684151356	27
Region666	chr2L	8210627	8211244	.	618	11.2069487172067	11.5769614996528	11.3899736349418	0.0960123140502468	27
Region667	chr2L	8212743	8213230	.	488	10.9633309286213	11.2450393968244	11.1217688942993	0.0576173483737771	27
Region668	chr2L	8266813	8267050	.	238	9.47066285727051	10.4265993699556	10.1075354264099	0.279085543975934	27
Region669	chr2L	8274634	8275039	.	406	9.93822744275246	11.1194669517541	10.6295017382633	0.317633820010686	27
Region670	chr2L	8276056	8276444	.	389	10.6944632775451	11.507653494802	11.0813697083269	0.194735561335808	27
Region671	chr2L	8277400	8278575	.	1176	11.2751138545033	12.2900165389071	11.7686566828917	0.273644510046158	27
Region672	chr2L	8287369	8287845	.	477	10.1571802694873	11.3745764204209	10.8716911662156	0.349716926981618	27
Region673	chr2L	8300221	8301169	.	949	11.8949622441101	12.1053181074033	12.0396927788208	0.0448521426493852	27
Region674	chr2L	8302595	8303138	.	544	10.3454228178195	10.8071158099836	10.5439294423271	0.126959352615701	27
Region675	chr2L	8304578	8305021	.	444	9.66432245979582	10.6217928628464	10.1738862158665	0.295759173627497	27
Region676	chr2L	8307950	8308288	.	339	10.2897032381867	10.5565631441174	10.3983854216178	0.0735201060845361	27
Region677	chr2L	8320196	8320619	.	424	10.1393752922837	10.4253886750305	10.2825483840314	0.0787204529520662	27
Region678	chr2L	8364187	8364670	.	484	11.0356699732554	11.3194301376504	11.1578607815737	0.0694761294970313	27
Region679	chr2L	8365938	8366615	.	678	11.3864853973378	11.768316291399	11.5911624528758	0.0858524416722966	27
Region680	chr2L	8374319	8374685	.	367	9.83352009155847	10.2381436016887	10.0283888233138	0.0848418896369152	27
Region681	chr2L	8382308	8383186	.	879	11.9555511626268	12.1869733551839	12.0365862668247	0.0587925094917865	27
Region682	chr2L	8386988	8387433	.	446	9.53357002980491	11.070772725511	10.3169355456295	0.469465599516359	27
Region683	chr2L	8403342	8404142	.	801	12.1880078250588	12.4411116698394	12.3215934182923	0.0673390568857603	27
Region684	chr2L	8414888	8417213	.	2326	13.5009437049956	13.7564534916565	13.6047764541739	0.0627883080554994	27
Region685	chr2L	8420208	8420478	.	271	9.37884929709475	10.1039807883011	9.61530360195151	0.190461454965635	27
Region686	chr2L	8424698	8425246	.	549	11.155993725696	11.4675035204937	11.3030185048193	0.0858513272371632	27
Region687	chr2L	8437022	8437842	.	821	11.4637838562934	11.6207550736257	11.5329363732435	0.0446042478784558	27
Region688	chr2L	8464354	8464736	.	383	10.1354088211536	10.3501448503778	10.2539184940231	0.0571069640275964	27
Region689	chr2L	8478012	8479677	.	1666	12.1226316109915	13.0553996873428	12.7396571234954	0.276745840820422	27
Region690	chr2L	8510398	8510984	.	587	10.0000370624318	11.5255397770211	10.8210174712398	0.486493201246236	27
Region691	chr2L	8511406	8512133	.	728	11.3398235006831	11.5664116847139	11.4337624950922	0.0672221726147543	27
Region692	chr2L	8521814	8522908	.	1095	11.583047215698	12.2910398556736	12.018813818561	0.201495957107681	27
Region693	chr2L	8528235	8528649	.	415	10.7533189264935	11.0176652531477	10.8520014407319	0.0553476735935214	27
Region694	chr2L	8540831	8541121	.	291	9.16831445647416	9.76289744405133	9.40357099783691	0.152866714727646	27
Region695	chr2L	8543105	8543529	.	425	10.6678201936902	11.0611812697509	10.8387815267757	0.110984457436354	27
Region696	chr2L	8543789	8544381	.	593	11.6147552910661	12.0180330827724	11.7997022472313	0.110806094959031	27
Region697	chr2L	8544633	8544897	.	265	10.0693986877678	10.574351706802	10.3290678187999	0.149157820327474	27
Region698	chr2L	8545456	8545957	.	502	10.6484068409225	11.7876260589308	11.1824802756567	0.282973074600334	27
Region699	chr2L	8675501	8675951	.	451	9.91462093934907	10.7160039587182	10.2825416069076	0.232930998554094	27
Region700	chr2L	8709001	8709281	.	281	8.62704828442797	9.05186964008187	8.75904984610147	0.10595956040163	27
Region701	chr2L	8718012	8718341	.	330	9.01614872010212	9.88930124083661	9.32237178248783	0.209475752414389	27
Region702	chr2L	8789180	8789458	.	279	9.40497704597118	10.4835056442949	9.9272956972122	0.305427610940524	27
Region703	chr2L	8809571	8810598	.	1028	11.3651440355745	12.4327099472584	11.9768144500075	0.318464990361978	27
Region704	chr2L	8811195	8812007	.	813	10.2685882196744	11.7231079445105	10.941469774085	0.387511148386311	27
Region705	chr2L	8817878	8818440	.	563	9.74772760931194	10.686887380001	10.1294178780376	0.282404988350689	27
Region706	chr2L	8822172	8822626	.	455	10.1619132130839	11.1311983472275	10.5353384324452	0.23676331770107	27
Region707	chr2L	8825055	8826065	.	1011	12.5928763552751	13.0823284756148	12.8158837108267	0.112702818419695	27
Region708	chr2L	8826446	8828846	.	2401	11.5419954380692	12.8875162613509	12.0619772754379	0.361822280876027	27
Region709	chr2L	8832257	8832992	.	736	10.0413712073199	11.4472809206194	10.6262397611014	0.403696790471337	27
Region710	chr2L	8841302	8842999	.	1698	12.2977624970145	13.1299754703105	12.7560239958569	0.270691915453106	27
Region711	chr2L	8846024	8846273	.	250	9.34198805205963	10.567413590955	9.856760897182	0.35041676657029	27
Region712	chr2L	8846571	8847608	.	1038	11.926480930622	12.5072859577125	12.2294237139923	0.184469417273018	27
Region713	chr2L	8849109	8850100	.	992	10.4397142454378	11.9191789989694	11.2110234391406	0.399598916768936	27
Region714	chr2L	8865956	8866282	.	327	9.53429543412692	10.1604001443069	9.87144321049044	0.179731668197216	27
Region715	chr2L	8872212	8872905	.	694	10.2630065620618	11.3313180943581	10.8725765689668	0.336790063069011	27
Region716	chr2L	8875692	8876394	.	703	10.4616256104877	11.6997641940148	11.0949318947121	0.306241539982779	27
Region717	chr2L	8949827	8950305	.	479	10.7723056829164	11.5748154365791	11.0991376366093	0.230763441938427	27
Region718	chr2L	8984754	8985130	.	377	9.93355090180931	10.5172666938046	10.2815605508135	0.165471373606092	27
Region719	chr2L	8997370	8997842	.	473	10.692104825336	11.3717679596783	11.0223749499381	0.185112352820244	27
Region720	chr2L	9121001	9121263	.	263	9.49972301794751	10.6071046765781	10.1514981514501	0.303755392906779	27
Region721	chr2L	9125625	9126197	.	573	10.9845756780816	11.427652693848	11.1916617633119	0.130615231801354	27
Region722	chr2L	9138254	9138429	.	176	9.25822059540828	10.097669929586	9.59697807946204	0.263979149456496	27
Region723	chr2L	9145748	9147023	.	1276	11.6158309720462	12.8747515944802	12.3068043535926	0.290591872607207	27
Region724	chr2L	9149711	9150526	.	816	9.71424905717397	11.5385659024274	10.5687702029012	0.49053425016394	27
Region725	chr2L	9150838	9151197	.	360	9.26959706806252	10.6670080495908	9.82332366171736	0.403369525078976	27
Region726	chr2L	9158364	9158654	.	291	9.75224351466714	10.1472358916151	9.92191861961278	0.106199829465504	27
Region727	chr2L	9166319	9166603	.	285	9.53541517779982	9.96837792264159	9.78520029554857	0.129108570253567	27
Region728	chr2L	9176060	9177063	.	1004	11.6385833719573	12.4561442639256	11.976895538624	0.243157046506251	27
Region729	chr2L	9179230	9179541	.	312	9.89318906564249	10.5554983793316	10.1679680819071	0.200431488753071	27
Region730	chr2L	9205189	9205532	.	344	9.29890592981474	10.3760360290646	9.63973080747024	0.253745024686721	27
Region731	chr2L	9226218	9226569	.	352	9.44549579277063	10.2147944710686	9.73477538462043	0.179948651078355	27
Region732	chr2L	9252734	9253119	.	386	10.4901160881606	10.8040020356888	10.6433291307189	0.0900740504436248	27
Region733	chr2L	9330543	9331188	.	646	11.0589253179031	11.3117761038148	11.1866264563705	0.055730714176944	27
Region734	chr2L	9416253	9416615	.	363	8.84641711548387	10.0110509576467	9.43090743304252	0.306425875299456	27
Region735	chr2L	9421309	9421758	.	450	8.93987797036351	10.1539865594797	9.33100569587758	0.353814837927403	27
Region736	chr2L	9430831	9431875	.	1045	11.5002223559961	11.8645562189313	11.7381051006341	0.0948253786613124	27
Region737	chr2L	9437171	9437631	.	461	10.2421675072178	10.8328499868588	10.5494860874895	0.108747827898246	27
Region738	chr2L	9445773	9446106	.	334	8.1825970412242	8.61736181631089	8.36162081896004	0.113410730298231	27
Region739	chr2L	9448129	9448818	.	690	11.481165588948	12.0931447322971	11.8560557424554	0.170692208833359	27
Region740	chr2L	9449025	9450175	.	1151	12.4242917220672	12.9877697218726	12.747124402214	0.174565604597966	27
Region741	chr2L	9454216	9454870	.	655	11.9795814992807	12.6045729040481	12.2663243621227	0.161085686851941	27
Region742	chr2L	9460067	9460426	.	360	10.3091880352653	11.0522293571467	10.6445677157052	0.194049300221368	27
Region743	chr2L	9493786	9494955	.	1170	12.0547655868774	12.4325865713635	12.2521233666936	0.10992674844905	27
Region744	chr2L	9495393	9495786	.	394	10.8348772386803	11.0618205106973	10.9188165103878	0.0522832364764984	27
Region745	chr2L	9496318	9496696	.	379	10.1954375850525	10.8671933924934	10.4158090325743	0.160430675755241	27
Region746	chr2L	9508725	9509077	.	353	9.44606511694358	10.8899895113382	10.107488976171	0.483820579701681	27
Region747	chr2L	9521216	9521834	.	619	11.2890183644273	12.0927714456134	11.6581592307291	0.254639071311601	27
Region748	chr2L	9522787	9523185	.	399	10.3036794035061	10.825683497896	10.5568535784162	0.160752943265656	27
Region749	chr2L	9567561	9567871	.	311	8.82488411052549	9.74476863670061	9.12881136492012	0.182706560982886	27
Region750	chr2L	9568126	9569198	.	1073	12.0640312211588	12.7158351399681	12.5083041590409	0.169907187658886	27
Region751	chr2L	9570246	9570762	.	517	10.2522278665295	11.1929936008637	10.7999627252361	0.227920335354153	27
Region752	chr2L	9576636	9576920	.	285	10.4014201117807	10.6526440667221	10.5516754234195	0.0639047906354354	27
Region753	chr2L	9581483	9582053	.	571	11.3662388298655	11.9094789031591	11.6443274030295	0.15994170695848	27
Region754	chr2L	9582965	9583286	.	322	9.3569338671841	10.0001546309573	9.65028120322946	0.181572196458833	27
Region755	chr2L	9584196	9584541	.	346	10.1313441890129	11.0818455905001	10.5647083786285	0.32900996926202	27
Region756	chr2L	9601060	9601566	.	507	10.4011441149666	11.1744645473604	10.7775367838425	0.21288973100371	27
Region757	chr2L	9602017	9602489	.	473	9.97712654181574	11.1524596224006	10.6255272803153	0.312479524600221	27
Region758	chr2L	9608058	9608430	.	373	10.7545049357983	11.2571013702192	10.9816397390048	0.15335884117184	27
Region759	chr2L	9613091	9613687	.	597	10.8293033181983	11.6083507457456	11.1521276670421	0.189825729382045	27
Region760	chr2L	9616635	9617112	.	478	10.3825289503671	10.6626926509369	10.5194542955337	0.0677400653337783	27
Region761	chr2L	9633219	9633398	.	180	8.23245339361082	8.87677975939089	8.51766314886387	0.170496786829049	27
Region762	chr2L	9698495	9701077	.	2583	13.372275791065	13.7453273077263	13.5298459259662	0.0848927670459066	27
Region763	chr2L	9705263	9706146	.	884	11.5172369576402	12.135103790491	11.8405057873886	0.18082262738261	27
Region764	chr2L	9715155	9715649	.	495	9.81170260272414	10.8104779081104	10.3413944282537	0.296224001727256	27
Region765	chr2L	9723504	9723713	.	210	7.83476369490078	8.12962883204379	7.97533042821149	0.0787337709691268	27
Region766	chr2L	9731250	9731648	.	399	10.5282112210137	11.00866746422	10.8116612759047	0.140073458215604	27
Region767	chr2L	9757906	9759268	.	1363	12.4137684986017	12.9326656018273	12.6876437225709	0.131575245570819	27
Region768	chr2L	9763375	9763838	.	464	10.6767753990252	11.100513675104	10.8878182665976	0.0929666975331556	27
Region769	chr2L	9782130	9782489	.	360	9.38415761177061	10.3415382157693	9.80246308562227	0.279395054881413	27
Region770	chr2L	9874610	9874866	.	257	7.96597789208788	8.97446457295825	8.39447654662388	0.346589893815607	27
Region771	chr2L	9879651	9880032	.	382	8.74590157111537	9.82606973468638	9.2064476072392	0.283057598383372	27
Region772	chr2L	9887887	9888327	.	441	10.6591537286992	11.0302559641145	10.8458818470167	0.112045446893703	27
Region773	chr2L	9890801	9891101	.	301	10.1057424042149	10.4489929118731	10.2906732537891	0.0789290819826363	27
Region774	chr2L	9893127	9893467	.	341	10.3903355902151	10.7221172141912	10.5567539857401	0.0808934871893712	27
Region775	chr2L	9897399	9897684	.	286	10.4016201941486	10.7888399776846	10.5900597346265	0.112127465480026	27
Region776	chr2L	9912289	9913259	.	971	11.7953436626505	12.0405230641942	11.9076713229929	0.0682980835031109	27
Region777	chr2L	9917760	9918404	.	645	11.0975283799442	11.4586086991404	11.2429266494238	0.0807211424536494	27
Region778	chr2L	9921463	9921876	.	414	9.18047952536145	9.7178691486919	9.4785157026445	0.149892871193326	27
Region779	chr2L	9929072	9929436	.	365	9.49597563439947	10.0692548851564	9.78771659253899	0.154779397904124	27
Region780	chr2L	9938340	9939159	.	820	11.6525428979537	12.0574672982922	11.8397618707687	0.103187536648884	27
Region781	chr2L	9953949	9954329	.	381	10.5813505150398	10.8477274844672	10.7128104785784	0.0806168469836767	27
Region782	chr2L	9966768	9967566	.	799	11.4295856842687	11.8141771075701	11.5802574402311	0.0933420808968684	27
Region783	chr2L	9970480	9970752	.	273	8.70951937033154	9.42353080653263	8.91976767264357	0.216902029516304	27
Region784	chr2L	9983927	9985156	.	1230	12.3433424040373	12.7912930216164	12.5462773573452	0.0891642008171387	27
Region785	chr2L	9987919	9989061	.	1143	12.7010134664008	13.3277949726452	13.0830230321814	0.172303579260388	27
Region786	chr2L	9989325	9990161	.	837	11.7894328821291	12.3424104899637	12.1095270464344	0.157254004928752	27
Region787	chr2L	9992292	9992923	.	632	10.6642839216107	11.7003908217875	11.3003834585854	0.262302272704376	27
Region788	chr2L	9993774	9994208	.	435	9.68703371804101	10.384526292004	9.94745324551983	0.188657563176701	27
Region789	chr2L	9996170	9996494	.	325	9.99427629906081	10.7636825043369	10.4249243442418	0.187448409610875	27
Region790	chr2L	9996877	9997197	.	321	10.2589249812941	10.8181228436336	10.6632544381927	0.136291566825266	27
Region791	chr2L	10003605	10004906	.	1302	12.0287321381412	12.4448732169675	12.2218460869948	0.113204171423242	27
Region792	chr2L	10009232	10009616	.	385	10.4121265727252	10.7091233232132	10.5690780827148	0.0846658282993048	27
Region793	chr2L	10056696	10057524	.	829	11.5850827758314	11.9869548977635	11.8509332069879	0.0945128650565626	27
Region794	chr2L	10057732	10057987	.	256	9.70289152305141	10.1053500762444	9.85736878691187	0.125730372144137	27
Region795	chr2L	10058291	10059460	.	1170	11.0057607992235	12.0521272542804	11.5127899292349	0.295603461909719	27
Region796	chr2L	10156385	10156713	.	329	9.07613953295511	9.86280848806083	9.47482855951883	0.228298509877807	27
Region797	chr2L	10162498	10163692	.	1195	10.5309044443738	11.8640333983349	11.2619809989491	0.372312484115358	27
Region798	chr2L	10180205	10180589	.	385	9.78323985036351	10.4628232353508	10.182053451658	0.170547998990383	27
Region799	chr2L	10200830	10201410	.	581	11.1582964526621	11.5496738073323	11.3502415764304	0.100238472723848	27
Region800	chr2L	10206703	10206978	.	276	10.5277868407601	10.8426534262129	10.6648947827888	0.0709543246128263	27
Region801	chr2L	10221203	10221690	.	488	11.2753467070042	11.5460482502373	11.4324762544703	0.0629134284314418	27
Region802	chr2L	10232295	10232684	.	390	10.6425441998302	10.9487156438495	10.7926715749173	0.0768297937464676	27
Region803	chr2L	10246837	10247245	.	409	11.0416741287176	11.4572467137612	11.248932186388	0.109728044795514	27
Region804	chr2L	10260877	10261217	.	341	10.6219323450345	10.9886544176226	10.8173737412833	0.0938947387221029	27
Region805	chr2L	10263282	10263603	.	322	10.5855973904049	10.7899679151602	10.6815135661725	0.0496185740435626	27
Region806	chr2L	10303781	10304092	.	312	9.67191410071712	10.0493874755841	9.84060985164215	0.0990532231732764	27
Region807	chr2L	10306754	10307042	.	289	10.1471437078015	10.4843073714521	10.2513194350596	0.0730168962426861	27
Region808	chr2L	10311894	10312238	.	345	10.6135842643408	10.8386958059878	10.7350343434561	0.0694530490484184	27
Region809	chr2L	10314247	10314571	.	325	10.1255079015967	10.5574969500525	10.3702656648456	0.117287982516546	27
Region810	chr2L	10334580	10335219	.	640	11.8496958836378	12.191791519526	12.0310567979807	0.0883486282467321	27
Region811	chr2L	10339277	10339729	.	453	10.9790097422042	11.1830118947747	11.0997741881528	0.0488117990668418	27
Region812	chr2L	10353921	10354195	.	275	9.75220114102081	10.5892485766472	10.176537158206	0.265885824314231	27
Region813	chr2L	10356835	10357094	.	260	10.1409527453536	10.4299426920062	10.2561619669583	0.0783482114621227	27
Region814	chr2L	10364304	10364553	.	250	9.94904752716253	10.4479298835436	10.26320153981	0.136218901615847	27
