Geneid	Chr	Start	End	Strand	Length	factor	direction	Gd7	Time	Toll10B	Toll9
Region1415	chr2L	20115857	20116160	.	304	Toll10B	Up	-0.239216818533269	-0.0173376595284847	0.458881935122391	-0.330764462070584
Region1416	chr2L	20120351	20121386	.	1036	Toll9	Down	-0.184170329925472	0.557290563816099	0.850503912099093	-0.963540359330104
Region1417	chr2L	20128378	20128665	.	288	Toll10B	Up	-1.56358765993139	-0.238620690437283	2.81576443157717	-1.90018496877312
Region1418	chr2L	20148358	20148709	.	352	Toll9	Up	-0.369358730055848	0.516636965385034	-0.0268908538683168	0.53778831842395
Region1419	chr2L	20199248	20199628	.	381	Gd7	Down	-6.12239102109422	1.31089821338236	4.42708293739253	1.96698041638427
Region1420	chr2L	20200164	20200684	.	521	Gd7	Down	-5.70571457824985	0.279212442291428	4.40495793531418	1.43509141592022
Region1421	chr2L	20204889	20205418	.	530	Toll9	Up	-1.89128598192519	-1.56436665258511	-0.67785839525333	3.52384428375754
Region1422	chr2L	20281798	20282225	.	428	Toll10B	Up	-0.515616211067746	-0.565144170622651	0.871181838236123	-0.544837635180077
Region1423	chr2L	20294001	20294253	.	253	Toll9	Down	-0.0309274484908406	0.51380644250977	0.565704121736062	-0.764712963385223
Region1424	chr2L	20309314	20309935	.	622	Gd7	Up	2.73783391841711	-1.63370610473242	-1.88579875664518	-1.01350622720198
Region1425	chr2L	20310155	20310547	.	393	Gd7	Up	1.86924398313044	-0.591071650109795	-0.756816922266961	-1.44859970447801
Region1426	chr2L	20349695	20350649	.	955	Time	Up	-0.284362878502062	0.599795418487834	0.490712029815976	-0.315098294174323
Region1427	chr2L	20416450	20417692	.	1243	Toll10B	Up	-0.606758896465861	0.686464365524303	0.722672505013711	-0.209861724097153
Region1428	chr2L	20428785	20429136	.	352	Time	Up	-0.430596069130499	0.749649266536104	0.68526351258737	-0.394735810433817
Region1429	chr2L	20429387	20429821	.	435	Time	Down	0.139332591258309	-0.384157270778946	-0.0271699334387993	-0.14966995684654
Region1430	chr2L	20449662	20450482	.	821	Toll9	Down	-0.406087279521854	0.629398306584688	1.97073587685215	-2.26059499902745
Region1431	chr2L	20458850	20459690	.	841	Toll9	Down	-0.429539668294905	0.552022074935257	2.06752411610694	-2.36687502473622
Region1432	chr2L	20476737	20477432	.	696	Toll10B	Up	-3.35257229499719	-0.0140918859819979	6.28238764994559	-4.42352611895843
Region1433	chr2L	20481027	20481645	.	619	Toll10B	Up	-3.81231297553718	0.0530647770669477	6.53213529688178	-4.1579305325611
Region1434	chr2L	20486008	20486914	.	907	Toll10B	Up	-3.91255383928022	-1.07512341386928	7.32480049665046	-5.15249937190923
Region1435	chr2L	20488043	20488707	.	665	Toll10B	Up	-1.17496095782441	-0.0349732018491146	3.40595631650526	-3.26713474485956
Region1436	chr2L	20494385	20494777	.	393	Time	Up	0.169771940940506	2.07550998370795	1.05496082600277	-1.73364115981101
Region1437	chr2L	20561904	20562283	.	380	Time	Down	-0.259457740158561	-0.731571698358977	0.704046269007871	-0.652929195456479
Region1438	chr2L	20577017	20577583	.	567	Gd7	Up	2.46498994865992	-1.38674913741342	-1.59703580446763	-1.05625849008106
Region1439	chr2L	20638271	20638830	.	560	Time	Up	0.983722630773974	1.1581964022384	-0.933321503806558	0.000454176775498136
Region1440	chr2L	20647357	20647721	.	365	Time	Up	-0.184997435132616	0.715934204489798	0.329410520860442	-0.219490875799908
Region1441	chr2L	20650065	20650429	.	365	Gd7	Down	-0.162659704889032	0.0641959251658615	0.0939971250486582	0.0859364712907682
Region1442	chr2L	20655982	20656685	.	704	Time	Up	-0.543090718262676	1.49787500488351	0.269366256211003	0.350331562644613
Region1443	chr2L	20675807	20676200	.	394	Time	Up	-0.537714575216047	0.598905603943137	0.470690704295961	0.0560304616839533
Region1444	chr2L	20682215	20682648	.	434	Gd7	Down	-0.307246924077354	0.203148720934811	0.250794303346555	0.0579001675774357
Region1445	chr2L	20734036	20734419	.	384	Gd7	Down	-0.551517142966876	0.0491957500865655	0.485929150878992	0.0529687021738503
Region1446	chr2L	20735358	20735687	.	330	Gd7	Down	-0.67471881050108	0.557203092253979	0.547777563096981	0.131384650678701
Region1447	chr2L	20752387	20752779	.	393	Toll9	Up	0.166716741481217	-0.306293463105784	-0.611090472149651	0.645805713599829
Region1448	chr2L	20757923	20759066	.	1144	Toll9	Up	-0.578697454679905	0.417810228546312	0.11115749366793	0.624039982505583
Region1449	chr2L	20768377	20769291	.	915	Time	Down	-0.0717817517810615	-4.18991542840324	0.224516436430658	-0.223032808985048
Region1450	chr2L	20770289	20770875	.	587	Toll10B	Up	-0.624984922520509	0.0436819401372259	0.693391680098986	-0.143470223141218
Region1451	chr2L	20776899	20777245	.	347	Toll9	Up	-0.369227024167557	-0.20294943555834	0.0547562536984193	0.421204655880467
Region1452	chr2L	20778296	20778883	.	588	Time	Down	0.0924600499953566	-1.78558471114137	-0.0889405620579723	0.00177879916359168
Region1453	chr2L	20783182	20783439	.	258	Time	Up	0.184519510601543	0.755235289626361	-0.1076394032844	-0.0960454508726104
Region1454	chr2L	20787394	20787913	.	520	Time	Up	-0.559345698877581	0.587285817769967	0.433054478616337	0.138938787423088
Region1455	chr2L	20797585	20798737	.	1153	Toll9	Up	-0.0731542120188702	0.149819973901248	-0.164000171888292	0.332737297445368
Region1456	chr2L	20799059	20799363	.	305	Gd7	Up	1.45022297508273	0.0227053212752974	-1.34201597456827	-0.0476688835292734
Region1457	chr2L	20800240	20800791	.	552	Toll9	Down	1.44083529273447	0.448411778807828	-0.164383113043419	-1.71394453254878
Region1458	chr2L	20822653	20823168	.	516	Toll9	Down	1.08548142478701	1.11628161633785	0.882138887789863	-2.72547532728418
Region1459	chr2L	20823543	20824102	.	560	Toll9	Down	-0.113451193073	1.43970762956062	1.8138967139769	-2.43269160948693
Region1460	chr2L	20902363	20902603	.	241	Toll9	Down	0.125951846838025	-0.202877849035442	0.256549504414567	-0.536079692296821
Region1461	chr2L	20917034	20917543	.	510	Toll10B	Down	0.716326515425967	0.775770902027451	-1.28079472191806	0.857427226610916
Region1462	chr2L	20918685	20919128	.	444	Time	Up	0.00230859191471539	0.740483859240912	-0.0345795135214196	0.0461788627159054
Region1463	chr2L	20922776	20923132	.	357	Toll9	Down	0.460393009202451	0.562975223994045	0.282147250574122	-1.02480861362831
Region1464	chr2L	20940308	20940626	.	319	Gd7	Up	1.25575720522144	-0.822407983614335	-0.675124043101325	-0.735509176477098
Region1465	chr2L	20956476	20956801	.	326	Gd7	Up	1.93740684301718	0.92264318304156	-1.29125810104649	-0.778808810319109
Region1466	chr2L	20961149	20961780	.	632	Gd7	Up	4.19804079105569	1.19676875744647	-2.27627032965865	-2.43130727034193
Region1467	chr2L	20964970	20965418	.	449	Gd7	Up	2.89656354811929	0.633801060424145	-2.18453461719573	-0.802229177762016
Region1468	chr2L	20968709	20969737	.	1029	Toll9	Down	0.605254425247003	0.982367299366412	0.535622724392454	-1.5820752712297
Region1469	chr2L	20995201	20995498	.	298	Toll10B	Up	-1.39481911340846	1.51473307317857	1.54688109546591	-0.31932806128288
Region1470	chr2L	21034262	21035082	.	821	Gd7	Down	-2.81929513460827	1.06564378406103	0.8241146205305	2.6373185017326
Region1471	chr2L	21035662	21036292	.	631	Toll9	Up	-0.261038216763796	0.236191701309711	0.0480634107883162	0.284453042784948
Region1472	chr2L	21039662	21040122	.	461	Time	Up	0.0622808453439127	1.6528472587696	-0.27020438324766	0.301018031167469
Region1473	chr2L	21051719	21052310	.	592	Time	Up	-0.346873339672928	0.66049294034864	0.353390171965371	-0.0347892483247069
Region1474	chr2L	21053163	21053642	.	480	Toll9	Down	0.781391478863542	-0.59299174011307	-0.160599776635987	-0.827633697164708
Region1475	chr2L	21096656	21097046	.	391	Toll9	Down	0.259625661774347	-1.18338052237115	0.842705691069177	-1.55252653182389
Region1476	chr2L	21102221	21102525	.	305	Time	Up	-0.261679566610471	0.442935528465686	0.196671245022635	0.0734477479087444
Region1477	chr2L	21104379	21104846	.	468	Time	Up	0.0332462382617599	0.0638909746932353	-0.0320589737319406	0.000751175398594586
Region1478	chr2L	21105116	21105521	.	406	Time	Down	-0.440531247171999	-1.29071687776459	0.622484555584326	-0.291796440224186
Region1479	chr2L	21141726	21142038	.	313	Toll10B	Up	-0.623935313516344	-0.335576525871054	1.00442634560361	-0.588336539953676
Region1480	chr2L	21151159	21151432	.	274	Toll10B	Up	-0.0848738667215846	-0.147564570858513	0.166770673784748	-0.123000509944435
Region1481	chr2L	21155923	21156430	.	508	Toll10B	Up	-0.217716666253701	0.225287813476593	0.326506543638872	-0.171107443592887
Region1482	chr2L	21162774	21163196	.	423	Toll10B	Down	0.184937394028272	-0.252047654654381	-0.308426861537259	0.189655329806375
Region1483	chr2L	21163513	21163792	.	280	Toll9	Down	0.0223436744986317	0.144358030624639	0.528027489739421	-0.78303040109899
Region1484	chr2L	21168076	21168963	.	888	Time	Up	-0.0445284113092939	0.358984353382541	-0.0259809360365965	0.0972530770321003
Region1485	chr2L	21178581	21179704	.	1124	Time	Down	-0.220203506638489	-0.719087216983297	0.235302378171491	-0.0377135026131737
Region1486	chr2L	21196290	21196567	.	278	Gd7	Up	1.11447141391859	0.470823821036263	-0.729397755935712	-0.467082597204772
Region1487	chr2L	21214953	21215404	.	452	Toll9	Up	-0.35799060473045	-0.286232434515211	-0.0751653387350083	0.591241949743562
Region1488	chr2L	21218235	21218840	.	606	Time	Up	-0.164737855650792	1.03179852224281	-0.0392001194959865	0.278647974231904
Region1489	chr2L	21221095	21222125	.	1031	Toll10B	Up	-0.374497759893189	0.0324191248258592	0.540925074941905	-0.264806771865611
Region1490	chr2L	21236951	21238231	.	1281	Time	Up	-0.287357146198637	0.839088133669605	0.226128840688021	0.0661710020610196
Region1491	chr2L	21250811	21251192	.	382	Time	Up	-0.114088218793715	1.47888956517912	1.00273054264214	-1.27533781568632
Region1492	chr2L	21261111	21261403	.	293	Toll10B	Up	-0.234980493617401	-0.0325497500009462	0.344357994931538	-0.173214264301867
Region1493	chr2L	21262822	21263279	.	458	Toll9	Up	-0.187183563915784	0.384231567001846	-0.13143425816176	0.440498892867941
Region1494	chr2L	21263482	21263881	.	400	Time	Down	0.12403556576201	-0.724340729934291	0.32645897191972	-0.633159513191086
Region1495	chr2L	21293203	21293649	.	447	Time	Down	1.20439259066952	-2.18688685894734	-0.821749288040787	-0.457007641091557
Region1496	chr2L	21296360	21296857	.	498	Time	Down	0.463981574212191	-1.35511079810553	0.0133271539793709	-0.64640004662588
Region1497	chr2L	21309243	21310290	.	1048	Time	Up	-0.423053418311181	0.824957063163126	0.358403151836523	0.0610749324475007
Region1498	chr2L	21339104	21339575	.	472	Time	Down	0.860417471238394	-1.99300678166688	-0.406018041790155	-0.584596536996524
Region1499	chr2L	21344326	21345061	.	736	Toll10B	Down	0.157339303888395	0.340065884046952	-0.469300268494387	0.456333424558715
Region1500	chr2L	21347717	21348122	.	406	Gd7	Up	1.41879673478817	-0.450923446833865	-0.738749856112881	-0.865260108043642
Region1501	chr2L	21348330	21348894	.	565	Gd7	Up	2.39766956600821	-1.35544382328206	-1.717106580685	-0.794040572005935
Region1502	chr2L	21397251	21397656	.	406	Toll9	Down	0.670377691350613	-0.091711836377378	1.03916816227842	-2.38804810477647
Region1503	chr2L	21401562	21401746	.	185	Toll9	Down	0.410933019573944	-0.137785202702315	0.238478713076376	-0.895669527609101
Region1504	chr2L	21404013	21404406	.	394	Gd7	Up	0.717959867505103	-0.619797038161112	-0.230039343172052	-0.642859918485343
Region1505	chr2L	21404782	21405180	.	399	Gd7	Up	0.847066747806052	-0.45443262687397	-0.286033262915052	-0.737607781576652
Region1506	chr2L	21405688	21405972	.	285	Time	Down	0.319945757108706	-0.823273549385608	-0.354182475913068	0.0723305246699177
Region1507	chr2L	21417005	21417351	.	347	Toll9	Up	0.54348164118899	-0.0486957361899828	-1.98869458505055	2.10041334146544
Region1508	chr2L	21418292	21419090	.	799	Time	Up	-0.10744936436276	0.21882293190215	0.111759400155303	-0.0140433148579241
Region1509	chr2L	21419565	21420589	.	1025	Toll9	Up	0.150228511959446	-0.06757023552561	-0.543607583267058	0.571889800476836
Region1510	chr2L	21421903	21422253	.	351	Gd7	Up	0.706726122780162	-0.233173147923405	-0.623473592149175	-0.0667441524664956
Region1511	chr2L	21423189	21424143	.	955	Gd7	Down	-0.241255620794273	0.00180485897277644	0.235244265555003	-0.00916382622327363
Region1512	chr2L	21424613	21425658	.	1046	Toll9	Up	0.0348988402349458	0.0680679465380531	-1.00075357562523	1.37959968545239
Region1513	chr2L	21426924	21427319	.	396	Toll9	Down	1.30825605554368	-0.394737600934787	1.05134652947436	-3.26795483230876
Region1514	chr2L	21428253	21428785	.	533	Toll9	Down	0.495045692543728	0.223707629107123	0.122597673479466	-0.844193879862192
Region1515	chr2L	21429682	21430732	.	1051	Gd7	Up	0.573428187639276	-0.182845457994323	-0.510413130118423	-0.0476897833565652
Region1516	chr2L	21432013	21432294	.	282	Gd7	Up	0.39717359702157	-0.0885480636807475	-0.227811001266196	-0.212267335435905
Region1517	chr2L	21433301	21434253	.	953	Toll9	Down	0.597852237180802	0.0317421396858647	0.24257871100214	-1.15426850650992
Region1518	chr2L	21434730	21435762	.	1033	Toll9	Down	0.00895825946778359	-0.0374797451822294	0.271742519704122	-0.399541020484661
Region1519	chr2L	21437108	21437507	.	400	Toll10B	Down	0.613465031014883	-0.140179314060251	-0.832248151052925	0.357017366021692
Region1520	chr2L	21438360	21439148	.	789	Toll9	Down	-0.0428465704379561	0.239876651219597	0.221038465843347	-0.257200577484576
Region1521	chr2L	21439617	21440648	.	1032	Toll9	Up	0.174454227694512	-0.07630235321118	-0.584799599448149	0.597859715740721
Region1522	chr2L	21451108	21451929	.	822	Gd7	Up	1.28635907445996	-0.356604800403275	-0.889002586370137	-0.471959238083804
Region1523	chr2L	21452397	21453347	.	951	Gd7	Down	-0.262076258763909	0.00844399112085958	0.217920149171677	0.0436892602200734
Region1524	chr2L	21453818	21454854	.	1037	Toll10B	Down	0.191564930910917	-0.0781095324624532	-0.429799975133477	0.353737087623349
Region1525	chr2L	21456217	21456519	.	303	Toll10B	Down	0.632543322592873	-0.0206682761083005	-0.898298165045854	0.425388105766972
Region1526	chr2L	21457444	21458416	.	973	Toll10B	Up	-0.137768065750689	-0.00855121511671884	0.224474129937709	-0.133745310626358
Region1527	chr2L	21458881	21459896	.	1016	Toll10B	Up	-0.704929689287878	-0.0654242523850577	1.13090912897482	-0.659143845506368
Region1528	chr2L	21461287	21461638	.	352	Toll10B	Down	0.64506131709405	-0.0192935268188845	-0.928678630494412	0.451775089809789
Region1529	chr2L	21462509	21463465	.	957	Toll10B	Up	-0.212604748417765	-0.000896042905250276	0.292140758336372	-0.129023974593636
Region1530	chr2L	21463943	21464778	.	836	Toll10B	Up	-0.782395307150126	0.00063151053947138	1.19574383921052	-0.646830133491943
Region1531	chr2L	21466320	21466751	.	432	Toll10B	Down	0.583915611350169	-0.21205186504137	-0.739328219411702	0.264496897705313
Region1532	chr2L	21467557	21468501	.	945	Toll10B	Up	-0.225285098170573	-0.0336270364827567	0.319723342526912	-0.151202437232194
Region1533	chr2L	21468986	21470016	.	1031	Toll10B	Up	-0.68321783621216	-0.0814635822571941	1.13218253784462	-0.690318292772712
Region1534	chr2L	21471367	21471631	.	265	Toll10B	Down	0.576180180491382	0.0260004993886881	-0.825111699861957	0.397259665390478
Region1535	chr2L	21472602	21473552	.	951	Toll10B	Up	-0.221305431249351	-0.0276481576566564	0.25934875410456	-0.0705067694017632
Region1536	chr2L	21474028	21474864	.	837	Toll10B	Up	-0.763890577541086	-0.0276287634792085	1.2082344810103	-0.689660470598031
Region1537	chr2L	21476392	21476840	.	449	Toll10B	Down	0.581997086556451	-0.188506727027793	-0.753529963612181	0.287338791781695
Region1538	chr2L	21477634	21478595	.	962	Toll10B	Up	-0.188319015933086	-0.0158839431635131	0.27485708819033	-0.137221720409192
Region1539	chr2L	21479069	21480089	.	1021	Toll10B	Up	-0.68643863925094	-0.0781023682078785	1.1500953986464	-0.711501747243759
Region1540	chr2L	21481458	21481734	.	277	Toll10B	Down	0.547470599398923	-0.0794396226735428	-0.832359590965047	0.446414405727658
Region1541	chr2L	21482680	21483635	.	956	Toll9	Down	0.604495735165204	0.0423078188828986	0.253534334170252	-1.17887149829912
Region1542	chr2L	21484113	21485155	.	1043	Toll9	Down	0.0151411248606243	-0.0803753285112814	0.334909018701007	-0.497959010537147
Region1543	chr2L	21486537	21486726	.	190	Gd7	Up	0.467189255473471	0.276013034317002	-0.137254763053865	-0.436050483072674
Region1544	chr2L	21487825	21488780	.	956	Toll9	Up	-0.0205842594582268	0.0273452334345926	-0.296577000795975	0.45066869491977
Region1545	chr2L	21489267	21490305	.	1039	Toll9	Up	0.186709678503542	-0.0962517117590294	-0.62163483062074	0.633804374591213
Region1546	chr2L	21491598	21491924	.	327	Toll9	Down	0.181340544609289	-0.130573687817254	0.200629391490423	-0.531250511811392
Region1547	chr2L	21492885	21493845	.	961	Toll9	Up	-0.0427815814940574	0.00154601092340717	-0.286226241938782	0.465926837654596
Region1548	chr2L	21494315	21495335	.	1021	Toll10B	Down	0.198795801542197	-0.0749917736773357	-0.586012181086018	0.566673656487365
Region1549	chr2L	21496641	21496997	.	357	Toll9	Down	0.198981366079527	-0.1482274010189	0.139428626818836	-0.467849665597102
Region1550	chr2L	21497928	21498874	.	947	Toll9	Up	-0.020383254219537	0.00602053609184843	-0.284803320635417	0.433610972669835
Region1551	chr2L	21499348	21500376	.	1029	Toll9	Down	0.0177717942851475	-0.0622704424030859	0.294023032178532	-0.443224425396244
Region1552	chr2L	21501689	21502030	.	342	Toll9	Down	0.24524881607864	-0.134917937847504	0.153964405810054	-0.551136742700695
Region1553	chr2L	21502982	21503930	.	949	Toll9	Up	-0.0194438861969913	-0.00918505462137321	-0.3052691723856	0.461519239884297
Region1554	chr2L	21504487	21505450	.	964	Toll10B	Down	0.245271179914201	-0.0984621064579772	-0.698147667428223	0.663702637748179
Region1555	chr2L	21506739	21507071	.	333	Toll9	Down	0.254636759677464	-0.114978882080126	0.169361567948737	-0.58578316628384
Region1556	chr2L	21508023	21508984	.	962	Toll9	Up	-0.0601334958917824	0.0133708593287912	-0.251313752955262	0.439614938388072
Region1557	chr2L	21509531	21510489	.	959	Toll10B	Down	0.232177789437995	-0.116029885709207	-0.692598841384915	0.673496568300199
Region1558	chr2L	21511773	21512158	.	386	Toll9	Down	0.224484708301014	-0.198109613286831	0.189482306645516	-0.573697794091026
Region1559	chr2L	21513067	21514012	.	946	Toll9	Up	-0.0158958179611617	0.0212530850154963	-0.279917024679018	0.420576558999417
Region1560	chr2L	21514575	21515535	.	961	Toll10B	Down	0.279709695950441	-0.137416798569331	-0.729587847271643	0.661959382124846
Region1561	chr2L	21516825	21517189	.	365	Toll9	Down	0.173999677399375	-0.171806875443548	0.230663832352431	-0.564144712921387
Region1562	chr2L	21518116	21519061	.	946	Toll10B	Down	1.30390712806281	0.10139010523419	-2.3348442846178	1.56567146491337
Region1563	chr2L	21519539	21520581	.	1043	Toll10B	Down	0.244987512163717	-0.114835646134817	-0.526776899854775	0.419760209455661
Region1564	chr2L	21521663	21522028	.	366	Gd7	Up	0.376639834603866	-0.0118086927664956	-0.2517284702577	-0.150401917440102
Region1565	chr2L	21522948	21523905	.	958	Toll10B	Down	1.26601755345699	0.078607595563135	-2.28313642522296	1.54318531706788
Region1566	chr2L	21524385	21525436	.	1052	Toll10B	Down	0.206511324566066	-0.084982216095373	-0.499416021652192	0.4327791590805
Region1567	chr2L	21526522	21526832	.	311	Gd7	Up	0.407278188594126	0.0874549883185013	-0.268669684175773	-0.167677970240099
Region1568	chr2L	21527790	21528745	.	956	Toll10B	Down	1.29753670576727	0.0758170596842306	-2.32418697091827	1.55909129680074
Region1569	chr2L	21529227	21530266	.	1040	Toll10B	Down	0.209243021587039	-0.110938012336401	-0.510809235956913	0.445328823494321
Region1570	chr2L	21531351	21531694	.	344	Gd7	Up	0.438398694826962	0.0368506442462654	-0.253736339427366	-0.231050053831553
Region1571	chr2L	21532644	21533595	.	952	Toll9	Up	-0.0353824586111197	0.0121212624031699	-0.299432790103322	0.474750473011122
Region1572	chr2L	21534149	21535114	.	966	Toll10B	Down	0.256127450831915	-0.102956848492597	-0.720459040446104	0.680832384367578
Region1573	chr2L	21536399	21536743	.	345	Toll9	Down	0.194485191302147	-0.187121151233397	0.247514542671029	-0.615869699632981
Region1574	chr2L	21537661	21538639	.	979	Toll9	Up	-0.376932549294533	0.0975823623474694	-0.544619917540316	1.2861641836506
Region1575	chr2L	21539101	21539452	.	352	Toll10B	Down	0.692025980119001	0.0641007005543174	-0.728635611439355	0.10306463841233
Region1576	chr2L	21540917	21541628	.	712	Toll9	Down	0.19263604525608	-0.192837141529159	0.408619176930253	-0.843058688439394
Region1577	chr2L	21542919	21543263	.	345	Gd7	Up	0.442935747248451	-0.0100253379050271	-0.241387600628912	-0.254790881290218
Region1578	chr2L	21553354	21553668	.	315	Time	Down	-0.30018388316616	-0.876403917340159	0.405797700589211	-0.172641316451303
Region1579	chr2L	21556847	21557212	.	366	Time	Down	0.982898297210304	-2.07104245683276	-0.392837619652776	-0.769007550592211
Region1580	chr2L	21570656	21570968	.	313	Toll10B	Up	-0.240155815939874	-0.252515266320703	0.384265424590393	-0.223112807038912
Region1581	chr2L	21571734	21571972	.	239	Toll10B	Up	-0.452690829679611	-0.31112399355238	0.551185196088215	-0.173701541654488
Region1582	chr2L	21572779	21573092	.	314	Gd7	Down	-0.68797897207201	0.124094498673299	0.460637512890862	0.273552082949842
Region1583	chr2L	21582312	21582499	.	188	Gd7	Down	-0.466798091004347	-0.0818046747076826	0.44415781192818	-0.00203496918703476
Region1584	chr2L	21618638	21619365	.	728	Toll9	Up	0.0134323898019869	0.382725438657986	-0.789278610932894	1.10712358613033
Region1585	chr2L	21627641	21628277	.	637	Toll10B	Down	1.5480355679431	0.189722249708346	-1.65077994228634	0.260277863782214
Region1586	chr2L	21629163	21630139	.	977	Gd7	Down	-0.616455927249194	0.115907180108679	0.562247992713909	0.03197042972963
Region1587	chr2L	21632180	21632553	.	374	Time	Up	-0.0564993905767849	0.381963874126634	-0.0914706524476208	0.206810045139918
Region1588	chr2L	21632864	21633499	.	636	Toll10B	Down	0.478356984662428	-0.448595698594884	-0.577226137574468	0.176122558192673
Region1589	chr2L	21634745	21635133	.	389	Gd7	Up	3.16544281254259	-0.22939257467688	-2.21364286778706	-1.12430961395379
Region1590	chr2L	21658762	21659078	.	317	Gd7	Down	-0.466606797358607	0.105496726925756	0.303439655153467	0.198330457431763
Region1591	chr2L	21681855	21682261	.	407	Time	Up	-0.201798919342102	0.361023558026373	0.245855429143869	-0.0776459727448647
Region1592	chr2L	21708113	21708541	.	429	Time	Down	0.591611467070696	-2.18968135151888	-0.0590793368993023	-0.715751054882577
Region1593	chr2L	21753630	21753897	.	268	Toll9	Down	-0.08223405321986	0.065062194922422	0.293542083052526	-0.307310082700272
Region1594	chr2L	21757154	21757670	.	517	Time	Up	-0.616552865723213	0.742441883702909	0.663606168841221	-0.112406439516607
Region1595	chr2L	21782149	21782560	.	412	Gd7	Up	3.16395620138032	1.27408152125874	-2.85598728855627	-0.206498836614973
Region1596	chr2L	21789428	21789813	.	386	Time	Up	-0.0435170843092272	3.14099260318509	-0.16280243822782	0.290954126598423
Region1597	chr2L	21794668	21794932	.	265	Time	Up	-0.133590642232112	0.657016357324882	0.0217146897639905	0.149683277884656
Region1598	chr2L	21810247	21810462	.	216	Time	Down	-0.115209583506545	-0.616132450530513	-0.0747949076981832	0.262423529557785
Region1599	chr2L	21828036	21829250	.	1215	Time	Up	-0.496177707093831	1.25107143254546	0.344853981318802	0.179271402140215
Region1600	chr2L	21843294	21844065	.	772	Time	Up	-0.673891718725496	1.31979286680973	0.349278263988784	0.413269832226895
Region1601	chr2L	21846820	21847047	.	228	Gd7	Down	-0.897462865410929	0.569888145170938	0.823858873473568	0.0389673294640104
Region1602	chr2L	21847442	21848099	.	658	Time	Down	-0.0264746370775124	-0.530973250026049	0.00364965361926818	0.0305958311565547
Region1603	chr2L	21851329	21851861	.	533	Time	Up	-0.354107777935672	1.54470561589701	-0.120059606369669	0.649998028030157
Region1604	chr2L	21853265	21854009	.	745	Time	Down	-0.71082926666809	-0.726627818610426	0.319242210648599	0.506039932416127
Region1605	chr2L	21855695	21856224	.	530	Toll9	Up	0.20595682471107	1.07074160364224	-1.08614367453255	1.27003582554257
Region1606	chr2L	21860596	21861030	.	435	Toll10B	Down	1.08036272996999	-0.00163591403687404	-1.96006603182523	1.3336225863684
Region1607	chr2L	21866431	21866769	.	339	Toll9	Up	0.32116214544984	0.153128285251337	-1.0612299644726	1.07873447025181
Region1608	chr2L	21868722	21869523	.	802	Toll10B	Down	0.773398862892315	1.22669705423437	-2.04421501382098	1.86867392629267
Region1609	chr2L	21871524	21871860	.	337	Gd7	Up	0.647803796290407	-0.375100990161123	-0.537717732818557	-0.109332428263071
Region1610	chr2L	21876836	21877617	.	782	Time	Down	0.595173166031307	-3.93391703745547	-1.22189957194219	0.937283936745236
Region1611	chr2L	21899070	21899775	.	706	Time	Up	-0.748233652592438	1.80859377465021	0.834024375547068	-0.17731463138855
Region1612	chr2L	21973465	21973797	.	333	Time	Down	-0.519883968898249	-1.12985627847368	0.315554032343291	0.253100583845668
Region1613	chr2L	22018654	22019548	.	895	Time	Up	-0.023934197604726	1.07107571730604	-0.301480711922294	0.462189804320711
Region1614	chr2L	22024199	22024894	.	696	Toll10B	Up	-0.596639383165307	0.660850288808404	0.799331935006509	-0.332839963048702
Region1615	chr2L	22121686	22122160	.	475	Time	Up	-0.226135157810318	0.551251796071474	0.133300308632066	0.115733279089719
Region1616	chr2L	22131205	22131668	.	464	Toll10B	Down	0.491110454695191	0.627673480938546	-1.04786282518441	0.82987136944868
Region1617	chr2L	22134084	22134474	.	391	Gd7	Up	2.39612357155207	0.408926830967128	-2.18294494441521	-0.127796965235879
Region1618	chr2L	22144040	22144314	.	275	Time	Down	-0.0531426606431822	-0.971067872358488	0.525160559220408	-0.676869792895883
Region1619	chr2L	22145917	22147052	.	1136	Toll9	Down	0.940632605182082	-2.38022544129912	0.928317154533741	-2.59544676627045
Region1620	chr2L	22151388	22152517	.	1130	Time	Down	0.877267357282686	-3.66281568863223	-0.246488333333413	-0.834825098609324
Region1621	chr2L	22168391	22168829	.	439	Time	Up	-0.365545579567954	0.546598129195123	0.223823051412923	0.175185379532327
Region1622	chr2L	22179408	22179936	.	529	Toll9	Down	1.04865844644181	-0.946954980045337	-0.0330478705089419	-1.37088682968131
Region1623	chr2L	22239832	22240228	.	397	Time	Up	0.320608053508896	0.884604834163758	-0.697680093123253	0.561164932546728
Region1624	chr2L	22261046	22261548	.	503	Toll9	Down	0.106454091413444	-0.306955673067915	3.09893584491065	-4.56214971465225
Region1625	chr2L	22263980	22264217	.	238	Time	Down	-0.0645883711665588	-0.297850015589977	0.0356445595216906	0.03651786209646
Region1626	chr2L	22290166	22290480	.	315	Time	Down	0.0979391492213806	-0.552896265682472	-0.350505539063674	0.367287233415103
Region1627	chr2L	22292866	22293118	.	253	Toll10B	Down	0.444713012444786	-0.230810996952055	-0.916251965510861	0.704970655494799
Region1628	chr2L	22489705	22489911	.	207	Toll9	Down	-0.25752110128832	-0.481661344994268	1.14142424052258	-1.2791246044754
Region1629	chr2L	22549895	22550463	.	569	Time	Up	0.325642656011655	0.76191011534874	-0.534160158663736	0.321224156502497
Region1630	chr2L	22574337	22574669	.	333	Gd7	Up	1.26869144807556	0.107754241497517	-1.12796315712141	-0.107379088908362
