geneID	SYMBOL	VTID	kmeans_UMAP	stage	Annotation
FBgn0265140	Meltrin	VT41685	2	stg13_14	tracheal_system_broad
FBgn0265140	Meltrin	VT41685	2	stg15_16	tracheal_system_broad
FBgn0265140	Meltrin	VT41687	2	stg4_6	ventral_ectoderm_AISN
FBgn0265140	Meltrin	VT41687	2	stg7_8	ventral_ectoderm_anlage
FBgn0265140	Meltrin	VT41687	2	stg7_8	posterior_endoderm_anlage
FBgn0265140	Meltrin	VT41687	2	stg7_8	procephalic_ectoderm_anlage
FBgn0265140	Meltrin	VT41687	2	stg9_10	posterior_endoderm_anlage
FBgn0265140	Meltrin	VT41687	2	stg11_12	hindgut_proper_primordium
FBgn0265140	Meltrin	VT41687	2	stg13_14	amnioserosa
FBgn0265140	Meltrin	VT41687	2	stg13_14	midgut_subset
FBgn0265140	Meltrin	VT41687	2	stg15_16	amnioserosa
FBgn0265140	Meltrin	VT41687	2	stg15_16	midgut_chamber
FBgn0265140	Meltrin	VT41688	2	stg4_6	NA
FBgn0265140	Meltrin	VT41688	2	stg7_8	procephalic_ectoderm_anlage
FBgn0265140	Meltrin	VT41688	2	stg9_10	brain_anlage_subset
FBgn0265140	Meltrin	VT41688	2	stg9_10	ventral_nerve_cord_anlage_subset
FBgn0265140	Meltrin	VT41688	2	stg11_12	NA
FBgn0265140	Meltrin	VT41688	2	stg13_14	NA
FBgn0265140	Meltrin	VT41688	2	stg15_16	NA
FBgn0265140	Meltrin	VT41689	2	stg4_6	dorsal_ectoderm_AISN_subset
FBgn0265140	Meltrin	VT41689	2	stg4_6	procephalic_ectoderm_AISN
FBgn0265140	Meltrin	VT41689	2	stg7_8	dorsal_ectoderm_anlage_broad
FBgn0265140	Meltrin	VT41689	2	stg7_8	visual_anlage
FBgn0265140	Meltrin	VT41689	2	stg9_10	head_epidermis_dorsal_anlage
FBgn0265140	Meltrin	VT41689	2	stg11_12	NA
FBgn0265140	Meltrin	VT41689	2	stg13_14	NA
FBgn0265140	Meltrin	VT41689	2	stg15_16	NA
FBgn0265140	Meltrin	VT41707	1	stg4_6	NA
FBgn0265140	Meltrin	VT41707	1	stg7_8	NA
FBgn0265140	Meltrin	VT41707	1	stg9_10	brain_anlage_subset
FBgn0265140	Meltrin	VT41707	1	stg11_12	ventral_midline
FBgn0265140	Meltrin	VT41707	1	stg11_12	brain_primordium_subset
FBgn0265140	Meltrin	VT41707	1	stg13_14	ventral_midline
FBgn0265140	Meltrin	VT41707	1	stg15_16	head_subset
FBgn0265140	Meltrin	VT41707	1	stg15_16	proventriculus
FBgn0265140	Meltrin	VT41707	1	stg15_16	visceral_muscle_broad
FBgn0265140	Meltrin	VT41708	1	stg4_6	mesoderm_AISN
FBgn0265140	Meltrin	VT41708	1	stg7_8	mesectoderm_anlage
FBgn0265140	Meltrin	VT41708	1	stg9_10	mesectoderm_anlage
FBgn0265140	Meltrin	VT41708	1	stg11_12	ventral_midline
FBgn0265140	Meltrin	VT41708	1	stg11_12	trunk_mesoderm_primordium
FBgn0265140	Meltrin	VT41708	1	stg13_14	ventral_midline
FBgn0265140	Meltrin	VT41708	1	stg13_14	ventral_midline_glia
FBgn0265140	Meltrin	VT41708	1	stg15_16	ventral_midline_glia
FBgn0085424	nub	VT6449	1	stg4_6	gap
FBgn0085424	nub	VT6449	1	stg4_6	posterior
FBgn0085424	nub	VT6449	1	stg7_8	ventral_ectoderm_anlage
FBgn0085424	nub	VT6449	1	stg7_8	gap
FBgn0085424	nub	VT6449	1	stg9_10	ventral_ectoderm_anlage
FBgn0085424	nub	VT6449	1	stg9_10	brain_anlage_subset
FBgn0085424	nub	VT6449	1	stg9_10	hindgut_anlage
FBgn0085424	nub	VT6449	1	stg11_12	brain_primordium_subset
FBgn0085424	nub	VT6449	1	stg11_12	ventral_nerve_cord_primordium_subset
FBgn0085424	nub	VT6449	1	stg13_14	ventral_nerve_cord_subset
FBgn0085424	nub	VT6449	1	stg13_14	brain_broad
FBgn0085424	nub	VT6449	1	stg13_14	ventral_nerve_cord_broad
FBgn0085424	nub	VT6449	1	stg13_14	brain_subset
FBgn0085424	nub	VT6449	1	stg15_16	brain_broad
FBgn0085424	nub	VT6449	1	stg15_16	ventral_nerve_cord_broad
FBgn0085424	nub	VT6450	1	stg4_6	gap
FBgn0085424	nub	VT6450	1	stg4_6	posterior
FBgn0085424	nub	VT6450	1	stg7_8	gap
FBgn0085424	nub	VT6450	1	stg9_10	posterior_endoderm_anlage
FBgn0085424	nub	VT6450	1	stg11_12	hindgut_proper_primordium
FBgn0085424	nub	VT6450	1	stg11_12	posterior_spiracle_specific_anlage
FBgn0085424	nub	VT6450	1	stg13_14	NA
FBgn0085424	nub	VT6450	1	stg15_16	NA
FBgn0003117	pnr	VT42372	5	stg4_6	NA
FBgn0003117	pnr	VT42372	5	stg7_8	NA
FBgn0003117	pnr	VT42372	5	stg9_10	NA
FBgn0003117	pnr	VT42372	5	stg11_12	head_subset
FBgn0003117	pnr	VT42372	5	stg11_12	telson
FBgn0003117	pnr	VT42372	5	stg11_12	clypeo-labral_primordium
FBgn0003117	pnr	VT42372	5	stg11_12	dorsal_epidermis_primordium_broad
FBgn0003117	pnr	VT42372	5	stg11_12	cardiac_mesoderm_primordium
FBgn0003117	pnr	VT42372	5	stg13_14	amnioserosa
FBgn0003117	pnr	VT42372	5	stg13_14	dorsal_epidermis_subset
FBgn0003117	pnr	VT42372	5	stg13_14	clypeolabrum
FBgn0003117	pnr	VT42372	5	stg15_16	lateral_epidermis_subset
FBgn0003117	pnr	VT42372	5	stg15_16	dorsal_vessel
FBgn0003117	pnr	VT42372	5	stg15_16	head_epidermis_dorsal_subset
FBgn0039679	ppk19	VT49502	1	stg4_6	procephalic_ectoderm_AISN
FBgn0039679	ppk19	VT49502	1	stg7_8	procephalic_ectoderm_anlage
FBgn0039679	ppk19	VT49502	1	stg9_10	ventral_epidermis_anlage_subset
FBgn0039679	ppk19	VT49502	1	stg9_10	brain_anlage_broad
FBgn0039679	ppk19	VT49502	1	stg11_12	brain_primordium_subset
FBgn0039679	ppk19	VT49502	1	stg11_12	ventral_epidermis_primordium_subset
FBgn0039679	ppk19	VT49502	1	stg13_14	brain_subset
FBgn0039679	ppk19	VT49502	1	stg15_16	NA
FBgn0039679	ppk19	VT49505	1	stg4_6	NA
FBgn0039679	ppk19	VT49505	1	stg7_8	NA
FBgn0039679	ppk19	VT49505	1	stg9_10	NA
FBgn0039679	ppk19	VT49505	1	stg11_12	brain_primordium_subset
FBgn0039679	ppk19	VT49505	1	stg13_14	brain_subset
FBgn0039679	ppk19	VT49505	1	stg15_16	yolk
FBgn0039679	ppk19	VT49506	1	stg4_6	NA
FBgn0039679	ppk19	VT49506	1	stg7_8	NA
FBgn0039679	ppk19	VT49506	1	stg9_10	NA
FBgn0039679	ppk19	VT49506	1	stg11_12	NA
FBgn0039679	ppk19	VT49506	1	stg13_14	NA
FBgn0039679	ppk19	VT49506	1	stg15_16	NA
FBgn0039679	ppk19	VT49508	1	stg4_6	NA
FBgn0039679	ppk19	VT49508	1	stg7_8	NA
FBgn0039679	ppk19	VT49508	1	stg9_10	ventral_nerve_cord_anlage_subset
FBgn0039679	ppk19	VT49508	1	stg11_12	NA
FBgn0039679	ppk19	VT49508	1	stg13_14	NA
FBgn0039679	ppk19	VT49508	1	stg15_16	NA
FBgn0039679	ppk19	VT49510	1	stg4_6	NA
FBgn0039679	ppk19	VT49510	1	stg7_8	NA
FBgn0039679	ppk19	VT49510	1	stg9_10	NA
FBgn0039679	ppk19	VT49510	1	stg11_12	NA
FBgn0039679	ppk19	VT49510	1	stg13_14	NA
FBgn0039679	ppk19	VT49510	1	stg15_16	ubiquitous
FBgn0002543	robo2	VT0695	1	stg4_6	NA
FBgn0002543	robo2	VT0695	1	stg7_8	NA
FBgn0002543	robo2	VT0695	1	stg9_10	NA
FBgn0002543	robo2	VT0695	1	stg11_12	NA
FBgn0002543	robo2	VT0695	1	stg13_14	NA
FBgn0002543	robo2	VT0695	1	stg15_16	NA
FBgn0003326	sca	VT15828	1	stg4_6	A-P_stripes
FBgn0003326	sca	VT15828	1	stg4_6	procephalic_ectoderm_AISN
FBgn0003326	sca	VT15828	1	stg4_6	trunk_mesoderm_AISN_broad
FBgn0003326	sca	VT15828	1	stg7_8	ventral_ectoderm_anlage
FBgn0003326	sca	VT15828	1	stg7_8	procephalic_ectoderm_anlage
FBgn0003326	sca	VT15828	1	stg7_8	trunk_mesoderm_anlage_broad
FBgn0003326	sca	VT15828	1	stg9_10	ventral_ectoderm_anlage
FBgn0003326	sca	VT15828	1	stg9_10	brain_anlage_broad
FBgn0003326	sca	VT15828	1	stg11_12	brain_primordium_broad
FBgn0003326	sca	VT15828	1	stg13_14	brain_subset
FBgn0003326	sca	VT15828	1	stg15_16	brain_subset
FBgn0041094	scyl	VT29051	5	stg4_6	NA
FBgn0041094	scyl	VT29051	5	stg7_8	NA
FBgn0041094	scyl	VT29051	5	stg9_10	NA
FBgn0041094	scyl	VT29051	5	stg11_12	NA
FBgn0041094	scyl	VT29051	5	stg13_14	NA
FBgn0041094	scyl	VT29051	5	stg15_16	proventriculus
FBgn0041094	scyl	VT29052	5	stg4_6	A-P_stripes
FBgn0041094	scyl	VT29052	5	stg4_6	posterior_endoderm_AISN
FBgn0041094	scyl	VT29052	5	stg4_6	amnioserosa_AISN
FBgn0041094	scyl	VT29052	5	stg4_6	trunk_mesoderm_AISN_broad
FBgn0041094	scyl	VT29052	5	stg4_6	anterior_endoderm_AISN
FBgn0041094	scyl	VT29052	5	stg4_6	dorsal_ectoderm_AISN_broad
FBgn0041094	scyl	VT29052	5	stg7_8	dorsal_ectoderm_anlage_broad
FBgn0041094	scyl	VT29052	5	stg7_8	amnioserosa_anlage
FBgn0041094	scyl	VT29052	5	stg9_10	amnioserosa_anlage
FBgn0041094	scyl	VT29052	5	stg9_10	dorsal_epidermis_anlage_subset
FBgn0041094	scyl	VT29052	5	stg11_12	NA
FBgn0041094	scyl	VT29052	5	stg13_14	NA
FBgn0041094	scyl	VT29052	5	stg15_16	NA
FBgn0041094	scyl	VT29054	5	stg4_6	NA
FBgn0041094	scyl	VT29054	5	stg7_8	NA
FBgn0041094	scyl	VT29054	5	stg9_10	hypopharynx_anlage
FBgn0041094	scyl	VT29054	5	stg11_12	ubiquitous
FBgn0041094	scyl	VT29054	5	stg11_12	ventral_nerve_cord_primordium_subset
FBgn0041094	scyl	VT29054	5	stg13_14	ubiquitous
FBgn0041094	scyl	VT29054	5	stg15_16	ubiquitous
FBgn0041094	scyl	VT29056	5	stg4_6	NA
FBgn0041094	scyl	VT29056	5	stg7_8	NA
FBgn0041094	scyl	VT29056	5	stg9_10	head_subset
FBgn0041094	scyl	VT29056	5	stg9_10	lateral_epidermis_anlage_subset
FBgn0041094	scyl	VT29056	5	stg11_12	head_subset
FBgn0041094	scyl	VT29056	5	stg11_12	lateral_epidermis_primordium_subset
FBgn0041094	scyl	VT29056	5	stg13_14	lateral_epidermis_subset
FBgn0041094	scyl	VT29056	5	stg13_14	brain_broad
FBgn0041094	scyl	VT29056	5	stg13_14	ventral_nerve_cord_broad
FBgn0041094	scyl	VT29056	5	stg15_16	lateral_epidermis_subset
FBgn0041094	scyl	VT29056	5	stg15_16	brain_broad
FBgn0041094	scyl	VT29056	5	stg15_16	ventral_nerve_cord_broad
FBgn0041094	scyl	VT29057	5	stg4_6	procephalic_ectoderm_AISN
FBgn0041094	scyl	VT29057	5	stg7_8	NA
FBgn0041094	scyl	VT29057	5	stg9_10	NA
FBgn0041094	scyl	VT29057	5	stg11_12	NA
FBgn0041094	scyl	VT29057	5	stg13_14	brain_broad
FBgn0041094	scyl	VT29057	5	stg13_14	malpighian_tubule
FBgn0041094	scyl	VT29057	5	stg13_14	anterior_ventral_nerve_cord_broad
FBgn0041094	scyl	VT29057	5	stg15_16	brain_broad
FBgn0041094	scyl	VT29057	5	stg15_16	ventral_nerve_cord_broad
FBgn0041094	scyl	VT29057	5	stg15_16	malpighian_tubule
FBgn0041094	scyl	VT29058	5	stg4_6	NA
FBgn0041094	scyl	VT29058	5	stg7_8	NA
FBgn0041094	scyl	VT29058	5	stg9_10	NA
FBgn0041094	scyl	VT29058	5	stg11_12	NA
FBgn0041094	scyl	VT29058	5	stg13_14	trunk_epidermis_broad
FBgn0041094	scyl	VT29058	5	stg13_14	foregut
FBgn0041094	scyl	VT29058	5	stg13_14	telson_broad
FBgn0041094	scyl	VT29058	5	stg15_16	antenno-maxillary-labial_complex
FBgn0003396	shn	VT14975	5	stg4_6	NA
FBgn0003396	shn	VT14975	5	stg7_8	NA
FBgn0003396	shn	VT14975	5	stg9_10	NA
FBgn0003396	shn	VT14975	5	stg11_12	NA
FBgn0003396	shn	VT14975	5	stg13_14	hemocyte
FBgn0003396	shn	VT14975	5	stg13_14	macrophage
FBgn0003396	shn	VT14975	5	stg15_16	hemocyte
FBgn0003396	shn	VT14975	5	stg15_16	macrophage
FBgn0003396	shn	VT14976	5	stg4_6	dorsal_ectoderm_AISN_broad
FBgn0003396	shn	VT14976	5	stg7_8	dorsal_ectoderm_anlage_broad
FBgn0003396	shn	VT14976	5	stg9_10	NA
FBgn0003396	shn	VT14976	5	stg11_12	NA
FBgn0003396	shn	VT14976	5	stg13_14	NA
FBgn0003396	shn	VT14976	5	stg15_16	NA
FBgn0003396	shn	VT14977	5	stg4_6	NA
FBgn0003396	shn	VT14977	5	stg7_8	NA
FBgn0003396	shn	VT14977	5	stg9_10	NA
FBgn0003396	shn	VT14977	5	stg11_12	NA
FBgn0003396	shn	VT14977	5	stg13_14	fat_body
FBgn0003396	shn	VT14977	5	stg15_16	fat_body
FBgn0003396	shn	VT14978	5	stg4_6	NA
FBgn0003396	shn	VT14978	5	stg7_8	posterior_endoderm_anlage
FBgn0003396	shn	VT14978	5	stg7_8	anterior_endoderm_anlage
FBgn0003396	shn	VT14978	5	stg7_8	trunk_mesoderm_anlage_broad
FBgn0003396	shn	VT14978	5	stg9_10	ubiquitous
FBgn0003396	shn	VT14978	5	stg9_10	anterior_midgut_anlage
FBgn0003396	shn	VT14978	5	stg9_10	posterior_midgut_anlage
FBgn0003396	shn	VT14978	5	stg9_10	trunk_mesoderm_anlage
FBgn0003396	shn	VT14978	5	stg11_12	amnioserosa
FBgn0003396	shn	VT14978	5	stg11_12	ubiquitous
FBgn0003396	shn	VT14978	5	stg11_12	hindgut_proper_primordium
FBgn0003396	shn	VT14978	5	stg11_12	anterior_midgut_primordium
FBgn0003396	shn	VT14978	5	stg11_12	posterior_midgut_primordium
FBgn0003396	shn	VT14978	5	stg11_12	foregut_primordium
FBgn0003396	shn	VT14978	5	stg13_14	amnioserosa
FBgn0003396	shn	VT14978	5	stg13_14	midgut_broad
FBgn0003396	shn	VT14978	5	stg13_14	hindgut
FBgn0003396	shn	VT14978	5	stg13_14	ubiquitous
FBgn0003396	shn	VT14978	5	stg13_14	foregut
FBgn0003396	shn	VT14978	5	stg15_16	amnioserosa
FBgn0003396	shn	VT14978	5	stg15_16	midgut_broad
FBgn0003396	shn	VT14978	5	stg15_16	ubiquitous
FBgn0003396	shn	VT14979	5	stg4_6	posterior_endoderm_AISN
FBgn0003396	shn	VT14979	5	stg7_8	posterior_endoderm_anlage
FBgn0003396	shn	VT14979	5	stg7_8	anterior_endoderm_anlage
FBgn0003396	shn	VT14979	5	stg9_10	anterior_midgut_anlage
FBgn0003396	shn	VT14979	5	stg9_10	posterior_midgut_anlage
FBgn0003396	shn	VT14979	5	stg11_12	anterior_midgut_primordium
FBgn0003396	shn	VT14979	5	stg11_12	posterior_midgut_primordium
FBgn0003396	shn	VT14979	5	stg13_14	midgut_broad
FBgn0003396	shn	VT14979	5	stg13_14	ubiquitous
FBgn0003396	shn	VT14979	5	stg15_16	midgut_broad
FBgn0003396	shn	VT14979	5	stg15_16	ubiquitous
FBgn0003396	shn	VT14979	5	stg15_16	midgut_interstitial_cell
FBgn0003396	shn	VT14981	5	stg4_6	A-P_stripes
FBgn0003396	shn	VT14981	5	stg4_6	trunk_mesoderm_AISN_subset
FBgn0003396	shn	VT14981	5	stg4_6	pair_rule
FBgn0003396	shn	VT14981	5	stg7_8	ventral_ectoderm_anlage
FBgn0003396	shn	VT14981	5	stg7_8	A-P_stripes
FBgn0003396	shn	VT14981	5	stg7_8	trunk_mesoderm_anlage_broad
FBgn0003396	shn	VT14981	5	stg9_10	trunk_mesoderm_anlage
FBgn0003396	shn	VT14981	5	stg11_12	ventral_midline
FBgn0003396	shn	VT14981	5	stg13_14	somatic_muscle
FBgn0003396	shn	VT14981	5	stg15_16	NA
FBgn0003448	sna	VT7919	3	stg4_6	NA
FBgn0003448	sna	VT7919	3	stg7_8	NA
FBgn0003448	sna	VT7919	3	stg9_10	NA
FBgn0003448	sna	VT7919	3	stg11_12	NA
FBgn0003448	sna	VT7919	3	stg13_14	NA
FBgn0003448	sna	VT7919	3	stg15_16	NA
FBgn0003448	sna	VT7920	3	stg4_6	NA
FBgn0003448	sna	VT7920	3	stg7_8	ventral_ectoderm_anlage
FBgn0003448	sna	VT7920	3	stg7_8	posterior_endoderm_anlage
FBgn0003448	sna	VT7920	3	stg9_10	head_subset
FBgn0003448	sna	VT7920	3	stg9_10	ventral_nerve_cord_anlage_subset
FBgn0003448	sna	VT7920	3	stg9_10	posterior_midgut_anlage
FBgn0003448	sna	VT7920	3	stg11_12	head_subset
FBgn0003448	sna	VT7920	3	stg11_12	posterior_midgut_primordium
FBgn0003448	sna	VT7920	3	stg13_14	head_subset
FBgn0003448	sna	VT7920	3	stg15_16	NA
FBgn0003448	sna	VT7922	3	stg4_6	trunk_mesoderm_AISN_broad
FBgn0003448	sna	VT7922	3	stg7_8	ventral_ectoderm_anlage
FBgn0003448	sna	VT7922	3	stg7_8	procephalic_ectoderm_anlage
FBgn0003448	sna	VT7922	3	stg9_10	brain_anlage_broad
FBgn0003448	sna	VT7922	3	stg9_10	ventral_nerve_cord_anlage_broad
FBgn0003448	sna	VT7922	3	stg11_12	brain_primordium_subset
FBgn0003448	sna	VT7922	3	stg11_12	ventral_nerve_cord_primordium_subset
FBgn0003448	sna	VT7922	3	stg13_14	ventral_nerve_cord_subset
FBgn0003448	sna	VT7922	3	stg13_14	brain_subset
FBgn0003448	sna	VT7922	3	stg15_16	NA
FBgn0003448	sna	VT7926	3	stg4_6	NA
FBgn0003448	sna	VT7926	3	stg7_8	NA
FBgn0003448	sna	VT7926	3	stg9_10	NA
FBgn0003448	sna	VT7926	3	stg11_12	ventral_midline
FBgn0003448	sna	VT7926	3	stg13_14	ventral_midline
FBgn0003448	sna	VT7926	3	stg15_16	ventral_midline
FBgn0029123	SoxN	VT4432	2	stg4_6	procephalic_ectoderm_AISN
FBgn0029123	SoxN	VT4432	2	stg4_6	anterior
FBgn0029123	SoxN	VT4432	2	stg7_8	ventral_ectoderm_anlage
FBgn0029123	SoxN	VT4432	2	stg7_8	procephalic_ectoderm_anlage
FBgn0029123	SoxN	VT4432	2	stg9_10	brain_anlage_broad
FBgn0029123	SoxN	VT4432	2	stg9_10	ventral_nerve_cord_anlage_broad
FBgn0029123	SoxN	VT4432	2	stg11_12	brain_primordium_broad
FBgn0029123	SoxN	VT4432	2	stg11_12	ventral_nerve_cord_primordium_broad
FBgn0029123	SoxN	VT4432	2	stg13_14	brain_broad
FBgn0029123	SoxN	VT4432	2	stg15_16	brain_broad
FBgn0029123	SoxN	VT4433	2	stg4_6	NA
FBgn0029123	SoxN	VT4433	2	stg7_8	NA
FBgn0029123	SoxN	VT4433	2	stg9_10	brain_anlage_subset
FBgn0029123	SoxN	VT4433	2	stg11_12	brain_primordium_subset
FBgn0029123	SoxN	VT4433	2	stg11_12	telson
FBgn0029123	SoxN	VT4433	2	stg13_14	brain_subset
FBgn0029123	SoxN	VT4433	2	stg15_16	brain_subset
FBgn0029123	SoxN	VT4440	2	stg4_6	NA
FBgn0029123	SoxN	VT4440	2	stg7_8	NA
FBgn0029123	SoxN	VT4440	2	stg9_10	NA
FBgn0029123	SoxN	VT4440	2	stg11_12	NA
FBgn0029123	SoxN	VT4440	2	stg13_14	NA
FBgn0029123	SoxN	VT4440	2	stg15_16	NA
FBgn0029123	SoxN	VT4441	2	stg4_6	NA
FBgn0029123	SoxN	VT4441	2	stg7_8	NA
FBgn0029123	SoxN	VT4441	2	stg9_10	NA
FBgn0029123	SoxN	VT4441	2	stg11_12	NA
FBgn0029123	SoxN	VT4441	2	stg13_14	telson_subset
FBgn0029123	SoxN	VT4441	2	stg15_16	telson_subset
FBgn0029123	SoxN	VT4441	2	stg15_16	head_epidermis_subset
FBgn0029123	SoxN	VT4441	2	stg15_16	trunk_epidermis_subset
FBgn0029123	SoxN	VT4442	2	stg4_6	procephalic_ectoderm_AISN
FBgn0029123	SoxN	VT4442	2	stg4_6	ventral_ectoderm_AISN
FBgn0029123	SoxN	VT4442	2	stg7_8	head_epidermis_lateral_anlage
FBgn0029123	SoxN	VT4442	2	stg7_8	head_mesoderm_anlage
FBgn0029123	SoxN	VT4442	2	stg9_10	head_mesoderm_anlage
FBgn0029123	SoxN	VT4442	2	stg9_10	plasmatocytes_anlage
FBgn0029123	SoxN	VT4442	2	stg11_12	head_subset
FBgn0029123	SoxN	VT4442	2	stg11_12	hemocyte
FBgn0029123	SoxN	VT4442	2	stg11_12	ventral_nerve_cord_primordium_subset
FBgn0029123	SoxN	VT4442	2	stg11_12	plasmatocytes_anlage
FBgn0029123	SoxN	VT4442	2	stg11_12	head_mesoderm_primordium
FBgn0029123	SoxN	VT4442	2	stg13_14	head_subset
FBgn0029123	SoxN	VT4442	2	stg13_14	lateral_epidermis_subset
FBgn0029123	SoxN	VT4442	2	stg13_14	ventral_nerve_cord_subset
FBgn0029123	SoxN	VT4442	2	stg13_14	telson_subset
FBgn0029123	SoxN	VT4442	2	stg13_14	brain_subset
FBgn0029123	SoxN	VT4442	2	stg15_16	head_subset
FBgn0029123	SoxN	VT4443	2	stg4_6	NA
FBgn0029123	SoxN	VT4443	2	stg7_8	NA
FBgn0029123	SoxN	VT4443	2	stg9_10	ventral_nerve_cord_anlage_subset
FBgn0029123	SoxN	VT4443	2	stg9_10	head_mesoderm_anlage
FBgn0029123	SoxN	VT4443	2	stg11_12	ventral_nerve_cord_primordium_subset
FBgn0029123	SoxN	VT4443	2	stg13_14	NA
FBgn0029123	SoxN	VT4443	2	stg15_16	NA
FBgn0029123	SoxN	VT4447	2	stg4_6	middle
FBgn0029123	SoxN	VT4447	2	stg4_6	yolk
FBgn0029123	SoxN	VT4447	2	stg4_6	procephalic_ectoderm_AISN
FBgn0029123	SoxN	VT4447	2	stg4_6	head_mesoderm_AISN
FBgn0029123	SoxN	VT4447	2	stg7_8	procephalic_ectoderm_anlage
FBgn0029123	SoxN	VT4447	2	stg7_8	head_mesoderm_anlage
FBgn0029123	SoxN	VT4447	2	stg9_10	ventral_epidermis_anlage_broad
FBgn0029123	SoxN	VT4447	2	stg9_10	brain_anlage_broad
FBgn0029123	SoxN	VT4447	2	stg11_12	brain_primordium_broad
FBgn0029123	SoxN	VT4447	2	stg13_14	ventral_nerve_cord_subset
FBgn0029123	SoxN	VT4447	2	stg13_14	trunk_epidermis_broad
FBgn0029123	SoxN	VT4447	2	stg15_16	head_epidermis_broad
FBgn0029123	SoxN	VT4447	2	stg15_16	trunk_epidermis_broad
FBgn0029123	SoxN	VT4448	2	stg4_6	yolk
FBgn0029123	SoxN	VT4448	2	stg4_6	procephalic_ectoderm_AISN
FBgn0029123	SoxN	VT4448	2	stg4_6	hindgut_AISN
FBgn0029123	SoxN	VT4448	2	stg4_6	ventral_ectoderm_AISN
FBgn0029123	SoxN	VT4448	2	stg7_8	ventral_ectoderm_anlage
FBgn0029123	SoxN	VT4448	2	stg7_8	posterior_endoderm_anlage
FBgn0029123	SoxN	VT4448	2	stg7_8	procephalic_ectoderm_anlage
FBgn0029123	SoxN	VT4448	2	stg9_10	ventral_ectoderm_anlage
FBgn0029123	SoxN	VT4448	2	stg9_10	procephalic_ectoderm_anlage
FBgn0029123	SoxN	VT4448	2	stg9_10	ventral_epidermis_anlage_broad
FBgn0029123	SoxN	VT4448	2	stg9_10	brain_anlage_broad
FBgn0029123	SoxN	VT4448	2	stg9_10	dorsal_epidermis_anlage_subset
FBgn0029123	SoxN	VT4448	2	stg11_12	ventral_midline
FBgn0029123	SoxN	VT4448	2	stg11_12	brain_primordium_broad
FBgn0029123	SoxN	VT4448	2	stg13_14	ventral_midline
FBgn0029123	SoxN	VT4448	2	stg13_14	brain_broad
FBgn0029123	SoxN	VT4448	2	stg15_16	ventral_midline
FBgn0029123	SoxN	VT4448	2	stg15_16	brain_subset
FBgn0029123	SoxN	VT4449	2	stg4_6	head_mesoderm_AISN
FBgn0029123	SoxN	VT4449	2	stg7_8	head_epidermis_dorsal_anlage
FBgn0029123	SoxN	VT4449	2	stg9_10	head_epidermis_dorsal_anlage
FBgn0029123	SoxN	VT4449	2	stg11_12	brain_primordium_subset
FBgn0029123	SoxN	VT4449	2	stg11_12	ventral_nerve_cord_primordium_subset
FBgn0029123	SoxN	VT4449	2	stg13_14	brain_broad
FBgn0029123	SoxN	VT4449	2	stg13_14	ventral_nerve_cord_broad
FBgn0029123	SoxN	VT4449	2	stg15_16	brain_subset
FBgn0029123	SoxN	VT4450	2	stg4_6	ventral_ectoderm_AISN
FBgn0029123	SoxN	VT4450	2	stg7_8	ventral_ectoderm_anlage
FBgn0029123	SoxN	VT4450	2	stg9_10	ventral_epidermis_anlage_subset
FBgn0029123	SoxN	VT4450	2	stg11_12	ventral_epidermis_primordium_broad
FBgn0029123	SoxN	VT4450	2	stg11_12	salivary_gland_primordium
FBgn0029123	SoxN	VT4450	2	stg13_14	ventral_epidermis_broad
FBgn0029123	SoxN	VT4450	2	stg13_14	salivary_gland
FBgn0029123	SoxN	VT4450	2	stg15_16	NA
FBgn0029123	SoxN	VT4451	2	stg4_6	A-P_stripes
FBgn0029123	SoxN	VT4451	2	stg4_6	pair_rule
FBgn0029123	SoxN	VT4451	2	stg7_8	ventral_ectoderm_anlage
FBgn0029123	SoxN	VT4451	2	stg9_10	ventral_epidermis_anlage_subset
FBgn0029123	SoxN	VT4451	2	stg11_12	ventral_epidermis_primordium_subset
FBgn0029123	SoxN	VT4451	2	stg13_14	trunk_epidermis_subset
FBgn0029123	SoxN	VT4451	2	stg15_16	telson_subset
FBgn0029123	SoxN	VT4451	2	stg15_16	dorsal_epidermis_subset
FBgn0029123	SoxN	VT4452	2	stg4_6	ventral_ectoderm_AISN
FBgn0029123	SoxN	VT4452	2	stg7_8	ventral_ectoderm_anlage
FBgn0029123	SoxN	VT4452	2	stg9_10	NA
FBgn0029123	SoxN	VT4452	2	stg11_12	NA
FBgn0029123	SoxN	VT4452	2	stg13_14	ventral_nerve_cord_subset
FBgn0029123	SoxN	VT4452	2	stg13_14	dorsal_epidermis_subset
FBgn0029123	SoxN	VT4452	2	stg15_16	ventral_nerve_cord_subset
FBgn0029123	SoxN	VT4452	2	stg15_16	brain_subset
FBgn0029123	SoxN	VT4452	2	stg15_16	dorsal_epidermis_subset
FBgn0029123	SoxN	VT4453	2	stg4_6	NA
FBgn0029123	SoxN	VT4453	2	stg7_8	NA
FBgn0029123	SoxN	VT4453	2	stg9_10	NA
FBgn0029123	SoxN	VT4453	2	stg11_12	NA
FBgn0029123	SoxN	VT4453	2	stg13_14	NA
FBgn0029123	SoxN	VT4453	2	stg15_16	NA
FBgn0029123	SoxN	VT4454	2	stg4_6	NA
FBgn0029123	SoxN	VT4454	2	stg7_8	NA
FBgn0029123	SoxN	VT4454	2	stg9_10	NA
FBgn0029123	SoxN	VT4454	2	stg11_12	dorsal_epidermis_primordium_subset
