Enhancer_row	Enhancer_ID	Enhancer_Chr	Enhancer_Start	Enhancer_End	Enhancer_Factor	Enhancer_Direction	enhancerID	insituID	Enhancer_Gd7	Enhancer_Toll10b	Enhancer_Toll9	Enhancer_Time	Background	Gene_row	Gene_geneID	Gene_Chr	Gene_Start	Gene_End	Gene_Strand	Gene_Direction	Gene_Factor	Gene_Gd7	Gene_Toll10b	Gene_Toll9	Gene_Time	Distance	PROseq_Classification	ATACseq_Classification	pair_score
1177	Region2219	chr2R	11633144	11633760	Toll10b	Up	None	None	-1.25240403351386	5.51737040610281	-4.81341704220448	1.15377133738909	No	3596	FBgn0033638	chr2R	11620848	11625192	-	Up	Toll10b	-1.51834421661538	2.39586956632904	-1.20200714605954	0.590037706534742	7951	Toll10b Up	Toll10b Up	7.91323997243185
1230	Region2307	chr2R	12775674	12777789	Toll9	Up	None	None	-0.0929816557034188	-6.76582965241821	7.67082966066999	-1.02171423219527	No	3695	FBgn0003326	chr2R	12780863	12800933	+	Up	Toll9	-2.09325947410345	-0.199639729250429	3.11967799693372	-0.558425480827723	3073	Toll9 Up	Toll9 Up	10.7905076576037
1231	Region2307	chr2R	12775674	12777789	Toll9	Up	None	None	-0.484287308043638	-6.68622230766518	7.93778547802333	-1.02171423219527	No	3695	FBgn0003326	chr2R	12780863	12800933	+	Up	Toll9	-2.09325947410345	-0.199639729250429	3.11967799693372	-0.558425480827723	3073	Toll9 Up	Toll9 Up	11.057463474957
1311	Region2437	chr2R	14139796	14141468	Time	Up	None	None	-1.13554444164211	-0.0804253988072792	1.42676976258501	1.29777063255988	Yes	3784	FBgn0033897	chr2R	14148440	14153001	-	Up	Time	-0.102026024340472	0.0649284702535088	0.0502373771154962	0.576200905357535	6971	Time Up	Time Up	1.87397153791741
1323	Region2455	chr2R	14307037	14308400	Toll10b	Down	None	None	-0.0746311305295503	-2.07674178874307	2.51180547543835	0.708862952995557	Yes	3805	FBgn0033921	chr2R	14300260	14302245	-	Down	Toll10b	1.41830337535529	-1.86081685851245	0.608409687014818	0.55811700555386	4791	Toll10b Down	Toll10b Down	3.93755864725552
1381	Region2532	chr2R	15349279	15351088	Time	Up	None	region 884	-1.91216639983073	1.33897538854172	0.282988738519981	2.40915713935945	Yes	3871	FBgn0034013	chr2R	15357028	15367152	+	Up	Time	0.0948473087586569	-0.83915997827408	1.0153900248123	1.60978961503559	5939	Time Up	Time Up	4.01894675439504
1382	Region2533	chr2R	15352178	15352926	Time	Up	None	region 884	0.390481637066373	-1.61936449196881	0.791605110402867	2.56427068073747	Yes	3871	FBgn0034013	chr2R	15357028	15367152	+	Up	Time	0.0948473087586569	-0.83915997827408	1.0153900248123	1.60978961503559	4101	Time Up	Time Up	4.17406029577306
1383	Region2533	chr2R	15352178	15352926	Time	Up	None	region 884	0.359653952927165	-0.529379653264283	-0.402331548461529	2.56427068073747	No	3871	FBgn0034013	chr2R	15357028	15367152	+	Up	Time	0.0948473087586569	-0.83915997827408	1.0153900248123	1.60978961503559	4101	Time Up	Time Up	4.17406029577306
1445	Region2580	chr2R	15899106	15900273	Time	Up	region 94	region 943	2.18828510595762	-2.46289709703258	0.448560509738629	0.579989426421357	Yes	3900	FBgn0053463	chr2R	15895832	15896427	-	Up	Time	-0.148816925048349	-0.298192156596097	0.609093775098631	0.851796274134168	2678	Time Up	Time Up	1.43178570055553
1446	Region2580	chr2R	15899106	15900273	Time	Up	region 94	region 944	2.18828510595762	-2.46289709703258	0.448560509738629	0.579989426421357	Yes	3900	FBgn0053463	chr2R	15895832	15896427	-	Up	Time	-0.148816925048349	-0.298192156596097	0.609093775098631	0.851796274134168	2678	Time Up	Time Up	1.43178570055553
1447	Region2580	chr2R	15899106	15900273	Time	Up	region 94	region 945	2.18828510595762	-2.46289709703258	0.448560509738629	0.579989426421357	Yes	3900	FBgn0053463	chr2R	15895832	15896427	-	Up	Time	-0.148816925048349	-0.298192156596097	0.609093775098631	0.851796274134168	2678	Time Up	Time Up	1.43178570055553
1469	Region2607	chr2R	16154053	16155042	Time	Up	region 376	None	-7.18714624137252	2.49075957283131	4.89549279260047	2.51105956563236	No	3930	FBgn0029175	chr2R	16146385	16148657	-	Up	Time	-0.489410669173145	0.410754030540959	0.105567374969859	0.658399121133094	5395	Time Up	Time Up	3.16945868676545
1470	Region2607	chr2R	16154053	16155042	Time	Up	region 376	None	-6.64825005258939	3.61030365736701	3.14979814808542	2.51105956563236	No	3930	FBgn0029175	chr2R	16146385	16148657	-	Up	Time	-0.489410669173145	0.410754030540959	0.105567374969859	0.658399121133094	5395	Time Up	Time Up	3.16945868676545
1484	Region2631	chr2R	16499703	16500302	Toll9	Up	None	None	-2.46985913192459	-1.1263972885111	3.55615225222367	0.17098064427013	Yes	3959	FBgn0011260	chr2R	16503548	16532397	+	Up	Toll9	-0.600218305950294	-0.208639695523305	1.10099823944463	1.09164856098236	3245	Toll9 Up	Toll9 Up	4.6571504916683
1563	Region2723	chr2R	17803894	17804883	Toll10b	Down	None	region 1051	4.94951588504105	-7.46867069174944	3.25900757768304	-1.50166770177911	No	4063	FBgn0259211	chr2R	17808411	17840871	+	Down	Toll10b	1.83412118542862	-2.77322206982097	1.28707864893478	-1.0955843744415	3527	Toll10b Down	Toll10b Down	10.2418927615704
1564	Region2723	chr2R	17803894	17804883	Toll10b	Down	None	region 1052	4.94951588504105	-7.46867069174944	3.25900757768304	-1.50166770177911	No	4063	FBgn0259211	chr2R	17808411	17840871	+	Down	Toll10b	1.83412118542862	-2.77322206982097	1.28707864893478	-1.0955843744415	3527	Toll10b Down	Toll10b Down	10.2418927615704
1565	Region2723	chr2R	17803894	17804883	Toll10b	Down	None	region 1051	3.36471318060612	-6.21920872638397	3.30085938299408	-1.50166770177911	No	4063	FBgn0259211	chr2R	17808411	17840871	+	Down	Toll10b	1.83412118542862	-2.77322206982097	1.28707864893478	-1.0955843744415	3527	Toll10b Down	Toll10b Down	8.99243079620494
1566	Region2723	chr2R	17803894	17804883	Toll10b	Down	None	region 1052	3.36471318060612	-6.21920872638397	3.30085938299408	-1.50166770177911	No	4063	FBgn0259211	chr2R	17808411	17840871	+	Down	Toll10b	1.83412118542862	-2.77322206982097	1.28707864893478	-1.0955843744415	3527	Toll10b Down	Toll10b Down	8.99243079620494
1592	Region2763	chr2R	18306743	18307589	Toll9	Up	None	None	-4.21377108886464	-0.349617064228799	5.33493886141805	1.2486614611591	No	4095	FBgn0034327	chr2R	18303596	18303952	-	Up	Toll9	-1.60894583839546	0.210953589909514	1.90092719163842	0.657532636832601	2790	Toll9 Up	Toll9 Up	7.23586605305647
1623	Region2831	chr2R	19275178	19275920	Time	Up	None	None	-0.270195849081405	1.30836838641902	-1.10091643658503	2.20732441198416	Yes	4151	FBgn0003254	chr2R	19278129	19280168	+	Up	Time	0.520784588920619	-0.239910387698862	-0.381233606906403	1.11368229095792	2208	Time Up	Time Up	3.32100670294208
1641	Region2859	chr2R	19661457	19662312	Time	Down	None	None	4.75427245900605	-2.62535702811939	-2.76191550470784	-14.4182579000626	No	4177	FBgn0015949	chr2R	19664665	19668248	-	Down	Time	1.13557849925854	-0.85195602238868	-0.382844755711381	-2.85876847104498	2352	Time Down	Time Down	17.2770263711076
1698	Region2990	chr2R	21250131	21251816	Toll10b	Down	None	None	2.84760159074024	-7.13500440657821	4.71143652666966	-0.674803838629089	No	4262	FBgn0034606	chr2R	21218875	21238873	-	Down	Toll10b	1.33092453888429	-2.40606834095006	1.47085895184244	-0.91175683198401	11257	Toll10b Down	Toll10b Down	9.54107274752827
1708	Region3002	chr2R	21368912	21369980	Gd7	Up	region 106	None	17.4192905427733	-10.7360631663703	-8.30487605551238	-2.48631990047792	No	4275	FBgn0000395	chr2R	21356009	21366843	-	Up	Gd7	8.33961633635676	-6.12614256528663	-2.98965080474062	-1.52698576439372	2068	Gd7 Up	Gd7 Up	25.7589068791301
1709	Region3002	chr2R	21368912	21369980	Gd7	Up	region 106	None	16.9992410068956	-10.4188128131207	-8.27818002358667	-2.48631990047792	No	4275	FBgn0000395	chr2R	21356009	21366843	-	Up	Gd7	8.33961633635676	-6.12614256528663	-2.98965080474062	-1.52698576439372	2068	Gd7 Up	Gd7 Up	25.3388573432524
1903	Region3238	chr2R	24580311	24581458	Toll10b	Down	None	None	1.58299219290835	-10.5249693451804	9.29203365114255	1.11321432971204	No	4525	FBgn0035028	chr2R	24574990	24577461	+	Down	Toll10b	0.308020473655364	-0.737152374683184	0.586301495344744	-0.506595320017597	2849	Toll10b Down	Toll10b Down	11.2621217198636
1930	Region3305	chr3L	40052	40733	Toll10b	Down	region 117	None	6.23627906587945	-6.91817729243522	1.71684741036662	0.873051752401282	No	1768	FBgn0052475	chr3L	24193	26075	+	Down	Toll10b	5.57997984334054	-7.88646675417272	3.16487802783886	0.413439423919758	13976	Toll10b Down	Toll10b Down	14.8046440466079
2054	Region3542	chr3L	2879482	2880852	Toll9	Up	None	None	-0.803679504943149	0.07172657602498	0.758250829332149	-1.15911977469611	Yes	1967	FBgn0263392	chr3L	2788553	2871710	-	Up	Toll9	-2.37247589517975	0.540454924293852	2.49018238672494	2.03032416099649	7771	Toll9 Up	Toll9 Up	3.24843321605709
2055	Region3543	chr3L	2881200	2882832	Toll9	Up	None	None	-2.77591581666379	-0.842941140883309	3.63635618820051	0.0715752193417159	Yes	1967	FBgn0263392	chr3L	2788553	2871710	-	Up	Toll9	-2.37247589517975	0.540454924293852	2.49018238672494	2.03032416099649	9489	Toll9 Up	Toll9 Up	6.12653857492545
2056	Region3543	chr3L	2881200	2882832	Toll9	Up	None	None	-1.01629247963327	-0.759114409730444	1.94059465871764	0.0715752193417159	Yes	1967	FBgn0263392	chr3L	2788553	2871710	-	Up	Toll9	-2.37247589517975	0.540454924293852	2.49018238672494	2.03032416099649	9489	Toll9 Up	Toll9 Up	4.43077704544258
2057	Region3543	chr3L	2881200	2882832	Toll9	Up	None	None	-2.65144603311649	-2.45965537222145	5.33557516475777	0.0715752193417159	No	1967	FBgn0263392	chr3L	2788553	2871710	-	Up	Toll9	-2.37247589517975	0.540454924293852	2.49018238672494	2.03032416099649	9489	Toll9 Up	Toll9 Up	7.82575755148271
2086	Region3578	chr3L	3307640	3308182	Gd7	Up	None	None	5.60738732349164	-6.697456427023	0.71695331242493	-3.68957976883049	No	2005	FBgn0035432	chr3L	3310530	3313297	+	Up	Gd7	0.893914473838008	-0.399688876707675	-0.670895829024341	-0.598727391028693	2347	Gd7 Up	Gd7 Up	6.50130179732965
2090	Region3588	chr3L	3408680	3409437	Toll10b	Up	None	None	0.276596202555192	4.27391197036238	-5.32866743805033	1.42013228755644	No	2017	FBgn0014388	chr3L	3402959	3404725	-	Up	Toll10b	-2.16580191404587	2.4753662851842	-0.42969769317936	1.39603263001105	3954	Toll10b Up	Toll10b Up	6.74927825554658
2133	Region3665	chr3L	4546266	4547293	Toll10b	Up	region 407	None	-8.98196822106872	18.0133904065507	-10.2090229525734	1.31799725820549	No	2084	FBgn0035558	chr3L	4551098	4552563	+	Up	Toll10b	-1.0837577797226	3.77550002780993	-3.67464461724456	0.851428730345196	3804	Toll10b Up	Toll10b Up	21.7888904343606
2134	Region3665	chr3L	4546266	4547293	Toll10b	Up	region 408	None	-8.98196822106872	18.0133904065507	-10.2090229525734	1.31799725820549	No	2084	FBgn0035558	chr3L	4551098	4552563	+	Up	Toll10b	-1.0837577797226	3.77550002780993	-3.67464461724456	0.851428730345196	3804	Toll10b Up	Toll10b Up	21.7888904343606
2135	Region3665	chr3L	4546266	4547293	Toll10b	Up	region 407	None	-9.40560515571868	17.9038587911397	-9.70058937931868	1.31799725820549	No	2084	FBgn0035558	chr3L	4551098	4552563	+	Up	Toll10b	-1.0837577797226	3.77550002780993	-3.67464461724456	0.851428730345196	3804	Toll10b Up	Toll10b Up	21.6793588189496
2136	Region3665	chr3L	4546266	4547293	Toll10b	Up	region 408	None	-9.40560515571868	17.9038587911397	-9.70058937931868	1.31799725820549	No	2084	FBgn0035558	chr3L	4551098	4552563	+	Up	Toll10b	-1.0837577797226	3.77550002780993	-3.67464461724456	0.851428730345196	3804	Toll10b Up	Toll10b Up	21.6793588189496
2208	Region3804	chr3L	7155951	7157219	Toll9	Up	None	region 2188	-1.85399691049524	-0.145174847543486	1.8772514016038	-0.349065177228869	Yes	2190	FBgn0265296	chr3L	7161360	7189315	-	Up	Toll9	-1.24407629580784	-0.194701808470755	1.9578172893082	0.120374784430681	4140	Toll9 Up	Toll9 Up	3.835068690912
2270	Region3895	chr3L	8669796	8671796	Time	Down	None	region 2284	1.08889922375725	-2.09271710653137	0.934601130416663	-4.31423135081971	No	2300	FBgn0001168	chr3L	8676250	8678420	+	Down	Time	0.356102882121074	-0.48600189578679	0.178388171073753	-3.62416102547615	4453	Time Down	Time Down	7.93839237629586
2271	Region3895	chr3L	8669796	8671796	Time	Down	None	region 2285	1.08889922375725	-2.09271710653137	0.934601130416663	-4.31423135081971	No	2300	FBgn0001168	chr3L	8676250	8678420	+	Down	Time	0.356102882121074	-0.48600189578679	0.178388171073753	-3.62416102547615	4453	Time Down	Time Down	7.93839237629586
2272	Region3895	chr3L	8669796	8671796	Time	Down	None	region 2286	1.08889922375725	-2.09271710653137	0.934601130416663	-4.31423135081971	No	2300	FBgn0001168	chr3L	8676250	8678420	+	Down	Time	0.356102882121074	-0.48600189578679	0.178388171073753	-3.62416102547615	4453	Time Down	Time Down	7.93839237629586
2273	Region3895	chr3L	8669796	8671796	Time	Down	None	region 2287	1.08889922375725	-2.09271710653137	0.934601130416663	-4.31423135081971	No	2300	FBgn0001168	chr3L	8676250	8678420	+	Down	Time	0.356102882121074	-0.48600189578679	0.178388171073753	-3.62416102547615	4453	Time Down	Time Down	7.93839237629586
2279	Region3903	chr3L	8824532	8824880	Toll9	Up	None	None	1.25191503159603	-6.99666097540459	6.27648611998653	2.31947448567892	No	2305	FBgn0263930	chr3L	8828233	8889315	+	Up	Toll9	-1.66735827067306	-1.13681200060481	3.81840693412581	1.39884515709278	3352	Toll9 Up	Toll9 Up	10.0948930541123
2311	Region3972	chr3L	9505074	9505446	Toll10b	Up	None	region 2363	-1.67109566552875	2.38207501804666	-0.884583000560812	0.042805713512318	Yes	2360	FBgn0036008	chr3L	9507582	9509452	-	Up	Toll10b	-1.34493804880406	1.41741508196551	-0.103515513795045	0.898182181149096	2135	Toll10b Up	Toll10b Up	3.79949010001217
2312	Region3972	chr3L	9505074	9505446	Toll10b	Up	None	region 2364	-1.67109566552875	2.38207501804666	-0.884583000560812	0.042805713512318	Yes	2360	FBgn0036008	chr3L	9507582	9509452	-	Up	Toll10b	-1.34493804880406	1.41741508196551	-0.103515513795045	0.898182181149096	2135	Toll10b Up	Toll10b Up	3.79949010001217
2340	Region4028	chr3L	10677956	10678182	Gd7	Up	None	None	4.25184402703968	-2.22929362652369	-2.54848656355156	-1.0214495301006	No	2410	FBgn0010762	chr3L	10685050	10689107	+	Up	Gd7	1.14139142286296	-0.779725495613458	-0.489256722826911	-0.260978699949057	6867	Gd7 Up	Gd7 Up	5.39323544990264
2369	Region4076	chr3L	11242733	11244529	Gd7	Up	None	region 2471	5.65697364123731	-0.668749693842339	-5.26441001315476	-1.03987789219997	No	2445	FBgn0036150	chr3L	11233023	11235938	-	Up	Gd7	2.71228043229187	-2.02280860558943	-0.930843856404829	-0.853788150599677	6794	Gd7 Up	Gd7 Up	8.36925407352918
2370	Region4076	chr3L	11242733	11244529	Gd7	Up	None	region 2472	5.65697364123731	-0.668749693842339	-5.26441001315476	-1.03987789219997	No	2445	FBgn0036150	chr3L	11233023	11235938	-	Up	Gd7	2.71228043229187	-2.02280860558943	-0.930843856404829	-0.853788150599677	6794	Gd7 Up	Gd7 Up	8.36925407352918
2371	Region4076	chr3L	11242733	11244529	Gd7	Up	None	region 2473	5.65697364123731	-0.668749693842339	-5.26441001315476	-1.03987789219997	No	2445	FBgn0036150	chr3L	11233023	11235938	-	Up	Gd7	2.71228043229187	-2.02280860558943	-0.930843856404829	-0.853788150599677	6794	Gd7 Up	Gd7 Up	8.36925407352918
2372	Region4076	chr3L	11242733	11244529	Gd7	Up	None	region 2474	5.65697364123731	-0.668749693842339	-5.26441001315476	-1.03987789219997	No	2445	FBgn0036150	chr3L	11233023	11235938	-	Up	Gd7	2.71228043229187	-2.02280860558943	-0.930843856404829	-0.853788150599677	6794	Gd7 Up	Gd7 Up	8.36925407352918
2373	Region4076	chr3L	11242733	11244529	Gd7	Up	None	region 2475	5.65697364123731	-0.668749693842339	-5.26441001315476	-1.03987789219997	No	2445	FBgn0036150	chr3L	11233023	11235938	-	Up	Gd7	2.71228043229187	-2.02280860558943	-0.930843856404829	-0.853788150599677	6794	Gd7 Up	Gd7 Up	8.36925407352918
2374	Region4076	chr3L	11242733	11244529	Gd7	Up	None	region 2476	5.65697364123731	-0.668749693842339	-5.26441001315476	-1.03987789219997	No	2445	FBgn0036150	chr3L	11233023	11235938	-	Up	Gd7	2.71228043229187	-2.02280860558943	-0.930843856404829	-0.853788150599677	6794	Gd7 Up	Gd7 Up	8.36925407352918
2375	Region4076	chr3L	11242733	11244529	Gd7	Up	None	region 2477	5.65697364123731	-0.668749693842339	-5.26441001315476	-1.03987789219997	No	2445	FBgn0036150	chr3L	11233023	11235938	-	Up	Gd7	2.71228043229187	-2.02280860558943	-0.930843856404829	-0.853788150599677	6794	Gd7 Up	Gd7 Up	8.36925407352918
2376	Region4076	chr3L	11242733	11244529	Gd7	Up	None	region 2471	5.55899666978321	-0.0346725501886668	-5.8860955465601	-1.03987789219997	No	2445	FBgn0036150	chr3L	11233023	11235938	-	Up	Gd7	2.71228043229187	-2.02280860558943	-0.930843856404829	-0.853788150599677	6794	Gd7 Up	Gd7 Up	8.27127710207508
2377	Region4076	chr3L	11242733	11244529	Gd7	Up	None	region 2472	5.55899666978321	-0.0346725501886668	-5.8860955465601	-1.03987789219997	No	2445	FBgn0036150	chr3L	11233023	11235938	-	Up	Gd7	2.71228043229187	-2.02280860558943	-0.930843856404829	-0.853788150599677	6794	Gd7 Up	Gd7 Up	8.27127710207508
2378	Region4076	chr3L	11242733	11244529	Gd7	Up	None	region 2473	5.55899666978321	-0.0346725501886668	-5.8860955465601	-1.03987789219997	No	2445	FBgn0036150	chr3L	11233023	11235938	-	Up	Gd7	2.71228043229187	-2.02280860558943	-0.930843856404829	-0.853788150599677	6794	Gd7 Up	Gd7 Up	8.27127710207508
2379	Region4076	chr3L	11242733	11244529	Gd7	Up	None	region 2474	5.55899666978321	-0.0346725501886668	-5.8860955465601	-1.03987789219997	No	2445	FBgn0036150	chr3L	11233023	11235938	-	Up	Gd7	2.71228043229187	-2.02280860558943	-0.930843856404829	-0.853788150599677	6794	Gd7 Up	Gd7 Up	8.27127710207508
2380	Region4076	chr3L	11242733	11244529	Gd7	Up	None	region 2475	5.55899666978321	-0.0346725501886668	-5.8860955465601	-1.03987789219997	No	2445	FBgn0036150	chr3L	11233023	11235938	-	Up	Gd7	2.71228043229187	-2.02280860558943	-0.930843856404829	-0.853788150599677	6794	Gd7 Up	Gd7 Up	8.27127710207508
2381	Region4076	chr3L	11242733	11244529	Gd7	Up	None	region 2476	5.55899666978321	-0.0346725501886668	-5.8860955465601	-1.03987789219997	No	2445	FBgn0036150	chr3L	11233023	11235938	-	Up	Gd7	2.71228043229187	-2.02280860558943	-0.930843856404829	-0.853788150599677	6794	Gd7 Up	Gd7 Up	8.27127710207508
2382	Region4076	chr3L	11242733	11244529	Gd7	Up	None	region 2477	5.55899666978321	-0.0346725501886668	-5.8860955465601	-1.03987789219997	No	2445	FBgn0036150	chr3L	11233023	11235938	-	Up	Gd7	2.71228043229187	-2.02280860558943	-0.930843856404829	-0.853788150599677	6794	Gd7 Up	Gd7 Up	8.27127710207508
2501	Region4389	chr3L	15232644	15233361	Toll9	Up	None	region 2718	0.447725094544896	-5.08991168558102	5.02796260449025	-1.20039890517267	No	2653	FBgn0029114	chr3L	15236121	15240158	+	Up	Toll9	-1.03967525271491	-0.272964586549404	1.78650599137177	-0.716675722242979	2759	Toll9 Up	Toll9 Up	6.81446859586202
2504	Region4393	chr3L	15261743	15263107	Toll9	Up	None	None	-0.996337843144057	-2.77724659516086	4.88543071676632	-0.344609869167152	Yes	2653	FBgn0029114	chr3L	15236121	15240158	+	Up	Toll9	-1.03967525271491	-0.272964586549404	1.78650599137177	-0.716675722242979	21584	Toll9 Up	Toll9 Up	6.67193670813809
2581	Region4515	chr3L	16661138	16661865	Time	Up	None	region 2770	-0.847934446815438	1.09741440424766	-0.289358538929496	1.48701144430607	Yes	2756	FBgn0040512	chr3L	16671798	16673499	-	Up	Time	-0.45905158440776	0.480259812272749	-0.0305183499629604	1.52692783548309	9932	Time Up	Time Up	3.01393927978916
2582	Region4515	chr3L	16661138	16661865	Time	Up	None	region 2771	-0.847934446815438	1.09741440424766	-0.289358538929496	1.48701144430607	Yes	2756	FBgn0040512	chr3L	16671798	16673499	-	Up	Time	-0.45905158440776	0.480259812272749	-0.0305183499629604	1.52692783548309	9932	Time Up	Time Up	3.01393927978916
2660	Region4687	chr3L	19170377	19170890	Gd7	Down	None	None	-1.71136353341561	-0.120387741969563	1.92518715258126	0.777564025043809	Yes	2882	FBgn0016797	chr3L	19143869	19146286	-	Down	Gd7	-1.25932041167341	0.353743443774677	1.23060841702086	0.544491548770071	24090	Gd7 Down	Gd7 Down	2.97068394508902
2670	Region4706	chr3L	19562102	19563502	Toll10b	Down	None	None	3.56709176533684	-7.6382376704229	4.74859064765592	-0.882726139813838	No	2902	FBgn0005564	chr3L	19568624	19574695	-	Down	Toll10b	0.723878345624769	-1.0226454121998	0.409961147050753	0.0181986481681588	5121	Toll10b Down	Toll10b Down	8.6608830826227
2671	Region4706	chr3L	19562102	19563502	Toll10b	Down	None	None	3.29284477915399	-8.55117482477827	6.0217453222198	-0.882726139813838	No	2902	FBgn0005564	chr3L	19568624	19574695	-	Down	Toll10b	0.723878345624769	-1.0226454121998	0.409961147050753	0.0181986481681588	5121	Toll10b Down	Toll10b Down	9.57382023697807
2672	Region4707	chr3L	19563882	19565001	Toll10b	Down	None	None	2.66170340377265	-8.07384107407065	6.27823030452822	-0.889691539683763	No	2902	FBgn0005564	chr3L	19568624	19574695	-	Down	Toll10b	0.723878345624769	-1.0226454121998	0.409961147050753	0.0181986481681588	3622	Toll10b Down	Toll10b Down	9.09648648627045
2679	Region4720	chr3L	19791248	19792174	Toll10b	Up	None	region 2987	-1.28880070589874	1.97627158342817	-1.08654344791073	0.0588584254127321	Yes	2921	FBgn0261283	chr3L	19794910	19798736	+	Up	Toll10b	-0.279160679755162	0.722140342737189	-0.605086147037282	-0.0697085419977042	2735	Toll10b Up	Toll10b Up	2.69841192616536
2680	Region4720	chr3L	19791248	19792174	Toll10b	Up	None	region 2988	-1.28880070589874	1.97627158342817	-1.08654344791073	0.0588584254127321	Yes	2921	FBgn0261283	chr3L	19794910	19798736	+	Up	Toll10b	-0.279160679755162	0.722140342737189	-0.605086147037282	-0.0697085419977042	2735	Toll10b Up	Toll10b Up	2.69841192616536
2787	Region4887	chr3L	21879247	21879882	Time	Up	None	None	-0.851776810324532	1.27830262459362	-0.242153393639359	1.76193966936834	Yes	3076	FBgn0262737	chr3L	21907822	21925261	+	Up	Time	-1.38460786485924	1.08430901145454	0.404721706677225	1.78674957981904	27939	Time Up	Time Up	3.54868924918738
2788	Region4888	chr3L	21880217	21880870	Time	Up	None	None	-2.00939978051392	1.86957286119335	0.369331584411518	2.8781336325082	No	3076	FBgn0262737	chr3L	21907822	21925261	+	Up	Time	-1.38460786485924	1.08430901145454	0.404721706677225	1.78674957981904	26951	Time Up	Time Up	4.66488321232724
2885	Region5163	chr3R	4804344	4804614	Time	Up	None	None	-0.901632095335591	1.65791102081133	-0.857504298244583	1.25695842000053	Yes	52	FBgn0260794	chr3R	4787830	4801723	-	Up	Time	-0.0974133220971855	-0.102690059142053	0.272553474050395	0.663867314275257	2620	Time Up	Time Up	1.92082573427579
2899	Region5209	chr3R	5038686	5039610	Toll10b	Down	None	None	3.99086182206231	-5.08511394384861	1.40729979486935	-1.49165391121741	No	60	FBgn0010313	chr3R	5084376	5086025	-	Down	Toll10b	0.557168791073437	-0.68317838990728	0.173782801596169	-0.358989136898017	44765	Toll10b Down	Toll10b Down	5.76829233375589
2900	Region5209	chr3R	5038686	5039610	Toll10b	Down	None	None	3.44784790858981	-4.61233793044968	1.37156783687984	-1.49165391121741	No	60	FBgn0010313	chr3R	5084376	5086025	-	Down	Toll10b	0.557168791073437	-0.68317838990728	0.173782801596169	-0.358989136898017	44765	Toll10b Down	Toll10b Down	5.29551632035696
2906	Region5220	chr3R	5089384	5090896	Toll10b	Down	None	None	5.36495896065563	-5.63865277969422	0.307847830825326	-0.358387226505774	No	60	FBgn0010313	chr3R	5084376	5086025	-	Down	Toll10b	0.557168791073437	-0.68317838990728	0.173782801596169	-0.358989136898017	3358	Toll10b Down	Toll10b Down	6.3218311696015
2907	Region5220	chr3R	5089384	5090896	Toll10b	Down	None	None	6.45591624117526	-5.43337178395607	-0.915392422823231	-0.358387226505774	No	60	FBgn0010313	chr3R	5084376	5086025	-	Down	Toll10b	0.557168791073437	-0.68317838990728	0.173782801596169	-0.358989136898017	3358	Toll10b Down	Toll10b Down	6.11655017386335
2910	Region5230	chr3R	5120258	5120954	Time	Down	None	None	4.55156285684372	-3.86437348771329	-0.810888681183734	-2.43435954429032	No	61	FBgn0037293	chr3R	5128168	5129712	+	Down	Time	-0.356593794815955	0.647286836682999	-0.397673589392736	-1.54302487543569	7213	Time Down	Time Down	3.97738441972601
3026	Region5495	chr3R	8466502	8467256	Gd7	Up	region 189	None	14.8445239132603	-7.24253369232927	-7.88128647445279	-0.667370409109063	No	254	FBgn0266801	chr3R	8365094	8443531	-	Up	Gd7	5.96998024170797	-3.30647516644133	-3.6116194880893	0.644510107843205	22970	Gd7 Up	Gd7 Up	20.8145041549683
3027	Region5496	chr3R	8467583	8469109	Gd7	Up	region 189	None	14.7184459012928	-8.47489518292078	-5.85300091298393	-0.771762321867769	No	254	FBgn0266801	chr3R	8365094	8443531	-	Up	Gd7	5.96998024170797	-3.30647516644133	-3.6116194880893	0.644510107843205	24051	Gd7 Up	Gd7 Up	20.6884261430008
3080	Region5578	chr3R	9340815	9341497	Time	Up	None	region 3526	0.447912994329698	0.903664688705614	-0.795881037936605	2.7283836417606	No	330	FBgn0037680	chr3R	9335562	9336877	+	Up	Time	-0.00634500411941515	0.0874828846641865	-0.110674269791777	0.552455807327221	3937	Time Up	Time Up	3.28083944908782
3081	Region5579	chr3R	9341721	9342193	Time	Up	None	region 3526	-0.551505050654739	0.660998437197802	0.134636131717876	1.85443970544094	Yes	330	FBgn0037680	chr3R	9335562	9336877	+	Up	Time	-0.00634500411941515	0.0874828846641865	-0.110674269791777	0.552455807327221	4843	Time Up	Time Up	2.40689551276816
3082	Region5579	chr3R	9341721	9342193	Time	Up	None	region 3527	-0.551505050654739	0.660998437197802	0.134636131717876	1.85443970544094	Yes	330	FBgn0037680	chr3R	9335562	9336877	+	Up	Time	-0.00634500411941515	0.0874828846641865	-0.110674269791777	0.552455807327221	4843	Time Up	Time Up	2.40689551276816
3151	Region5692	chr3R	10626236	10627104	Toll9	Up	region 609	None	-3.2969848455173	-1.34503272749156	4.66118679758635	-0.212762913604231	No	442	FBgn0001235	chr3R	10511380	10612999	-	Up	Toll9	-0.842650203903876	-0.718632311901306	2.12627856130649	-0.549254500865341	13236	Toll9 Up	Toll9 Up	6.78746535889284
