Enhancer_row	Enhancer_ID	Enhancer_Chr	Enhancer_Start	Enhancer_End	Enhancer_Factor	Enhancer_Direction	enhancerID	insituID	Enhancer_Gd7	Enhancer_Toll10b	Enhancer_Toll9	Enhancer_Time	Background	Gene_row	Gene_geneID	Gene_Chr	Gene_Start	Gene_End	Gene_Strand	Gene_Direction	Gene_Factor	Gene_Gd7	Gene_Toll10b	Gene_Toll9	Gene_Time	Distance	PROseq_Classification	ATACseq_Classification	pair_score
1228	Region2307	chr2R	12775674	12777789	Toll9	Up	None	None	-0.509798449880129	-6.74639059947945	7.96162294730081	-1.02299789161845	No	3695	FBgn0003326	chr2R	12780863	12800933	+	Up	Toll9	-2.09325947410345	-0.199639729250429	3.11967799693372	-0.558425480827723	3073	Toll9 Up	Toll9 Up	11.0813009442345
1308	Region2437	chr2R	14139796	14141468	Time	Up	None	None	-1.1678712225396	-0.0176809971547942	1.40575071672182	1.29575605428273	Yes	3784	FBgn0033897	chr2R	14148440	14153001	-	Up	Time	-0.102026024340472	0.0649284702535088	0.0502373771154962	0.576200905357535	6971	Time Up	Time Up	1.87195695964026
1320	Region2455	chr2R	14307037	14308400	Toll10b	Down	None	None	-0.109016815138685	-2.07090179644869	2.51758624916049	0.707575312576046	Yes	3805	FBgn0033921	chr2R	14300260	14302245	-	Down	Toll10b	1.41830337535529	-1.86081685851245	0.608409687014818	0.55811700555386	4791	Toll10b Down	Toll10b Down	3.93171865496114
1378	Region2532	chr2R	15349279	15351088	Time	Up	None	region 884	-1.92529926102398	1.36078885337324	0.267078094776609	2.40625092093309	Yes	3871	FBgn0034013	chr2R	15357028	15367152	+	Up	Time	0.0948473087586569	-0.83915997827408	1.0153900248123	1.60978961503559	5939	Time Up	Time Up	4.01604053596868
1379	Region2533	chr2R	15352178	15352926	Time	Up	None	region 884	0.373674113287081	-1.58197893233728	0.773332776668568	2.56143172407246	Yes	3871	FBgn0034013	chr2R	15357028	15367152	+	Up	Time	0.0948473087586569	-0.83915997827408	1.0153900248123	1.60978961503559	4101	Time Up	Time Up	4.17122133910805
1380	Region2533	chr2R	15352178	15352926	Time	Up	None	region 884	0.340069496927803	-0.430373364073877	-0.444929085878746	2.56143172407246	No	3871	FBgn0034013	chr2R	15357028	15367152	+	Up	Time	0.0948473087586569	-0.83915997827408	1.0153900248123	1.60978961503559	4101	Time Up	Time Up	4.17122133910805
1442	Region2580	chr2R	15899106	15900273	Time	Up	region 94	region 943	2.20273073647071	-2.4976623248974	0.424034509096351	0.578288562826728	Yes	3900	FBgn0053463	chr2R	15895832	15896427	-	Up	Time	-0.148816925048349	-0.298192156596097	0.609093775098631	0.851796274134168	2678	Time Up	Time Up	1.4300848369609
1443	Region2580	chr2R	15899106	15900273	Time	Up	region 94	region 944	2.20273073647071	-2.4976623248974	0.424034509096351	0.578288562826728	Yes	3900	FBgn0053463	chr2R	15895832	15896427	-	Up	Time	-0.148816925048349	-0.298192156596097	0.609093775098631	0.851796274134168	2678	Time Up	Time Up	1.4300848369609
1444	Region2580	chr2R	15899106	15900273	Time	Up	region 94	region 945	2.20273073647071	-2.4976623248974	0.424034509096351	0.578288562826728	Yes	3900	FBgn0053463	chr2R	15895832	15896427	-	Up	Time	-0.148816925048349	-0.298192156596097	0.609093775098631	0.851796274134168	2678	Time Up	Time Up	1.4300848369609
1466	Region2607	chr2R	16154053	16155042	Time	Up	region 376	None	-7.24069144916075	2.59253268768902	4.88534940514465	2.5081080193661	No	3930	FBgn0029175	chr2R	16146385	16148657	-	Up	Time	-0.489410669173145	0.410754030540959	0.105567374969859	0.658399121133094	5395	Time Up	Time Up	3.16650714049919
1467	Region2607	chr2R	16154053	16155042	Time	Up	region 376	None	-6.69299463394365	3.7737197491892	3.10478044728549	2.5081080193661	No	3930	FBgn0029175	chr2R	16146385	16148657	-	Up	Time	-0.489410669173145	0.410754030540959	0.105567374969859	0.658399121133094	5395	Time Up	Time Up	3.16650714049919
1481	Region2631	chr2R	16499703	16500302	Toll9	Up	None	None	-2.50816795331784	-1.10114732778002	3.55921237425856	0.170132346438197	Yes	3959	FBgn0011260	chr2R	16503548	16532397	+	Up	Toll9	-0.600218305950294	-0.208639695523305	1.10099823944463	1.09164856098236	3245	Toll9 Up	Toll9 Up	4.66021061370319
1560	Region2723	chr2R	17803894	17804883	Toll10b	Down	None	region 1051	4.97929878256266	-7.56370157330946	3.24189786282092	-1.50262925928688	No	4063	FBgn0259211	chr2R	17808411	17840871	+	Down	Toll10b	1.83412118542862	-2.77322206982097	1.28707864893478	-1.0955843744415	3527	Toll10b Down	Toll10b Down	10.3369236431304
1561	Region2723	chr2R	17803894	17804883	Toll10b	Down	None	region 1052	4.97929878256266	-7.56370157330946	3.24189786282092	-1.50262925928688	No	4063	FBgn0259211	chr2R	17808411	17840871	+	Down	Toll10b	1.83412118542862	-2.77322206982097	1.28707864893478	-1.0955843744415	3527	Toll10b Down	Toll10b Down	10.3369236431304
1562	Region2723	chr2R	17803894	17804883	Toll10b	Down	None	region 1051	3.36355356658434	-6.24541957902713	3.28600333669054	-1.50262925928688	No	4063	FBgn0259211	chr2R	17808411	17840871	+	Down	Toll10b	1.83412118542862	-2.77322206982097	1.28707864893478	-1.0955843744415	3527	Toll10b Down	Toll10b Down	9.0186416488481
1563	Region2723	chr2R	17803894	17804883	Toll10b	Down	None	region 1052	3.36355356658434	-6.24541957902713	3.28600333669054	-1.50262925928688	No	4063	FBgn0259211	chr2R	17808411	17840871	+	Down	Toll10b	1.83412118542862	-2.77322206982097	1.28707864893478	-1.0955843744415	3527	Toll10b Down	Toll10b Down	9.0186416488481
1589	Region2763	chr2R	18306743	18307589	Toll9	Up	None	None	-4.25006537242873	-0.277185823065123	5.31605976982402	1.24713120966123	No	4095	FBgn0034327	chr2R	18303596	18303952	-	Up	Toll9	-1.60894583839546	0.210953589909514	1.90092719163842	0.657532636832601	2790	Toll9 Up	Toll9 Up	7.21698696146244
1620	Region2831	chr2R	19275178	19275920	Time	Up	None	None	-0.288057124091511	1.39146342011443	-1.14275343567264	2.20481756558646	Yes	4151	FBgn0003254	chr2R	19278129	19280168	+	Up	Time	0.520784588920619	-0.239910387698862	-0.381233606906403	1.11368229095792	2208	Time Up	Time Up	3.31849985654438
1638	Region2859	chr2R	19661457	19662312	Time	Down	None	None	4.76841169433243	-2.58768163665406	-2.81499534379697	-14.4104410125918	No	4177	FBgn0015949	chr2R	19664665	19668248	-	Down	Time	1.13557849925854	-0.85195602238868	-0.382844755711381	-2.85876847104498	2352	Time Down	Time Down	17.2692094836368
1695	Region2990	chr2R	21250131	21251816	Toll10b	Down	None	None	2.85319751784429	-7.24246366006455	4.71969574347268	-0.674919519982135	No	4262	FBgn0034606	chr2R	21218875	21238873	-	Down	Toll10b	1.33092453888429	-2.40606834095006	1.47085895184244	-0.91175683198401	11257	Toll10b Down	Toll10b Down	9.64853200101461
1705	Region3002	chr2R	21368912	21369980	Gd7	Up	region 106	None	17.4941382058907	-10.8546153771469	-8.35617090693738	-2.48494452837687	No	4275	FBgn0000395	chr2R	21356009	21366843	-	Up	Gd7	8.33961633635676	-6.12614256528663	-2.98965080474062	-1.52698576439372	2068	Gd7 Up	Gd7 Up	25.8337545422475
1706	Region3002	chr2R	21368912	21369980	Gd7	Up	region 106	None	17.0670544311263	-10.5217567209892	-8.32759689456635	-2.48494452837687	No	4275	FBgn0000395	chr2R	21356009	21366843	-	Up	Gd7	8.33961633635676	-6.12614256528663	-2.98965080474062	-1.52698576439372	2068	Gd7 Up	Gd7 Up	25.4066707674831
1897	Region3238	chr2R	24580311	24581458	Toll10b	Down	None	None	1.55404527955818	-10.5433637094639	9.30039208722182	1.11251472836068	No	4525	FBgn0035028	chr2R	24574990	24577461	+	Down	Toll10b	0.308020473655364	-0.737152374683184	0.586301495344744	-0.506595320017597	2849	Toll10b Down	Toll10b Down	11.2805160841471
1924	Region3305	chr3L	40052	40733	Toll10b	Down	region 117	None	6.2508709295526	-6.95222826648495	1.68509214079222	0.870864727118721	No	1768	FBgn0052475	chr3L	24193	26075	+	Down	Toll10b	5.57997984334054	-7.88646675417272	3.16487802783886	0.413439423919758	13976	Toll10b Down	Toll10b Down	14.8386950206577
2048	Region3542	chr3L	2879482	2880852	Toll9	Up	None	None	-0.843886609308298	0.116903001571504	0.757287489936607	-1.16010946259196	Yes	1967	FBgn0263392	chr3L	2788553	2871710	-	Up	Toll9	-2.37247589517975	0.540454924293852	2.49018238672494	2.03032416099649	7771	Toll9 Up	Toll9 Up	3.24746987666155
2049	Region3543	chr3L	2881200	2882832	Toll9	Up	None	None	-2.81580600460659	-0.797526180207927	3.63464084402421	0.0705587659447494	Yes	1967	FBgn0263392	chr3L	2788553	2871710	-	Up	Toll9	-2.37247589517975	0.540454924293852	2.49018238672494	2.03032416099649	9489	Toll9 Up	Toll9 Up	6.12482323074915
2050	Region3543	chr3L	2881200	2882832	Toll9	Up	None	None	-1.02422959896419	-0.707793484099005	1.90316438558687	0.0705587659447494	Yes	1967	FBgn0263392	chr3L	2788553	2871710	-	Up	Toll9	-2.37247589517975	0.540454924293852	2.49018238672494	2.03032416099649	9489	Toll9 Up	Toll9 Up	4.39334677231181
2051	Region3543	chr3L	2881200	2882832	Toll9	Up	None	None	-2.68934871402344	-2.49972325895433	5.36532377878919	0.0705587659447494	No	1967	FBgn0263392	chr3L	2788553	2871710	-	Up	Toll9	-2.37247589517975	0.540454924293852	2.49018238672494	2.03032416099649	9489	Toll9 Up	Toll9 Up	7.85550616551413
2080	Region3578	chr3L	3307640	3308182	Gd7	Up	None	None	5.6104811721119	-6.72710919689862	0.696973916646366	-3.68854282385082	No	2005	FBgn0035432	chr3L	3310530	3313297	+	Up	Gd7	0.893914473838008	-0.399688876707675	-0.670895829024341	-0.598727391028693	2347	Gd7 Up	Gd7 Up	6.50439564594991
2084	Region3588	chr3L	3408680	3409437	Toll10b	Up	None	None	0.259127350941698	4.33638867420134	-5.35614093334528	1.41776886844906	No	2017	FBgn0014388	chr3L	3402959	3404725	-	Up	Toll10b	-2.16580191404587	2.4753662851842	-0.42969769317936	1.39603263001105	3954	Toll10b Up	Toll10b Up	6.81175495938554
2127	Region3665	chr3L	4546266	4547293	Toll10b	Up	region 407	None	-9.05214232559996	18.3223678640432	-10.2758395807819	1.31614659548356	No	2084	FBgn0035558	chr3L	4551098	4552563	+	Up	Toll10b	-1.0837577797226	3.77550002780993	-3.67464461724456	0.851428730345196	3804	Toll10b Up	Toll10b Up	22.0978678918531
2128	Region3665	chr3L	4546266	4547293	Toll10b	Up	region 408	None	-9.05214232559996	18.3223678640432	-10.2758395807819	1.31614659548356	No	2084	FBgn0035558	chr3L	4551098	4552563	+	Up	Toll10b	-1.0837577797226	3.77550002780993	-3.67464461724456	0.851428730345196	3804	Toll10b Up	Toll10b Up	22.0978678918531
2129	Region3665	chr3L	4546266	4547293	Toll10b	Up	region 407	None	-9.48324776916125	18.2063736337212	-9.75681723605438	1.31614659548356	No	2084	FBgn0035558	chr3L	4551098	4552563	+	Up	Toll10b	-1.0837577797226	3.77550002780993	-3.67464461724456	0.851428730345196	3804	Toll10b Up	Toll10b Up	21.9818736615311
2130	Region3665	chr3L	4546266	4547293	Toll10b	Up	region 408	None	-9.48324776916125	18.2063736337212	-9.75681723605438	1.31614659548356	No	2084	FBgn0035558	chr3L	4551098	4552563	+	Up	Toll10b	-1.0837577797226	3.77550002780993	-3.67464461724456	0.851428730345196	3804	Toll10b Up	Toll10b Up	21.9818736615311
2202	Region3804	chr3L	7155951	7157219	Toll9	Up	None	region 2188	-1.89533770803875	-0.0930241443980079	1.87073996090938	-0.35011226230876	Yes	2190	FBgn0265296	chr3L	7161360	7189315	-	Up	Toll9	-1.24407629580784	-0.194701808470755	1.9578172893082	0.120374784430681	4140	Toll9 Up	Toll9 Up	3.82855725021758
2263	Region3895	chr3L	8669796	8671796	Time	Down	None	region 2284	1.06585190574298	-2.06720594591371	0.923892671177529	-4.31045754161177	No	2300	FBgn0001168	chr3L	8676250	8678420	+	Down	Time	0.356102882121074	-0.48600189578679	0.178388171073753	-3.62416102547615	4453	Time Down	Time Down	7.93461856708792
2264	Region3895	chr3L	8669796	8671796	Time	Down	None	region 2285	1.06585190574298	-2.06720594591371	0.923892671177529	-4.31045754161177	No	2300	FBgn0001168	chr3L	8676250	8678420	+	Down	Time	0.356102882121074	-0.48600189578679	0.178388171073753	-3.62416102547615	4453	Time Down	Time Down	7.93461856708792
2265	Region3895	chr3L	8669796	8671796	Time	Down	None	region 2286	1.06585190574298	-2.06720594591371	0.923892671177529	-4.31045754161177	No	2300	FBgn0001168	chr3L	8676250	8678420	+	Down	Time	0.356102882121074	-0.48600189578679	0.178388171073753	-3.62416102547615	4453	Time Down	Time Down	7.93461856708792
2266	Region3895	chr3L	8669796	8671796	Time	Down	None	region 2287	1.06585190574298	-2.06720594591371	0.923892671177529	-4.31045754161177	No	2300	FBgn0001168	chr3L	8676250	8678420	+	Down	Time	0.356102882121074	-0.48600189578679	0.178388171073753	-3.62416102547615	4453	Time Down	Time Down	7.93461856708792
2272	Region3903	chr3L	8824532	8824880	Toll9	Up	None	None	1.26620333934892	-7.07209553314902	6.26523049155222	2.31674973067487	No	2305	FBgn0263930	chr3L	8828233	8889315	+	Up	Toll9	-1.66735827067306	-1.13681200060481	3.81840693412581	1.39884515709278	3352	Toll9 Up	Toll9 Up	10.083637425678
2304	Region3972	chr3L	9505074	9505446	Toll10b	Up	None	region 2363	-1.71756531215892	2.46169248949787	-0.896267750169974	0.041761498050631	Yes	2360	FBgn0036008	chr3L	9507582	9509452	-	Up	Toll10b	-1.34493804880406	1.41741508196551	-0.103515513795045	0.898182181149096	2135	Toll10b Up	Toll10b Up	3.87910757146338
2305	Region3972	chr3L	9505074	9505446	Toll10b	Up	None	region 2364	-1.71756531215892	2.46169248949787	-0.896267750169974	0.041761498050631	Yes	2360	FBgn0036008	chr3L	9507582	9509452	-	Up	Toll10b	-1.34493804880406	1.41741508196551	-0.103515513795045	0.898182181149096	2135	Toll10b Up	Toll10b Up	3.87910757146338
2331	Region4028	chr3L	10677956	10678182	Gd7	Up	None	None	4.24998516346204	-2.17436202192395	-2.5957153574413	-1.02158439584796	No	2410	FBgn0010762	chr3L	10685050	10689107	+	Up	Gd7	1.14139142286296	-0.779725495613458	-0.489256722826911	-0.260978699949057	6867	Gd7 Up	Gd7 Up	5.391376586325
2360	Region4076	chr3L	11242733	11244529	Gd7	Up	None	region 2471	5.68229989458732	-0.627940505701475	-5.32774471247522	-1.04091087591304	No	2445	FBgn0036150	chr3L	11233023	11235938	-	Up	Gd7	2.71228043229187	-2.02280860558943	-0.930843856404829	-0.853788150599677	6794	Gd7 Up	Gd7 Up	8.39458032687919
2361	Region4076	chr3L	11242733	11244529	Gd7	Up	None	region 2472	5.68229989458732	-0.627940505701475	-5.32774471247522	-1.04091087591304	No	2445	FBgn0036150	chr3L	11233023	11235938	-	Up	Gd7	2.71228043229187	-2.02280860558943	-0.930843856404829	-0.853788150599677	6794	Gd7 Up	Gd7 Up	8.39458032687919
2362	Region4076	chr3L	11242733	11244529	Gd7	Up	None	region 2473	5.68229989458732	-0.627940505701475	-5.32774471247522	-1.04091087591304	No	2445	FBgn0036150	chr3L	11233023	11235938	-	Up	Gd7	2.71228043229187	-2.02280860558943	-0.930843856404829	-0.853788150599677	6794	Gd7 Up	Gd7 Up	8.39458032687919
2363	Region4076	chr3L	11242733	11244529	Gd7	Up	None	region 2474	5.68229989458732	-0.627940505701475	-5.32774471247522	-1.04091087591304	No	2445	FBgn0036150	chr3L	11233023	11235938	-	Up	Gd7	2.71228043229187	-2.02280860558943	-0.930843856404829	-0.853788150599677	6794	Gd7 Up	Gd7 Up	8.39458032687919
2364	Region4076	chr3L	11242733	11244529	Gd7	Up	None	region 2475	5.68229989458732	-0.627940505701475	-5.32774471247522	-1.04091087591304	No	2445	FBgn0036150	chr3L	11233023	11235938	-	Up	Gd7	2.71228043229187	-2.02280860558943	-0.930843856404829	-0.853788150599677	6794	Gd7 Up	Gd7 Up	8.39458032687919
2365	Region4076	chr3L	11242733	11244529	Gd7	Up	None	region 2476	5.68229989458732	-0.627940505701475	-5.32774471247522	-1.04091087591304	No	2445	FBgn0036150	chr3L	11233023	11235938	-	Up	Gd7	2.71228043229187	-2.02280860558943	-0.930843856404829	-0.853788150599677	6794	Gd7 Up	Gd7 Up	8.39458032687919
2366	Region4076	chr3L	11242733	11244529	Gd7	Up	None	region 2477	5.68229989458732	-0.627940505701475	-5.32774471247522	-1.04091087591304	No	2445	FBgn0036150	chr3L	11233023	11235938	-	Up	Gd7	2.71228043229187	-2.02280860558943	-0.930843856404829	-0.853788150599677	6794	Gd7 Up	Gd7 Up	8.39458032687919
2367	Region4076	chr3L	11242733	11244529	Gd7	Up	None	region 2471	5.58115099709548	0.0420913181107151	-5.96213127156315	-1.04091087591304	No	2445	FBgn0036150	chr3L	11233023	11235938	-	Up	Gd7	2.71228043229187	-2.02280860558943	-0.930843856404829	-0.853788150599677	6794	Gd7 Up	Gd7 Up	8.29343142938735
2368	Region4076	chr3L	11242733	11244529	Gd7	Up	None	region 2472	5.58115099709548	0.0420913181107151	-5.96213127156315	-1.04091087591304	No	2445	FBgn0036150	chr3L	11233023	11235938	-	Up	Gd7	2.71228043229187	-2.02280860558943	-0.930843856404829	-0.853788150599677	6794	Gd7 Up	Gd7 Up	8.29343142938735
2369	Region4076	chr3L	11242733	11244529	Gd7	Up	None	region 2473	5.58115099709548	0.0420913181107151	-5.96213127156315	-1.04091087591304	No	2445	FBgn0036150	chr3L	11233023	11235938	-	Up	Gd7	2.71228043229187	-2.02280860558943	-0.930843856404829	-0.853788150599677	6794	Gd7 Up	Gd7 Up	8.29343142938735
2370	Region4076	chr3L	11242733	11244529	Gd7	Up	None	region 2474	5.58115099709548	0.0420913181107151	-5.96213127156315	-1.04091087591304	No	2445	FBgn0036150	chr3L	11233023	11235938	-	Up	Gd7	2.71228043229187	-2.02280860558943	-0.930843856404829	-0.853788150599677	6794	Gd7 Up	Gd7 Up	8.29343142938735
2371	Region4076	chr3L	11242733	11244529	Gd7	Up	None	region 2475	5.58115099709548	0.0420913181107151	-5.96213127156315	-1.04091087591304	No	2445	FBgn0036150	chr3L	11233023	11235938	-	Up	Gd7	2.71228043229187	-2.02280860558943	-0.930843856404829	-0.853788150599677	6794	Gd7 Up	Gd7 Up	8.29343142938735
2372	Region4076	chr3L	11242733	11244529	Gd7	Up	None	region 2476	5.58115099709548	0.0420913181107151	-5.96213127156315	-1.04091087591304	No	2445	FBgn0036150	chr3L	11233023	11235938	-	Up	Gd7	2.71228043229187	-2.02280860558943	-0.930843856404829	-0.853788150599677	6794	Gd7 Up	Gd7 Up	8.29343142938735
2373	Region4076	chr3L	11242733	11244529	Gd7	Up	None	region 2477	5.58115099709548	0.0420913181107151	-5.96213127156315	-1.04091087591304	No	2445	FBgn0036150	chr3L	11233023	11235938	-	Up	Gd7	2.71228043229187	-2.02280860558943	-0.930843856404829	-0.853788150599677	6794	Gd7 Up	Gd7 Up	8.29343142938735
2492	Region4389	chr3L	15232644	15233361	Toll9	Up	None	region 2718	0.41864883178891	-5.08694506623615	5.02890502493136	-1.20117554680663	No	2653	FBgn0029114	chr3L	15236121	15240158	+	Up	Toll9	-1.03967525271491	-0.272964586549404	1.78650599137177	-0.716675722242979	2759	Toll9 Up	Toll9 Up	6.81541101630313
2495	Region4393	chr3L	15261743	15263107	Toll9	Up	None	None	-1.03291262350406	-2.74922761497266	4.88506394734306	-0.345444698579921	Yes	2653	FBgn0029114	chr3L	15236121	15240158	+	Up	Toll9	-1.03967525271491	-0.272964586549404	1.78650599137177	-0.716675722242979	21584	Toll9 Up	Toll9 Up	6.67156993871483
2572	Region4515	chr3L	16661138	16661865	Time	Up	None	region 2770	-0.869961165194448	1.17897900083416	-0.322722927360011	1.48498586307437	Yes	2756	FBgn0040512	chr3L	16671798	16673499	-	Up	Time	-0.45905158440776	0.480259812272749	-0.0305183499629604	1.52692783548309	9932	Time Up	Time Up	3.01191369855746
2573	Region4515	chr3L	16661138	16661865	Time	Up	None	region 2771	-0.869961165194448	1.17897900083416	-0.322722927360011	1.48498586307437	Yes	2756	FBgn0040512	chr3L	16671798	16673499	-	Up	Time	-0.45905158440776	0.480259812272749	-0.0305183499629604	1.52692783548309	9932	Time Up	Time Up	3.01191369855746
2651	Region4687	chr3L	19170377	19170890	Gd7	Down	None	None	-1.74031111166071	-0.113046460020322	1.92718355869179	0.775992650248257	Yes	2882	FBgn0016797	chr3L	19143869	19146286	-	Down	Gd7	-1.25932041167341	0.353743443774677	1.23060841702086	0.544491548770071	24090	Gd7 Down	Gd7 Down	2.99963152333412
2661	Region4706	chr3L	19562102	19563502	Toll10b	Down	None	None	3.58646558190285	-7.70278412363922	4.72696332789529	-0.882602320158025	No	2902	FBgn0005564	chr3L	19568624	19574695	-	Down	Toll10b	0.723878345624769	-1.0226454121998	0.409961147050753	0.0181986481681588	5121	Toll10b Down	Toll10b Down	8.72542953583902
2662	Region4706	chr3L	19562102	19563502	Toll10b	Down	None	None	3.30551740454119	-8.66172840720554	6.02319938948113	-0.882602320158025	No	2902	FBgn0005564	chr3L	19568624	19574695	-	Down	Toll10b	0.723878345624769	-1.0226454121998	0.409961147050753	0.0181986481681588	5121	Toll10b Down	Toll10b Down	9.68437381940534
2663	Region4707	chr3L	19563882	19565001	Toll10b	Down	None	None	2.67426373584507	-8.18461205110787	6.28019487701199	-0.889561840110608	No	2902	FBgn0005564	chr3L	19568624	19574695	-	Down	Toll10b	0.723878345624769	-1.0226454121998	0.409961147050753	0.0181986481681588	3622	Toll10b Down	Toll10b Down	9.20725746330767
2670	Region4720	chr3L	19791248	19792174	Toll10b	Up	None	region 2987	-1.31708189665862	2.05303045211377	-1.11185814291888	0.0578012096598689	Yes	2921	FBgn0261283	chr3L	19794910	19798736	+	Up	Toll10b	-0.279160679755162	0.722140342737189	-0.605086147037282	-0.0697085419977042	2735	Toll10b Up	Toll10b Up	2.77517079485096
2671	Region4720	chr3L	19791248	19792174	Toll10b	Up	None	region 2988	-1.31708189665862	2.05303045211377	-1.11185814291888	0.0578012096598689	Yes	2921	FBgn0261283	chr3L	19794910	19798736	+	Up	Toll10b	-0.279160679755162	0.722140342737189	-0.605086147037282	-0.0697085419977042	2735	Toll10b Up	Toll10b Up	2.77517079485096
2777	Region4887	chr3L	21879247	21879882	Time	Up	None	None	-0.873537763990078	1.33824918375597	-0.269042826384954	1.75949417697382	Yes	3076	FBgn0262737	chr3L	21907822	21925261	+	Up	Time	-1.38460786485924	1.08430901145454	0.404721706677225	1.78674957981904	27939	Time Up	Time Up	3.54624375679286
2778	Region4888	chr3L	21880217	21880870	Time	Up	None	None	-2.0310733339162	1.92934540532574	0.342629271656529	2.87524932249807	Yes	3076	FBgn0262737	chr3L	21907822	21925261	+	Up	Time	-1.38460786485924	1.08430901145454	0.404721706677225	1.78674957981904	26951	Time Up	Time Up	4.66199890231711
2875	Region5163	chr3R	4804344	4804614	Time	Up	None	None	-0.918142068430755	1.71915686032094	-0.892028877834246	1.25515807220364	Yes	52	FBgn0260794	chr3R	4787830	4801723	-	Up	Time	-0.0974133220971855	-0.102690059142053	0.272553474050395	0.663867314275257	2620	Time Up	Time Up	1.9190253864789
2889	Region5209	chr3R	5038686	5039610	Toll10b	Down	None	None	3.99852136613054	-5.16148361477645	1.40459791063209	-1.491642414982	No	60	FBgn0010313	chr3R	5084376	5086025	-	Down	Toll10b	0.557168791073437	-0.68317838990728	0.173782801596169	-0.358989136898017	44765	Toll10b Down	Toll10b Down	5.84466200468373
2890	Region5209	chr3R	5038686	5039610	Toll10b	Down	None	None	3.44583600132298	-4.66431205049418	1.36954066138324	-1.491642414982	No	60	FBgn0010313	chr3R	5084376	5086025	-	Down	Toll10b	0.557168791073437	-0.68317838990728	0.173782801596169	-0.358989136898017	44765	Toll10b Down	Toll10b Down	5.34749044040146
2896	Region5220	chr3R	5089384	5090896	Toll10b	Down	None	None	5.36346758460831	-5.67067401267709	0.298014399330482	-0.359957588537461	No	60	FBgn0010313	chr3R	5084376	5086025	-	Down	Toll10b	0.557168791073437	-0.68317838990728	0.173782801596169	-0.358989136898017	3358	Toll10b Down	Toll10b Down	6.35385240258437
2897	Region5220	chr3R	5089384	5090896	Toll10b	Down	None	None	6.47538923886931	-5.45549150939453	-0.949574472385902	-0.359957588537461	No	60	FBgn0010313	chr3R	5084376	5086025	-	Down	Toll10b	0.557168791073437	-0.68317838990728	0.173782801596169	-0.358989136898017	3358	Toll10b Down	Toll10b Down	6.13866989930181
2900	Region5230	chr3R	5120258	5120954	Time	Down	None	None	4.54798498094862	-3.85435611033503	-0.834061928869481	-2.43423499734303	No	61	FBgn0037293	chr3R	5128168	5129712	+	Down	Time	-0.356593794815955	0.647286836682999	-0.397673589392736	-1.54302487543569	7213	Time Down	Time Down	3.97725987277872
3016	Region5495	chr3R	8466502	8467256	Gd7	Up	region 189	None	14.9215215325213	-7.36132731216063	-7.93438988387107	-0.667254298103339	No	254	FBgn0266801	chr3R	8365094	8443531	-	Up	Gd7	5.96998024170797	-3.30647516644133	-3.6116194880893	0.644510107843205	22970	Gd7 Up	Gd7 Up	20.8915017742293
3017	Region5496	chr3R	8467583	8469109	Gd7	Up	region 189	None	14.7948743059132	-8.59272544725156	-5.90722331578388	-0.772178171126802	No	254	FBgn0266801	chr3R	8365094	8443531	-	Up	Gd7	5.96998024170797	-3.30647516644133	-3.6116194880893	0.644510107843205	24051	Gd7 Up	Gd7 Up	20.7648545476212
3070	Region5578	chr3R	9340815	9341497	Time	Up	None	region 3526	0.448359431514156	0.930984405111611	-0.832497985410459	2.72583302990606	Yes	330	FBgn0037680	chr3R	9335562	9336877	+	Up	Time	-0.00634500411941515	0.0874828846641865	-0.110674269791777	0.552455807327221	3937	Time Up	Time Up	3.27828883723328
3071	Region5579	chr3R	9341721	9342193	Time	Up	None	region 3526	-0.575046534004609	0.696511903165781	0.116784492346244	1.85233878203312	Yes	330	FBgn0037680	chr3R	9335562	9336877	+	Up	Time	-0.00634500411941515	0.0874828846641865	-0.110674269791777	0.552455807327221	4843	Time Up	Time Up	2.40479458936034
3072	Region5579	chr3R	9341721	9342193	Time	Up	None	region 3527	-0.575046534004609	0.696511903165781	0.116784492346244	1.85233878203312	Yes	330	FBgn0037680	chr3R	9335562	9336877	+	Up	Time	-0.00634500411941515	0.0874828846641865	-0.110674269791777	0.552455807327221	4843	Time Up	Time Up	2.40479458936034
3141	Region5692	chr3R	10626236	10627104	Toll9	Up	region 609	None	-3.34005373656768	-1.29737064391052	4.66058030089798	-0.214784702841764	No	442	FBgn0001235	chr3R	10511380	10612999	-	Up	Toll9	-0.842650203903876	-0.718632311901306	2.12627856130649	-0.549254500865341	13236	Toll9 Up	Toll9 Up	6.78685886220447
3142	Region5692	chr3R	10626236	10627104	Toll9	Up	region 609	None	-3.16559630499946	-0.89593360340629	4.06609374111224	-0.214784702841764	No	442	FBgn0001235	chr3R	10511380	10612999	-	Up	Toll9	-0.842650203903876	-0.718632311901306	2.12627856130649	-0.549254500865341	13236	Toll9 Up	Toll9 Up	6.19237230241873
3402	Region6171	chr3R	16773067	16773836	Time	Down	None	None	-1.81740838991601	1.51079114945144	0.475633241675103	-5.40516027093428	No	854	FBgn0063261	chr3R	16750971	16751273	-	Down	Time	-0.183455218875637	-0.683753077966205	1.1820223004443	-2.5459890756378	21793	Time Down	Time Down	7.95114934657208
