# Program:featureCounts v2.0.0; Command:"featureCounts" "-t" "ppc" "-g" "transcript_id" "-a" "/proj/snic2019-30-14/private/genomes/dm6/annotation/Drosophila_melanogaster.BDGP6.28.99.PROseq.gtf" "-o" "ChIPseq/ATAC_PPC.featureCount.count.tab.txt" "/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727933.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727934.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727935.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727936.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727937.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727938.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727939.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727940.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727941.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727942.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727943.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727944.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727945.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727946.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727947.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727948.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727949.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727950.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727951.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727952.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727953.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727954.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727955.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727956.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727957.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727958.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727959.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727960.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727961.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727962.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727963.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727964.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727965.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727966.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727967.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727968.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727969.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727970.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727971.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727972.dm6.bowtie2.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727933.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727934.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727935.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727936.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727937.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727938.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727939.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727940.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727941.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727942.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727943.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727944.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727945.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727946.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727947.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727948.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727949.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727950.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727951.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727952.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727953.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727954.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727955.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727956.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727957.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727958.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727959.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727960.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727961.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727962.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727963.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727964.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727965.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727966.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727967.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727968.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727969.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727970.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727971.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/Wieschaus_ATAC_seq_mapped_dm6/bam_dm6/SRR3727972.dm6.bowtie2.sorted.bam
FBtr0078924	3R	4426980	4427130	+	151	2	1	2	1	4	2	4	7	16	16	10	6	8	10	10	8	10	11	15	5	20	4	12	14	9	14	5	18	18	12	9	16	6	37	18	24	15	17	33	17
FBtr0078946	3R	4429235	4429385	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0336458	3R	4429235	4429385	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0346646	3R	4433795	4433945	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0078944	3R	4433795	4433945	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0078925	3R	4433915	4434065	+	151	16	5	8	6	6	13	12	7	16	11	8	14	19	14	23	26	39	26	37	24	18	36	28	23	15	18	26	36	35	35	36	39	28	39	39	41	38	36	35	29
FBtr0078943	3R	4437229	4437379	-	151	0	3	4	2	3	5	6	3	1	17	6	6	5	12	9	12	12	12	25	5	13	7	13	12	9	9	12	6	12	5	14	13	12	24	10	4	17	13	14	11
FBtr0078926	3R	4437337	4437487	+	151	4	2	5	7	11	11	14	11	24	21	14	8	10	15	13	36	40	24	22	19	25	31	19	31	17	30	16	42	27	21	32	39	21	41	48	24	36	28	27	34
FBtr0078941	3R	4450743	4450893	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0078942	3R	4450743	4450893	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0335431	3R	4453216	4453366	-	151	11	9	17	23	12	12	21	32	31	32	28	18	19	20	12	45	33	33	46	34	39	44	30	23	26	36	39	39	54	46	60	54	35	99	100	56	87	72	57	77
FBtr0306343	3R	4462783	4462933	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0306344	3R	4462783	4462933	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0078938	3R	4468533	4468683	-	151	7	7	3	4	17	14	18	9	24	25	13	17	14	15	11	29	20	24	23	13	13	22	25	44	21	28	16	24	18	23	29	22	17	48	26	22	22	38	25	25
FBtr0345142	3R	4471179	4471329	-	151	9	29	21	17	27	27	29	22	61	27	44	31	30	41	36	76	55	55	61	36	35	30	53	41	45	53	32	57	88	40	46	73	44	98	102	51	46	51	53	56
FBtr0078937	3R	4471503	4471653	-	151	23	10	17	25	33	34	32	26	82	48	34	29	49	81	55	101	85	46	56	49	48	42	62	68	46	57	67	82	89	75	81	106	56	85	91	65	82	72	54	68
FBtr0335430	3R	4475326	4475476	-	151	2	9	4	9	8	12	8	8	8	13	5	8	8	14	9	10	11	14	16	13	8	14	26	11	11	23	13	33	25	15	19	29	10	26	12	22	24	20	23	14
FBtr0078935	3R	4478749	4478899	-	151	8	5	9	12	4	5	11	8	20	23	18	10	13	12	8	30	20	34	40	28	11	20	19	20	34	34	20	40	32	25	24	31	27	55	52	29	48	49	26	38
FBtr0335429	3R	4479006	4479156	-	151	2	3	3	6	4	3	7	6	14	4	3	4	11	6	5	6	3	6	11	12	7	16	0	9	10	12	10	10	8	15	13	10	5	18	12	6	7	11	10	20
FBtr0078936	3R	4479107	4479257	-	151	3	0	1	2	2	5	5	2	11	9	4	1	2	17	7	28	24	20	14	9	9	10	9	13	5	14	5	17	20	13	20	27	19	30	39	27	43	26	30	38
FBtr0299947	3R	4480762	4480912	+	151	3	10	7	4	3	6	6	13	13	14	14	7	12	19	14	21	4	18	12	13	15	14	20	14	15	11	21	17	24	26	18	18	5	26	10	20	9	21	7	16
FBtr0078928	3R	4484958	4485108	+	151	4	6	6	12	12	9	13	9	23	20	10	6	15	21	26	32	39	40	26	12	29	26	36	18	24	29	29	49	42	45	42	60	31	72	52	36	63	36	49	47
FBtr0112726	3R	4506265	4506415	-	151	4	4	2	3	2	6	5	9	7	3	5	6	12	10	11	14	13	7	13	10	7	9	5	14	11	9	12	8	10	7	19	14	3	19	19	17	4	19	20	12
FBtr0303866	3R	4541306	4541456	+	151	5	4	16	5	3	7	9	8	17	9	12	13	11	25	17	12	13	21	20	7	19	9	14	10	16	14	17	22	31	11	19	9	12	20	13	17	30	26	21	9
FBtr0335239	3R	4557967	4558117	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0303867	3R	4557967	4558117	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0112568	3R	4557967	4558117	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0078855	3R	4612820	4612970	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0300474	3R	4612820	4612970	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0339395	3R	4619203	4619353	+	151	3	1	5	7	6	5	8	4	15	13	18	9	10	10	9	21	8	15	4	22	17	14	20	6	12	16	12	34	18	18	19	19	10	36	20	22	25	39	31	22
FBtr0078895	3R	4640976	4641126	-	151	7	17	14	15	14	13	18	21	50	18	16	28	29	36	34	69	36	53	62	43	34	47	63	44	31	67	37	54	63	54	58	105	51	98	95	51	66	65	58	90
FBtr0301297	3R	4641479	4641629	-	151	9	5	10	35	12	3	12	16	54	36	15	12	21	38	24	65	37	60	59	29	31	60	54	34	32	38	46	66	54	53	64	54	27	71	88	48	65	76	56	67
FBtr0336457	3R	4641738	4641888	-	151	4	3	8	24	6	8	4	11	23	25	11	8	18	16	18	27	14	24	29	14	34	27	34	19	17	21	22	32	30	20	22	43	16	54	46	12	16	53	35	45
FBtr0336456	3R	4641913	4642063	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0301296	3R	4641913	4642063	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0078893	3R	4645555	4645705	-	151	5	6	7	4	6	6	2	7	11	8	13	14	13	17	18	29	25	18	24	17	12	28	19	24	16	28	17	46	24	32	36	47	11	47	45	42	37	43	50	44
FBtr0305313	3R	4645931	4646081	+	151	4	9	11	6	7	11	9	12	14	33	18	20	11	25	12	29	21	18	37	11	19	22	22	20	14	32	24	38	31	22	20	36	22	42	45	37	42	37	25	29
FBtr0078860	3R	4649126	4649276	+	151	1	2	5	1	3	2	5	7	11	10	8	17	9	9	15	24	17	15	18	5	8	24	24	9	21	31	16	36	12	15	15	20	14	37	21	16	18	25	36	19
FBtr0336462	3R	4649304	4649454	+	151	3	3	2	6	14	8	6	7	22	11	13	9	9	18	25	23	11	34	24	22	9	21	25	23	23	28	16	46	23	30	30	38	15	65	35	48	33	34	30	34
FBtr0078861	3R	4654750	4654900	+	151	5	4	0	6	4	2	10	5	15	11	12	7	11	8	20	20	15	20	22	28	17	26	29	16	16	23	22	26	26	23	28	35	33	49	55	23	45	34	35	38
FBtr0308820	3R	4655109	4655259	+	151	4	4	14	16	6	15	6	14	24	22	19	17	23	34	20	51	26	38	33	22	21	21	29	13	21	32	24	28	68	37	39	68	25	61	36	24	47	38	32	33
FBtr0308856	3R	4659529	4659679	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0308858	3R	4659529	4659679	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0308850	3R	4659529	4659679	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0308854	3R	4706096	4706246	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0308853	3R	4706096	4706246	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0078892	3R	4714082	4714232	-	151	6	12	9	12	17	18	16	13	17	35	26	19	28	43	15	35	35	48	43	32	21	22	42	37	36	35	55	61	39	34	50	89	33	71	98	47	85	66	41	73
FBtr0333922	3R	4731778	4731928	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0078891	3R	4731778	4731928	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0089950	3R	4739447	4739597	-	151	0	2	1	2	3	1	1	0	4	5	1	4	0	3	0	4	3	6	3	4	4	2	6	4	2	3	4	7	4	4	8	4	2	7	10	4	5	7	7	5
FBtr0302613	3R	4739515	4739665	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0089949	3R	4739515	4739665	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0302616	3R	4746314	4746464	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0089952	3R	4746314	4746464	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0306654	3R	4748400	4748550	-	151	9	0	9	10	9	9	4	12	33	12	19	19	7	37	18	24	25	26	37	13	23	33	26	23	21	32	28	29	19	20	21	26	15	46	46	25	36	50	33	32
FBtr0302615	3R	4748956	4749106	-	151	9	8	7	21	19	17	14	13	51	17	26	28	18	45	19	52	51	42	33	25	42	41	62	19	25	53	45	41	48	54	56	68	35	89	110	72	74	52	82	69
FBtr0334899	3R	4749985	4750135	+	151	5	4	7	9	3	10	7	1	3	14	21	22	28	16	3	22	18	19	17	17	20	11	38	16	27	21	19	33	32	25	28	30	27	68	44	35	44	44	29	30
FBtr0334965	3R	4768428	4768578	-	151	6	3	3	3	1	6	1	2	3	14	2	0	5	15	6	6	5	3	10	6	5	10	4	8	8	21	8	10	14	4	10	4	4	11	12	3	6	17	9	7
FBtr0345143	3R	4768690	4768840	-	151	5	2	7	3	6	4	2	0	2	16	10	6	4	11	6	11	1	2	6	9	9	10	20	4	8	8	12	18	17	9	10	8	10	7	9	8	5	7	11	7
FBtr0334966	3R	4770876	4771026	-	151	9	14	2	8	6	13	6	6	10	20	13	11	13	22	17	21	13	12	22	13	14	15	30	14	14	30	29	38	12	13	23	20	7	34	24	15	18	24	19	9
FBtr0334964	3R	4773097	4773247	-	151	8	3	8	3	5	14	7	9	12	14	14	18	8	13	8	19	12	25	20	25	22	14	13	17	20	15	16	27	31	14	20	17	12	22	11	15	31	22	19	21
FBtr0078868	3R	4775555	4775705	+	151	16	9	13	28	22	26	11	21	38	24	35	24	11	50	36	57	29	55	50	16	49	37	45	49	37	65	34	66	64	44	73	87	60	120	106	29	84	57	62	74
FBtr0078881	3R	4780202	4780352	-	151	6	5	6	5	7	3	4	2	9	6	12	9	15	10	13	19	9	15	18	10	6	11	14	8	7	12	13	29	17	9	19	24	10	24	26	11	17	15	16	16
FBtr0078880	3R	4784622	4784772	-	151	5	8	11	10	7	15	9	15	26	27	16	20	15	38	9	24	23	22	21	13	23	29	19	15	25	24	30	44	19	18	24	36	9	34	29	28	28	59	33	31
FBtr0301437	3R	4802742	4802892	-	151	7	7	7	5	12	8	5	7	10	16	14	17	11	22	4	16	16	28	35	35	15	20	25	21	22	44	24	23	20	22	15	26	7	35	45	38	46	45	27	40
FBtr0303912	3R	4806363	4806513	-	151	12	4	5	25	10	8	19	16	31	22	27	18	23	34	25	37	41	55	50	17	36	23	47	23	32	45	31	60	40	54	57	65	46	87	85	50	81	78	58	68
FBtr0345175	3R	4811394	4811544	+	151	2	3	4	7	7	14	4	7	17	27	19	10	12	13	15	25	16	9	24	16	13	9	19	16	13	18	14	26	20	17	14	24	10	29	17	10	16	26	20	26
FBtr0344029	3R	4811996	4812146	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0344030	3R	4811996	4812146	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0078876	3R	4811996	4812146	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0078871	3R	4813285	4813435	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0078870	3R	4813285	4813435	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0345174	3R	4813589	4813739	+	151	13	10	9	7	8	13	15	5	15	21	14	14	10	14	15	29	15	19	23	20	25	23	17	35	27	37	16	39	25	13	22	48	15	57	30	19	42	39	33	29
FBtr0078872	3R	4816268	4816418	+	151	5	6	5	11	6	10	6	5	13	9	20	12	13	17	8	21	15	17	19	11	14	5	25	16	9	26	18	29	9	17	13	13	5	20	29	27	14	34	35	15
FBtr0334900	3R	4821332	4821482	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0334901	3R	4821332	4821482	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0078875	3R	4821332	4821482	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0078836	3R	4852763	4852913	+	151	15	10	6	32	21	17	12	14	44	19	25	10	32	40	14	46	46	57	52	10	37	67	49	50	22	55	37	57	49	44	60	74	59	92	118	78	99	111	89	115
