SYMBOL	PC1	PC2	PC3	distance
Su(z)2	0.00458713981683985	-0.00662586149294209	0.0175292823306465	0.0192929943567712
FoxK	0.0191408437565711	0.00147439218988504	0.00190432056673734	0.0192917642755649
CG10165	-0.00623537087106533	-0.0129687000233862	-0.0128338032002813	0.0192814297908599
CG1218	0.00229515598866512	-0.0148430585115807	-0.0120853178591083	0.0192779416625893
Mul1	-0.0172856540856188	0.00833450201218421	-0.00162941071575524	0.0192590950005287
Nrg	0.0157890982817658	-0.010710511712776	-0.00248144379469035	0.0192397569892912
CG14562	0.0165282491499449	-0.00452511229101924	-0.00873160175170207	0.0192327982976819
HP5	0.0181600705992824	-0.00179816682190574	-0.00606758791060795	0.0192311515813089
CG10333	-0.01787793600305	0.00693656055623732	-0.00130644504602553	0.0192209070217246
CG14814	0.0185950985305178	-0.00479431306238262	-0.000745514889028153	0.0192176720637428
Hsp60A	0.0122925056889036	0.0101120225623539	0.0107627235105034	0.0192144454454669
aph-1	-0.0121687762918065	0.0098115423364547	0.011161490225983	0.0192074033519575
PCNA	-0.00787035786319895	0.00660223367380893	-0.0162024303627379	0.0191846493853227
msi	-0.0101098947730013	-0.00152212455490763	-0.0162291282081199	0.0191810176444683
Klp31E	-0.0189880125862795	0.00270066921828301	-6.00102997684343e-05	0.0191792032535079
Pex23	0.0189652411378406	-0.00114847016488312	-0.00250760373914474	0.0191647444973483
AIMP2	-0.00808034115802298	0.00379970792539511	0.016926972452881	0.0191377138124945
CG4615	0.0136711592259618	-0.00988581966660228	-0.00901034678831296	0.0191263267332711
Gmap	0.0181534862566014	0.00289484504696882	-0.00524722595043275	0.0191170753853583
Sec13	0.00881070455711954	-0.00165366464948205	0.0168649016167323	0.0190994248109165
Hers	0.0174411171215948	-0.000818611038315742	-0.00772958746761009	0.0190947430697738
CG8034	0.014875820742304	-0.0101936015115174	-0.00627649748440494	0.0190943440632171
yps	0.00914486322748575	0.0136708769032158	0.0096713596656223	0.0190802672029017
Smyd4-4	0.0175949446411461	-0.00305437638891862	0.00671637267698244	0.0190793331640887
ena	-0.0130312262783507	0.0122489840163714	-0.00664203243538201	0.0190779208150041
sprt	-0.00511069934618267	0.018350166527663	-0.00105583549021564	0.0190778051143845
CG5116	-0.0185324417143715	-0.00443721978207494	0.000270497840127538	0.0190581605715905
CG5589	0.0124633810534534	0.0136949607346061	0.00448755321806022	0.0190532399001038
CG2118	0.00785422943184135	-0.0105570893655363	-0.0137786476545617	0.0190523538448267
CG12288	0.00904288132916974	0.016422190767615	0.00336869451966778	0.019047576095352
CG15482	-0.0152238611837834	-0.00440497424569783	0.0105360332296208	0.0190309680169991
hook	-0.0188704212389547	0.00224829642265357	-0.000802834372679827	0.0190208353541495
eIF4A	-0.000634982586175923	0.00497137079697741	-0.0183486885444892	0.0190208333620916
Vps37B	-0.00193386177105232	0.00387247397959564	0.0185163817339022	0.0190155796279727
Nopp140	0.00456095835532298	0.00976504273927714	0.0156601905984698	0.0190105226229922
CG32536	-0.0090056525142131	0.0134542901808525	0.00995447981844602	0.0190055615526926
CG32638	0.0185939847187101	-0.00386768549626986	-0.000574748461840706	0.0190006735304849
CG17219	-0.0177072794328721	0.000724177390655039	0.00678125611503442	0.0189751841178062
ida	0.00139186134578562	-0.0141496416321494	-0.0125580081107267	0.0189697971531913
Inx2	-0.0160321944835185	0.00674982955201737	-0.00755518947902907	0.0189650295808543
corn	-0.0119206406897775	0.00958285674647358	-0.0111814916057416	0.018946202057602
CG6565	0.01043270908999	-0.00330325350872652	0.0154599875853993	0.0189410696329424
gny	-0.0179312206692513	0.00599882380170605	-0.00103117496627179	0.0189361528168835
4E-T	0.0163914345889532	-0.00525277714655676	-0.00788046218607278	0.0189307284567035
Gli	-0.000329818032316831	-0.0100048173788252	-0.0160595268018639	0.0189238883905467
SCOT	-0.017949588741019	-0.0028603257353658	-0.00525103588749294	0.0189193704222908
CG30120	-0.000512945440958741	-0.0182326219672102	-0.00501010902452394	0.0189154119506347
Ipp	0.011929303171027	0.0146153069386695	-0.000980004857652004	0.0188911587939654
l(1)G0045	0.00276363196068198	0.0152743644248949	0.0107509334765164	0.018881907764182
CG32066	-0.0108605603244826	0.00938001390782484	-0.0122693039940212	0.018880472768721
Mcm3	-0.00428248734355863	0.00258987929189511	-0.0182041134294977	0.0188795370268538
CG11030	0.0176771765234777	0.00480546745260043	0.00455678702749627	0.0188769540788272
CkIIalpha	0.00861810930140593	-0.0121604327458318	-0.0115758225738822	0.0188718732710581
Snx6	0.000593870752309591	-0.00785228640029476	0.0171466332970665	0.0188684423736241
CG41128	0.0046985094377098	-0.00445086518931737	-0.0177225197559922	0.0188672705596559
Drat	0.0166114834811093	0.00859606208307616	-0.00211845469095175	0.0188234300024433
dpr19	0.00210250145485101	0.00952588222390022	0.0160848353739475	0.0188118280217065
fz4	0.0157072203985205	-0.00774117530792744	-0.00683330351221511	0.0187972499234812
vls	-0.0172282407640983	0.00705532265393803	-0.00232228250880589	0.0187612060813695
RpS10b	0.0174241483344105	0.00493519822772113	0.00487562912585623	0.0187544364377963
RpL18	0.0153737937086949	0.00259164471725173	0.0104197875312305	0.0187521232806835
cyp33	-0.0158810951939137	0.00924386900832627	0.00369015449578188	0.0187423461445995
Dyrk2	-0.000456761545111717	0.0183319408083306	-0.00377544615128146	0.0187222508943357
CG10616	0.00728442051141296	0.00640920428887943	0.0160069705891442	0.0187180070853019
PIG-C	-0.0177537684287992	0.00581121741907919	0.00114902762749796	0.0187159505717447
Nc73EF	0.0132918956395549	0.0118799699826821	0.00568246962130315	0.0187109229456828
mTTF	-0.0133111071639052	0.0051164118592661	-0.0121006242344259	0.0187026295238232
CG7133	0.0139959694950224	-0.00928387390929761	0.00821787932940875	0.0186978880503135
Vamp7	0.0167553716439588	-0.00532338762568341	0.00633841515699418	0.0186884039297868
Vha16-1	0.0125451869362897	0.00161165673811378	0.0137556956132541	0.018686848704703
ec	-0.0151342898696387	-0.00834661615332746	-0.00710352050019679	0.0186861642550297
UQCR-11	0.0184625831199917	0.00240663402867071	0.00154648330919587	0.0186828925339782
klu	0.0158551196207411	-0.00205564801283785	-0.00961482927042695	0.018656244231896
tub	0.00516176601276452	0.00351791273886305	0.0175728169193247	0.0186500250104092
nst	-0.00252692249351243	-0.0162683364043452	0.00875933861325934	0.0186485956467209
CG42374	-0.0104691923367752	0.0128507081494825	0.00854239046126905	0.0186471746632123
Rab11	0.010294039944731	-0.0084814300408247	0.0130312980674261	0.0186471618012829
Gale	0.013235125610652	0.00577669495948881	-0.0117928847727585	0.0186443258351779
CG3625	0.010392183690067	-0.00308039858854593	0.0151458059082437	0.0186247623856682
bin3	-0.0171456518462137	-0.00723807334636778	0.000132671605548168	0.0186113052941993
Pex6	-0.0159069947342259	0.00630200724204734	0.00732244921723303	0.0186109118339877
comm	0.0151439164475343	-0.00328312719616168	-0.0102947809113988	0.0186037534806764
kibra	0.0125743845195972	0.0132480678584791	-0.00352972722360703	0.0186033712617532
CG14937	-0.0124242093328937	-0.0101655207099585	-0.00940086721462825	0.0186030936470048
wun2	0.0132500553389311	-0.011408687192177	-0.00633751533909177	0.0185980163083837
pcs	-0.0132702369720781	-0.00782823153658047	-0.0104164188994029	0.0185979079730291
aos	-0.00111023392154974	0.0116388019108673	0.0144271088699316	0.0185697549694612
CG12909	0.00558527136106643	0.0146953874818959	0.0098626549965984	0.0185585999741828
Cfp1	-0.0110257327643393	0.0136956738717047	0.00592645209681847	0.0185542744467846
CG5276	-0.0137447358067706	0.0116518016744457	0.00442209422590823	0.0185536293484953
mRpL19	-0.0153391489764795	0.00880243901457938	0.00560759063931893	0.01855309938275
CG10654	-0.0109716243167719	-0.0140693041343749	0.00502086562189609	0.0185345879524487
Src64B	0.0181862154197053	0.00241364658162743	-0.00260789311767779	0.0185301167731388
Pi3K59F	-0.0149159393179946	0.00781869010345083	-0.00771281931891605	0.0185230867437946
otk2	0.00612568674109403	0.0156077507351417	-0.0078708416526151	0.0185223127438469
CG9205	-0.000296173296640219	-0.000616317817447343	0.0185048047071158	0.0185174340426054
CG3008	0.0181146851267377	-0.00337890140123655	-0.00166341254659639	0.018502046730573
CG11897	-0.0153322440649908	0.0033962579203481	-0.00977087855663537	0.0184954681935465
CG31038	0.00647702240114885	0.016288572953503	0.00586696445677693	0.018484877602615
CG11050	-0.0022690520864117	0.0125058306163337	0.0134216921778986	0.0184847563601348
RpL17	0.0115137346379435	0.00496546485867552	0.0135675821467641	0.0184743392814171
Ice2	-0.000132972142659297	-0.0137633694920613	0.0122964489980115	0.0184567245015584
CG32264	0.015403239808033	-0.00050808327732171	-0.0101538445571496	0.0184558528519065
CG9577	-0.00544014883588557	0.0151552373021918	0.00897756110888447	0.018435645920501
CG45050	0.0180232488309664	-0.00244057479985017	0.00300724461482073	0.0184346799253462
fax	-0.0155310165496913	0.00877937866130911	0.00463092256623762	0.0184319127753992
Plzf	-0.016430945071035	0.00808941739974757	-0.00205970138294801	0.0184297856629324
DNApol-alpha50	-0.010376166747114	-0.0081260732050069	-0.0128541389222273	0.0184099644086827
how	-0.00538006661070201	0.0156155831557346	0.00812995471666843	0.0184089032189409
mTerf3	0.0050488556445618	-0.0136502789855857	0.0112571639219893	0.0183995869320614
z	-0.0164943284829284	0.00810485345112173	-0.000551271626613088	0.0183862835280329
CG10431	-0.0173702158332347	0.00593125875530611	0.00106668552302469	0.0183859197898985
CG17249	-0.00733937844994638	-0.00805960436478359	0.014799184629557	0.0183804125157215
MKP-4	0.00474150178040661	0.0105040291559315	0.0143174520519264	0.0183794967532158
Sec5	0.00355156109310631	0.0146737313635607	0.010474454726614	0.0183751511598652
CG7168	-0.00872746687780062	-0.0104988532785694	-0.0122951222770222	0.018372931994512
CG14441	0.0116704912700193	-0.013720039347151	-0.00349365730880525	0.0183479014484582
CDC45L	0.0121954132866715	-0.000474160145299325	-0.0136886278197703	0.0183393419910395
GstE12	0.00866274207963372	-0.00684011292815778	-0.0145661486505994	0.0182757470905998
CG6041	0.0122359281697471	-0.00593289433031355	-0.012193476755708	0.0182646666737137
CG2124	-0.0162391109994224	0.0083243118820696	-0.000682083689628811	0.0182611098381556
tmod	-0.0145724089281495	-0.00569214105528963	0.00940593935708882	0.0182545136049076
capt	0.00932806847516733	0.013060219480238	0.00868701460491484	0.0182495593671574
CG42748	-0.0171071987557319	-0.00547463287741508	-0.00316910229480106	0.0182392725667857
Ocrl	0.0170034874845586	0.00621909949830823	0.0021879545687313	0.0182368563738993
vir	-0.0163570341825226	0.00777651939793431	-0.00213282656273616	0.0182366600654115
Ran	0.00496967485043273	0.0101238437860065	-0.0143196375867628	0.0182275039909121
csul	0.000744653496028527	0.00380259984612415	0.0178101462354767	0.0182267820349056
CG12567	0.0060077751854945	-0.0171322870478623	-0.00156577606471334	0.0182225211443044
Tnpo-SR	-0.0180697203639837	0.00126135883442928	0.00198393754401547	0.0182220149357944
tacc	0.017752938523787	0.00306876885775849	0.00266520983430922	0.0182122901358562
Ten-a	0.00686811583113679	0.000386900023102589	-0.0168454462155235	0.0181958721939314
MED27	-0.0178105929338993	0.0012607403920299	0.00348921156919848	0.0181928910392985
CG9346	0.0171603345363671	0.0059573925341796	-0.000251106254724505	0.0181667460365772
Cdk8	-0.017058290204998	0.00618740932860592	0.000639914650335893	0.0181570589489973
7B2	-0.00491344610657597	0.00163624584190898	-0.0173705711062348	0.0181261135838368
pgant6	0.0168384245810946	0.00203015269341823	0.00638955305485517	0.0181240296449938
l(3)76BDm	-0.0155072270038026	0.0045587452752327	0.00819760273918873	0.0181233809898009
CG1407	0.0175708879202009	-0.00440604972635665	-0.000263542565445021	0.0181168107342101
CG6364	-0.0135809626085323	0.0103558501693876	0.0060379169426319	0.0181147072598836
ClC-b	0.00989356209415049	0.00908394392039392	-0.0121516144765659	0.0181124913373826
mIF3	-0.0174017446383191	0.00502123308717478	5.71860313598303e-06	0.0181116959690534
CG42404	-0.00602225751001822	0.0158951750693442	0.00623655831040807	0.0181057680190925
blot	-0.0137196603086299	-0.00792710096393477	-0.00873514083449719	0.0180933881314448
CG4300	-0.00496124454796378	0.001002369185631	0.0173709583727725	0.0180933381728635
Mekk1	0.00489279004799112	0.00420188328841845	0.0169020055618345	0.0180906884787588
nod	0.0171564345719	-0.00194973303282112	-0.00538163477163407	0.0180860913116798
CG32262	-0.00991179081904765	-0.00468275994150715	0.0143693402243704	0.018073455020943
CG17359	-0.00123584612260926	0.0009520228766248	0.0180057023260261	0.0180731563222877
ThrRS	0.0144136109861283	-0.00236806264989335	0.0106317214529428	0.0180663611008477
CG4452	-0.0174692738583976	-0.000406733667792204	-0.00456943047478303	0.0180615795621558
CG6254	-0.00921204219994745	-0.010615455744353	0.0113406428160885	0.0180598948401155
Art3	0.0149567276119262	0.00227662499690982	0.00986132694307221	0.0180591387201071
CG4984	-0.00645630404527039	-0.0137516701651174	-0.00975606717148435	0.0180547262762322
ocm	-0.0164709493491894	0.00131690758271852	0.00719147184027803	0.0180206460837145
ci	-0.00745297296953769	-0.0112621421656376	-0.0119166585083976	0.0180108134810579
CG6583	0.0162853433130453	0.00584423476997481	-0.00500202441444881	0.0180107671994581
asrij	-0.00593593422714996	0.0045055469748594	0.016394385978918	0.0180086412679429
CG6845	0.0171705065300658	-0.00440337465342559	0.0030853079547626	0.0179926409404841
Nufip	-0.00320690141815098	-0.00132736286181587	0.0176474512605805	0.0179855120824299
Noa36	0.00631032570075244	-0.00162267933766947	0.0167561475408738	0.0179783697562935
Srp68	0.00787798242748105	0.0079988818912924	0.0140419368231094	0.0179783399785058
lawc	-0.01190732613717	0.0134501585711802	0.000645496633980764	0.0179752008954366
CG9253	0.00787451492652597	0.00717750229129903	0.0144645546774313	0.0179651848441947
RpS9	0.00757708643784704	0.00879066085462985	0.0137127636270335	0.0179646275619235
CG10802	-0.0103354718976853	0.00251060044998324	0.0144535635125134	0.0179452108423823
CG8679	0.0166781249899389	0.00429926249935979	-0.00503320827143063	0.0179437091127231
HBS1	-0.0162789283854865	0.00753930511548803	-7.46014176591531e-05	0.0179401838445357
pho	0.00436206755314044	-0.0140794662658312	-0.0102219933543629	0.0179373395966481
isopeptidase-T-3	-0.00463409981549826	-0.0042458150095425	0.0167879153113508	0.0179258452156752
CG17715	0.0088299457172386	-0.00808717551480688	-0.013338757485034	0.0179246422675941
CG3437	0.000718258271820646	0.00254312016339701	-0.0177226175750951	0.017918552643101
CG9220	0.017556749095887	-0.00316973348858103	-0.00148989419229714	0.0179026934819541
Smurf	-0.0168834950303009	0.00192273533279667	-0.00562467608554698	0.0178993378834387
Mis12	0.0090679923753704	-0.00136942768506574	-0.015361452444421	0.0178907249463684
papi	0.0172611986547124	-0.00338801292531571	0.00315448236787785	0.0178711602753935
Xpd	-0.0139173030465581	0.0110299512009778	-0.00198581813029044	0.0178688170070734
CG17904	0.0123735540428911	0.0109616795455042	0.00675019830545708	0.017855767563274
CG1024	-0.00892724636088577	0.012379308458547	0.0092629356185245	0.01785343053233
pnut	0.00779597426140773	0.00465237344368968	0.0153689098317007	0.0178500751471535
PRL-1	0.0169860229237972	0.00203022553397185	-0.00509365966280421	0.0178491500987311
Psf3	-0.0152769863790953	0.00770974266192414	0.00506936204778024	0.0178472652334085
CG32855	0.0168794247409622	-0.00428774981231725	0.00389786913834881	0.0178463767151354
Nhe2	-0.00261911748625754	0.0176005256596911	-0.00124305249580041	0.0178376977049052
CG7544	-0.015349012528178	0.00876766627545844	0.00236881192511604	0.0178346692552609
TFAM	0.00257165240084526	0.0106914895986416	0.0140378422976335	0.0178320599562098
zetaCOP	0.0174340350371253	-0.000557501226115434	0.00359271697122185	0.0178090988129141
CG2906	-0.000811031698971433	-0.00756102954525908	0.0160980798419344	0.0178037949549615
CG18178	0.00606410148851543	0.00450010097850614	0.0160859844214303	0.0177702878560328
Vps15	-0.0169312667462924	0.00247170729228014	-0.00475639371832262	0.0177595160907193
Arfrp1	0.0167798735730181	-0.00116385275280979	0.00568694932351198	0.0177555654082005
CG2694	0.0125168587227983	-0.0125722840117967	0.000567293849164089	0.0177498140799015
CG10516	-0.000943532041609997	0.0177064141718525	0.00058951907616781	0.0177413327650402
KP78b	-0.0160508650540235	-0.0023799568975663	-0.00715718336465025	0.0177347043260375
ebd1	0.0100598026249523	0.0104312774052696	0.0102061914718026	0.0177250534983052
CG3764	-0.00340287895185279	0.00343745304418564	-0.0170364025252425	0.0177097340351015
Stim	0.00674076915688148	-0.012350024754127	-0.0107488870687987	0.0177059214239672
RpL7-like	-0.00884073965594896	0.0068766633472654	0.0137104500430852	0.0177037740846359
kat80	0.0117779994166356	-0.00554975224022545	-0.0119874411326043	0.0176980158518917
CG10341	0.00963155972905114	0.0104115399734489	0.0105837105062173	0.0176969498929171
l(3)L1231	-0.0112097056607639	0.00521249328461123	-0.0126564558108057	0.0176921864373501
CG3808	0.00650293472713525	0.0085685321962333	0.0140424660305909	0.0176889444649354
CG9386	0.00894746207464401	0.00775340278685549	0.01312366472844	0.0176749231471288
CG7745	0.016766602037796	-0.00137003397527003	0.0053886729734481	0.0176644765957554
CG9641	0.0167981511121628	-0.0053043296915092	0.0011368929784097	0.0176523743419303
Su(H)	-0.0153388646215289	-0.00329813882154741	-0.00807525395998173	0.0176456287528098
Ptp4E	-0.0110990163408909	-0.00829058477880193	0.0108785512343744	0.0176143361120643
CIAPIN1	-0.0126104353774051	0.00627746575856436	0.0105740552619657	0.0176136396420718
lmgA	-0.00586801233415503	0.0122541968501455	0.0111986741561275	0.0176070784643856
CG13690	-0.00590737843495129	0.00457120487480995	0.0159430606389727	0.0176060846447804
DCTN3-p24	0.000207730237580904	0.0103235903230144	0.014256535391055	0.0176030812747498
Suv3	-0.0169638394003238	0.00452808787914343	-0.00125524540728764	0.0176025869710603
PGAP3	-0.0162997123555889	0.00526875410125709	0.00391690851238438	0.0175722100189145
CG4074	-0.0169926194257682	0.00171542076635895	-0.00412418838234567	0.0175698808524055
CG42633	0.00059334937171762	0.000259279957852467	-0.0175572965647826	0.0175692331146578
CG32495	0.00224041959489865	-0.0171497677133378	0.00290728120396226	0.01755225815914
GSS	0.00224041959489865	-0.0171497677133378	0.00290728120396226	0.01755225815914
MME1	-0.0172457325575507	0.00280355482686753	-0.00165268555364601	0.0175501162575365
CG4554	-0.00707145942525803	0.0095150090600629	0.0129407230735032	0.0175500213527291
Diap1	0.0122720514849508	0.00207040685234779	-0.0123584657450065	0.0175391421612926
CG13895	0.0153483451918913	-0.00633615989808431	0.00564550358157266	0.0175382534213956
Atac1	-0.0164460299562439	0.0032611317795105	-0.00511922813137022	0.0175303559138432
Spase22-23	-0.014326742685294	0.00654894366511906	0.00765602282810814	0.0175145340972588
betaggt-II	-0.0146158545529426	0.00957205142830376	0.00109996210307541	0.0175059215549216
RpL37a	0.00952744529289673	0.00643202198727418	0.0132011417953889	0.0175046641029151
betaCOP	0.0160635828175	-0.00690698209264988	-0.000153054086350321	0.0174862380206898
Ssl1	-0.00555069529965589	0.00553556182307982	0.0156126435000833	0.0174701831721209
CG5149	0.0134295858539057	0.0091184370931536	0.00645520989324807	0.0174690986028218
fz2	0.00736915258014777	0.00730762797263251	-0.0140470052856336	0.01746494185019
Mob2	0.0147745629683805	0.00657768210688197	-0.00656842295548686	0.0174555948889748
CG6550	-0.0128392305068941	0.0101156011383357	0.00611449383337613	0.0174515976700545
TRAM	0.0174021319631074	-0.000566419637756957	0.000851815866349967	0.0174321719340306
CG4806	-0.0104962133652989	0.00541391851871089	0.0128205186976885	0.017431199282175
MagR	-0.00765313488407768	0.0106877988757596	0.0114274131245581	0.0174179588092836
Surf4	0.0124472527791771	0.0116553737783877	0.0034961856464338	0.0174070432221267
Rrp4	-0.0157190009213663	0.00476046652437865	0.00576628251581748	0.0174068677695864
Ranbp9	-0.0169675068807346	0.00260351700625406	0.00282705396135823	0.0173973223413852
CG5913	0.0136348156021719	-0.00575678513162203	-0.00914373083880206	0.0173970280568077
vvl	0.0147287005106764	0.00629710314378975	-0.00678483020419873	0.0173960353999563
CG6388	-0.00190928507634622	-0.000359423690035187	0.0172819933141383	0.0173908552924127
CG31643	-0.0146282291342821	0.0089377991419678	-0.00292327305206368	0.0173900795410527
Vps26	0.0167138743593917	0.00300470352368509	-0.00371982309891186	0.0173844448647052
Faf2	0.0067967982026583	-0.00535263475429759	-0.0150711674690917	0.0173777804538434
Gclm	-0.00609294039825062	0.00820762722905859	0.0140522730160325	0.0173768652047754
aurA	0.0141868530818715	0.0022440302816448	0.00975513441200956	0.0173627509245488
CG5027	-0.0151929231476783	0.00817463976742438	-0.00190933611433069	0.0173578573993423
dgt3	-0.000554611169922769	-0.00138871769951914	0.017282206886484	0.0173467808329383
CG5484	0.016783045769543	0.00227280898930115	0.00373497970793102	0.0173431934609253
mtd	-0.00272857812119642	-0.00698274306774296	0.0156293142921327	0.0173343388843027
l(1)G0320	0.0162087500630965	-0.0040181074289288	-0.00463380471076697	0.01733034656364
CG9170	0.00844846343626964	-0.0112617856602365	-0.010102205595387	0.017327980510797
CG13784	-0.0141356999455402	-0.00285083926710226	-0.00960767522533026	0.0173278019584892
RpS3	0.0109008919986849	0.00587204481630668	0.0121211484247003	0.0173272212378477
mthl1	-0.014184744193508	0.00680316550288083	0.00725199068832654	0.0173228576637466
mRpL4	-0.00978680590199611	0.0140984622135991	-0.00231369389975144	0.0173176611011238
RnrL	0.0114845225854115	-0.0017574433579095	-0.0128401613944353	0.0173162527934376
Bsg	0.00865143613685252	-0.00797750641938059	0.0126943554497129	0.0173099571398936
Tpr2	0.0160033473503544	-0.00628697915998058	-0.00191680761765092	0.0173005024440682
CG10479	0.00924873401972854	0.00791722999380456	-0.0122606154319673	0.0172784346082936
Clp	-0.0157187661441587	0.00672406770336739	-0.00238949890460115	0.0172627460326945
Smyd4-1	-0.014275791213038	-0.00969235777952767	0.000241317607806537	0.0172568319303533
Hat1	0.00278166691746504	-0.0137647271494576	-0.0100094315327166	0.0172451182642183
Synd	0.0139124399186753	-0.00606349907011144	0.00818640733729918	0.0172435283673667
Scsalpha	0.00187341164662582	-0.0160693779156102	0.00596517761870293	0.017242909319923
CG4036	0.0117542889770923	-0.0019305144792636	0.0124625561787719	0.0172396491269598
prtp	0.00226601106736902	0.0153546705765878	0.00749111334948158	0.0172341954813026
Mettl3	-0.014723932403698	0.00822178816883764	-0.00351388843415434	0.0172261254508839
Arv1	-0.0124428960095654	0.0118596990422892	0.00110335903347486	0.0172248519191105
CG1542	-0.00792181257636361	0.00907577618109177	0.0123104233577791	0.0172241502267038
cta	0.0121581916076568	-0.0103320885310549	0.00645731628837788	0.0172125131875099
CG5114	0.00496647206079492	0.00460761580361071	0.0158220974192012	0.0172114710256571
fand	-0.0167131742376631	-0.000613228050245006	-0.00402760211808161	0.0172025527338726
CG8298	0.0165832695433416	-0.00166962997417408	-0.00425583219147567	0.0172018778230687
CG8974	0.0140586789150988	-0.00903255144969541	0.00404847693648745	0.0171937082688555
CG14100	-0.0115791292685138	0.00686669220431525	-0.0106517821394863	0.0171664836001098
lili	0.0155465842902495	0.000990835047185148	0.00717693308663309	0.0171518630391737
NUCB1	-0.0103836200919106	0.00907501974962337	0.0101823889273297	0.0171422458836814
CG6179	-0.0103554372998851	0.0125215542954033	0.00542879491804442	0.0171317313166757
E(Pc)	-0.015376641900715	0.000292006967821715	-0.0075094791047579	0.0171148666555389
CG3430	-0.010723539308431	0.0107858715646545	-0.00783642854766511	0.0171096152233575
CG13108	0.00620380258455376	0.0137422764153616	0.00808134993398878	0.0171068858749891
Prx2540-1	-0.0126161968487026	0.00605128212704884	0.00984096488714144	0.0171064615925183
RpS26	0.0155304154901401	-7.23331326856146e-05	0.00716862568022707	0.0171052106541158
CG5828	-0.00885040299727066	0.0102682275393961	0.0103875174489468	0.0170782507525532
l(3)mbt	-0.0151344711450099	-0.00785112440231098	0.000951588282364679	0.0170762376265626
CG3337	-0.0115319435396394	0.0111314059240047	0.00588385486922303	0.0170737713399377
CG7692	-0.016204665009849	-0.00285467566277624	0.00455684448766249	0.0170735225687557
CG2991	0.0134213670106829	0.00362283363000188	0.00989633173155947	0.0170644483557831
Sgt	-0.0113564302861253	0.00456586239270982	0.0118755283330606	0.017054142646938
CG4686	0.00716903067803275	0.0105558875442821	-0.0113071538398575	0.0170491492652364
CG9945	0.0164521709217584	0.00275343270417474	0.00345512243470328	0.0170350576968193
CG6843	-0.0136775292539539	0.00960109771591047	0.00328576172113407	0.0170309164148996
bonsai	-0.0133684035036139	0.0105277530923174	-0.000684802063333881	0.0170298781931692
sm	0.0170183943758219	-0.000285911220107255	0.000496665594854349	0.017028040670315
Bdp1	0.00984733185968126	0.00519849236759608	0.0128776485080238	0.0170243384231769
RanGAP	-0.0166308664070934	0.00354885903788263	-0.000466999735732487	0.0170117079293797
Spred	0.0162839822725712	-0.00404712717217639	0.00268581549907315	0.0169929668362015
CG3719	0.0157928124053372	-0.00375755071381806	0.0049503397288499	0.016971681545095
REPTOR	0.0154028706471056	0.000512330914970314	-0.00709840704906189	0.0169675658175259
RnpS1	-0.00892420571430229	0.0141849183435387	-0.00263073513785885	0.0169639064902401
Rab3-GAP	-0.0149908154815438	0.00611109585148619	-0.00506976066379982	0.0169638590685008
Krn	-0.0153908552958606	-0.000908645422885465	-0.00704254814351692	0.0169499719054754
mbc	-0.00529996945194882	-0.000150439097706688	-0.0160989323697922	0.0169495702470845
CG4611	-0.0113751229683928	-0.0121861401987519	0.00304515998204578	0.0169460448130514
CG32581	0.0150273347306674	-0.00187987359075831	0.00758513567495377	0.0169377978802503
Rrp40	-0.0136394021071212	-0.000462060875483153	0.00997534793116028	0.0169042703610685
Fer1HCH	0.0155060171134161	-0.00660471023689011	0.00127311166098307	0.0169020583757176
RhoGEF4	0.0166358171715354	0.00112718833287959	-0.00275128832378613	0.0168994246630805
CG7841	-0.00533665076300218	0.00293204836271058	0.0157548882195959	0.0168906261511966
uzip	0.0046691177640903	-0.0161124571531532	0.00193065188142495	0.016886069788272
Trc8	0.008279987054447	-0.00686597621211578	-0.0129959463711497	0.0168699270018856
CG3520	-0.00579312504738679	0.0100626100253055	0.0122173174726376	0.0168546511255278
AP-1gamma	0.0159932142694621	0.00370004256440963	-0.00380826650174561	0.0168515907675117
Smg5	-0.0168348633148068	0.000497873947008051	-2.07140547445064e-05	0.0168422365013499
CG12945	0.00834547758627601	-0.00764770156070596	0.0124701579994258	0.0168415906563277
ldbr	-0.0157729559536767	-0.0011851330998725	0.00575778623764095	0.0168327889055678
Pfrx	-0.0113659685136995	-0.0112536758579274	0.00523388376628868	0.0168292602288017
flr	-0.0111043241142645	0.00729315126969568	0.0103258609599959	0.0168261544638835
PAPLA1	-0.0107067051022217	0.0129730213374591	-0.00025854862767427	0.016822593859479
CG14229	0.0165064282014238	-0.00292041820729709	-0.00129891758784224	0.0168130366494062
CG7183	-0.0148839767089936	0.00592800214351333	0.00508800272017532	0.0168095729799384
Sema5c	0.00338986559434677	0.000494525853509382	0.0164513518125211	0.0168042471127649
Spase25	0.00754700139815863	0.00306747893192644	0.0146840022670124	0.016792456034757
CG13876	-0.00875247582211285	-0.0143263178669921	0.000131822819045952	0.016788883044991
rib	0.0113301585054636	-0.00935740964842578	0.00807410076138354	0.0167667739947897
CG13384	-0.0108646321701224	0.0123230144420974	-0.00333449184759985	0.0167635244806666
DNApol-alpha73	-0.0117095824085909	0.00407907662442011	-0.0112726360178054	0.0167578491782626
mRpL48	-0.011871830524644	0.00930832749769502	-0.0072726932428499	0.0167474591450408
CG12325	0.0110380600407942	0.00142216747177383	0.012503450065241	0.0167391037190145
CG10324	-0.0158064108972878	0.00467259898160266	0.00290520731894296	0.0167366674180619
